# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -3.4204072749939546e-01 +7.6108012088307098e-01 +6.5320846164474355e+00 +5.4824644565275547e+00 +2.4735801429450985e+03 +1.9454445656337531e+05 -2.7222578286247673e+06 
+1.0000000000000001e-01 -3.4203913474787917e-01 +7.6108696739922677e-01 +6.5366820594999826e+00 +5.0040991460043012e+00 +2.3786147776298876e+03 +1.9729029305698239e+05 -2.2731587802828345e+06 
+2.0000000000000001e-01 -3.4203753103626328e-01 +7.6109430392949551e-01 +6.5413698790771830e+00 +4.5073046534391086e+00 +2.2829911958259054e+03 +2.0014329938846236e+05 -1.8245776725920085e+06 
+3.0000000000000004e-01 -3.4203591660903887e-01 +7.6110210556423463e-01 +6.5461269487695724e+00 +3.9936951521976747e+00 +2.1870662635951230e+03 +2.0309231935307165e+05 -1.3778965083698712e+06 
+4.0000000000000002e-01 -3.4203429171071015e-01 +7.6111034738949923e-01 +6.5509321442220516e+00 +3.4648849425012709e+00 +2.0911968055590401e+03 +2.0612619600213933e+05 -9.3449708629444183e+05 
+5.0000000000000000e-01 -3.4203265658578147e-01 +7.6111900449127112e-01 +6.5557643408490742e+00 +2.9224883225020033e+00 +1.9957396531540576e+03 +2.0923377241041121e+05 -4.9576124389182514e+05 
+5.9999999999999998e-01 -3.4203101147875997e-01 +7.6112805195418076e-01 +6.5606024145943529e+00 +2.3681196258028989e+00 +1.9010516275204343e+03 +2.1240389145995225e+05 -6.3070768300716132e+04 
+6.9999999999999996e-01 -3.4202935663415945e-01 +7.6113746486169465e-01 +6.5654252419473140e+00 +1.8033932057351032e+00 +1.8074895414751572e+03 +2.1562539595973855e+05 +3.6219258845402655e+05 
+7.9999999999999993e-01 -3.4202769229649044e-01 +7.6114721829860177e-01 +6.5702116990062045e+00 +1.2299233625448112e+00 +1.7154102160846660e+03 +2.1888712907463239e+05 +7.7864703357647383e+05 
+8.9999999999999991e-01 -3.4202601871026456e-01 +7.6115728735036980e-01 +6.5749406615758001e+00 +6.4932435339228889e-01 +1.6251704810890747e+03 +2.2217793429214027e+05 +1.1849107266689767e+06 
+9.9999999999999989e-01 -3.4202433611999189e-01 +7.6116764710205365e-01 +6.5795910052317286e+00 +6.3210426815810586e-02 +1.5371271718741168e+03 +2.2548665521357450e+05 +1.5796017978621752e+06 
