# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 +9.1301000000000005e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0255299388321206e-02 -1.0310600702451909e+00 -5.8878263098231319e-02
-1.0000000000000001e-01 +9.1300994848269283e+00 +0.0000000000000000e+00 -9.9999999998230629e-02 +1.0255398277917743e-02 -1.0310580244927343e+00 -5.8877961011239738e-02
-2.0000000000000001e-01 +9.1300979393091133e+00 +0.0000000000000000e+00 -1.9999999998584517e-01 +1.0255492140735942e-02 -1.0310557590130303e+00 -5.8877648549670564e-02
-3.0000000000000004e-01 +9.1300953634488167e+00 +0.0000000000000000e+00 -2.9999999995222754e-01 +1.0255581309900758e-02 -1.0310532985499723e+00 -5.8877324517338264e-02
-4.0000000000000002e-01 +9.1300917572484970e+00 +0.0000000000000000e+00 -3.9999999988676183e-01 +1.0255666118470558e-02 -1.0310506678471945e+00 -5.8876987718136702e-02
-5.0000000000000000e-01 +9.1300871207107797e+00 +0.0000000000000000e+00 -4.9999999977883208e-01 +1.0255746899435704e-02 -1.0310478916481278e+00 -5.8876636956041499e-02
-5.9999999999999998e-01 +9.1300814538384376e+00 +0.0000000000000000e+00 -5.9999999961782258e-01 +1.0255823985717168e-02 -1.0310449946960676e+00 -5.8876271035112400e-02
-6.9999999999999996e-01 +9.1300747566343645e+00 +0.0000000000000000e+00 -6.9999999939311752e-01 +1.0255897710165093e-02 -1.0310420017342272e+00 -5.8875888759495627e-02
-7.9999999999999993e-01 +9.1300670291015500e+00 +0.0000000000000000e+00 -7.9999999909410136e-01 +1.0255968405557373e-02 -1.0310389375058051e+00 -5.8875488933426243e-02
-8.9999999999999991e-01 +9.1300582712430565e+00 +0.0000000000000000e+00 -8.9999999871015857e-01 +1.0256036404598280e-02 -1.0310358267540429e+00 -5.8875070361230471e-02
-9.9999999999999989e-01 +9.1300484830619890e+00 +0.0000000000000000e+00 -9.9999999823067376e-01 +1.0256102039916998e-02 -1.0310326942222878e+00 -5.8874631847328072e-02
-1.0999999999999999e+00 +9.1300376645614776e+00 +0.0000000000000000e+00 -1.0999999976450316e+00 +1.0256165644066244e-02 -1.0310295646540526e+00 -5.8874172196234684e-02
-1.2000000000000000e+00 +9.1300258157446503e+00 +0.0000000000000000e+00 -1.1999999969426169e+00 +1.0256227549520837e-02 -1.0310264627930770e+00 -5.8873690212564174e-02
-1.3000000000000000e+00 +9.1300129366146034e+00 +0.0000000000000000e+00 -1.2999999961128146e+00 +1.0256288088676286e-02 -1.0310234133833889e+00 -5.8873184701030964e-02
-1.4000000000000001e+00 +9.1299990271743852e+00 +0.0000000000000000e+00 -1.3999999951450097e+00 +1.0256347593847383e-02 -1.0310204411693658e+00 -5.8872654466452477e-02
-1.5000000000000002e+00 +9.1299840874269655e+00 +0.0000000000000000e+00 -1.4999999940285871e+00 +1.0256406397266769e-02 -1.0310175708957947e+00 -5.8872098313751356e-02
-1.6000000000000003e+00 +9.1299681173752116e+00 +0.0000000000000000e+00 -1.5999999927529320e+00 +1.0256464818472385e-02 -1.0310148253387401e+00 -5.8871515407657282e-02
-1.7000000000000004e+00 +9.1299511170218679e+00 +0.0000000000000000e+00 -1.6999999913074297e+00 +1.0256523126513083e-02 -1.0310122193975240e+00 -5.8870906351744259e-02
-1.8000000000000005e+00 +9.1299330863695385e+00 +0.0000000000000000e+00 -1.7999999896814654e+00 +1.0256581577859920e-02 -1.0310097660013993e+00 -5.8870272109211287e-02
-1.9000000000000006e+00 +9.1299140254206765e+00 +0.0000000000000000e+00 -1.8999999878644243e+00 +1.0256640429043550e-02 -1.0310074780784704e+00 -5.8869613643142069e-02
-2.0000000000000004e+00 +9.1298939341775700e+00 +0.0000000000000000e+00 -1.9999999858456916e+00 +1.0256699936671214e-02 -1.0310053685555272e+00 -5.8868931916478712e-02
-2.1000000000000005e+00 +9.1298728126423274e+00 +0.0000000000000000e+00 -2.0999999836146532e+00 +1.0256760357443767e-02 -1.0310034503578820e+00 -5.8868227891995223e-02
-2.2000000000000006e+00 +9.1298506608168672e+00 +0.0000000000000000e+00 -2.1999999811606941e+00 +1.0256821948172668e-02 -1.0310017364092035e+00 -5.8867502532271195e-02
-2.3000000000000007e+00 +9.1298274787029019e+00 +0.0000000000000000e+00 -2.2999999784731999e+00 +1.0256884965797020e-02 -1.0310002396313529e+00 -5.8866756799665361e-02
-2.4000000000000008e+00 +9.1298032663019306e+00 +0.0000000000000000e+00 -2.3999999755415558e+00 +1.0256949667400529e-02 -1.0309989729442215e+00 -5.8865991656289279e-02
-2.5000000000000009e+00 +9.1297780236152200e+00 +0.0000000000000000e+00 -2.4999999723551474e+00 +1.0257016310228564e-02 -1.0309979492655599e+00 -5.8865208063980816e-02
-2.6000000000000010e+00 +9.1297517506437931e+00 +0.0000000000000000e+00 -2.5999999689033597e+00 +1.0257085151705141e-02 -1.0309971815108208e+00 -5.8864406984277889e-02
-2.7000000000000011e+00 +9.1297244473884209e+00 +0.0000000000000000e+00 -2.6999999651755786e+00 +1.0257156449449936e-02 -1.0309966825929904e+00 -5.8863589378391902e-02
-2.8000000000000012e+00 +9.1296961138496027e+00 +0.0000000000000000e+00 -2.7999999611611890e+00 +1.0257230461295293e-02 -1.0309964654224244e+00 -5.8862756207181538e-02
-2.9000000000000012e+00 +9.1296667500275586e+00 +0.0000000000000000e+00 -2.8999999568495762e+00 +1.0257307445303260e-02 -1.0309965429066834e+00 -5.8861908431126223e-02
-3.0000000000000013e+00 +9.1296363559222122e+00 +0.0000000000000000e+00 -2.9999999522301257e+00 +1.0257387659782562e-02 -1.0309969279503695e+00 -5.8861047010299802e-02
-3.1000000000000014e+00 +9.1296049315331800e+00 +0.0000000000000000e+00 -3.0999999472922224e+00 +1.0257471363305650e-02 -1.0309976334549600e+00 -5.8860172904344109e-02
-3.2000000000000015e+00 +9.1295724768597601e+00 +0.0000000000000000e+00 -3.1999999420252507e+00 +1.0257558814725695e-02 -1.0309986723186424e+00 -5.8859287072442520e-02
-3.3000000000000016e+00 +9.1295389919009171e+00 +0.0000000000000000e+00 -3.2999999364185961e+00 +1.0257650273193605e-02 -1.0310000574361522e+00 -5.8858390473293679e-02
-3.4000000000000017e+00 +9.1295044766552689e+00 +0.0000000000000000e+00 -3.3999999304616426e+00 +1.0257745998175043e-02 -1.0310018016986058e+00 -5.8857484065084925e-02
-3.5000000000000018e+00 +9.1294689311210764e+00 +0.0000000000000000e+00 -3.4999999241437751e+00 +1.0257846249467453e-02 -1.0310039179933377e+00 -5.8856568805466053e-02
