# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -1.0335447581718598e+00 +2.2769379341696521e+00 +2.4685289203172232e+01 +1.9126204520065704e+02 -3.4079404779519245e+04 +7.9515078033165634e+05 +4.7213465574657008e+07 
-1.0000000000000001e-01 -1.0335481017624171e+00 +2.2768512831210868e+00 +2.4875429000419331e+01 +1.8548896896469839e+02 -3.6515333720807997e+04 +8.4774279490706464e+05 +5.4893188815279290e+07 
-2.0000000000000001e-01 -1.0335514199770925e+00 +2.2767668908415075e+00 +2.5065914353229118e+01 +1.7969125671277382e+02 -3.8982375067662470e+04 +9.0035310670589574e+05 +6.2772926248070076e+07 
-3.0000000000000004e-01 -1.0335547120187600e+00 +2.2766849364720207e+00 +2.5256379443407539e+01 +1.7387190638302118e+02 -4.1473625309523661e+04 +9.5294215451606188e+05 +7.0823008893359184e+07 
-4.0000000000000002e-01 -1.0335579770902161e+00 +2.2766055991720373e+00 +2.5446458439266298e+01 +1.6803391576699374e+02 -4.3982180643256012e+04 +1.0054703762262381e+06 +7.9013766270941108e+07 
-5.0000000000000000e-01 -1.0335612143943746e+00 +2.2765290581326325e+00 +2.5635785521587543e+01 +1.6218028208016392e+02 -4.6501137478951023e+04 +1.0578982113847691e+06 +8.7315528850347355e+07 
-5.9999999999999998e-01 -1.0335644231340220e+00 +2.2764554925748950e+00 +2.5823994850329079e+01 +1.5631400196435200e+02 -4.9023591790348561e+04 +1.1101861012609378e+06 +9.5698624922556341e+07 
-6.9999999999999996e-01 -1.0335676025120175e+00 +2.2763850817549076e+00 +2.6010720591532984e+01 +1.5043807129987502e+02 -5.1542639637949484e+04 +1.1622944900012335e+06 +1.0413338312570396e+08 
-7.9999999999999993e-01 -1.0335707517312156e+00 +2.2763180049794332e+00 +2.6195596905417219e+01 +1.4455548467942683e+02 -5.4051376931619066e+04 +1.2141838278322914e+06 +1.1259013129635316e+08 
-8.9999999999999991e-01 -1.0335738699944335e+00 +2.2762544416013499e+00 +2.6378257942756477e+01 +1.3866923551843121e+02 -5.6542899365219906e+04 +1.2658145704291409e+06 +1.2103919617500484e+08 
