# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -1.0334185289127367e+00 +2.2961557494875056e+00 +2.0355564555184280e+01 -5.8979913639178301e+02 -1.4436622798240416e+04 +5.0432146149747735e+06 +1.7046717623545638e+08 
+1.0000000000000001e-01 -1.0334203306917358e+00 +2.2966725787714566e+00 +2.0608159786973928e+01 -6.0300726116757301e+02 -1.8975233895292218e+04 +5.1104843361711092e+06 +1.9051583055104148e+08 
+2.0000000000000001e-01 -1.0334221365940417e+00 +2.2972130920064324e+00 +2.0854875228888719e+01 -6.1667535551542210e+02 -2.3410666532518713e+04 +5.1792636043828139e+06 +2.1005972901259038e+08 
+3.0000000000000004e-01 -1.0334239406668375e+00 +2.2977767918040648e+00 +2.1094491157633886e+01 -6.3079455224182414e+02 -2.7722731661591883e+04 +5.2494966188671514e+06 +2.2901095205765775e+08 
+4.0000000000000002e-01 -1.0334257369574606e+00 +2.2983631807757212e+00 +2.1325787854915781e+01 -6.4535598358949744e+02 -3.1891240116864050e+04 +5.3211275738634812e+06 +2.4728157888456011e+08 
+5.0000000000000000e-01 -1.0334275195131746e+00 +2.2989717615609231e+00 +2.1547545577442257e+01 -6.6035078205743343e+02 -3.5896002028886207e+04 +5.3941006633542152e+06 +2.6478368460239461e+08 
+5.9999999999999998e-01 -1.0334292831842768e+00 +2.2996018196186969e+00 +2.1758789415473583e+01 -6.7576517872712088e+02 -3.9720854161323703e+04 +5.4683477930578990e+06 +2.8144761528689104e+08 
+6.9999999999999996e-01 -1.0334310260534154e+00 +2.3002517465334065e+00 +2.1959528083032314e+01 -6.9156549155009168e+02 -4.3365830360783693e+04 +5.5437495880250167e+06 +2.9727717769612378e+08 
+7.9999999999999993e-01 -1.0334327470165878e+00 +2.3009197041680780e+00 +2.2150017290602793e+01 -7.0771298397016005e+02 -4.6835036392959410e+04 +5.6201733270134302e+06 +3.1229463738501209e+08 
+8.9999999999999991e-01 -1.0334344449697497e+00 +2.3016038544147350e+00 +2.2330512735458797e+01 -7.2416892007333536e+02 -5.0132577667296282e+04 +5.6974862916154070e+06 +3.2652225788239151e+08 
+9.9999999999999989e-01 -1.0334361188088608e+00 +2.3023023592237486e+00 +2.2501270110133682e+01 -7.4089456554840569e+02 -5.3262559426928565e+04 +5.7755557720995452e+06 +3.3998230168295121e+08 
+1.0999999999999999e+00 -1.0334377674298991e+00 +2.3030133805876640e+00 +2.2662545106354468e+01 -7.5785118728681903e+02 -5.6229086860399300e+04 +5.8542490652524997e+06 +3.5269703090187299e+08 
+1.2000000000000000e+00 -1.0334393897287966e+00 +2.3037350805520758e+00 +2.2814593407560015e+01 -7.7500005380463301e+02 -5.9036264978012514e+04 +5.9334334770711223e+06 +3.6468870675498855e+08 
