fieldmap_name:		BD-027
timestamp:		2017-03-31_17-17-09
filename:		2017-03-31_BD-027_Model09_Hall_I=991.63A.dat
nr_magnets:		1

magnet_name:		BD-027
gap[mm]:		28
control_gap[mm]:	--
magnet_length[mm]:	1206
current_main[A]:	991.63
NI_main[A.esp]:		11899.56
center_pos_z[mm]:	0
center_pos_x[mm]:	0
rotation[deg]:		0

X[mm]	Y[mm]	Z[mm]	Bx  By  Bz [T]
---------------------------------------------------------------------------------------------
-50.000	0.000	-741.500	3.3002508851e-04  -4.7400514740e-03  1.1277800914e-04
-48.000	0.000	-741.500	3.1670942959e-04  -4.8269712611e-03  1.1861129061e-04
-46.000	0.000	-741.500	3.0281863248e-04  -4.9125669347e-03  1.2466672179e-04
-44.000	0.000	-741.500	2.8915119001e-04  -4.9955812369e-03  1.2922264235e-04
-42.000	0.000	-741.500	2.7376019426e-04  -5.0775518480e-03  1.3450610326e-04
-40.000	0.000	-741.500	2.6011136467e-04  -5.1569949437e-03  1.3987657280e-04
-38.000	0.000	-741.500	2.4562681648e-04  -5.2340479496e-03  1.4436399719e-04
-36.000	0.000	-741.500	2.3093008139e-04  -5.3080497374e-03  1.4847561831e-04
-34.000	0.000	-741.500	2.1620356568e-04  -5.3794998674e-03  1.5211146877e-04
-32.000	0.000	-741.500	2.0115318575e-04  -5.4477687823e-03  1.5524748235e-04
-30.000	0.000	-741.500	1.8609163809e-04  -5.5129121951e-03  1.5870931553e-04
-28.000	0.000	-741.500	1.7124413862e-04  -5.5740331256e-03  1.6183051913e-04
-26.000	0.000	-741.500	1.5652320678e-04  -5.6334139519e-03  1.6473882925e-04
-24.000	0.000	-741.500	1.4108381752e-04  -5.6889710058e-03  1.6739722092e-04
-22.000	0.000	-741.500	1.2643919851e-04  -5.7414545564e-03  1.6872456552e-04
-20.000	0.000	-741.500	1.1217800496e-04  -5.7886323675e-03  1.7037958095e-04
-18.000	0.000	-741.500	9.7732543836e-05  -5.8327329611e-03  1.7187353783e-04
-16.000	0.000	-741.500	8.2724973543e-05  -5.8740627590e-03  1.7346190835e-04
-14.000	0.000	-741.500	6.8975634370e-05  -5.9108408007e-03  1.7441344966e-04
-12.000	0.000	-741.500	5.5304469319e-05  -5.9432787958e-03  1.7472075678e-04
-10.000	0.000	-741.500	4.0752914742e-05  -5.9697294950e-03  1.7418574620e-04
-8.000	0.000	-741.500	2.8151990659e-05  -5.9944530897e-03  1.7398766269e-04
-6.000	0.000	-741.500	1.6275107856e-05  -6.0144893597e-03  1.7411725003e-04
-4.000	0.000	-741.500	3.2218906334e-06  -6.0304511487e-03  1.7372848802e-04
-2.000	0.000	-741.500	-9.7270944254e-06  -6.0421843171e-03  1.7231598603e-04
0.000	0.000	-741.500	-2.2365244282e-05  -6.0497445781e-03  1.7067392933e-04
2.000	0.000	-741.500	-3.3544143845e-05  -6.0531133605e-03  1.7004080262e-04
4.000	0.000	-741.500	-4.6210213031e-05  -6.0519619575e-03  1.6790631404e-04
6.000	0.000	-741.500	-5.6996380692e-05  -6.0475829117e-03  1.6609394255e-04
8.000	0.000	-741.500	-6.9396285602e-05  -6.0374821357e-03  1.6473512675e-04
10.000	0.000	-741.500	-7.9884647081e-05  -6.0251454092e-03  1.6229888479e-04
12.000	0.000	-741.500	-9.0765740462e-05  -6.0065391075e-03  1.6044023211e-04
14.000	0.000	-741.500	-1.0101957957e-04  -5.9860385620e-03  1.5811506502e-04
16.000	0.000	-741.500	-1.1243114022e-04  -5.9611942557e-03  1.5583803036e-04
18.000	0.000	-741.500	-1.2194790902e-04  -5.9319393329e-03  1.5162829312e-04
20.000	0.000	-741.500	-1.3301140869e-04  -5.8994957666e-03  1.4920315865e-04
22.000	0.000	-741.500	-1.4316473822e-04  -5.8633732818e-03  1.4608750879e-04
24.000	0.000	-741.500	-1.5285832945e-04  -5.8241160093e-03  1.4360683689e-04
26.000	0.000	-741.500	-1.6225597578e-04  -5.7800637003e-03  1.4028199604e-04
28.000	0.000	-741.500	-1.7131486759e-04  -5.7347745616e-03  1.3800311014e-04
30.000	0.000	-741.500	-1.8284368941e-04  -5.6850469499e-03  1.3433763972e-04
32.000	0.000	-741.500	-1.9232695503e-04  -5.6322272639e-03  1.3052962322e-04
34.000	0.000	-741.500	-2.0176741100e-04  -5.5769599179e-03  1.2791566149e-04
36.000	0.000	-741.500	-2.1165829883e-04  -5.5192839110e-03  1.2400767762e-04
38.000	0.000	-741.500	-2.2238118268e-04  -5.4586346843e-03  1.2074763044e-04
40.000	0.000	-741.500	-2.3219389638e-04  -5.3949565247e-03  1.1650457074e-04
42.000	0.000	-741.500	-2.4425690805e-04  -5.3300898201e-03  1.1292981145e-04
44.000	0.000	-741.500	-2.5377181557e-04  -5.2630985912e-03  1.0941984584e-04
46.000	0.000	-741.500	-2.6575106924e-04  -5.1936931300e-03  1.0552111821e-04
48.000	0.000	-741.500	-2.7555075393e-04  -5.1227425603e-03  1.0167052302e-04
50.000	0.000	-741.500	-2.8777755899e-04  -5.0489376253e-03  9.7845845293e-05
-50.000	0.000	-739.500	3.4161719415e-04  -5.0304910343e-03  1.1458852938e-04
-48.000	0.000	-739.500	3.2800000647e-04  -5.1239162486e-03  1.2050696824e-04
-46.000	0.000	-739.500	3.1341680999e-04  -5.2158984948e-03  1.2637542341e-04
-44.000	0.000	-739.500	2.9891364892e-04  -5.3052250857e-03  1.3116830367e-04
-42.000	0.000	-739.500	2.8307780518e-04  -5.3931792784e-03  1.3658690566e-04
-40.000	0.000	-739.500	2.6865467952e-04  -5.4780358255e-03  1.4180001915e-04
-38.000	0.000	-739.500	2.5358196412e-04  -5.5609758437e-03  1.4600235140e-04
-36.000	0.000	-739.500	2.3836592950e-04  -5.6410262117e-03  1.5028798979e-04
-34.000	0.000	-739.500	2.2278508231e-04  -5.7179362207e-03  1.5405342759e-04
-32.000	0.000	-739.500	2.0751507032e-04  -5.7912471667e-03  1.5681548914e-04
-30.000	0.000	-739.500	1.9185418771e-04  -5.8612190438e-03  1.6027361982e-04
-28.000	0.000	-739.500	1.7656928541e-04  -5.9267524479e-03  1.6356513821e-04
-26.000	0.000	-739.500	1.6116526064e-04  -5.9909524530e-03  1.6614022374e-04
-24.000	0.000	-739.500	1.4511350742e-04  -6.0505988448e-03  1.6884119412e-04
-22.000	0.000	-739.500	1.2966295043e-04  -6.1066276026e-03  1.6972423927e-04
-20.000	0.000	-739.500	1.1547248585e-04  -6.1575660446e-03  1.7151069329e-04
-18.000	0.000	-739.500	1.0024342221e-04  -6.2049797076e-03  1.7276769047e-04
-16.000	0.000	-739.500	8.4768668468e-05  -6.2494015798e-03  1.7397100146e-04
-14.000	0.000	-739.500	7.0823893988e-05  -6.2883190026e-03  1.7470224430e-04
-12.000	0.000	-739.500	5.7115503164e-05  -6.3229298067e-03  1.7504102263e-04
-10.000	0.000	-739.500	4.2478329310e-05  -6.3512320363e-03  1.7410984504e-04
-8.000	0.000	-739.500	2.9211063894e-05  -6.3775731665e-03  1.7389139781e-04
-6.000	0.000	-739.500	1.6831633159e-05  -6.3988685515e-03  1.7388399282e-04
-4.000	0.000	-739.500	3.7784159364e-06  -6.4156716075e-03  1.7310832004e-04
-2.000	0.000	-739.500	-9.5986655093e-06  -6.4281067604e-03  1.7164768562e-04
0.000	0.000	-739.500	-2.2601627939e-05  -6.4359418724e-03  1.6987419033e-04
2.000	0.000	-739.500	-3.3927569305e-05  -6.4389318061e-03  1.6875973922e-04
