# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 +9.0449999999999999e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 -2.9673330550332144e-21 -1.0296001887736979e+00 -4.8466013859195306e-10
1.0000000000000001e-01 +9.0449994855560316e+00 +0.0000000000000000e+00 +9.9999999998235667e-02 -2.3858387824127722e-19 -1.0296002042503420e+00 -4.7459100563534693e-10
2.0000000000000001e-01 +9.0449979422241107e+00 +0.0000000000000000e+00 +1.9999999998588519e-01 -8.4369585369875353e-19 -1.0296002476294737e+00 -4.4670368708915852e-10
3.0000000000000004e-01 +9.0449953700041945e+00 +0.0000000000000000e+00 +2.9999999995236254e-01 -1.6656952586101885e-18 -1.0296003143351724e+00 -4.0447965870265698e-10
4.0000000000000002e-01 +9.0449917688962174e+00 +0.0000000000000000e+00 +3.9999999988708157e-01 -2.5519721748074079e-18 -1.0296003997917740e+00 -3.5140161803401841e-10
5.0000000000000000e-01 +9.0449871389000958e+00 +0.0000000000000000e+00 +4.9999999977945619e-01 -3.3499148878824950e-18 -1.0296004994237296e+00 -2.9095275381165520e-10
5.9999999999999998e-01 +9.0449814800157302e+00 +0.0000000000000000e+00 +5.9999999961890027e-01 -3.9069100083343194e-18 -1.0296006086554532e+00 -2.2661601528395363e-10
6.9999999999999996e-01 +9.0449747922430124e+00 +0.0000000000000000e+00 +6.9999999939482760e-01 -4.0703425927580538e-18 -1.0296007229111821e+00 -1.6187338152710682e-10
7.9999999999999993e-01 +9.0449670755818286e+00 +0.0000000000000000e+00 +7.9999999909665220e-01 -3.6875962650851647e-18 -1.0296008376148276e+00 -1.0020513068052436e-10
8.9999999999999991e-01 +9.0449583300320651e+00 +0.0000000000000000e+00 +8.9999999871378789e-01 -2.6060533378814441e-18 -1.0296009481898298e+00 -4.5089109079417332e-11
9.9999999999999989e-01 +9.0449485555936135e+00 +0.0000000000000000e+00 +9.9999999823564856e-01 -6.7309493371058268e-19 -1.0296010500590129e+00 -2.5420163598861742e-19
1.0999999999999999e+00 +9.0449377522663745e+00 +0.0000000000000000e+00 +1.0999999976516481e+00 +2.1644613665759247e-18 -1.0296011397155362e+00 +3.2455235895703465e-11
1.2000000000000000e+00 +9.0449259200502574e+00 +0.0000000000000000e+00 +1.1999999969512003e+00 +5.5620445197976593e-18 -1.0296012179363274e+00 +5.3127911501426125e-11
1.3000000000000000e+00 +9.0449130589451876e+00 +0.0000000000000000e+00 +1.2999999961237190e+00 +9.0756337423721416e-18 -1.0296012865692281e+00 +6.3733435982715443e-11
1.4000000000000001e+00 +9.0448991689510958e+00 +0.0000000000000000e+00 +1.3999999951586182e+00 +1.2261192204603379e-17 -1.0296013474619952e+00 +6.5986763321167577e-11
1.5000000000000002e+00 +9.0448842500679216e+00 +0.0000000000000000e+00 +1.4999999940453117e+00 +1.4674664118769246e-17 -1.0296014024623414e+00 +6.1602032505459334e-11
1.6000000000000003e+00 +9.0448683022956136e+00 +0.0000000000000000e+00 +1.5999999927732134e+00 +1.5871971827802041e-17 -1.0296014534179765e+00 +5.2292207896771320e-11
1.7000000000000004e+00 +9.0448513256341219e+00 +0.0000000000000000e+00 +1.6999999913317372e+00 +1.5409012894635214e-17 -1.0296015021766469e+00 +3.9768719499443614e-11
1.8000000000000005e+00 +9.0448333200833986e+00 +0.0000000000000000e+00 +1.7999999897102967e+00 +1.2841657192289722e-17 -1.0296015505861755e+00 +2.5741103121950827e-11
1.9000000000000006e+00 +9.0448142856433975e+00 +0.0000000000000000e+00 +1.8999999878983060e+00 +7.7257439947730559e-18 -1.0296016004945039e+00 +1.1916640413220342e-11
2.0000000000000004e+00 +9.0447942223140707e+00 +0.0000000000000000e+00 +1.9999999858851789e+00 -3.8292093113535518e-19 -1.0296016537497303e+00 -1.2406579155952593e-18
2.1000000000000005e+00 +9.0447731300953667e+00 +0.0000000000000000e+00 +2.0999999836603291e+00 -1.1694817994074349e-17 -1.0296017113817888e+00 -8.6670742323394598e-12
2.2000000000000006e+00 +9.0447510089872321e+00 +0.0000000000000000e+00 +2.1999999812131708e+00 -2.5485438013235719e-17 -1.0296017711473677e+00 -1.4184639666054354e-11
2.3000000000000007e+00 +9.0447278589896083e+00 +0.0000000000000000e+00 +2.2999999785331178e+00 -4.0796483491225129e-17 -1.0296018299849670e+00 -1.7012597394341149e-11
2.4000000000000008e+00 +9.0447036801024385e+00 +0.0000000000000000e+00 +2.3999999756095836e+00 -5.6669605945244471e-17 -1.0296018848332769e+00 -1.7610339893348214e-11
2.5000000000000009e+00 +9.0446784723256712e+00 +0.0000000000000000e+00 +2.4999999724319824e+00 -7.2146399212656647e-17 -1.0296019326312082e+00 -1.6436655781724900e-11
2.6000000000000010e+00 +9.0446522356592620e+00 +0.0000000000000000e+00 +2.5999999689897280e+00 -8.6268392758846205e-17 -1.0296019703179196e+00 -1.3949633295227338e-11
2.7000000000000011e+00 +9.0446249701031753e+00 +0.0000000000000000e+00 +2.6999999652722342e+00 -9.8077044987554953e-17 -1.0296019948328439e+00 -1.0606563713027004e-11
2.8000000000000012e+00 +9.0445966756573917e+00 +0.0000000000000000e+00 +2.7999999612689148e+00 -1.0661373655387039e-16 -1.0296020031157165e+00 -6.8638447317125608e-12
2.9000000000000012e+00 +9.0445673523219039e+00 +0.0000000000000000e+00 +2.8999999569691837e+00 -1.1091976368004649e-16 -1.0296019921066026e+00 -3.1768837829690902e-12
3.0000000000000013e+00 +9.0445370000967280e+00 +0.0000000000000000e+00 +2.9999999523624545e+00 -1.1003633147433407e-16 -1.0296019587459244e+00 -1.2909300124106269e-18
3.1000000000000014e+00 +9.0445056189818995e+00 +0.0000000000000000e+00 +3.0999999474381417e+00 -1.0335293452056564e-16 -1.0296019019893612e+00 +2.3095829027402236e-12
3.2000000000000015e+00 +9.0444732089774789e+00 +0.0000000000000000e+00 +3.1999999421856584e+00 -9.1652568912034546e-17 -1.0296018288524378e+00 +3.7790832851178030e-12
3.3000000000000016e+00 +9.0444397700835406e+00 +0.0000000000000000e+00 +3.2999999365944190e+00 -7.6066664748144957e-17 -1.0296017483658173e+00 +4.5315402780940683e-12
3.4000000000000017e+00 +9.0444053023001700e+00 +0.0000000000000000e+00 +3.3999999306538373e+00 -5.7726717312464420e-17 -1.0296016695604175e+00 +4.6897549387302299e-12
3.5000000000000018e+00 +9.0443698056274471e+00 +0.0000000000000000e+00 +3.4999999243533271e+00 -3.7764293433745940e-17 -1.0296016014674281e+00 +4.3762630393566137e-12
3.6000000000000019e+00 +9.0443332800654428e+00 +0.0000000000000000e+00 +3.5999999176823025e+00 -1.7311037842897072e-17 -1.0296015531183187e+00 +3.7133091296683763e-12
3.7000000000000020e+00 +9.0442957256142087e+00 +0.0000000000000000e+00 +3.6999999106301771e+00 +2.5013204743275564e-18 -1.0296015335448536e+00 +2.8228205797407787e-12
3.8000000000000020e+00 +9.0442571422737679e+00 +0.0000000000000000e+00 +3.7999999031863649e+00 +2.0540961929138334e-17 -1.0296015517791015e+00 +1.8263816028877932e-12
3.9000000000000021e+00 +9.0442175300441061e+00 +0.0000000000000000e+00 +3.8999998953402799e+00 +3.5675969986252348e-17 -1.0296016168534488e+00 +8.4520725728531713e-13
4.0000000000000018e+00 +9.0441768889251613e+00 +0.0000000000000000e+00 +3.9999998870813358e+00 +4.6774324825391547e-17 -1.0296017378006099e+00 +1.1742527899654529e-16
4.1000000000000014e+00 +9.0441352189168160e+00 +0.0000000000000000e+00 +4.0999998783989460e+00 +5.3018476499585212e-17 -1.0296019198431965e+00 -6.1399290799444046e-13
4.2000000000000011e+00 +9.0440925200188929e+00 +0.0000000000000000e+00 +4.1999998692825251e+00 +5.4849136945343203e-17 -1.0296021529620409e+00 -1.0045093970158280e-12
4.3000000000000007e+00 +9.0440487922311661e+00 +0.0000000000000000e+00 +4.2999998597214866e+00 +5.3021634844225047e-17 -1.0296024233270262e+00 -1.2042803620383989e-12
4.4000000000000004e+00 +9.0440040355533711e+00 +0.0000000000000000e+00 +4.3999998497052442e+00 +4.8291351054390723e-17 -1.0296027171074447e+00 -1.2460621998498022e-12
4.5000000000000000e+00 +9.0439582499852200e+00 +0.0000000000000000e+00 +4.4999998392232117e+00 +4.1413722259210753e-17 -1.0296030204719588e+00 -1.1625124121454493e-12
4.5999999999999996e+00 +9.0439114355264145e+00 +0.0000000000000000e+00 +4.5999998282648020e+00 +3.3144244610897176e-17 -1.0296033195885586e+00 -9.8618262742424448e-13
4.6999999999999993e+00 +9.0438635921766632e+00 +0.0000000000000000e+00 +4.6999998168194299e+00 +2.4238477368944067e-17 -1.0296036006245217e+00 -7.4951161611637914e-13
4.7999999999999989e+00 +9.0438147199356909e+00 +0.0000000000000000e+00 +4.7999998048765082e+00 +1.5452046533165802e-17 -1.0296038497463813e+00 -4.8481829865259011e-13
4.8999999999999986e+00 +9.0437648188032540e+00 +0.0000000000000000e+00 +4.8999997924254508e+00 +7.5406484711198870e-18 -1.0296040531198754e+00 -2.2429474618570504e-13
4.9999999999999982e+00 +9.0437138887791573e+00 +0.0000000000000000e+00 +4.9999997794556723e+00 +1.2600535397024235e-18 -1.0296041969099146e+00 +8.2632514696531580e-19
5.0999999999999979e+00 +9.0436619298632639e+00 +0.0000000000000000e+00 +5.0999997659565857e+00 -2.8286225047648866e-18 -1.0296042721206582e+00 +1.6291709749631840e-13
5.1999999999999975e+00 +9.0436089420555010e+00 +0.0000000000000000e+00 +5.1999997519176047e+00 -4.9431572564690589e-18 -1.0296042891163799e+00 +2.6645437902485971e-13
5.2999999999999972e+00 +9.0435549253558580e+00 +0.0000000000000000e+00 +5.2999997373281431e+00 -5.4960924940961536e-18 -1.0296042631018021e+00 +3.1936355219930007e-13
5.3999999999999968e+00 +9.0434998797643633e+00 +0.0000000000000000e+00 +5.3999997221776148e+00 -4.9000114275102024e-18 -1.0296042092820423e+00 +3.3036339302978141e-13
5.4999999999999964e+00 +9.0434438052810773e+00 +0.0000000000000000e+00 +5.4999997064554345e+00 -3.5675408593951591e-18 -1.0296041428626344e+00 +3.0813869490812802e-13
