# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -1.0326872796461570e+00 +2.2847555971537199e+00 +1.6658765584881074e+01 +2.5639225699576758e+02 +5.6558757486557457e+04 -6.2991091273184866e+05 -1.9317909837110990e+08 
+1.0000000000000001e-01 -1.0326897988938768e+00 +2.2850534472851267e+00 +1.6746877118395709e+01 +2.4005062656169744e+02 +5.4585626013931265e+04 -5.3197198932526773e+05 -1.8294521385038325e+08 
+2.0000000000000001e-01 -1.0326923268317494e+00 +2.2853464337962914e+00 +1.6832327985656150e+01 +2.2415543956637427e+02 +5.2678073166167836e+04 -4.3722579730645311e+05 -1.7306300405562913e+08 
+3.0000000000000004e-01 -1.0326948626952719e+00 +2.2856367299375711e+00 +1.6914754989672915e+01 +2.0869795080828135e+02 +5.0843371270739706e+04 -3.4571901523821056e+05 -1.6356932867330861e+08 
+4.0000000000000002e-01 -1.0326974057197615e+00 +2.2859265089970560e+00 +1.6993794896194920e+01 +1.9366941329443887e+02 +4.9088793430827689e+04 -2.5749830742676312e+05 -1.5450105112871444e+08 
+5.0000000000000000e-01 -1.0326999551404954e+00 +2.2862179442932717e+00 +1.7069084448608745e+01 +1.7906107848040554e+02 +4.7421613257677120e+04 -1.7261032535427625e+05 -1.4589503734985095e+08 
+5.9999999999999998e-01 -1.0327025099495930e+00 +2.2865128883844328e+00 +1.7140382259858249e+01 +1.6486024864685785e+02 +4.5846598849050715e+04 -9.1053677690445489e+04 -1.3777592458517739e+08 
+6.9999999999999996e-01 -1.0327050682016643e+00 +2.2868118891102869e+00 +1.7207941459699690e+01 +1.5103889548609189e+02 +4.4358418192009754e+04 -1.2637416729894057e+04 -1.3011922531661744e+08 
+7.9999999999999993e-01 -1.0327076277254954e+00 +2.2871151627470478e+00 +1.7272140521917347e+01 +1.3756527113785924e+02 +4.2949195700068223e+04 +6.2876167841501330e+04 -1.2288812301334873e+08 
+8.9999999999999991e-01 -1.0327101863498500e+00 +2.2874229255719718e+00 +1.7333357904386130e+01 +1.2440762744494043e+02 +4.1611056171923112e+04 +1.3572479025675351e+05 -1.1604580317260399e+08 
