# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -1.0335756598934838e+00 +2.2688921833463551e+00 +2.4798120730774759e+01 +5.3623232589839427e+02 -8.5539151088091341e+04 -3.2617649988975888e+06 +4.0491622328415084e+08 
-1.0000000000000001e-01 -1.0335771030663663e+00 +2.2688397803026885e+00 +2.4676165820650251e+01 +5.3377574117374184e+02 -8.3532502089983973e+04 -3.2445179978393302e+06 +3.9765181455758625e+08 
-2.0000000000000001e-01 -1.0335784904256562e+00 +2.2687832584754255e+00 +2.4550310320031812e+01 +5.3102305570375461e+02 -8.1487275840696559e+04 -3.2242017529177158e+06 +3.9030162067527711e+08 
-3.0000000000000004e-01 -1.0335798164392858e+00 +2.2687248985783515e+00 +2.4420487532997370e+01 +5.2795253344321259e+02 -7.9400177167793998e+04 -3.2008280816305806e+06 +3.8284096046426511e+08 
-4.0000000000000002e-01 -1.0335810755752630e+00 +2.2686669813709712e+00 +2.4286630784893894e+01 +5.2454243729622613e+02 -7.7267911389058834e+04 -3.1744087965282374e+06 +3.7524515517903525e+08 
-5.0000000000000000e-01 -1.0335822623017508e+00 +2.2686117876638714e+00 +2.4148673429577212e+01 +5.2077102896700001e+02 -7.5087184424600287e+04 -3.1449557041531978e+06 +3.6748952896420026e+08 
-5.9999999999999998e-01 -1.0335833710870379e+00 +2.2685615983023819e+00 +2.4006548840820656e+01 +5.1661656942683453e+02 -7.2854702585110819e+04 -3.1124806075502033e+06 +3.5954940770881188e+08 
-6.9999999999999996e-01 -1.0335843963995186e+00 +2.2685186941684017e+00 +2.3860190407443913e+01 +5.1205731886698720e+02 -7.0567172451368242e+04 -3.0769953058050703e+06 +3.5140011838898200e+08 
-7.9999999999999993e-01 -1.0335853327077158e+00 +2.2684853561681058e+00 +2.3709531531961556e+01 +5.0707153704439281e+02 -6.8221300807028107e+04 -3.0385115958272512e+06 +3.4301698863159800e+08 
-8.9999999999999991e-01 -1.0335861744803063e+00 +2.2684638652271891e+00 +2.3554505630859186e+01 +5.0163748342207555e+02 -6.5813794610900120e+04 -2.9970412729774369e+06 +3.3437534648353285e+08 
-9.9999999999999989e-01 -1.0335869161860460e+00 +2.2684565022827687e+00 +2.3395046120968914e+01 +4.9573341740716700e+02 -6.3341360699155368e+04 -2.9525961322598765e+06 +3.2545051888802785e+08 
-1.0999999999999999e+00 -1.0335875522938942e+00 +2.2684655482784608e+00 +2.3231086432267141e+01 +4.8933759848837974e+02 -6.0800705995597134e+04 -2.9051879689142769e+06 +3.1621783258514494e+08 
-1.2000000000000000e+00 -1.0335880772728654e+00 +2.2684932841543026e+00 +2.3062559984871687e+01 +4.8242828651608244e+02 -5.8188537031567394e+04 -2.8548285798055003e+06 +3.0665261170687097e+08 
-1.3000000000000000e+00 -1.0335884855921547e+00 +2.2685419908448963e+00 +2.2889400202046716e+01 +4.7498374177915366e+02 -5.5501560162555747e+04 -2.8015297637427622e+06 +2.9673017871826911e+08 
-1.4000000000000001e+00 -1.0335887717210754e+00 +2.2686139492676740e+00 +2.2711540498551841e+01 +4.6698222531959266e+02 -5.2736481308482871e+04 -2.7453033230374889e+06 +2.8642585307202131e+08 
-1.5000000000000002e+00 -1.0335889301290828e+00 +2.2687114403171798e+00 +2.2528914280061628e+01 +4.5840199909283001e+02 -4.9890005908254534e+04 -2.6861610642098500e+06 +2.7571495089416951e+08 
-1.6000000000000003e+00 -1.0335889577477733e+00 +2.2688361454273105e+00 +2.2341524832841870e+01 +4.4922637382976444e+02 -4.6960363226699039e+04 -2.6241100028240341e+06 +2.6458166463292730e+08 
-1.7000000000000004e+00 -1.0335888614971154e+00 +2.2689873494801298e+00 +2.2149686043079608e+01 +4.3946020844999737e+02 -4.3952379857867767e+04 -2.5591490208020322e+06 +2.5304763704771996e+08 
-1.8000000000000005e+00 -1.0335886508290724e+00 +2.2691637380780563e+00 +2.1953797183232570e+01 +4.2911408884847992e+02 -4.0872657843442794e+04 -2.4912776895779697e+06 +2.4114436663590631e+08 
-1.9000000000000006e+00 -1.0335883351957202e+00 +2.2693639967978982e+00 +2.1754257543031553e+01 +4.1819860179349558e+02 -3.7727799527989155e+04 -2.4204955860033552e+06 +2.2890335312682804e+08 
-2.0000000000000004e+00 -1.0335879240492403e+00 +2.2695868111870001e+00 +2.1551466431175875e+01 +4.0672433501534937e+02 -3.4524407613235358e+04 -2.3468022929440145e+06 +2.1635609780680186e+08 
-2.1000000000000005e+00 -1.0335874268419150e+00 +2.2698308667631246e+00 +2.1345823175354223e+01 +3.9470187718381135e+02 -3.1269085168770478e+04 -2.2701973991883495e+06 +2.0353410360606128e+08 
-2.2000000000000006e+00 -1.0335868530261365e+00 +2.2700948490065498e+00 +2.1137727126633763e+01 +3.8214181812135365e+02 -2.7968435737220942e+04 -2.1906805007668119e+06 +1.9046887565852377e+08 
-2.3000000000000007e+00 -1.0335862120543646e+00 +2.2703774433564554e+00 +2.0927577655489056e+01 +3.6905474889273734e+02 -2.4629063275823355e+04 -2.1082512015606486e+06 +1.7719192107824412e+08 
-2.4000000000000008e+00 -1.0335855133791843e+00 +2.2706773352085059e+00 +2.0715774161317547e+01 +3.5545126187340907e+02 -2.1257572354843986e+04 -2.0229091138179181e+06 +1.6373474995543909e+08 
-2.5000000000000009e+00 -1.0335847664532520e+00 +2.2709932099134584e+00 +2.0502716067222678e+01 +3.4134195073080798e+02 -1.7860568073253326e+04 -1.9346538579929003e+06 +1.5012887500093904e+08 
-2.6000000000000010e+00 -1.0335839807293381e+00 +2.2713237527674410e+00 +2.0288802828146451e+01 +3.2673741073449776e+02 -1.4444656238045349e+04 -1.8434850647627634e+06 +1.3640581247175762e+08 
-2.7000000000000011e+00 -1.0335831656602699e+00 +2.2716676490164791e+00 +2.0074433924538997e+01 +3.1164823856570422e+02 -1.1016443248818845e+04 -1.7494023738754473e+06 +1.2259708163895252e+08 
-2.8000000000000012e+00 -1.0335823306989647e+00 +2.2720235838439975e+00 +1.9860008869620909e+01 +2.9608503269902212e+02 -7.5825362673935024e+03 -1.6524054365424679e+06 +1.0873420568744992e+08 
-2.9000000000000012e+00 -1.0335814852984366e+00 +2.2723902423672060e+00 +1.9645927211727695e+01 +2.8005839346143574e+02 -4.1495432714000308e+03 -1.5524939157830938e+06 +9.4848711998937204e+07 
-3.0000000000000013e+00 -1.0335806389117521e+00 +2.2727663096474013e+00 +1.9432588530231314e+01 +2.6357892272714412e+02 -7.2407299383305917e+02 -1.4496674847497460e+06 +8.0972131917292878e+07 
-3.1000000000000014e+00 -1.0335798009920780e+00 +2.2731504706661663e+00 +1.9220392444657222e+01 +2.4665722458942773e+02 +2.6872648796212029e+03 -1.3439258307134151e+06 +6.7136001756350964e+07 
-3.2000000000000015e+00 -1.0335789809926188e+00 +2.2735414103354041e+00 +1.9009738607810210e+01 +2.2930390504882396e+02 +6.0778598320909305e+03 -1.2352686533121527e+06 +5.3371862252238870e+07 
-3.3000000000000016e+00 -1.0335781883667077e+00 +2.2739378134890122e+00 +1.8801026719702485e+01 +2.1152957224360685e+02 +9.4411002254715640e+03 -1.1236956659802324e+06 +3.9711260017806441e+07 
-3.4000000000000017e+00 -1.0335774325676650e+00 +2.2743383648773428e+00 +1.8594656511469250e+01 +1.9334483658128752e+02 +1.2770373595370131e+04 -1.0092065967674439e+06 +2.6185746172518972e+07 
-3.5000000000000018e+00 -1.0335767230489430e+00 +2.2747417491604112e+00 +1.8391027765066095e+01 +1.7476031113440408e+02 +1.6059066285271540e+04 -8.9180119121013710e+05 +1.2826878050603477e+07 
-3.6000000000000019e+00 -1.0335760677058476e+00 +2.2751468820347887e+00 +1.8190462768415880e+01 +1.5579172713371281e+02 +1.9302359368388872e+04 -7.7153343464809947e+05 -3.4380759890912077e+05 
