# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -5.1513108789785857e-02 +1.1529235768575352e-01 +9.9994743791784990e-01 +1.9192734988945632e+00 -1.9363334346704332e+02 +2.7493216849556717e+04 +2.9794913956037299e+06 
+1.0000000000000001e-01 -5.1512850958764608e-02 +1.1529230154315076e-01 +1.0003732689674836e+00 +1.9062296543552426e+00 -2.0368792837650369e+02 +2.7567380702971321e+04 +3.0308436108940947e+06 
+2.0000000000000001e-01 -5.1512592290588528e-02 +1.1529261645346929e-01 +1.0008390681541786e+00 +1.8844462780036511e+00 -2.1464857198707125e+02 +2.7678606875116398e+04 +3.0872688769282880e+06 
+3.0000000000000004e-01 -5.1512332845004123e-02 +1.1529326961969838e-01 +1.0013423206516097e+00 +1.8547481618142343e+00 -2.2644220430046107e+02 +2.7822827383195236e+04 +3.1483607688659844e+06 
+4.0000000000000002e-01 -5.1512072681760265e-02 +1.1529422824514990e-01 +1.0018805118386220e+00 +1.8179600825098319e+00 -2.3899575772990673e+02 +2.7995974356359900e+04 +3.2137128692732770e+06 
+5.0000000000000000e-01 -5.1511811860606722e-02 +1.1529545953402283e-01 +1.0024511271021836e+00 +1.7749067839889026e+00 -2.5223616334683541e+02 +2.8193980138491021e+04 +3.2829187504820912e+06 
+5.9999999999999998e-01 -5.1511550441296614e-02 +1.1529693069080972e-01 +1.0030516521955346e+00 +1.7264129955408301e+00 -2.6609035825311537e+02 +2.8412777177992590e+04 +3.3555720113681816e+06 
+6.9999999999999996e-01 -5.1511288483580123e-02 +1.1529860892041675e-01 +1.0036795724194874e+00 +1.6733034286423960e+00 -2.8048526982350523e+02 +2.8648298043245672e+04 +3.4312662021403797e+06 
+7.9999999999999993e-01 -5.1511026047210424e-02 +1.1530046142807644e-01 +1.0043323734088139e+00 +1.6164027800297505e+00 -2.9534783138493998e+02 +2.8896475401298911e+04 +3.5095949012441928e+06 
+8.9999999999999991e-01 -5.1510763191938869e-02 +1.1530245541894901e-01 +1.0050075405691896e+00 +1.5565357436802043e+00 -3.1060497166852730e+02 +2.9153241945082114e+04 +3.5901516657096040e+06 
+9.9999999999999989e-01 -5.1510499977519157e-02 +1.1530455809845191e-01 +1.0057025595765214e+00 +1.4945270011247926e+00 -3.2618362441308903e+02 +2.9414530447930880e+04 +3.6725300774194724e+06 
+1.0999999999999999e+00 -5.1510236463702105e-02 +1.1530673667175670e-01 +1.0064149157554110e+00 +1.4312012369981850e+00 -3.4201071699667489e+02 +2.9676273668035403e+04 +3.7563236905936571e+06 
+1.2000000000000000e+00 -5.1509972710237578e-02 +1.1530895834391383e-01 +1.0071420943247908e+00 +1.3673831358127508e+00 -3.5801317516724242e+02 +2.9934404365073035e+04 +3.8411260545433131e+06 
+1.3000000000000000e+00 -5.1509708776875211e-02 +1.1531119031955084e-01 +1.0078815805290124e+00 +1.3038973904961659e+00 -3.7411792609353716e+02 +3.0184855247961215e+04 +3.9265307300950708e+06 
+1.4000000000000001e+00 -5.1509444723361518e-02 +1.1531339980298798e-01 +1.0086308592933699e+00 +1.2415687001264326e+00 -3.9025189203271924e+02 +3.0423558983696268e+04 +4.0121312601661426e+06 
+1.5000000000000002e+00 -5.1509180609443775e-02 +1.1531555399790351e-01 +1.0093874156886038e+00 +1.1812217795787328e+00 -4.0634199910219496e+02 +3.0646448139127217e+04 +4.0975212116549267e+06 
+1.6000000000000003e+00 -5.1508916494862639e-02 +1.1531762010750370e-01 +1.0101487340576225e+00 +1.1236813551259985e+00 -4.2231516136792919e+02 +3.0849455202856632e+04 +4.1822941018725708e+06 
+1.7000000000000004e+00 -5.1508652439360009e-02 +1.1531956533381771e-01 +1.0109122990161425e+00 +1.0697721854938549e+00 -4.3809829991303656e+02 +3.1028512459282487e+04 +4.2660434895354277e+06 
+1.8000000000000005e+00 -5.1508388502673585e-02 +1.1532135687839605e-01 +1.0116755947617797e+00 +1.0203190411881233e+00 -4.5361833001113632e+02 +3.1179552107865209e+04 +4.3483629149602735e+06 
+1.9000000000000006e+00 -5.1508124744536372e-02 +1.1532296194162220e-01 +1.0124361050668751e+00 +9.7614672645612488e-01 -4.6880216134869096e+02 +3.1298506127580073e+04 +4.4288459022244522e+06 
+2.0000000000000004e+00 -5.1507861224677973e-02 +1.1532434772277114e-01 +1.0131913134199393e+00 +9.3808007572134489e-01 -4.8357670088491437e+02 +3.1381306301345205e+04 +4.5070859735624371e+06 
+2.1000000000000005e+00 -5.1507597978860245e-02 +1.1532548636585112e-01 +1.0139387719082529e+00 +9.0679196877655921e-01 -4.9787631371369997e+02 +3.1424813439602451e+04 +4.5827162097292654e+06 
+2.2000000000000006e+00 -5.1507334946759936e-02 +1.1532636896491767e-01 +1.0146761560037512e+00 +8.8236057387722311e-01 -5.1166083310878412e+02 +3.1429561616847164e+04 +4.6555018283641897e+06 
+2.3000000000000007e+00 -5.1507072043967955e-02 +1.1532699115338202e-01 +1.0154011342651312e+00 +8.6471828254390581e-01 -5.2489536548233480e+02 +3.1396995157133788e+04 +4.7252345184375485e+06 
+2.4000000000000008e+00 -5.1506809186074989e-02 +1.1532734856421632e-01 +1.0161113753842550e+00 +8.5379750087151041e-01 -5.3754502171132958e+02 +3.1328558305604518e+04 +4.7917059944022410e+06 
+2.5000000000000009e+00 -5.1506546288669575e-02 +1.1532743682981224e-01 +1.0168045479728380e+00 +8.4953065634973801e-01 -5.4957491329300331e+02 +3.1225695183452703e+04 +4.8547079781591538e+06 
+2.6000000000000010e+00 -5.1506283267338769e-02 +1.1532725158192633e-01 +1.0174783206341633e+00 +8.5185019882648061e-01 -5.6095015365558356e+02 +3.1089849786470604e+04 +4.9140322048148597e+06 
+2.7000000000000011e+00 -5.1506020037667223e-02 +1.1532678845180123e-01 +1.0181303618597795e+00 +8.6068859803242170e-01 -5.7163585626641418e+02 +3.0922465999195829e+04 +4.9694704135954268e+06 
+2.8000000000000012e+00 -5.1505756515238345e-02 +1.1532604307039411e-01 +1.0187583402229992e+00 +8.7597833799732872e-01 -5.8159713866485924e+02 +3.0724987626722752e+04 +5.0208143675681055e+06 
+2.9000000000000012e+00 -5.1505492615635154e-02 +1.1532501106751801e-01 +1.0193599244533964e+00 +8.9765194164317563e-01 -5.9079912366876022e+02 +3.0498858255050160e+04 +5.0678558585273409e+06 
+3.0000000000000013e+00 -5.1505228254438228e-02 +1.1532368807292351e-01 +1.0199327831943521e+00 +9.2564194103276476e-01 -5.9920693494265015e+02 +3.0245521422197486e+04 +5.1103866860904330e+06 
+3.1000000000000014e+00 -5.1504963347226200e-02 +1.1532206971551738e-01 +1.0204745851157264e+00 +9.5988090003880300e-01 -6.0678569941433477e+02 +2.9966420488822936e+04 +5.1481986695387876e+06 
+3.2000000000000015e+00 -5.1504697809575735e-02 +1.1532015162383176e-01 +1.0209829988833297e+00 +1.0003014010746534e+00 -6.1350054657002352e+02 +2.9662998717002985e+04 +5.1810836438137554e+06 
+3.3000000000000016e+00 -5.1504431557063877e-02 +1.1531792942536688e-01 +1.0214556934571399e+00 +1.0468360661853444e+00 -6.1931661414128814e+02 +2.9336699143815305e+04 +5.2088334862970514e+06 
+3.4000000000000017e+00 -5.1504164505263995e-02 +1.1531539874744093e-01 +1.0218903376483321e+00 +1.0994175306858911e+00 -6.2419904019100454e+02 +2.8988964742906315e+04 +5.2312400801917799e+06 
+3.5000000000000018e+00 -5.1503896569749096e-02 +1.1531255521654567e-01 +1.0222846004677064e+00 +1.1579784651510630e+00 -6.2811296925288059e+02 +2.8621238289134970e+04 +5.2480953420681087e+06 
+3.6000000000000019e+00 -5.1503627666090547e-02 +1.1530939445842689e-01 +1.0226361510528632e+00 +1.2224515714667714e+00 -6.3102355160056925e+02 +2.8234962388571283e+04 +5.2591912198786717e+06 
+3.7000000000000020e+00 -5.1503357709857381e-02 +1.1530591209839147e-01 +1.0229426585195946e+00 +1.2927695761270928e+00 -6.3289593996082317e+02 +2.7831579514088247e+04 +5.2643196756585548e+06 
+3.8000000000000020e+00 -5.1503086616619120e-02 +1.1530210376111566e-01 +1.0232017924196410e+00 +1.3688652350690231e+00 -6.3369529898532403e+02 +2.7412531981770684e+04 +5.2632727323300345e+06 
+3.9000000000000021e+00 -5.1502814301940772e-02 +1.1529796507028520e-01 +1.0234112220099196e+00 +1.4506713456335734e+00 -6.3338679068216265e+02 +2.6979261879338654e+04 +5.2558424023552332e+06 
+4.0000000000000018e+00 -5.1502540681388348e-02 +1.1529349164929302e-01 +1.0235686170565170e+00 +1.5381207260082033e+00 -6.3193559067886395e+02 +2.6533211175844670e+04 +5.2418207662791703e+06 
+4.1000000000000014e+00 -5.1502265705853839e-02 +1.1528868786536488e-01 +1.0236726297039989e+00 +1.6309358681134616e+00 -6.2932855775664825e+02 +2.6076634657497165e+04 +5.2211260713752275e+06 
+4.2000000000000011e+00 -5.1501989469907618e-02 +1.1528359318469973e-01 +1.0237257425112656e+00 +1.7280499222217696e+00 -6.2563596311077083e+02 +2.5614603328554469e+04 +5.1941772177217957e+06 
+4.3000000000000007e+00 -5.1501712104602186e-02 +1.1527825588916836e-01 +1.0237313659301006e+00 +1.8282118868255792e+00 -6.2094816588348044e+02 +2.5152775650593350e+04 +5.1615181516071735e+06 
+4.4000000000000004e+00 -5.1501433740993779e-02 +1.1527272426177204e-01 +1.0236929106255466e+00 +1.9301707286725567e+00 -6.1535552397323090e+02 +2.4696810246150046e+04 +5.1236927965055676e+06 
+4.5000000000000000e+00 -5.1501154510149284e-02 +1.1526704658742601e-01 +1.0236137883859580e+00 +2.0326753550068539e+00 -6.0894841089045383e+02 +2.4252366088373554e+04 +5.0812451300480692e+06 
+4.5999999999999996e+00 -5.1500874543145371e-02 +1.1526127115223816e-01 +1.0234974119582758e+00 +2.1344746350486328e+00 -6.0181721201974699e+02 +2.3825102373293459e+04 +5.0347191645467533e+06 
+4.6999999999999993e+00 -5.1500593971064206e-02 +1.1525544624483847e-01 +1.0233471944690655e+00 +2.2343173598768460e+00 -5.9405231297315197e+02 +2.3420678756579957e+04 +4.9846588895468684e+06 
+4.7999999999999989e+00 -5.1500312925001068e-02 +1.1524962015531684e-01 +1.0231665503853176e+00 +2.3309522735566031e+00 -5.8574411766815138e+02 +2.3044755169987951e+04 +4.9316083572990326e+06 
+4.8999999999999986e+00 -5.1500031536059948e-02 +1.1524384117601580e-01 +1.0229588949455466e+00 +2.4231280490345060e+00 -5.7698303716950147e+02 +2.2702991963904500e+04 +4.8761116285562152e+06 
+4.9999999999999982e+00 -5.1499749935356602e-02 +1.1523815760133012e-01 +1.0227276444656097e+00 +2.5095932944139494e+00 -5.6785949469503714e+02 +2.2401049868327384e+04 +4.8187127940779161e+06 
+5.0999999999999979e+00 -5.1499468254017765e-02 +1.1523261772796758e-01 +1.0224762163027348e+00 +2.5890965448274788e+00 -5.5846392493693440e+02 +2.2144590040215535e+04 +4.7599559711294165e+06 
+5.1999999999999975e+00 -5.1499186623181120e-02 +1.1522726985507152e-01 +1.0222080287433202e+00 +2.6603862570790846e+00 -5.4888677121037210e+02 +2.1939274098853264e+04 +4.7003852880257992e+06 
+5.2999999999999972e+00 -5.1498905173997890e-02 +1.1522216228427296e-01 +1.0219265013649903e+00 +2.7222108098197557e+00 -5.3921849199351846e+02 +2.1790764118933370e+04 +4.6405449139556186e+06 
+5.3999999999999968e+00 -5.1498624037632473e-02 +1.1521734331991390e-01 +1.0216350549486291e+00 +2.7733184949238709e+00 -5.2954955895114824e+02 +2.1704722685420071e+04 +4.5809790487502264e+06 
+5.4999999999999964e+00 -5.1498343345261093e-02 +1.1521286126900318e-01 +1.0213371112685705e+00 +2.8124575190242656e+00 -5.1997045219581275e+02 +2.1686812882750884e+04 +4.5222318980419114e+06 
+5.5999999999999961e+00 -5.1498063228076076e-02 +1.1520876444127053e-01 +1.0210360936379195e+00 +2.8383760019147837e+00 -5.1057167070767480e+02 +2.1742698303207653e+04 +4.4648477229668079e+06 
+5.6999999999999957e+00 -5.1497783817281886e-02 +1.1520510114944871e-01 +1.0207354263604327e+00 +2.8498219670932254e+00 -5.0144372095496300e+02 +2.1878043104073549e+04 +4.4093707830927819e+06 
+5.7999999999999954e+00 -5.1497505244099677e-02 +1.1520191970967289e-01 +1.0204385352914127e+00 +2.8455433303828834e+00 -4.9267712750152782e+02 +2.2098512072255402e+04 +4.3563453867181828e+06 
+5.8999999999999950e+00 -5.1497227639765386e-02 +1.1519926844081342e-01 +1.0201488475924723e+00 +2.8242879184072960e+00 -4.8436242790047703e+02 +2.2409770518231082e+04 +4.3063158651881171e+06 
+5.9999999999999947e+00 -5.1496951135531856e-02 +1.1519719566457641e-01 +1.0198697918399731e+00 +2.7848034777741355e+00 -4.7659017164306721e+02 +2.2817484241398677e+04 +4.2598265625581956e+06 
+6.0999999999999943e+00 -5.1496675854424419e-02 +1.1519573197641501e-01 +1.0196044192449225e+00 +2.7263944127253077e+00 -4.6943168263214500e+02 +2.3324353357695494e+04 +4.2172959065742567e+06 
+6.1999999999999940e+00 -5.1496401880929521e-02 +1.1519483851709790e-01 +1.0193547797291727e+00 +2.6504857862463833e+00 -4.6290566152511701e+02 +2.3921945664646799e+04 +4.1787726742287050e+06 
+6.2999999999999936e+00 -5.1496129288559421e-02 +1.1519445924804868e-01 +1.0191228042939577e+00 +2.5590133600432257e+00 -4.5702349405622357e+02 +2.4599196179324208e+04 +4.1442446504243123e+06 
+6.3999999999999932e+00 -5.1495858150810897e-02 +1.1519453812872708e-01 +1.0189104219787788e+00 +2.4539129468436989e+00 -4.5179653519286268e+02 +2.5345039692114296e+04 +4.1136995028653042e+06 
+6.4999999999999929e+00 -5.1495588541165836e-02 +1.1519501911728182e-01 +1.0187195598964531e+00 +2.3371203916544245e+00 -4.4723610990712825e+02 +2.6148410824552055e+04 +4.0871247913639760e+06 
+6.5999999999999925e+00 -5.1495320533086537e-02 +1.1519584617009697e-01 +1.0185521426581547e+00 +2.2105715857756967e+00 -4.4335350267327732e+02 +2.6998243945800576e+04 +4.0645079197330950e+06 
+6.6999999999999922e+00 -5.1495054200019083e-02 +1.1519696324204504e-01 +1.0184100927435609e+00 +2.0762024584102323e+00 -4.4015996454024503e+02 +2.7883473224216756e+04 +4.0458361703238739e+06 
+6.7999999999999918e+00 -5.1494789615389690e-02 +1.1519831428629936e-01 +1.0182953301211277e+00 +1.9359489827675549e+00 -4.3766670680141124e+02 +2.8793032590161707e+04 +4.0310966771040927e+06 
+6.8999999999999915e+00 -5.1494526852605339e-02 +1.1519984325378996e-01 +1.0182097722879819e+00 +1.7917471913488470e+00 -4.3588490171275015e+02 +2.9715855648431054e+04 +4.0202764296074170e+06 
+6.9999999999999911e+00 -5.1494265985051635e-02 +1.1520149409399223e-01 +1.0181553339852438e+00 +1.6455331524594570e+00 -4.3482567743284426e+02 +3.0640875816642889e+04 +4.0133622506212448e+06 
+7.0999999999999908e+00 -5.1494007086095257e-02 +1.1520321075404241e-01 +1.0181339275393408e+00 +1.4992429967255920e+00 -4.3450012514406507e+02 +3.1557026168489756e+04 +4.0103408326270930e+06 
+7.1999999999999904e+00 -5.1493750229077463e-02 +1.1520493717908603e-01 +1.0181474620397828e+00 +1.3548129057324170e+00 -4.3491928353668129e+02 +3.2453239503772558e+04 +4.0111986648775195e+06 
+7.2999999999999901e+00 -5.1493495487320677e-02 +1.1520661731209142e-01 +1.0181978441508237e+00 +1.2141791179670505e+00 -4.3609415464878259e+02 +3.3318448311702145e+04 +4.0159221107497811e+06 
+7.3999999999999897e+00 -5.1493242934119866e-02 +1.1520819509368110e-01 +1.0182869770516672e+00 +1.0792779336336042e+00 -4.3803568417131436e+02 +3.4141584743678657e+04 +4.0244973159771184e+06 
+7.4999999999999893e+00 -5.1492992642748293e-02 +1.1520961446241793e-01 +1.0184167611401400e+00 +9.5204570524743959e-01 -4.4075477497092680e+02 +3.4911580670997821e+04 +4.0369102740589203e+06 
+7.5999999999999890e+00 -5.1492744686452999e-02 +1.1521081935382267e-01 +1.0185890934899526e+00 +8.3441886746011817e-01 -4.4426227745913724e+02 +3.5617367507354022e+04 +4.0531467832504115e+06 
+7.6999999999999886e+00 -5.1492499138456556e-02 +1.1521175370144292e-01 +1.0188058680377212e+00 +7.2833390434937850e-01 -4.4856899309457657e+02 +3.6247876404401934e+04 +4.0731924635949512e+06 
+7.7999999999999883e+00 -5.1492256071951910e-02 +1.1521236143597094e-01 +1.0190689749795614e+00 +6.3572737603150908e-01 -4.5368566365427586e+02 +3.6792038093616728e+04 +4.0970327088503353e+06 
+7.8999999999999879e+00 -5.1492015560108073e-02 +1.1521258648556483e-01 +1.0193803014608758e+00 +5.5853590848392232e-01 -4.5962298450503772e+02 +3.7238782948162516e+04 +4.1246527506396095e+06 
+7.9999999999999876e+00 -5.1491777676063950e-02 +1.1521237277701710e-01 +1.0197417309897971e+00 +4.9869613140335567e-01 -4.6639159882372013e+02 +3.7577041374354914e+04 +4.1560376453606924e+06 
+8.0999999999999872e+00 -5.1491542458684321e-02 +1.1521167892280046e-01 +1.0201535559484636e+00 +4.5763901879829755e-01 -4.7398866502439137e+02 +3.7798689990414226e+04 +4.1911478334241342e+06 
