# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -1.0153669741952751e+00 +2.2418594179172668e+00 +2.0503988855927219e+01 +1.6251382337540207e+02 -1.6317126005288796e+04 -1.9256981502613644e+05 +1.0929104683780828e+08 
-1.0000000000000001e-01 -1.0153718433636754e+00 +2.2418893963121698e+00 +2.0503363767465281e+01 +1.6240608168145712e+02 -1.6266402925072871e+04 -1.9189200786126603e+05 +1.0899944120141877e+08 
-2.0000000000000001e-01 -1.0153766813132277e+00 +2.2419231688548584e+00 +2.0502717463691699e+01 +1.6221920203159340e+02 -1.6215650469807539e+04 -1.9088823612248225e+05 +1.0871335057217374e+08 
-3.0000000000000004e-01 -1.0153814877962071e+00 +2.2419604369221244e+00 +2.0502093670587918e+01 +1.6195851506349217e+02 -1.6165822161026179e+04 -1.8958149033817128e+05 +1.0843667102372050e+08 
-4.0000000000000002e-01 -1.0153862625648775e+00 +2.2420009019029394e+00 +2.0501536109550528e+01 +1.6162935097872690e+02 -1.6117871406911432e+04 -1.8799475808001400e+05 +1.0817329801648585e+08 
-5.0000000000000000e-01 -1.0153910053715161e+00 +2.2420442651930315e+00 +2.0501088503525089e+01 +1.6123703970398557e+02 -1.6072751630830504e+04 -1.8615102490334355e+05 +1.0792712703564364e+08 
-5.9999999999999998e-01 -1.0153957159684308e+00 +2.2420902281978732e+00 +2.0500794578514149e+01 +1.6078691082956178e+02 -1.6031416303756712e+04 -1.8407327405699447e+05 +1.0770205376073064e+08 
-6.9999999999999996e-01 -1.0154003941079248e+00 +2.2421384923234240e+00 +2.0500698058490958e+01 +1.6028429389820607e+02 -1.5994818837716952e+04 -1.8178448822051662e+05 +1.0750197352912986e+08 
-7.9999999999999993e-01 -1.0154050395423113e+00 +2.2421887589798315e+00 +2.0500842668782887e+01 +1.5973451831394146e+02 -1.5963912665494474e+04 -1.7930764901458341e+05 +1.0733078176065820e+08 
-8.9999999999999991e-01 -1.0154096520238736e+00 +2.2422407295813200e+00 +2.0501272130616318e+01 +1.5914291338125193e+02 -1.5939651131341036e+04 -1.7666573733192842e+05 +1.0719237342086621e+08 
