fieldmap_name:     	BD-023
timestamp:         	2017-03-11_08-00-00
filename:          	2017-03-11_BD-023_Model09_Hall_I=991.63A.dat
nr_magnets:        	1

magnet_name:       	BD-023
gap[mm]:           	28
control_gap[mm]:   	--
magnet_length[mm]: 	1206
current_main[A]:   	991.63
NI_main[A.esp]:   	11899.56
center_pos_z[mm]: 	0
center_pos_x[mm]: 	0
rotation[deg]:    	0

X[mm]	Y[mm]	Z[mm]	Bx  By  Bz [T]
-32.000	0.000	-739.500	1.4833725934e-04  -5.5109733810e-03  -5.3778745332e-06
-30.000	0.000	-739.500	1.3416540765e-04  -5.5806016943e-03  -3.8839176491e-06
-28.000	0.000	-739.500	1.2157937387e-04  -5.6465733744e-03  -3.4710894147e-06
-26.000	0.000	-739.500	1.0790076367e-04  -5.7082588638e-03  -2.4862256448e-06
-24.000	0.000	-739.500	9.4642804696e-05  -5.7671011306e-03  -2.5676805430e-06
-22.000	0.000	-739.500	8.1775716337e-05  -5.8220397696e-03  -2.2011335008e-06
-20.000	0.000	-739.500	6.9312527613e-05  -5.8731657789e-03  -2.6972678812e-06
-18.000	0.000	-739.500	5.7832099290e-05  -5.9203064480e-03  -2.0067524936e-06
-16.000	0.000	-739.500	4.5331684793e-05  -5.9635769172e-03  -2.5047381216e-06
-14.000	0.000	-739.500	3.3279840858e-05  -6.0017422138e-03  -3.7432228248e-06
-12.000	0.000	-739.500	2.2458308714e-05  -6.0356268911e-03  -4.5799867797e-06
-10.000	0.000	-739.500	1.0964851370e-05  -6.0654779435e-03  -6.7477978222e-06
-8.000	0.000	-739.500	2.4382881166e-07  -6.0916575059e-03  -8.3158046138e-06
-6.000	0.000	-739.500	-1.0734051579e-05  -6.1123177621e-03  -9.8208689840e-06
-4.000	0.000	-739.500	-2.0444394407e-05  -6.1283259786e-03  -1.1061204935e-05
-2.000	0.000	-739.500	-2.9112415597e-05  -6.1404379958e-03  -1.4911800126e-05
0.000	0.000	-739.500	-3.8796700383e-05  -6.1485832437e-03  -1.7283248414e-05
2.000	0.000	-739.500	-4.7663879458e-05  -6.1527617225e-03  -2.0354468328e-05
4.000	0.000	-739.500	-5.5939168745e-05  -6.1525908692e-03  -2.3116529878e-05
6.000	0.000	-739.500	-6.3566729586e-05  -6.1465905736e-03  -2.5286192168e-05
8.000	0.000	-739.500	-7.1281770993e-05  -6.1360013798e-03  -2.8849843967e-05
10.000	0.000	-739.500	-7.9037760750e-05  -6.1227119602e-03  -3.1958088835e-05
12.000	0.000	-739.500	-8.6460579841e-05  -6.1037732373e-03  -3.5045969978e-05
14.000	0.000	-739.500	-9.4436201657e-05  -6.0807730330e-03  -3.9392699549e-05
16.000	0.000	-739.500	-1.0085020231e-04  -6.0533714976e-03  -4.2093669926e-05
18.000	0.000	-739.500	-1.0715252564e-04  -6.0227664619e-03  -4.5498114424e-05
20.000	0.000	-739.500	-1.1404301618e-04  -5.9879848046e-03  -5.0316912155e-05
22.000	0.000	-739.500	-1.2071015208e-04  -5.9494165168e-03  -5.3671372966e-05
24.000	0.000	-739.500	-1.2635730181e-04  -5.9070077429e-03  -5.6222392280e-05
26.000	0.000	-739.500	-1.3285878302e-04  -5.8606934840e-03  -6.0406212054e-05
28.000	0.000	-739.500	-1.3891355497e-04  -5.8112852938e-03  -6.3462621987e-05
30.000	0.000	-739.500	-1.4485851088e-04  -5.7584321800e-03  -6.7450209506e-05
32.000	0.000	-739.500	-1.5152564678e-04  -5.7022771393e-03  -7.0530685659e-05
34.000	0.000	-739.500	-1.5851106304e-04  -5.6438935767e-03  -7.3996221330e-05
36.000	0.000	-739.500	-1.6403350643e-04  -5.5820669475e-03  -7.8305925948e-05
38.000	0.000	-739.500	-1.7213941845e-04  -5.5179579404e-03  -8.1565973126e-05
40.000	0.000	-739.500	-1.7990285337e-04  -5.4505748630e-03  -8.4294712218e-05
42.000	0.000	-739.500	-1.8640247329e-04  -5.3813532549e-03  -8.7029005053e-05
44.000	0.000	-739.500	-1.9352190233e-04  -5.3103766858e-03  -9.0798145345e-05
46.000	0.000	-739.500	-2.0227926538e-04  -5.2365624653e-03  -9.4113729954e-05
48.000	0.000	-739.500	-2.1066623198e-04  -5.1601315885e-03  -9.7425612068e-05
50.000	0.000	-739.500	-2.1925794034e-04  -5.0831435812e-03  -1.0170939922e-04
-50.000	0.000	-737.500	2.7779732931e-04  -5.0650646963e-03  -2.8525875622e-05
-48.000	0.000	-737.500	2.6459707029e-04  -5.1659201744e-03  -2.5667549192e-05
-46.000	0.000	-737.500	2.5237957166e-04  -5.2637300057e-03  -2.2964727568e-05
-44.000	0.000	-737.500	2.3807184590e-04  -5.3596010229e-03  -2.0111954881e-05
-42.000	0.000	-737.500	2.2386462972e-04  -5.4528702407e-03  -1.6700105392e-05
-40.000	0.000	-737.500	2.0995521972e-04  -5.5433370920e-03  -1.3543728084e-05
-38.000	0.000	-737.500	1.9580384220e-04  -5.6299504573e-03  -1.1820216487e-05
-36.000	0.000	-737.500	1.8155567768e-04  -5.7144745832e-03  -1.0057828688e-05
-34.000	0.000	-737.500	1.6683102326e-04  -5.7956187840e-03  -7.9529600669e-06
-32.000	0.000	-737.500	1.5314682919e-04  -5.8732233491e-03  -6.1498448190e-06
-30.000	0.000	-737.500	1.3817648466e-04  -5.9481815442e-03  -4.8946988866e-06
-28.000	0.000	-737.500	1.2516421579e-04  -6.0194701065e-03  -4.8817401528e-06
-26.000	0.000	-737.500	1.1122688647e-04  -6.0859394898e-03  -4.3060021219e-06
-24.000	0.000	-737.500	9.6880073640e-05  -6.1491032322e-03  -4.1745635361e-06
-22.000	0.000	-737.500	8.3605363069e-05  -6.2082853486e-03  -4.2578696820e-06
-20.000	0.000	-737.500	7.0613568372e-05  -6.2635081242e-03  -4.7132766132e-06
-18.000	0.000	-737.500	5.8969346649e-05  -6.3137334391e-03  -4.2152909852e-06
-16.000	0.000	-737.500	4.6078061538e-05  -6.3602798357e-03  -5.1797910306e-06
-14.000	0.000	-737.500	3.3685601782e-05  -6.4013923527e-03  -6.5959955118e-06
-12.000	0.000	-737.500	2.2504840929e-05  -6.4374386963e-03  -7.3383458346e-06
-10.000	0.000	-737.500	1.0652154879e-05  -6.4695126994e-03  -9.6098267476e-06
-8.000	0.000	-737.500	-1.8612886386e-09  -6.4975289354e-03  -1.1922035110e-05
-6.000	0.000	-737.500	-1.1491596055e-05  -6.5196228741e-03  -1.3404884508e-05
-4.000	0.000	-737.500	-2.1447628983e-05  -6.5366673533e-03  -1.4993255024e-05
-2.000	0.000	-737.500	-3.0361340273e-05  -6.5496373515e-03  -1.8860511444e-05
0.000	0.000	-737.500	-4.0067960523e-05  -6.5576581736e-03  -2.1620721746e-05
2.000	0.000	-737.500	-4.8977949236e-05  -6.5618236527e-03  -2.4997397529e-05
4.000	0.000	-737.500	-5.7396557749e-05  -6.5611885239e-03  -2.7968650068e-05
6.000	0.000	-737.500	-6.5165576526e-05  -6.5541835364e-03  -3.0491900666e-05
8.000	0.000	-737.500	-7.2726130977e-05  -6.5425896506e-03  -3.4336942114e-05
10.000	0.000	-737.500	-8.0640330268e-05  -6.5270289956e-03  -3.7519236889e-05
12.000	0.000	-737.500	-8.8191578275e-05  -6.5066974464e-03  -4.1071781202e-05
14.000	0.000	-737.500	-9.6062967927e-05  -6.4815485754e-03  -4.5455535727e-05
16.000	0.000	-737.500	-1.0224616878e-04  -6.4510809653e-03  -4.8365697092e-05
18.000	0.000	-737.500	-1.0834375037e-04  -6.4175769938e-03  -5.1971927588e-05
20.000	0.000	-737.500	-1.1551715678e-04  -6.3793002711e-03  -5.6788874072e-05
22.000	0.000	-737.500	-1.2191068325e-04  -6.3372740600e-03  -6.0504328182e-05
24.000	0.000	-737.500	-1.2770859736e-04  -6.2909133737e-03  -6.3318224667e-05
26.000	0.000	-737.500	-1.3411701414e-04  -6.2403092100e-03  -6.7253977251e-05
28.000	0.000	-737.500	-1.4010664098e-04  -6.1864328331e-03  -7.0923150169e-05
30.000	0.000	-737.500	-1.4600878726e-04  -6.1290316772e-03  -7.4762637873e-05
32.000	0.000	-737.500	-1.5273548440e-04  -6.0676303244e-03  -7.8007875070e-05
34.000	0.000	-737.500	-1.5926488494e-04  -6.0041193040e-03  -8.1649279272e-05
36.000	0.000	-737.500	-1.6476685416e-04  -5.9370352199e-03  -8.6229266052e-05
38.000	0.000	-737.500	-1.7307750793e-04  -5.8667290645e-03  -8.9163493637e-05
40.000	0.000	-737.500	-1.8087072346e-04  -5.7938396806e-03  -9.1914447701e-05
42.000	0.000	-737.500	-1.8750994003e-04  -5.7186252054e-03  -9.4670955508e-05
44.000	0.000	-737.500	-1.9453258206e-04  -5.6415944848e-03  -9.8403070847e-05
46.000	0.000	-737.500	-2.0337928696e-04  -5.5617038276e-03  -1.0128176100e-04
48.000	0.000	-737.500	-2.1210500810e-04  -5.4788492361e-03  -1.0455661816e-04
50.000	0.000	-737.500	-2.2070974548e-04  -5.3952778033e-03  -1.0907366252e-04
-50.000	0.000	-735.500	2.8844390033e-04  -5.3907093332e-03  -2.9434838237e-05
-48.000	0.000	-735.500	2.7459405157e-04  -5.4992624978e-03  -2.6611685513e-05
-46.000	0.000	-735.500	2.6164506651e-04  -5.6044505941e-03  -2.3944037594e-05
-44.000	0.000	-735.500	2.4688690889e-04  -5.7078670154e-03  -2.1539266848e-05
-42.000	0.000	-735.500	2.3156850340e-04  -5.8085887822e-03  -1.7757167822e-05
-40.000	0.000	-735.500	2.1758091928e-04  -5.9060606210e-03  -1.4695204146e-05
-38.000	0.000	-735.500	2.0261801991e-04  -5.9994041228e-03  -1.3256784693e-05
-36.000	0.000	-735.500	1.8760114317e-04  -6.0905023887e-03  -1.1483289408e-05
-34.000	0.000	-735.500	1.7259729546e-04  -6.1779885918e-03  -9.5376280877e-06
-32.000	0.000	-735.500	1.5819278268e-04  -6.2613761714e-03  -7.9677700484e-06
-30.000	0.000	-735.500	1.4234949379e-04  -6.3427710810e-03  -6.6163592363e-06
-28.000	0.000	-735.500	1.2872299967e-04  -6.4192706706e-03  -6.8921951418e-06
-26.000	0.000	-735.500	1.1422728375e-04  -6.4909566526e-03  -6.5034331274e-06
-24.000	0.000	-735.500	9.9381645570e-05  -6.5588597184e-03  -6.5034331274e-06
-22.000	0.000	-735.500	8.5585774181e-05  -6.6227644444e-03  -6.8662776742e-06
-20.000	0.000	-735.500	7.2106321860e-05  -6.6825928321e-03  -7.5882642724e-06
-18.000	0.000	-735.500	5.9985610245e-05  -6.7360717892e-03  -7.2476346979e-06
-16.000	0.000	-735.500	4.6956589775e-05  -6.7863101039e-03  -8.4361357135e-06
-14.000	0.000	-735.500	3.3544143845e-05  -6.8303568416e-03  -1.0331813346e-05
-12.000	0.000	-735.500	2.2300099179e-05  -6.8690384125e-03  -1.1172279796e-05
-10.000	0.000	-735.500	1.0499529210e-05  -6.9036473594e-03  -1.3686274156e-05
-8.000	0.000	-735.500	-5.9002849844e-07  -6.9334965548e-03  -1.6259508442e-05
-6.000	0.000	-735.500	-1.2014618162e-05  -6.9571058884e-03  -1.7842325215e-05
-4.000	0.000	-735.500	-2.2236815366e-05  -6.9751940588e-03  -2.0191558531e-05
-2.000	0.000	-735.500	-3.1520923095e-05  -6.9888418991e-03  -2.3958847576e-05
0.000	0.000	-735.500	-4.1221959479e-05  -6.9970020038e-03  -2.7083753673e-05
2.000	0.000	-735.500	-5.0466980147e-05  -7.0012659093e-03  -3.0849191470e-05
4.000	0.000	-735.500	-5.8822304846e-05  -6.9997672282e-03  -3.4157371088e-05
6.000	0.000	-735.500	-6.7227884338e-05  -6.9922236812e-03  -3.6660257962e-05
8.000	0.000	-735.500	-7.3814984830e-05  -6.9791292573e-03  -4.1131021128e-05
10.000	0.000	-735.500	-8.2012099995e-05  -6.9614737916e-03  -4.4633581754e-05
12.000	0.000	-735.500	-8.9669441454e-05  -6.9389062920e-03  -4.8313862157e-05
14.000	0.000	-735.500	-9.7566889147e-05  -6.9114824714e-03  -5.2903105175e-05
16.000	0.000	-735.500	-1.0371844810e-04  -6.8779785000e-03  -5.5913233916e-05
18.000	0.000	-735.500	-1.0926881082e-04  -6.8412543143e-03  -5.9760126611e-05
20.000	0.000	-735.500	-1.1668418475e-04  -6.7992429600e-03  -6.4419717041e-05
22.000	0.000	-735.500	-1.2296417262e-04  -6.7532666937e-03  -6.8970083858e-05
24.000	0.000	-735.500	-1.2859084818e-04  -6.7026588158e-03  -7.1730294161e-05
26.000	0.000	-735.500	-1.3535663238e-04  -6.6475344666e-03  -7.5699369203e-05
28.000	0.000	-735.500	-1.4079717907e-04  -6.5884842044e-03  -7.9570328119e-05
30.000	0.000	-735.500	-1.4661370606e-04  -6.5257940230e-03  -8.3359832136e-05
32.000	0.000	-735.500	-1.5356189655e-04  -6.4590943590e-03  -8.7045666282e-05
34.000	0.000	-735.500	-1.6033698720e-04  -6.3898356089e-03  -9.0165018636e-05
36.000	0.000	-735.500	-1.6547042126e-04  -6.3170149378e-03  -9.5324445942e-05
38.000	0.000	-735.500	-1.7328224968e-04  -6.2403407807e-03  -9.7886572742e-05
40.000	0.000	-735.500	-1.8081302351e-04  -6.1610016827e-03  -1.0058013813e-04
42.000	0.000	-735.500	-1.8799945894e-04  -6.0794712047e-03  -1.0337552214e-04
44.000	0.000	-735.500	-1.9473173995e-04  -5.9954707814e-03  -1.0707246377e-04
46.000	0.000	-735.500	-2.0421872814e-04  -5.9090598402e-03  -1.0979194662e-04
48.000	0.000	-735.500	-2.1282532680e-04  -5.8192262606e-03  -1.1293351395e-04
50.000	0.000	-735.500	-2.2166272526e-04  -5.7285829846e-03  -1.1771158423e-04
-50.000	0.000	-733.500	2.9943294845e-04  -5.7392148918e-03  -3.1297193411e-05
-48.000	0.000	-733.500	2.8484230681e-04  -5.8562308687e-03  -2.7772417813e-05
-46.000	0.000	-733.500	2.7061647775e-04  -5.9693933596e-03  -2.5699020403e-05
-44.000	0.000	-733.500	2.5622685528e-04  -6.0810125991e-03  -2.3122083621e-05
-42.000	0.000	-733.500	2.3959251872e-04  -6.1896307622e-03  -1.9534365602e-05
-40.000	0.000	-733.500	2.2499443192e-04  -6.2948652861e-03  -1.6559410568e-05
-38.000	0.000	-733.500	2.0947686854e-04  -6.3953976285e-03  -1.5285752158e-05
-36.000	0.000	-733.500	1.9341953146e-04  -6.4938463028e-03  -1.3351198325e-05
-34.000	0.000	-733.500	1.7845104823e-04  -6.5879605018e-03  -1.1655455443e-05
-32.000	0.000	-733.500	1.6339322314e-04  -6.6778182237e-03  -1.0444739455e-05
-30.000	0.000	-733.500	1.4639221272e-04  -6.7661531223e-03  -9.2155109900e-06
-28.000	0.000	-733.500	1.3244743824e-04  -6.8483224433e-03  -9.7727365441e-06
-26.000	0.000	-733.500	1.1724257135e-04  -6.9258675810e-03  -9.4931981432e-06
-24.000	0.000	-733.500	1.0197442064e-04  -6.9989129615e-03  -9.8782576623e-06
-22.000	0.000	-733.500	8.7573630447e-05  -7.0680491429e-03  -1.0596541765e-05
-20.000	0.000	-733.500	7.3762868748e-05  -7.1321507216e-03  -1.1642496709e-05
-18.000	0.000	-733.500	6.1106106006e-05  -7.1902334338e-03  -1.1599918012e-05
-16.000	0.000	-733.500	4.7650850437e-05  -7.2442156654e-03  -1.2584781782e-05
-14.000	0.000	-733.500	3.4208623889e-05  -7.2916200429e-03  -1.5019172491e-05
-12.000	0.000	-733.500	2.2307544334e-05  -7.3332395487e-03  -1.6120664866e-05
-10.000	0.000	-733.500	1.0138439215e-05  -7.3702775846e-03  -1.8779056545e-05
-8.000	0.000	-733.500	-9.4553462842e-07  -7.4020934506e-03  -2.1920623872e-05
-6.000	0.000	-733.500	-1.2388737179e-05  -7.4272961776e-03  -2.3979211301e-05
-4.000	0.000	-733.500	-2.2988775976e-05  -7.4467994594e-03  -2.6533933110e-05
-2.000	0.000	-733.500	-3.2579996330e-05  -7.4607072939e-03  -3.0627041748e-05
0.000	0.000	-733.500	-4.2595590495e-05  -7.4690456804e-03  -3.3883386430e-05
2.000	0.000	-733.500	-5.1680540340e-05  -7.4732687297e-03  -3.7937618867e-05
4.000	0.000	-733.500	-6.0065645657e-05  -7.4712909164e-03  -4.1338360869e-05
6.000	0.000	-733.500	-6.8504728344e-05  -7.4626591078e-03  -4.4387365811e-05
8.000	0.000	-733.500	-7.5348686668e-05  -7.4478505790e-03  -4.8904410170e-05
10.000	0.000	-733.500	-8.3428540649e-05  -7.4282618704e-03  -5.2673550462e-05
12.000	0.000	-733.500	-9.0964898346e-05  -7.4031204279e-03  -5.6894395190e-05
14.000	0.000	-733.500	-9.8821397690e-05  -7.3728069571e-03  -6.1504001933e-05
16.000	0.000	-733.500	-1.0493386958e-04  -7.3361050566e-03  -6.4949173880e-05
18.000	0.000	-733.500	-1.1030368730e-04  -7.2959600896e-03  -6.9384763340e-05
20.000	0.000	-733.500	-1.1768741933e-04  -7.2501992470e-03  -7.3959196377e-05
22.000	0.000	-733.500	-1.2334201421e-04  -7.1995505129e-03  -7.8674324238e-05
24.000	0.000	-733.500	-1.2892029626e-04  -7.1440361723e-03  -8.1706667950e-05
26.000	0.000	-733.500	-1.3548133872e-04  -7.0842189272e-03  -8.5594288095e-05
28.000	0.000	-733.500	-1.4093677572e-04  -7.0193689365e-03  -8.9489313230e-05
30.000	0.000	-733.500	-1.4699527023e-04  -6.9511390207e-03  -9.3508371960e-05
32.000	0.000	-733.500	-1.5341299346e-04  -6.8783963479e-03  -9.7532984434e-05
34.000	0.000	-733.500	-1.6026625823e-04  -6.8027621677e-03  -1.0031355846e-04
36.000	0.000	-733.500	-1.6560257275e-04  -6.7238576315e-03  -1.0578584663e-04
38.000	0.000	-733.500	-1.7338275926e-04  -6.6405201935e-03  -1.0826836978e-04
40.000	0.000	-733.500	-1.8049102057e-04  -6.5540015404e-03  -1.1098600138e-04
42.000	0.000	-733.500	-1.8811858142e-04  -6.4655236450e-03  -1.1346111954e-04
44.000	0.000	-733.500	-1.9488622691e-04  -6.3740353878e-03  -1.1680077037e-04
46.000	0.000	-733.500	-2.0442719247e-04  -6.2801923257e-03  -1.1951284823e-04
48.000	0.000	-733.500	-2.1302448469e-04  -6.1828059135e-03  -1.2301911135e-04
50.000	0.000	-733.500	-2.2211129582e-04  -6.0845596633e-03  -1.2734732845e-04
-50.000	0.000	-731.500	3.1072166404e-04  -6.1118033449e-03  -3.3276177189e-05
-48.000	0.000	-731.500	2.9558380354e-04  -6.2383165399e-03  -3.0325288374e-05
-46.000	0.000	-731.500	2.8017233362e-04  -6.3603281203e-03  -2.7929773866e-05
-44.000	0.000	-731.500	2.6512009240e-04  -6.4805958823e-03  -2.5630524238e-05
-42.000	0.000	-731.500	2.4815444645e-04  -6.5976972859e-03  -2.2316790877e-05
-40.000	0.000	-731.500	2.3275042168e-04  -6.7113779082e-03  -1.9154859826e-05
-38.000	0.000	-731.500	2.1622776244e-04  -6.8200257849e-03  -1.7947846334e-05
-36.000	0.000	-731.500	1.9962692907e-04  -6.9265138524e-03  -1.6439079468e-05
-34.000	0.000	-731.500	1.8405538832e-04  -7.0278540341e-03  -1.4647071706e-05
-32.000	0.000	-731.500	1.6824188004e-04  -7.1249061679e-03  -1.3769580302e-05
-30.000	0.000	-731.500	1.5075693457e-04  -7.2201661987e-03  -1.2906898880e-05
-28.000	0.000	-731.500	1.3658694417e-04  -7.3092067959e-03  -1.3543728084e-05
-26.000	0.000	-731.500	1.2039187172e-04  -7.3928617982e-03  -1.3378967040e-05
-24.000	0.000	-731.500	1.0449274417e-04  -7.4719223309e-03  -1.4182408537e-05
-22.000	0.000	-731.500	8.9777396195e-05  -7.5462175408e-03  -1.5206148508e-05
-20.000	0.000	-731.500	7.5655799294e-05  -7.6149173033e-03  -1.6618650494e-05
-18.000	0.000	-731.500	6.2500211196e-05  -7.6778971926e-03  -1.6942618839e-05
-16.000	0.000	-731.500	4.8373030429e-05  -7.7363661819e-03  -1.8149632332e-05
-14.000	0.000	-731.500	3.5148574652e-05  -7.7870984857e-03  -2.1044983715e-05
-12.000	0.000	-731.500	2.2335463663e-05  -7.8320384892e-03  -2.2394543280e-05
-10.000	0.000	-731.500	9.9281135984e-06  -7.8718138930e-03  -2.5156604830e-05
-8.000	0.000	-731.500	-1.2619536970e-06  -7.9058155677e-03  -2.8868356444e-05
-6.000	0.000	-731.500	-1.3230039643e-05  -7.9327936838e-03  -3.1204631026e-05
-4.000	0.000	-731.500	-2.3895223543e-05  -7.9532923722e-03  -3.4340644609e-05
-2.000	0.000	-731.500	-3.3536698691e-05  -7.9679690468e-03  -3.8589258053e-05
0.000	0.000	-731.500	-4.3749589451e-05  -7.9764652870e-03  -4.2054793725e-05
2.000	0.000	-731.500	-5.2663300741e-05  -7.9807291924e-03  -4.6351539608e-05
4.000	0.000	-731.500	-6.1424386363e-05  -7.9783038176e-03  -5.0157704854e-05
6.000	0.000	-731.500	-6.9770404618e-05  -7.9683070393e-03  -5.3756530359e-05
8.000	0.000	-731.500	-7.6796769229e-05  -7.9517491207e-03  -5.8284682204e-05
10.000	0.000	-731.500	-8.4748194293e-05  -7.9300600302e-03  -6.2431477025e-05
12.000	0.000	-731.500	-9.1871345913e-05  -7.9023910722e-03  -6.7109579932e-05
14.000	0.000	-731.500	-9.9368616550e-05  -7.8687422469e-03  -7.1998725075e-05
16.000	0.000	-731.500	-1.0569141406e-04  -7.8285471381e-03  -7.5727137919e-05
18.000	0.000	-731.500	-1.1095699961e-04  -7.7842218351e-03  -8.0288612221e-05
20.000	0.000	-731.500	-1.1810434799e-04  -7.7342138011e-03  -8.5307344703e-05
22.000	0.000	-731.500	-1.2341274318e-04  -7.6783930388e-03  -9.0024323812e-05
24.000	0.000	-731.500	-1.2922554760e-04  -7.6177530976e-03  -9.3254751027e-05
