fieldmap_name:	BD-035
timestamp:	2017-04-03_11-51-47
filename:	2017-04-03_BD-035_Model09_Hall_I=991.63A.dat
nr_magnets:	1

magnet_name:	BD-035
gap[mm]:	28
control_gap:	--
magnet_length[mm]:	1206
current_main[A]:	991.63
NI_main[A.esp]:	11899.56
center_pos_z[mm]:	0
center_pos_x[mm]:	0
rotation[deg]:	0

X[mm]	Y[mm]	Z[mm]	Bx, By, Bz [T]
-28.000	0.000	-595.500	6.6372826950e-03, -4.1809483563e-01, -1.8089281657e-02
-26.000	0.000	-595.500	6.6806842235e-03, -4.2122280956e-01, -1.8363329257e-02
-24.000	0.000	-595.500	6.7179416382e-03, -4.2397462383e-01, -1.8603934068e-02
-22.000	0.000	-595.500	6.7521800427e-03, -4.2648760554e-01, -1.8806249523e-02
-20.000	0.000	-595.500	6.7824390121e-03, -4.2829552003e-01, -1.8988353055e-02
-18.000	0.000	-595.500	6.8056195008e-03, -4.3011833218e-01, -1.9156635173e-02
-16.000	0.000	-595.500	6.8251946734e-03, -4.3135803855e-01, -1.9288316272e-02
-14.000	0.000	-595.500	6.8410584365e-03, -4.3255493130e-01, -1.9409067605e-02
-12.000	0.000	-595.500	6.8542196084e-03, -4.3337801362e-01, -1.9509799545e-02
-10.000	0.000	-595.500	6.8657670432e-03, -4.3402638353e-01, -1.9599692430e-02
-8.000	0.000	-595.500	6.8713416026e-03, -4.3452874068e-01, -1.9689874110e-02
-6.000	0.000	-595.500	6.8746416674e-03, -4.3479571576e-01, -1.9755160211e-02
-4.000	0.000	-595.500	6.8765141238e-03, -4.3491883046e-01, -1.9793277401e-02
-2.000	0.000	-595.500	6.8769180234e-03, -4.3484365684e-01, -1.9836720631e-02
0.000	0.000	-595.500	6.8768286815e-03, -4.3470737715e-01, -1.9873001383e-02
2.000	0.000	-595.500	6.8721587083e-03, -4.3438671326e-01, -1.9894872023e-02
4.000	0.000	-595.500	6.8606205801e-03, -4.3386241260e-01, -1.9881381981e-02
6.000	0.000	-595.500	6.8447326203e-03, -4.3314620648e-01, -1.9865041018e-02
8.000	0.000	-595.500	6.8290903505e-03, -4.3228347689e-01, -1.9851106676e-02
10.000	0.000	-595.500	6.8121079530e-03, -4.3142363881e-01, -1.9835691337e-02
12.000	0.000	-595.500	6.7876115332e-03, -4.3027750994e-01, -1.9798257257e-02
14.000	0.000	-595.500	6.7546108857e-03, -4.2874676231e-01, -1.9750245149e-02
16.000	0.000	-595.500	6.7194548659e-03, -4.2727171658e-01, -1.9695518565e-02
18.000	0.000	-595.500	6.6777024391e-03, -4.2552138339e-01, -1.9641647257e-02
20.000	0.000	-595.500	6.6254411767e-03, -4.2325368767e-01, -1.9576431503e-02
22.000	0.000	-595.500	6.5620177664e-03, -4.2102123417e-01, -1.9493419706e-02
24.000	0.000	-595.500	6.4855913936e-03, -4.1815345504e-01, -1.9399159727e-02
26.000	0.000	-595.500	6.3852753811e-03, -4.1512921138e-01, -1.9285817087e-02
28.000	0.000	-595.500	6.2788468967e-03, -4.1161420632e-01, -1.9178842740e-02
30.000	0.000	-595.500	6.1691574347e-03, -4.0745183046e-01, -1.9070211525e-02
32.000	0.000	-595.500	6.0237368146e-03, -4.0300959310e-01, -1.8925599461e-02
34.000	0.000	-595.500	5.8751222233e-03, -3.9785777761e-01, -1.8790310280e-02
36.000	0.000	-595.500	5.6941696031e-03, -3.9198474555e-01, -1.8621717153e-02
38.000	0.000	-595.500	5.4834587002e-03, -3.8550886484e-01, -1.8428191422e-02
40.000	0.000	-595.500	5.2614758333e-03, -3.7825250188e-01, -1.8222628879e-02
42.000	0.000	-595.500	5.0342794969e-03, -3.7025135014e-01, -1.8003915072e-02
44.000	0.000	-595.500	4.7932221441e-03, -3.6140697581e-01, -1.7764213670e-02
46.000	0.000	-595.500	4.5266930562e-03, -3.5175482725e-01, -1.7487228140e-02
48.000	0.000	-595.500	4.2473285218e-03, -3.4136050843e-01, -1.7177890205e-02
50.000	0.000	-595.500	3.9696875408e-03, -3.3023580823e-01, -1.6848355158e-02
-50.000	0.000	-593.500	6.0798193026e-03, -3.5551693640e-01, -1.3976288768e-02
-48.000	0.000	-593.500	6.2810581076e-03, -3.6842604204e-01, -1.4530704128e-02
-46.000	0.000	-593.500	6.4511724441e-03, -3.8047534488e-01, -1.5076313103e-02
-44.000	0.000	-593.500	6.5927774224e-03, -3.9149396371e-01, -1.5614696658e-02
-42.000	0.000	-593.500	6.7103829450e-03, -4.0145290547e-01, -1.6127951377e-02
-40.000	0.000	-593.500	6.8155513370e-03, -4.1039952625e-01, -1.6619250298e-02
-38.000	0.000	-593.500	6.9006624826e-03, -4.1826784693e-01, -1.7082730520e-02
-36.000	0.000	-593.500	6.9759032145e-03, -4.2510548733e-01, -1.7526946659e-02
-34.000	0.000	-593.500	7.0441696979e-03, -4.3113458836e-01, -1.7930879648e-02
-32.000	0.000	-593.500	7.1032302477e-03, -4.3644424264e-01, -1.8303024864e-02
-30.000	0.000	-593.500	7.1532095702e-03, -4.4099165324e-01, -1.8637911868e-02
-28.000	0.000	-593.500	7.1989004837e-03, -4.4478572312e-01, -1.8947882930e-02
-26.000	0.000	-593.500	7.2412634131e-03, -4.4792171044e-01, -1.9233273124e-02
-24.000	0.000	-593.500	7.2758145141e-03, -4.5064303853e-01, -1.9484931735e-02
-22.000	0.000	-593.500	7.3067789119e-03, -4.5308853131e-01, -1.9701996080e-02
-20.000	0.000	-593.500	7.3349886025e-03, -4.5486225284e-01, -1.9888220490e-02
-18.000	0.000	-593.500	7.3543143624e-03, -4.5658102459e-01, -2.0063755796e-02
-16.000	0.000	-593.500	7.3711180763e-03, -4.5777261903e-01, -2.0194000327e-02
-14.000	0.000	-593.500	7.3830359074e-03, -4.5883984708e-01, -2.0319266853e-02
-12.000	0.000	-593.500	7.3918044382e-03, -4.5956514185e-01, -2.0425530321e-02
-10.000	0.000	-593.500	7.3999364083e-03, -4.6016780849e-01, -2.0506796392e-02
-8.000	0.000	-593.500	7.4017604711e-03, -4.6053539763e-01, -2.0597479760e-02
-6.000	0.000	-593.500	7.4007255946e-03, -4.6071358282e-01, -2.0663415649e-02
-4.000	0.000	-593.500	7.3981030390e-03, -4.6076763190e-01, -2.0700012965e-02
-2.000	0.000	-593.500	7.3955772703e-03, -4.6062728702e-01, -2.0736378874e-02
0.000	0.000	-593.500	7.3913540064e-03, -4.6041127081e-01, -2.0773120587e-02
2.000	0.000	-593.500	7.3828535011e-03, -4.6000687206e-01, -2.0792129199e-02
4.000	0.000	-593.500	7.3672019250e-03, -4.5942446083e-01, -2.0776291775e-02
6.000	0.000	-593.500	7.3479990101e-03, -4.5861547391e-01, -2.0757577512e-02
8.000	0.000	-593.500	7.3283791666e-03, -4.5768453855e-01, -2.0741075490e-02
10.000	0.000	-593.500	7.3073652178e-03, -4.5677314547e-01, -2.0722951775e-02
12.000	0.000	-593.500	7.2784221795e-03, -4.5557393135e-01, -2.0684921594e-02
14.000	0.000	-593.500	7.2413378647e-03, -4.5397209386e-01, -2.0630056166e-02
16.000	0.000	-593.500	7.2012252332e-03, -4.5244100824e-01, -2.0576046015e-02
18.000	0.000	-593.500	7.1552662941e-03, -4.5062954297e-01, -2.0521541580e-02
20.000	0.000	-593.500	7.1001498150e-03, -4.4830397068e-01, -2.0451584781e-02
22.000	0.000	-593.500	7.0304557232e-03, -4.4597987293e-01, -2.0368487826e-02
24.000	0.000	-593.500	6.9457875643e-03, -4.4303412152e-01, -2.0269207264e-02
26.000	0.000	-593.500	6.8370510820e-03, -4.3991788076e-01, -2.0153228448e-02
28.000	0.000	-593.500	6.7207521840e-03, -4.3625836904e-01, -2.0043784536e-02
30.000	0.000	-593.500	6.5986218687e-03, -4.3200540191e-01, -1.9931321239e-02
32.000	0.000	-593.500	6.4357125806e-03, -4.2732208675e-01, -1.9787092383e-02
34.000	0.000	-593.500	6.2687382381e-03, -4.2193479077e-01, -1.9648928214e-02
36.000	0.000	-593.500	6.0646665518e-03, -4.1580245531e-01, -1.9473950134e-02
38.000	0.000	-593.500	5.8289529586e-03, -4.0893258120e-01, -1.9275157603e-02
40.000	0.000	-593.500	5.5748907820e-03, -4.0122731405e-01, -1.9062530699e-02
42.000	0.000	-593.500	5.3160916258e-03, -3.9264427849e-01, -1.8839386856e-02
44.000	0.000	-593.500	5.0441201300e-03, -3.8310295619e-01, -1.8586393496e-02
46.000	0.000	-593.500	4.7517749687e-03, -3.7268579687e-01, -1.8296876870e-02
48.000	0.000	-593.500	4.4385573166e-03, -3.6140466557e-01, -1.7969944677e-02
50.000	0.000	-593.500	4.1340653856e-03, -3.4930298318e-01, -1.7620612387e-02
-50.000	0.000	-591.500	6.6952525297e-03, -3.7864379320e-01, -1.4520426001e-02
-48.000	0.000	-591.500	6.9047982659e-03, -3.9298122917e-01, -1.5115441074e-02
-46.000	0.000	-591.500	7.0828975306e-03, -4.0628186569e-01, -1.5710615354e-02
-44.000	0.000	-591.500	7.2262744557e-03, -4.1838441349e-01, -1.6291203654e-02
-42.000	0.000	-591.500	7.3428209051e-03, -4.2924105406e-01, -1.6850432258e-02
-40.000	0.000	-591.500	7.4456235992e-03, -4.3888974470e-01, -1.7382969573e-02
-38.000	0.000	-591.500	7.5268483741e-03, -4.4729185026e-01, -1.7883326649e-02
-36.000	0.000	-591.500	7.5997736630e-03, -4.5451497854e-01, -1.8362311071e-02
-34.000	0.000	-591.500	7.6651774844e-03, -4.6081519599e-01, -1.8798568696e-02
-32.000	0.000	-591.500	7.7206755278e-03, -4.6629051859e-01, -1.9201152126e-02
-30.000	0.000	-591.500	7.7670532568e-03, -4.7091965838e-01, -1.9557352545e-02
-28.000	0.000	-591.500	7.8088019609e-03, -4.7472388846e-01, -1.9887357809e-02
-26.000	0.000	-591.500	7.8486205088e-03, -4.7785066828e-01, -2.0188142979e-02
-24.000	0.000	-591.500	7.8802884737e-03, -4.8053400007e-01, -2.0455039210e-02
-22.000	0.000	-591.500	7.9064209662e-03, -4.8287910350e-01, -2.0679665902e-02
-20.000	0.000	-591.500	7.9318591980e-03, -4.8462197672e-01, -2.0868863415e-02
-18.000	0.000	-591.500	7.9465038170e-03, -4.8618563219e-01, -2.1053434661e-02
-16.000	0.000	-591.500	7.9593597376e-03, -4.8732425651e-01, -2.1182623981e-02
-14.000	0.000	-591.500	7.9669668243e-03, -4.8822487283e-01, -2.1308719866e-02
-12.000	0.000	-591.500	7.9714953395e-03, -4.8885436530e-01, -2.1412817375e-02
-10.000	0.000	-591.500	7.9744622336e-03, -4.8938431155e-01, -2.1498080289e-02
-8.000	0.000	-591.500	7.9710207109e-03, -4.8959374062e-01, -2.1587388180e-02
-6.000	0.000	-591.500	7.9657942124e-03, -4.8966950666e-01, -2.1651887501e-02
-4.000	0.000	-591.500	7.9581796806e-03, -4.8963658396e-01, -2.1686298493e-02
-2.000	0.000	-591.500	7.9508145615e-03, -4.8941554243e-01, -2.1722627378e-02
0.000	0.000	-591.500	7.9415751247e-03, -4.8909636422e-01, -2.1759815241e-02
2.000	0.000	-591.500	7.9283283334e-03, -4.8856891206e-01, -2.1772988720e-02
4.000	0.000	-591.500	7.9077704004e-03, -4.8789585756e-01, -2.1749661148e-02
6.000	0.000	-591.500	7.8842567411e-03, -4.8699872887e-01, -2.1725178397e-02
8.000	0.000	-591.500	7.8595611634e-03, -4.8598134729e-01, -2.1705318212e-02
10.000	0.000	-591.500	7.8340633703e-03, -4.8497238580e-01, -2.1687026033e-02
12.000	0.000	-591.500	7.8000557656e-03, -4.8368719716e-01, -2.1647538920e-02
14.000	0.000	-591.500	7.7592060639e-03, -4.8201671562e-01, -2.1585198154e-02
16.000	0.000	-591.500	7.7144067076e-03, -4.8037838981e-01, -2.1528411132e-02
18.000	0.000	-591.500	7.6627875898e-03, -4.7848365582e-01, -2.1474610171e-02
20.000	0.000	-591.500	7.6024148315e-03, -4.7609332267e-01, -2.1401195242e-02
22.000	0.000	-591.500	7.5242369861e-03, -4.7363496575e-01, -2.1317939079e-02
24.000	0.000	-591.500	7.4344018900e-03, -4.7060664204e-01, -2.1213304709e-02
26.000	0.000	-591.500	7.3135502800e-03, -4.6735793793e-01, -2.1095239536e-02
28.000	0.000	-591.500	7.1852981863e-03, -4.6353206147e-01, -2.0985392052e-02
30.000	0.000	-591.500	7.0503715116e-03, -4.5915629163e-01, -2.0870188909e-02
32.000	0.000	-591.500	6.8708520837e-03, -4.5420505427e-01, -2.0719802803e-02
34.000	0.000	-591.500	6.6820541320e-03, -4.4855320301e-01, -2.0580899986e-02
36.000	0.000	-591.500	6.4523766978e-03, -4.4213112440e-01, -2.0400699536e-02
38.000	0.000	-591.500	6.1840496051e-03, -4.3482710264e-01, -2.0196240337e-02
40.000	0.000	-591.500	5.9007019131e-03, -4.2660411081e-01, -1.9975471645e-02
42.000	0.000	-591.500	5.6108527398e-03, -4.1735222709e-01, -1.9740303949e-02
44.000	0.000	-591.500	5.3083821683e-03, -4.0703308003e-01, -1.9477573025e-02
46.000	0.000	-591.500	4.9753939083e-03, -3.9572154612e-01, -1.9172385588e-02
48.000	0.000	-591.500	4.6315990064e-03, -3.8340073316e-01, -1.8827222308e-02
50.000	0.000	-591.500	4.2963827839e-03, -3.7014721316e-01, -1.8458922134e-02
-50.000	0.000	-589.500	7.3732269163e-03, -4.0449701083e-01, -1.5103098805e-02
-48.000	0.000	-589.500	7.5919674184e-03, -4.2055121288e-01, -1.5752447998e-02
-46.000	0.000	-589.500	7.7671202632e-03, -4.3535166143e-01, -1.6394390349e-02
-44.000	0.000	-589.500	7.9091086670e-03, -4.4874217611e-01, -1.7029366454e-02
-42.000	0.000	-589.500	8.0206184693e-03, -4.6065406271e-01, -1.7638125190e-02
-40.000	0.000	-589.500	8.1187158257e-03, -4.7109622233e-01, -1.8221245997e-02
-38.000	0.000	-589.500	8.1954567563e-03, -4.8010526772e-01, -1.8766566177e-02
-36.000	0.000	-589.500	8.2634924399e-03, -4.8772698387e-01, -1.9286218808e-02
-34.000	0.000	-589.500	8.3235003856e-03, -4.9433969211e-01, -1.9757909314e-02
-32.000	0.000	-589.500	8.3738240465e-03, -4.9995616372e-01, -2.0192075029e-02
-30.000	0.000	-589.500	8.4153754541e-03, -5.0464687386e-01, -2.0576653224e-02
-28.000	0.000	-589.500	8.4518883533e-03, -5.0843913307e-01, -2.0928605029e-02
-26.000	0.000	-589.500	8.4876511532e-03, -5.1155910103e-01, -2.1243007978e-02
-24.000	0.000	-589.500	8.5152987346e-03, -5.1418975242e-01, -2.1520741412e-02
-22.000	0.000	-589.500	8.5355570002e-03, -5.1638579558e-01, -2.1759813390e-02
-20.000	0.000	-589.500	8.5569264550e-03, -5.1807938689e-01, -2.1954224017e-02
-18.000	0.000	-589.500	8.5664134432e-03, -5.1944547646e-01, -2.2145276481e-02
-16.000	0.000	-589.500	8.5741731556e-03, -5.2050898474e-01, -2.2275554335e-02
-14.000	0.000	-589.500	8.5765928308e-03, -5.2120529387e-01, -2.2404795489e-02
-12.000	0.000	-589.500	8.5752601481e-03, -5.2173759492e-01, -2.2507154677e-02
-10.000	0.000	-589.500	8.5728311665e-03, -5.2216088597e-01, -2.2591071734e-02
-8.000	0.000	-589.500	8.5641873420e-03, -5.2221196555e-01, -2.2678358063e-02
-6.000	0.000	-589.500	8.5543132058e-03, -5.2212556761e-01, -2.2736964862e-02
-4.000	0.000	-589.500	8.5404912764e-03, -5.2199724374e-01, -2.2765892458e-02
-2.000	0.000	-589.500	8.5278829071e-03, -5.2164402671e-01, -2.2798689162e-02
0.000	0.000	-589.500	8.5134020815e-03, -5.2120276635e-01, -2.2834114638e-02
2.000	0.000	-589.500	8.4945621179e-03, -5.2053200165e-01, -2.2845399844e-02
4.000	0.000	-589.500	8.4673761361e-03, -5.1973347022e-01, -2.2816174197e-02
6.000	0.000	-589.500	8.4388593328e-03, -5.1869494924e-01, -2.2786835624e-02
8.000	0.000	-589.500	8.4088497761e-03, -5.1758258805e-01, -2.2764792817e-02
10.000	0.000	-589.500	8.3772879047e-03, -5.1643556777e-01, -2.2745243642e-02
12.000	0.000	-589.500	8.3384800366e-03, -5.1503173632e-01, -2.2700998822e-02
14.000	0.000	-589.500	8.2917039918e-03, -5.1327021781e-01, -2.2630575509e-02
16.000	0.000	-589.500	8.2417414209e-03, -5.1148688763e-01, -2.2573116483e-02
18.000	0.000	-589.500	8.1832522867e-03, -5.0947111147e-01, -2.2517475382e-02
20.000	0.000	-589.500	8.1180029522e-03, -5.0699097446e-01, -2.2439471210e-02
22.000	0.000	-589.500	8.0321919621e-03, -5.0436210218e-01, -2.2357044407e-02
24.000	0.000	-589.500	7.9348930985e-03, -5.0125062302e-01, -2.2243947983e-02
26.000	0.000	-589.500	7.8028812018e-03, -4.9778611998e-01, -2.2123450271e-02
28.000	0.000	-589.500	7.6645018366e-03, -4.9378751264e-01, -2.2011642315e-02
30.000	0.000	-589.500	7.5144242724e-03, -4.8923979747e-01, -2.1889907970e-02
32.000	0.000	-589.500	7.3119123460e-03, -4.8402528437e-01, -2.1741726700e-02
34.000	0.000	-589.500	7.1011772463e-03, -4.7804063678e-01, -2.1598234641e-02
36.000	0.000	-589.500	6.8450471780e-03, -4.7128313032e-01, -2.1412756283e-02
38.000	0.000	-589.500	6.5422155165e-03, -4.6350407123e-01, -2.1199111193e-02
40.000	0.000	-589.500	6.2229319248e-03, -4.5468027173e-01, -2.0968616046e-02
42.000	0.000	-589.500	5.8951776084e-03, -4.4467141851e-01, -2.0729029421e-02
44.000	0.000	-589.500	5.5565347535e-03, -4.3346269560e-01, -2.0452038337e-02
46.000	0.000	-589.500	5.1949701290e-03, -4.2110948550e-01, -2.0132201977e-02
48.000	0.000	-589.500	4.8133222001e-03, -4.0757611142e-01, -1.9768329987e-02
50.000	0.000	-589.500	4.4528017585e-03, -3.9295670428e-01, -1.9377618609e-02
-50.000	0.000	-587.500	8.0901617967e-03, -4.3341117589e-01, -1.5724897730e-02
-48.000	0.000	-587.500	8.3055966502e-03, -4.5156351284e-01, -1.6430682208e-02
-46.000	0.000	-587.500	8.4797872087e-03, -4.6818047055e-01, -1.7138982533e-02
-44.000	0.000	-587.500	8.6151326734e-03, -4.8307888122e-01, -1.7832041534e-02
-42.000	0.000	-587.500	8.7207626649e-03, -4.9621512338e-01, -1.8500234577e-02
-40.000	0.000	-587.500	8.8101678034e-03, -5.0758693510e-01, -1.9138679921e-02
-38.000	0.000	-587.500	8.8794300762e-03, -5.1725207223e-01, -1.9734590998e-02
-36.000	0.000	-587.500	8.9400541084e-03, -5.2532542437e-01, -2.0302490846e-02
-34.000	0.000	-587.500	8.9945433333e-03, -5.3223991163e-01, -2.0816382395e-02
-32.000	0.000	-587.500	9.0373920591e-03, -5.3796699222e-01, -2.1285340459e-02
-30.000	0.000	-587.500	9.0724568757e-03, -5.4269917144e-01, -2.1699077656e-02
-28.000	0.000	-587.500	9.1029652578e-03, -5.4644909987e-01, -2.2072731638e-02
-26.000	0.000	-587.500	9.1336113752e-03, -5.4954941227e-01, -2.2408351736e-02
-24.000	0.000	-587.500	9.1561329678e-03, -5.5208796627e-01, -2.2701356113e-02
-22.000	0.000	-587.500	9.1702266453e-03, -5.5408697838e-01, -2.2949412195e-02
-20.000	0.000	-587.500	9.1861388019e-03, -5.5570893942e-01, -2.3147658608e-02
-18.000	0.000	-587.500	9.1899842242e-03, -5.5684872257e-01, -2.3343720548e-02
-16.000	0.000	-587.500	9.1911959231e-03, -5.5781583242e-01, -2.3473667028e-02
-14.000	0.000	-587.500	9.1883537354e-03, -5.5828075225e-01, -2.3600881067e-02
-12.000	0.000	-587.500	9.1807559552e-03, -5.5870250376e-01, -2.3703275428e-02
-10.000	0.000	-587.500	9.1722219468e-03, -5.5895828237e-01, -2.3784441531e-02
-8.000	0.000	-587.500	9.1576480567e-03, -5.5882290523e-01, -2.3869054658e-02
-6.000	0.000	-587.500	9.1426367638e-03, -5.5854216531e-01, -2.3927665160e-02
-4.000	0.000	-587.500	9.1224603950e-03, -5.5826904323e-01, -2.3951814686e-02
-2.000	0.000	-587.500	9.1025725259e-03, -5.5774911790e-01, -2.3983148904e-02
0.000	0.000	-587.500	9.0827814438e-03, -5.5714926291e-01, -2.4017861650e-02
2.000	0.000	-587.500	9.0587726817e-03, -5.5631494327e-01, -2.4023389475e-02
4.000	0.000	-587.500	9.0250759121e-03, -5.5534766257e-01, -2.3985485179e-02
6.000	0.000	-587.500	8.9905769272e-03, -5.5412787362e-01, -2.3947393907e-02
8.000	0.000	-587.500	8.9546763920e-03, -5.5288712355e-01, -2.3916600252e-02
10.000	0.000	-587.500	8.9172868258e-03, -5.5155417768e-01, -2.3900616580e-02
12.000	0.000	-587.500	8.8718118218e-03, -5.4997912517e-01, -2.3852676670e-02
14.000	0.000	-587.500	8.8204123360e-03, -5.4809604821e-01, -2.3774565125e-02
16.000	0.000	-587.500	8.7645364511e-03, -5.4611911705e-01, -2.3716848776e-02
18.000	0.000	-587.500	8.6989446395e-03, -5.4393596031e-01, -2.3658686276e-02
20.000	0.000	-587.500	8.6280425714e-03, -5.4132364780e-01, -2.3572064545e-02
22.000	0.000	-587.500	8.5356724001e-03, -5.3848539102e-01, -2.3488900945e-02
24.000	0.000	-587.500	8.4303662728e-03, -5.3525939369e-01, -2.3373712612e-02
26.000	0.000	-587.500	8.2873597441e-03, -5.3151785750e-01, -2.3247185386e-02
28.000	0.000	-587.500	8.1345311953e-03, -5.2731189176e-01, -2.3131415761e-02
30.000	0.000	-587.500	7.9697606185e-03, -5.2257305854e-01, -2.3009975764e-02
32.000	0.000	-587.500	7.7501750914e-03, -5.1705193424e-01, -2.2855903824e-02
34.000	0.000	-587.500	7.5155149876e-03, -5.1068643781e-01, -2.2710714170e-02
36.000	0.000	-587.500	7.2274600966e-03, -5.0353786102e-01, -2.2518652776e-02
38.000	0.000	-587.500	6.8886013322e-03, -4.9522878697e-01, -2.2295868075e-02
40.000	0.000	-587.500	6.5347368588e-03, -4.8571250025e-01, -2.2058256732e-02
42.000	0.000	-587.500	6.1765876989e-03, -4.7485473242e-01, -2.1803443596e-02
44.000	0.000	-587.500	5.8021690151e-03, -4.6262796309e-01, -2.1517690556e-02
46.000	0.000	-587.500	5.3991348797e-03, -4.4905822139e-01, -2.1175933572e-02
48.000	0.000	-587.500	4.9899268500e-03, -4.3412222484e-01, -2.0790966615e-02
50.000	0.000	-587.500	4.5995048064e-03, -4.1790044722e-01, -2.0378362382e-02
-50.000	0.000	-585.500	8.8132352070e-03, -4.6567646792e-01, -1.6394453291e-02
-48.000	0.000	-585.500	9.0265761108e-03, -4.8635420874e-01, -1.7170973944e-02
-46.000	0.000	-585.500	9.1852695801e-03, -5.0516673605e-01, -1.7942870180e-02
-44.000	0.000	-585.500	9.3119191042e-03, -5.2184617966e-01, -1.8707818683e-02
-42.000	0.000	-585.500	9.4060221352e-03, -5.3638351219e-01, -1.9444298700e-02
-40.000	0.000	-585.500	9.4862269240e-03, -5.4879395260e-01, -2.0149320464e-02
-38.000	0.000	-585.500	9.5452167448e-03, -5.5916866599e-01, -2.0810356583e-02
-36.000	0.000	-585.500	9.5980084744e-03, -5.6774065365e-01, -2.1429991399e-02
-34.000	0.000	-585.500	9.6436379654e-03, -5.7493146835e-01, -2.1991408178e-02
-32.000	0.000	-585.500	9.6790862075e-03, -5.8076187622e-01, -2.2504142697e-02
-30.000	0.000	-585.500	9.7063280281e-03, -5.8547654112e-01, -2.2952252009e-02
-28.000	0.000	-585.500	9.7296220554e-03, -5.8915367302e-01, -2.3348176501e-02
-26.000	0.000	-585.500	9.7540663591e-03, -5.9220489665e-01, -2.3705495074e-02
-24.000	0.000	-585.500	9.7697681900e-03, -5.9458935207e-01, -2.4007026297e-02
-22.000	0.000	-585.500	9.7777828989e-03, -5.9635501749e-01, -2.4268527992e-02
-20.000	0.000	-585.500	9.7866333264e-03, -5.9786758781e-01, -2.4471748707e-02
-18.000	0.000	-585.500	9.7847813442e-03, -5.9875586183e-01, -2.4672336947e-02
-16.000	0.000	-585.500	9.7788401108e-03, -5.9958758525e-01, -2.4802631462e-02
-14.000	0.000	-585.500	9.7702502638e-03, -5.9979826786e-01, -2.4926790942e-02
-12.000	0.000	-585.500	9.7552650289e-03, -6.0006234215e-01, -2.5026828665e-02
-10.000	0.000	-585.500	9.7410001128e-03, -6.0009976460e-01, -2.5107359790e-02
-8.000	0.000	-585.500	9.7215217272e-03, -5.9974713999e-01, -2.5190847358e-02
-6.000	0.000	-585.500	9.7009489039e-03, -5.9923305525e-01, -2.5240875476e-02
-4.000	0.000	-585.500	9.6741649604e-03, -5.9874564591e-01, -2.5257686656e-02
-2.000	0.000	-585.500	9.6483768063e-03, -5.9804911578e-01, -2.5284079895e-02
0.000	0.000	-585.500	9.6224397491e-03, -5.9723010237e-01, -2.5319605338e-02
2.000	0.000	-585.500	9.5926535470e-03, -5.9620014264e-01, -2.5319964480e-02
4.000	0.000	-585.500	9.5522449707e-03, -5.9501281211e-01, -2.5273414857e-02
6.000	0.000	-585.500	9.5122291262e-03, -5.9359618894e-01, -2.5228064842e-02
8.000	0.000	-585.500	9.4693543424e-03, -5.9216403484e-01, -2.5192158042e-02
10.000	0.000	-585.500	9.4269299905e-03, -5.9056983376e-01, -2.5175941112e-02
12.000	0.000	-585.500	9.3745533282e-03, -5.8877147406e-01, -2.5120303714e-02
14.000	0.000	-585.500	9.3179887665e-03, -5.8671905543e-01, -2.5033706050e-02
16.000	0.000	-585.500	9.2561604805e-03, -5.8449106640e-01, -2.4970946902e-02
18.000	0.000	-585.500	9.1855171315e-03, -5.8208726184e-01, -2.4910072324e-02
20.000	0.000	-585.500	9.1088394847e-03, -5.7930163532e-01, -2.4820540432e-02
22.000	0.000	-585.500	9.0109208120e-03, -5.7618647724e-01, -2.4734079760e-02
24.000	0.000	-585.500	8.8971756021e-03, -5.7277868823e-01, -2.4609383418e-02
26.000	0.000	-585.500	8.7445275982e-03, -5.6875648827e-01, -2.4478629794e-02
28.000	0.000	-585.500	8.5802632920e-03, -5.6427759543e-01, -2.4361182938e-02
30.000	0.000	-585.500	8.4022924562e-03, -5.5929341123e-01, -2.4237217840e-02
32.000	0.000	-585.500	8.1591076505e-03, -5.5343220518e-01, -2.4076599888e-02
34.000	0.000	-585.500	7.9043586584e-03, -5.4663887152e-01, -2.3928303840e-02
36.000	0.000	-585.500	7.5873309484e-03, -5.3904060499e-01, -2.3729818617e-02
38.000	0.000	-585.500	7.2150341336e-03, -5.3012163460e-01, -2.3500760038e-02
40.000	0.000	-585.500	6.8246511771e-03, -5.1982513676e-01, -2.3250706459e-02
42.000	0.000	-585.500	6.4254159319e-03, -5.0803192638e-01, -2.2988480927e-02
44.000	0.000	-585.500	6.0180729133e-03, -4.9465562968e-01, -2.2684237625e-02
46.000	0.000	-585.500	5.5865927037e-03, -4.7967566067e-01, -2.2327896512e-02
48.000	0.000	-585.500	5.1380798417e-03, -4.6311909777e-01, -2.1917726669e-02
50.000	0.000	-585.500	4.7275112100e-03, -4.4504580649e-01, -2.1478410783e-02
-50.000	0.000	-583.500	9.4985281806e-03, -5.0139568495e-01, -1.7111402645e-02
-48.000	0.000	-583.500	9.6961393340e-03, -5.2507635175e-01, -1.7962721109e-02
-46.000	0.000	-583.500	9.8470526169e-03, -5.4649011768e-01, -1.8823144009e-02
-44.000	0.000	-583.500	9.9588174157e-03, -5.6524605167e-01, -1.9669660337e-02
-42.000	0.000	-583.500	1.0041838334e-02, -5.8136124093e-01, -2.0484792462e-02
-40.000	0.000	-583.500	1.0108934067e-02, -5.9489481929e-01, -2.1269162405e-02
-38.000	0.000	-583.500	1.0157024182e-02, -6.0602807145e-01, -2.1998274456e-02
