-2.000	0.000	-741.500	-8.1343897373e-05  -5.5465573063e-03  1.8325871111e-04
0.000	0.000	-741.500	-9.3818253829e-05  -5.5531017326e-03  1.8002643265e-04
2.000	0.000	-741.500	-1.0549970133e-04  -5.5557091034e-03  1.7783825788e-04
4.000	0.000	-741.500	-1.1828117041e-04  -5.5545744142e-03  1.7471150054e-04
6.000	0.000	-741.500	-1.2888493178e-04  -5.5486985445e-03  1.7207162134e-04
8.000	0.000	-741.500	-1.3962084465e-04  -5.5394947486e-03  1.6840615091e-04
10.000	0.000	-741.500	-1.4917111665e-04  -5.5262870414e-03  1.6499800392e-04
12.000	0.000	-741.500	-1.5970228777e-04  -5.5092017060e-03  1.6130661603e-04
14.000	0.000	-741.500	-1.6924883720e-04  -5.4882164570e-03  1.5737271470e-04
16.000	0.000	-741.500	-1.7809368081e-04  -5.4639589948e-03  1.5334439973e-04
18.000	0.000	-741.500	-1.8765325926e-04  -5.4365166033e-03  1.4892362025e-04
20.000	0.000	-741.500	-1.9546694896e-04  -5.4044166007e-03  1.4464168435e-04
22.000	0.000	-741.500	-2.0331786444e-04  -5.3694603758e-03  1.3978771291e-04
24.000	0.000	-741.500	-2.1211803712e-04  -5.3312597942e-03  1.3577050543e-04
26.000	0.000	-741.500	-2.2040821672e-04  -5.2889921599e-03  1.3040188713e-04
28.000	0.000	-741.500	-2.2775844555e-04  -5.2449602791e-03  1.2611624873e-04
30.000	0.000	-741.500	-2.3548465469e-04  -5.1973107641e-03  1.2098459014e-04
32.000	0.000	-741.500	-2.4290747378e-04  -5.1463073236e-03  1.1653789320e-04
34.000	0.000	-741.500	-2.5051456045e-04  -5.0941134808e-03  1.1106190254e-04
36.000	0.000	-741.500	-2.5745902836e-04  -5.0379454405e-03  1.0586545028e-04
38.000	0.000	-741.500	-2.6565242095e-04  -4.9797234457e-03  1.0108552875e-04
40.000	0.000	-741.500	-2.7239400840e-04  -4.9201513379e-03  9.5276313502e-05
42.000	0.000	-741.500	-2.7990430805e-04  -4.8581408557e-03  9.0611169329e-05
44.000	0.000	-741.500	-2.8838992296e-04  -4.7938981372e-03  8.5174054870e-05
46.000	0.000	-741.500	-2.9698535389e-04  -4.7278707441e-03  7.9685105475e-05
48.000	0.000	-741.500	-3.0568501699e-04  -4.6601923875e-03  7.4634901783e-05
50.000	0.000	-741.500	-3.1345217447e-04  -4.5913254859e-03  6.9088563710e-05
-50.000	0.000	-739.500	3.0979846488e-04  -4.5799767375e-03  1.3288255903e-04
-48.000	0.000	-739.500	2.9422506284e-04  -4.6708595796e-03  1.3888985778e-04
-46.000	0.000	-739.500	2.7821798055e-04  -4.7604331649e-03  1.4532294350e-04
-44.000	0.000	-739.500	2.6154827950e-04  -4.8475219483e-03  1.5116362995e-04
-42.000	0.000	-739.500	2.4486927201e-04  -4.9318566498e-03  1.5688953905e-04
-40.000	0.000	-739.500	2.2730242984e-04  -5.0127724272e-03  1.6163243562e-04
-38.000	0.000	-739.500	2.0964624581e-04  -5.0920948113e-03  1.6609949630e-04
-36.000	0.000	-739.500	1.9244049363e-04  -5.1679147016e-03  1.7074057425e-04
-34.000	0.000	-739.500	1.7413844245e-04  -5.2411012218e-03  1.7409133256e-04
-32.000	0.000	-739.500	1.5697736120e-04  -5.3119329370e-03  1.7784010913e-04
-30.000	0.000	-739.500	1.3834400064e-04  -5.3792937292e-03  1.8127047110e-04
-28.000	0.000	-739.500	1.2067664888e-04  -5.4423311886e-03  1.8398069771e-04
-26.000	0.000	-739.500	1.0335177424e-04  -5.5037511125e-03  1.8619293870e-04
-24.000	0.000	-739.500	8.5667670881e-05  -5.5601921468e-03  1.8827929484e-04
-22.000	0.000	-739.500	6.9526575807e-05  -5.6133405398e-03  1.8953258953e-04
-20.000	0.000	-739.500	5.1924369151e-05  -5.6630904368e-03  1.8989913657e-04
-18.000	0.000	-739.500	3.5269558413e-05  -5.7090407036e-03  1.9208731134e-04
-16.000	0.000	-739.500	1.8942334475e-05  -5.7494085229e-03  1.9317769623e-04
-14.000	0.000	-739.500	2.9445586263e-06  -5.7867474093e-03  1.9360903694e-04
-12.000	0.000	-739.500	-1.1971808524e-05  -5.8190126939e-03  1.9345538338e-04
-10.000	0.000	-739.500	-2.7273462422e-05  -5.8481264770e-03  1.9272228929e-04
-8.000	0.000	-739.500	-4.1115866027e-05  -5.8720106617e-03  1.9129682857e-04
-6.000	0.000	-739.500	-5.6223945907e-05  -5.8931240507e-03  1.8852736203e-04
-4.000	0.000	-739.500	-6.9377672716e-05  -5.9075165887e-03  1.8624107114e-04
-2.000	0.000	-739.500	-8.3473211576e-05  -5.9190454760e-03  1.8406030136e-04
0.000	0.000	-739.500	-9.6349606378e-05  -5.9260448922e-03  1.8072990677e-04
2.000	0.000	-739.500	-1.0860433077e-04  -5.9282139870e-03  1.7838067346e-04
4.000	0.000	-739.500	-1.2129831929e-04  -5.9267654476e-03  1.7484479037e-04
6.000	0.000	-739.500	-1.3247535756e-04  -5.9198588865e-03  1.7164953686e-04
8.000	0.000	-739.500	-1.4290229652e-04  -5.9099475348e-03  1.6806181884e-04
10.000	0.000	-739.500	-1.5322314202e-04  -5.8949180109e-03  1.6424084362e-04
12.000	0.000	-739.500	-1.6305819119e-04  -5.8761668552e-03  1.6057722444e-04
14.000	0.000	-739.500	-1.7283181783e-04  -5.8527525172e-03  1.5624530485e-04
16.000	0.000	-739.500	-1.8154450994e-04  -5.8262776757e-03  1.5234657722e-04
18.000	0.000	-739.500	-1.9137583653e-04  -5.7958174939e-03  1.4761663938e-04
20.000	0.000	-739.500	-1.9909273923e-04  -5.7610469791e-03  1.4332544724e-04
22.000	0.000	-739.500	-2.0727124151e-04  -5.7226662587e-03  1.3807901129e-04
24.000	0.000	-739.500	-2.1573452095e-04  -5.6803577682e-03  1.3370821550e-04
26.000	0.000	-739.500	-2.2395769415e-04  -5.6344706427e-03  1.2831738223e-04
28.000	0.000	-739.500	-2.3156291953e-04  -5.5865722762e-03  1.2394288395e-04
30.000	0.000	-739.500	-2.3882752909e-04  -5.5342874355e-03  1.1871496048e-04
32.000	0.000	-739.500	-2.4638249967e-04  -5.4788752355e-03  1.1395355142e-04
34.000	0.000	-739.500	-2.5378670587e-04  -5.4219123556e-03  1.0827947726e-04
36.000	0.000	-739.500	-2.6091358007e-04  -5.3608359955e-03  1.0295899141e-04
38.000	0.000	-739.500	-2.6921306611e-04  -5.2976852529e-03  9.7934705182e-05
40.000	0.000	-739.500	-2.7593790196e-04  -5.2326866940e-03  9.2108828708e-05
42.000	0.000	-739.500	-2.8357849182e-04  -5.1652646175e-03  8.7489965727e-05
44.000	0.000	-739.500	-2.9170860060e-04  -5.0953911668e-03  8.2047297525e-05
46.000	0.000	-739.500	-3.0078796658e-04  -5.0234804755e-03  7.6499108204e-05
48.000	0.000	-739.500	-3.0932755885e-04  -4.9499671054e-03  7.1506293190e-05
50.000	0.000	-739.500	-3.1773872221e-04  -4.8753840448e-03  6.6224683537e-05
-50.000	0.000	-737.500	3.2243847602e-04  -4.8774064285e-03  1.3491893149e-04
-48.000	0.000	-737.500	3.0579297173e-04  -4.9755449669e-03  1.4106877631e-04
-46.000	0.000	-737.500	2.8956811866e-04  -5.0720938262e-03  1.4755554821e-04
-44.000	0.000	-737.500	2.7189518304e-04  -5.1659536022e-03  1.5349805328e-04
-42.000	0.000	-737.500	2.5436556664e-04  -5.2566693052e-03  1.5907771382e-04
-40.000	0.000	-737.500	2.3589599948e-04  -5.3441053665e-03  1.6417419870e-04
-38.000	0.000	-737.500	2.1771865464e-04  -5.4293314769e-03  1.6846168835e-04
-36.000	0.000	-737.500	1.9974605154e-04  -5.5115063691e-03  1.7278620294e-04
-34.000	0.000	-737.500	1.8079254933e-04  -5.5903180503e-03  1.7667567434e-04
-32.000	0.000	-737.500	1.6288509134e-04  -5.6666560720e-03  1.8020600368e-04
-30.000	0.000	-737.500	1.4340112187e-04  -5.7394396011e-03  1.8354565451e-04
-28.000	0.000	-737.500	1.2503020301e-04  -5.8076453745e-03  1.8605594637e-04
-26.000	0.000	-737.500	1.0714508048e-04  -5.8735241995e-03  1.8827188985e-04
-24.000	0.000	-737.500	8.8852335741e-05  -5.9344538486e-03  1.9002687266e-04
-22.000	0.000	-737.500	7.1709867380e-05  -5.9916265810e-03  1.9130053107e-04
-20.000	0.000	-737.500	5.3469238721e-05  -6.0451185378e-03  1.9146158962e-04
-18.000	0.000	-737.500	3.6445892833e-05  -6.0947495802e-03  1.9324804364e-04
-16.000	0.000	-737.500	1.9712907972e-05  -6.1380739053e-03  1.9440137095e-04
-14.000	0.000	-737.500	3.3819614564e-06  -6.1782652999e-03  1.9458649572e-04
-12.000	0.000	-737.500	-1.2379430735e-05  -6.2131008132e-03  1.9434398227e-04
-10.000	0.000	-737.500	-2.8224580916e-05  -6.2441886954e-03  1.9336652349e-04
-8.000	0.000	-737.500	-4.2493219620e-05  -6.2693097098e-03  1.9187812035e-04
-6.000	0.000	-737.500	-5.7962389495e-05  -6.2921836312e-03  1.8892167779e-04
-4.000	0.000	-737.500	-7.1175677541e-05  -6.3077312865e-03  1.8625958362e-04
-2.000	0.000	-737.500	-8.6021315722e-05  -6.3191598902e-03  1.8372892803e-04
0.000	0.000	-737.500	-9.9128510315e-05  -6.3267220083e-03  1.8035595474e-04
2.000	0.000	-737.500	-1.1158239260e-04  -6.3283414010e-03  1.7767534809e-04
4.000	0.000	-737.500	-1.2433408106e-04  -6.3269318608e-03  1.7372663677e-04
6.000	0.000	-737.500	-1.3567119016e-04  -6.3186826151e-03  1.7044437462e-04
8.000	0.000	-737.500	-1.4626936767e-04  -6.3073375809e-03  1.6610319879e-04
10.000	0.000	-737.500	-1.5661440992e-04  -6.2904843832e-03  1.6236552971e-04
12.000	0.000	-737.500	-1.6626891409e-04  -6.2700116943e-03  1.5860194316e-04
14.000	0.000	-737.500	-1.7635523722e-04  -6.2443149783e-03  1.5376648420e-04
16.000	0.000	-737.500	-1.8509770996e-04  -6.2152141949e-03  1.4968818554e-04
18.000	0.000	-737.500	-1.9480246892e-04  -6.1814892284e-03  1.4509153753e-04
20.000	0.000	-737.500	-2.0267199728e-04  -6.1434557860e-03  1.4022090487e-04
22.000	0.000	-737.500	-2.1074254482e-04  -6.1014778596e-03  1.3495595644e-04
24.000	0.000	-737.500	-2.1905692117e-04  -6.0552490274e-03  1.3015752244e-04
26.000	0.000	-737.500	-2.2737688138e-04  -6.0048937154e-03  1.2488146653e-04
28.000	0.000	-737.500	-2.3462101676e-04  -5.9525253051e-03  1.2010154500e-04
30.000	0.000	-737.500	-2.4202522297e-04  -5.8954844269e-03  1.1500135762e-04
32.000	0.000	-737.500	-2.4982216107e-04  -5.8349354837e-03  1.0990672398e-04
34.000	0.000	-737.500	-2.5692669981e-04  -5.7729788574e-03  1.0435112967e-04
36.000	0.000	-737.500	-2.6395120313e-04  -5.7064221903e-03  9.8904758970e-05
38.000	0.000	-737.500	-2.7261177917e-04  -5.6376871429e-03  9.3552801905e-05
40.000	0.000	-737.500	-2.7933847631e-04  -5.5671618494e-03  8.7780611614e-05
42.000	0.000	-737.500	-2.8697348230e-04  -5.4935593385e-03  8.2884061480e-05
44.000	0.000	-737.500	-2.9457498510e-04  -5.4179158728e-03  7.7815345310e-05
46.000	0.000	-737.500	-3.0384234123e-04  -5.3396446083e-03  7.2132014909e-05
48.000	0.000	-737.500	-3.1306316515e-04  -5.2598356635e-03  6.6918901420e-05
50.000	0.000	-737.500	-3.2139987696e-04  -5.1787007482e-03  6.1722449160e-05
-50.000	0.000	-735.500	3.3535395788e-04  -5.1955409462e-03  1.3632958223e-04
-48.000	0.000	-735.500	3.1786342855e-04  -5.3015350247e-03  1.4251645200e-04
-46.000	0.000	-735.500	3.0088289230e-04  -5.4055605753e-03  1.4914206748e-04
-44.000	0.000	-735.500	2.8232398328e-04  -5.5068283300e-03  1.5483835661e-04
-42.000	0.000	-735.500	2.6410196751e-04  -5.6049241550e-03  1.6080677916e-04
-40.000	0.000	-735.500	2.4440208856e-04  -5.6992779201e-03  1.6575701547e-04
-38.000	0.000	-735.500	2.2608328578e-04  -5.7910410284e-03  1.7026110110e-04
-36.000	0.000	-735.500	2.0689339991e-04  -5.8802153369e-03  1.7419315119e-04
-34.000	0.000	-735.500	1.8744851751e-04  -5.9649641721e-03  1.7809373007e-04
-32.000	0.000	-735.500	1.6864577968e-04  -6.0473916302e-03  1.8169996056e-04
-30.000	0.000	-735.500	1.4889564593e-04  -6.1259786021e-03  1.8488040409e-04
-28.000	0.000	-735.500	1.2941912162e-04  -6.1995718275e-03  1.8746474586e-04
-26.000	0.000	-735.500	1.1085276745e-04  -6.2708733894e-03  1.8947705210e-04
-24.000	0.000	-735.500	9.1895542666e-05  -6.3365015057e-03  1.9095249650e-04
-22.000	0.000	-735.500	7.4271000547e-05  -6.3981238537e-03  1.9188367409e-04
-20.000	0.000	-735.500	5.5310053185e-05  -6.4558332885e-03  1.9215025376e-04
-18.000	0.000	-735.500	3.7912588280e-05  -6.5091711058e-03  1.9391449281e-04
-16.000	0.000	-735.500	2.0113085029e-05  -6.5555485061e-03  1.9462907441e-04
-14.000	0.000	-735.500	3.4545517133e-06  -6.5987502625e-03  1.9466980186e-04
-12.000	0.000	-735.500	-1.2952707636e-05  -6.6366425652e-03  1.9445320588e-04
-10.000	0.000	-735.500	-2.9127305906e-05  -6.6698828282e-03  1.9282966166e-04
-8.000	0.000	-735.500	-4.3900353830e-05  -6.6965415229e-03  1.9118760496e-04
-6.000	0.000	-735.500	-5.9466310715e-05  -6.7209196966e-03  1.8813860002e-04
-4.000	0.000	-735.500	-7.3202620868e-05  -6.7375871842e-03  1.8529323232e-04
-2.000	0.000	-735.500	-8.8444713530e-05  -6.7494057793e-03  1.8240898843e-04
0.000	0.000	-735.500	-1.0188507879e-04  -6.7573913165e-03  1.7886014661e-04
2.000	0.000	-735.500	-1.1435012880e-04  -6.7586634312e-03  1.7553530576e-04
4.000	0.000	-735.500	-1.2737728798e-04  -6.7567877585e-03  1.7152365202e-04
6.000	0.000	-735.500	-1.3869764548e-04  -6.7472645411e-03  1.6786003285e-04
8.000	0.000	-735.500	-1.4950614861e-04  -6.7343669699e-03  1.6311158253e-04
10.000	0.000	-735.500	-1.5997961978e-04  -6.7157606682e-03  1.5914991248e-04
12.000	0.000	-735.500	-1.6968251745e-04  -6.6930910279e-03  1.5503088637e-04
14.000	0.000	-735.500	-1.7975581156e-04  -6.6646420873e-03  1.5002326137e-04
16.000	0.000	-735.500	-1.8870488734e-04  -6.6327742224e-03  1.4561358938e-04
18.000	0.000	-735.500	-1.9800946924e-04  -6.5956061894e-03  1.4070593176e-04
20.000	0.000	-735.500	-2.0586224601e-04  -6.5536951186e-03  1.3575939794e-04
22.000	0.000	-735.500	-2.1399979994e-04  -6.5079937034e-03  1.3036486218e-04
24.000	0.000	-735.500	-2.2200147979e-04  -6.4576049635e-03  1.2537204716e-04
26.000	0.000	-735.500	-2.3016136918e-04  -6.4025028995e-03  1.1984607282e-04
28.000	0.000	-735.500	-2.3708536292e-04  -6.3448714630e-03  1.1515130868e-04
30.000	0.000	-735.500	-2.4489346876e-04  -6.2829426933e-03  1.0956054066e-04
32.000	0.000	-735.500	-2.5258245213e-04  -6.2167463038e-03  1.0437149339e-04
34.000	0.000	-735.500	-2.5967210055e-04  -6.1490772328e-03  9.8928825190e-05
36.000	0.000	-735.500	-2.6674499738e-04  -6.0768211206e-03  9.3012237580e-05
38.000	0.000	-735.500	-2.7494955770e-04  -6.0019539234e-03  8.8213803573e-05
40.000	0.000	-735.500	-2.8220299952e-04  -5.9251831970e-03  8.2362009632e-05
42.000	0.000	-735.500	-2.8947691552e-04  -5.8447001244e-03  7.7161854877e-05
44.000	0.000	-735.500	-2.9684017337e-04  -5.7625363747e-03  7.2030196286e-05
46.000	0.000	-735.500	-3.0638300022e-04  -5.6779138224e-03  6.6748586633e-05
48.000	0.000	-735.500	-3.1576947883e-04  -5.5911760313e-03  6.1181884835e-05
50.000	0.000	-735.500	-3.2421786796e-04  -5.5030045576e-03  5.5894721439e-05
-50.000	0.000	-733.500	3.4881851990e-04  -5.5362856769e-03  1.3737923967e-04
-48.000	0.000	-733.500	3.3040106882e-04  -5.6508595651e-03  1.4321992612e-04
-46.000	0.000	-733.500	3.1231492712e-04  -5.7627703695e-03  1.5027688231e-04
-44.000	0.000	-733.500	2.9326277661e-04  -5.8723337974e-03  1.5541224339e-04
-42.000	0.000	-733.500	2.7434650018e-04  -5.9782554488e-03  1.6175461797e-04
-40.000	0.000	-733.500	2.5358568670e-04  -6.0801230474e-03  1.6639754717e-04
-38.000	0.000	-733.500	2.3467127156e-04  -6.1792217073e-03  1.7098308770e-04
-36.000	0.000	-733.500	2.1438694797e-04  -6.2756071416e-03  1.7499103894e-04
-34.000	0.000	-733.500	1.9434831449e-04  -6.3672216817e-03  1.7839363219e-04
-32.000	0.000	-733.500	1.7430223585e-04  -6.4562975639e-03  1.8241083967e-04
-30.000	0.000	-733.500	1.5434177649e-04  -6.5407511199e-03  1.8541726592e-04
-28.000	0.000	-733.500	1.3381362410e-04  -6.6202982133e-03  1.8757396947e-04
-26.000	0.000	-733.500	1.1455114797e-04  -6.6974793592e-03  1.8969735057e-04
-24.000	0.000	-733.500	9.4678169180e-05  -6.7684614997e-03  1.9070442931e-04
-22.000	0.000	-733.500	7.6623669386e-05  -6.8351091648e-03  1.9169669808e-04
-20.000	0.000	-733.500	5.7217874040e-05  -6.8974483540e-03  1.9165782187e-04
-18.000	0.000	-733.500	3.9094506565e-05  -6.9545449452e-03  1.9322767991e-04
-16.000	0.000	-733.500	2.0576545900e-05  -7.0045994068e-03  1.9344057340e-04
-14.000	0.000	-733.500	3.3019260449e-06  -7.0509285225e-03  1.9333875477e-04
-12.000	0.000	-733.500	-1.3412445930e-05  -7.0919054710e-03  1.9305181138e-04
-10.000	0.000	-733.500	-2.9650328013e-05  -7.1274095410e-03  1.9140234969e-04
-8.000	0.000	-733.500	-4.5112052734e-05  -7.1560089069e-03  1.8936042349e-04
-6.000	0.000	-733.500	-6.1349934817e-05  -7.1822051832e-03  1.8577085423e-04
-4.000	0.000	-733.500	-7.5231425484e-05  -7.1998736486e-03  1.8283477539e-04
-2.000	0.000	-733.500	-9.0447460105e-05  -7.2122363745e-03  1.7957472822e-04
0.000	0.000	-733.500	-1.0456533443e-04  -7.2203667656e-03  1.7582965414e-04
2.000	0.000	-733.500	-1.1707877795e-04  -7.2215813101e-03  1.7202904264e-04
4.000	0.000	-733.500	-1.3001101141e-04  -7.2188476565e-03  1.6777302421e-04
6.000	0.000	-733.500	-1.4179669107e-04  -7.2082398917e-03  1.6374656048e-04
8.000	0.000	-733.500	-1.5268895218e-04  -7.1936430724e-03  1.5873153050e-04
10.000	0.000	-733.500	-1.6314381046e-04  -7.1730738142e-03  1.5453660324e-04
12.000	0.000	-733.500	-1.7307750793e-04  -7.1480512262e-03  1.4997698018e-04
14.000	0.000	-733.500	-1.8296095060e-04  -7.1163430721e-03  1.4490271027e-04
16.000	0.000	-733.500	-1.9176670715e-04  -7.0815874141e-03  1.3998024267e-04
18.000	0.000	-733.500	-2.0090749565e-04  -7.0404618974e-03  1.3483747659e-04
20.000	0.000	-733.500	-2.0862625964e-04  -6.9948700511e-03  1.2961325562e-04
22.000	0.000	-733.500	-2.1678801032e-04  -6.9447524480e-03  1.2431313349e-04
24.000	0.000	-733.500	-2.2473199023e-04  -6.8891043962e-03  1.1888712651e-04
26.000	0.000	-733.500	-2.3258476699e-04  -6.8293484354e-03  1.1311678747e-04
28.000	0.000	-733.500	-2.3957390583e-04  -6.7658652715e-03  1.0824060106e-04
30.000	0.000	-733.500	-2.4699858621e-04  -6.6984914796e-03  1.0283495781e-04
32.000	0.000	-733.500	-2.5485880813e-04  -6.6266569295e-03  9.7192354859e-05
34.000	0.000	-733.500	-2.6191309207e-04  -6.5524490034e-03  9.1509024457e-05
36.000	0.000	-733.500	-2.6873285364e-04  -6.4737803191e-03  8.5870124000e-05
38.000	0.000	-733.500	-2.7647395309e-04  -6.3921365579e-03  8.1101309956e-05
40.000	0.000	-733.500	-2.8393213667e-04  -6.3082679889e-03  7.5327268418e-05
42.000	0.000	-733.500	-2.9150013627e-04  -6.2208077852e-03  6.9917922674e-05
44.000	0.000	-733.500	-2.9915747773e-04  -6.1312991984e-03  6.4938066394e-05
46.000	0.000	-733.500	-3.0852162087e-04  -6.0394785200e-03  5.9541679384e-05
48.000	0.000	-733.500	-3.1773686092e-04  -5.9452417523e-03  5.4023110026e-05
50.000	0.000	-733.500	-3.2625225644e-04  -5.8495843018e-03  4.8889600188e-05
-50.000	0.000	-731.500	3.6248782366e-04  -5.9016852894e-03  1.3753474447e-04
-48.000	0.000	-731.500	3.4299640903e-04  -6.0252494069e-03  1.4331804225e-04
-46.000	0.000	-731.500	3.2389028116e-04  -6.1456230237e-03  1.5007694756e-04
-44.000	0.000	-731.500	3.0450868257e-04  -6.2642713930e-03  1.5559551691e-04
-42.000	0.000	-731.500	2.8436581692e-04  -6.3785890011e-03  1.6161392315e-04
-40.000	0.000	-731.500	2.6327183278e-04  -6.4883604244e-03  1.6609764505e-04
-38.000	0.000	-731.500	2.4296145115e-04  -6.5959571816e-03  1.7049806080e-04
-36.000	0.000	-731.500	2.2209640551e-04  -6.7001424430e-03  1.7474852549e-04
-34.000	0.000	-731.500	2.0110293096e-04  -6.7993432435e-03  1.7766794310e-04
-32.000	0.000	-731.500	1.8036631424e-04  -6.8952904019e-03  1.8205910261e-04
-30.000	0.000	-731.500	1.5961666849e-04  -6.9864072388e-03  1.8442869965e-04
-28.000	0.000	-731.500	1.3823604590e-04  -7.0728088945e-03  1.8645396462e-04
-26.000	0.000	-731.500	1.1838167999e-04  -7.1559030521e-03  1.8845701462e-04
-24.000	0.000	-731.500	9.7803272805e-05  -7.2329913429e-03  1.8906237262e-04
-22.000	0.000	-731.500	7.9158744512e-05  -7.3049948892e-03  1.9010832756e-04
-20.000	0.000	-731.500	5.9209452883e-05  -7.3719508333e-03  1.8987877285e-04
-18.000	0.000	-731.500	4.0146134646e-05  -7.4331850470e-03  1.9113762127e-04
-16.000	0.000	-731.500	2.1265222696e-05  -7.4879286903e-03  1.9116168749e-04
-14.000	0.000	-731.500	3.5476161452e-06  -7.5376433023e-03  1.9029345233e-04
-12.000	0.000	-731.500	-1.3864739069e-05  -7.5819407487e-03  1.9016016249e-04
-10.000	0.000	-731.500	-3.0532578828e-05  -7.6201153309e-03  1.8816081499e-04
-8.000	0.000	-731.500	-4.6684841634e-05  -7.6507296521e-03  1.8571346555e-04
-6.000	0.000	-731.500	-6.3133049333e-05  -7.6787403168e-03  1.8194432526e-04
-4.000	0.000	-731.500	-7.7364462264e-05  -7.6975973272e-03  1.7885459286e-04
-2.000	0.000	-731.500	-9.2522796937e-05  -7.7105338975e-03  1.7503732013e-04
0.000	0.000	-731.500	-1.0669837121e-04  -7.7185807191e-03  1.7093680650e-04
2.000	0.000	-731.500	-1.1959524019e-04  -7.7197116941e-03  1.6694736774e-04
4.000	0.000	-731.500	-1.3257772844e-04  -7.7159176353e-03  1.6254510073e-04
6.000	0.000	-731.500	-1.4465190784e-04  -7.7044128904e-03  1.5785033660e-04
8.000	0.000	-731.500	-1.5556650442e-04  -7.6876674045e-03  1.5291491026e-04
10.000	0.000	-731.500	-1.6599530466e-04  -7.6651463325e-03  1.4803317011e-04
12.000	0.000	-731.500	-1.7588246991e-04  -7.6373492345e-03  1.4331063726e-04
14.000	0.000	-731.500	-1.8589806407e-04  -7.6025322922e-03  1.3783464660e-04
16.000	0.000	-731.500	-1.9448418856e-04  -7.5638507213e-03  1.3249194577e-04
18.000	0.000	-731.500	-2.0362683835e-04  -7.5185745823e-03  1.2728993977e-04
20.000	0.000	-731.500	-2.1092122853e-04  -7.4687281161e-03  1.2171953548e-04
22.000	0.000	-731.500	-2.1910717596e-04  -7.4139751872e-03  1.1628797476e-04
24.000	0.000	-731.500	-2.2699903979e-04  -7.3527261167e-03  1.1066203304e-04
26.000	0.000	-731.500	-2.3483692625e-04  -7.2876365598e-03  1.0442703082e-04
28.000	0.000	-731.500	-2.4212573255e-04  -7.2183443819e-03  9.9349058415e-05
30.000	0.000	-731.500	-2.4856579124e-04  -7.1444874480e-03  9.3863811516e-05
32.000	0.000	-731.500	-2.5668845486e-04  -7.0661753273e-03  8.8287853481e-05
34.000	0.000	-731.500	-2.6320110381e-04  -6.9854174036e-03  8.2613779317e-05
36.000	0.000	-731.500	-2.6995013641e-04  -6.8995245937e-03  7.6980432603e-05
38.000	0.000	-731.500	-2.7758700370e-04  -6.8102648585e-03  7.1789534087e-05
40.000	0.000	-731.500	-2.8480135846e-04  -6.7188453140e-03  6.6196914822e-05
42.000	0.000	-731.500	-2.9254618049e-04  -6.6239214187e-03  6.0822742784e-05
44.000	0.000	-731.500	-3.0037103792e-04  -6.5263177257e-03  5.5848440247e-05
46.000	0.000	-731.500	-3.0966817467e-04  -6.4265207955e-03  5.0563128098e-05
