# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
0.0000000000000000e+00 +9.0449999999999999e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0000000000000000e+00
-1.0000000000000001e-01 +9.0449994845575787e+00 +0.0000000000000000e+00 -9.9999999998228797e-02 +1.0308856272820952e-05 +0.0000000000000000e+00 +9.9999999994686373e-01
-2.0000000000000001e-01 +9.0449979382271817e+00 +0.0000000000000000e+00 -1.9999999998583029e-01 +2.0617759427392434e-05 +0.0000000000000000e+00 +9.9999999978745402e-01
-3.0000000000000004e-01 +9.0449953610041511e+00 +0.0000000000000000e+00 -2.9999999995217708e-01 +3.0926708860933095e-05 +0.0000000000000000e+00 +9.9999999952176932e-01
-4.0000000000000002e-01 +9.0449917528838863e+00 +0.0000000000000000e+00 -3.9999999988664159e-01 +4.1235703992072591e-05 +0.0000000000000000e+00 +9.9999999914980831e-01
-5.0000000000000000e-01 +9.0449871138618470e+00 +0.0000000000000000e+00 -4.9999999977859610e-01 +5.1544744260852227e-05 +0.0000000000000000e+00 +9.9999999867156963e-01
-5.9999999999999998e-01 +9.0449814439335476e+00 +0.0000000000000000e+00 -5.9999999961741279e-01 +6.1853829128725630e-05 +0.0000000000000000e+00 +9.9999999808705187e-01
-6.9999999999999996e-01 +9.0449747430945528e+00 +0.0000000000000000e+00 -6.9999999939246371e-01 +7.2162958078559418e-05 +0.0000000000000000e+00 +9.9999999739625367e-01
-7.9999999999999993e-01 +9.0449670113404785e+00 +0.0000000000000000e+00 -7.9999999909312081e-01 +8.2472130614633847e-05 +0.0000000000000000e+00 +9.9999999659917371e-01
-8.9999999999999991e-01 +9.0449582486669922e+00 +0.0000000000000000e+00 -8.9999999870875569e-01 +9.2781346262643549e-05 +0.0000000000000000e+00 +9.9999999569581077e-01
-9.9999999999999989e-01 +9.0449484550698038e+00 +0.0000000000000000e+00 -9.9999999822874008e-01 +1.0309060456969817e-04 +0.0000000000000000e+00 +9.9999999468616352e-01
-1.0999999999999999e+00 +9.0449376305446698e+00 +0.0000000000000000e+00 -1.0999999976424455e+00 +1.1339990510432312e-04 +0.0000000000000000e+00 +9.9999999357023062e-01
-1.2000000000000000e+00 +9.0449257750873890e+00 +0.0000000000000000e+00 -1.1999999969392432e+00 +1.2370924745646022e-04 +0.0000000000000000e+00 +9.9999999234801085e-01
-1.3000000000000000e+00 +9.0449128886937977e+00 +0.0000000000000000e+00 -1.2999999961085047e+00 +1.3401863123746851e-04 +0.0000000000000000e+00 +9.9999999101950299e-01
-1.4000000000000001e+00 +9.0448989713597729e+00 +0.0000000000000000e+00 -1.3999999951396009e+00 +1.4432805608012486e-04 +0.0000000000000000e+00 +9.9999998958470582e-01
-1.5000000000000002e+00 +9.0448840230812255e+00 +0.0000000000000000e+00 -1.4999999940219029e+00 +1.5463752163862474e-04 +0.0000000000000000e+00 +9.9999998804361812e-01
-1.6000000000000003e+00 +9.0448680438541000e+00 +0.0000000000000000e+00 -1.5999999927447814e+00 +1.6494702758858306e-04 +0.0000000000000000e+00 +9.9999998639623866e-01
-1.7000000000000004e+00 +9.0448510336743713e+00 +0.0000000000000000e+00 -1.6999999912976074e+00 +1.7525657362703475e-04 +0.0000000000000000e+00 +9.9999998464256634e-01
-1.8000000000000005e+00 +9.0448329925380477e+00 +0.0000000000000000e+00 -1.7999999896697514e+00 +1.8556615947243566e-04 +0.0000000000000000e+00 +9.9999998278259983e-01
-1.9000000000000006e+00 +9.0448139204411593e+00 +0.0000000000000000e+00 -1.8999999878505840e+00 +1.9587578486466317e-04 +0.0000000000000000e+00 +9.9999998081633801e-01
-2.0000000000000004e+00 +9.0447938173797642e+00 +0.0000000000000000e+00 -1.9999999858294757e+00 +2.0618544956501714e-04 +0.0000000000000000e+00 +9.9999997874377966e-01
-2.1000000000000005e+00 +9.0447726833499438e+00 +0.0000000000000000e+00 -2.0999999835957968e+00 +2.1649515335513060e-04 +0.0000000000000000e+00 +9.9999997656492368e-01
-2.2000000000000006e+00 +9.0447505183477972e+00 +0.0000000000000000e+00 -2.1999999811389173e+00 +2.2680489602498169e-04 +0.0000000000000000e+00 +9.9999997427976894e-01
-2.3000000000000007e+00 +9.0447273223694484e+00 +0.0000000000000000e+00 -2.2999999784482075e+00 +2.3711467736090521e-04 +0.0000000000000000e+00 +9.9999997188831424e-01
-2.4000000000000008e+00 +9.0447030954110428e+00 +0.0000000000000000e+00 -2.3999999755130368e+00 +2.4742449714450302e-04 +0.0000000000000000e+00 +9.9999996939055835e-01
-2.5000000000000009e+00 +9.0446778374687451e+00 +0.0000000000000000e+00 -2.4999999723227755e+00 +2.5773435515264440e-04 +0.0000000000000000e+00 +9.9999996678650027e-01
-2.6000000000000010e+00 +9.0446515485387451e+00 +0.0000000000000000e+00 -2.5999999688667934e+00 +2.6804425115746613e-04 +0.0000000000000000e+00 +9.9999996407613878e-01
-2.7000000000000011e+00 +9.0446242286172538e+00 +0.0000000000000000e+00 -2.6999999651344599e+00 +2.7835418492637291e-04 +0.0000000000000000e+00 +9.9999996125947288e-01
-2.8000000000000012e+00 +9.0445958777005089e+00 +0.0000000000000000e+00 -2.7999999611151445e+00 +2.8866415622203726e-04 +0.0000000000000000e+00 +9.9999995833650135e-01
-2.9000000000000012e+00 +9.0445664957847676e+00 +0.0000000000000000e+00 -2.8999999567982164e+00 +2.9897416480239994e-04 +0.0000000000000000e+00 +9.9999995530722319e-01
-3.0000000000000013e+00 +9.0445360828663137e+00 +0.0000000000000000e+00 -2.9999999521730452e+00 +3.0928421042066977e-04 +0.0000000000000000e+00 +9.9999995217163729e-01
-3.1000000000000014e+00 +9.0445046389414561e+00 +0.0000000000000000e+00 -3.0999999472290001e+00 +3.1959429282532375e-04 +0.0000000000000000e+00 +9.9999994892974253e-01
-3.2000000000000015e+00 +9.0444721640065300e+00 +0.0000000000000000e+00 -3.1999999419554501e+00 +3.2990441176010714e-04 +0.0000000000000000e+00 +9.9999994558153793e-01
-3.3000000000000016e+00 +9.0444386580578957e+00 +0.0000000000000000e+00 -3.2999999363417643e+00 +3.4021456696403315e-04 +0.0000000000000000e+00 +9.9999994212702237e-01
-3.4000000000000017e+00 +9.0444041210919384e+00 +0.0000000000000000e+00 -3.3999999303773110e+00 +3.5052475817138321e-04 +0.0000000000000000e+00 +9.9999993856619485e-01
-3.5000000000000018e+00 +9.0443685531050715e+00 +0.0000000000000000e+00 -3.4999999240514592e+00 +3.6083498511170649e-04 +0.0000000000000000e+00 +9.9999993489905437e-01
-3.6000000000000019e+00 +9.0443319540937352e+00 +0.0000000000000000e+00 -3.5999999173535779e+00 +3.7114524750981996e-04 +0.0000000000000000e+00 +9.9999993112559993e-01
-3.7000000000000020e+00 +9.0442943240543983e+00 +0.0000000000000000e+00 -3.6999999102730357e+00 +3.8145554508580798e-04 +0.0000000000000000e+00 +9.9999992724583064e-01
-3.8000000000000020e+00 +9.0442556629835558e+00 +0.0000000000000000e+00 -3.7999999027992004e+00 +3.9176587755502222e-04 +0.0000000000000000e+00 +9.9999992325974540e-01
-3.9000000000000021e+00 +9.0442159708777332e+00 +0.0000000000000000e+00 -3.8999998949214407e+00 +4.0207624462808121e-04 +0.0000000000000000e+00 +9.9999991916734321e-01
-4.0000000000000018e+00 +9.0441752477334862e+00 +0.0000000000000000e+00 -3.9999998866291251e+00 +4.1238664601087006e-04 +0.0000000000000000e+00 +9.9999991496862317e-01
-4.1000000000000014e+00 +9.0441334935473972e+00 +0.0000000000000000e+00 -4.0999998779116211e+00 +4.2269708140499595e-04 +0.0000000000000000e+00 +9.9999991066358440e-01
-4.2000000000000011e+00 +9.0440907083160802e+00 +0.0000000000000000e+00 -4.1999998687582973e+00 +4.3300755051280218e-04 +0.0000000000000000e+00 +9.9999990625222590e-01
-4.3000000000000007e+00 +9.0440468920361798e+00 +0.0000000000000000e+00 -4.2999998591585218e+00 +4.4331805304238174e-04 +0.0000000000000000e+00 +9.9999990173454678e-01
-4.4000000000000004e+00 +9.0440020447043672e+00 +0.0000000000000000e+00 -4.3999998491016621e+00 +4.5362858870803206e-04 +0.0000000000000000e+00 +9.9999989711054615e-01
-4.5000000000000000e+00 +9.0439561663173436e+00 +0.0000000000000000e+00 -4.4999998385770867e+00 +4.6393915723025357e-04 +0.0000000000000000e+00 +9.9999989238022313e-01
-4.5999999999999996e+00 +9.0439092568718351e+00 +0.0000000000000000e+00 -4.5999998275741625e+00 +4.7424975833574830e-04 +0.0000000000000000e+00 +9.9999988754357672e-01
-4.6999999999999993e+00 +9.0438613163645982e+00 +0.0000000000000000e+00 -4.6999998160822578e+00 +4.8456039175741843e-04 +0.0000000000000000e+00 +9.9999988260060613e-01
-4.7999999999999989e+00 +9.0438123447924141e+00 +0.0000000000000000e+00 -4.7999998040907395e+00 +4.9487105723436463e-04 +0.0000000000000000e+00 +9.9999987755131048e-01
-4.8999999999999986e+00 +9.0437623421520907e+00 +0.0000000000000000e+00 -4.8999997915889750e+00 +5.0518175451188423e-04 +0.0000000000000000e+00 +9.9999987239568888e-01
-4.9999999999999982e+00 +9.0437113084404608e+00 +0.0000000000000000e+00 -4.9999997785663322e+00 +5.1549248334146981e-04 +0.0000000000000000e+00 +9.9999986713374056e-01
-5.0999999999999979e+00 +9.0436592436543801e+00 +0.0000000000000000e+00 -5.0999997650121784e+00 +5.2580324348080716e-04 +0.0000000000000000e+00 +9.9999986176546463e-01
-5.1999999999999975e+00 +9.0436061477907295e+00 +0.0000000000000000e+00 -5.1999997509158806e+00 +5.3611403469377311e-04 +0.0000000000000000e+00 +9.9999985629086019e-01
