fieldmap_name:		BD-033
timestamp:		2017-03-30_19-17-53
filename:		2017-03-30_BD-033_Model09_Hall_I=991.63A.dat
nr_magnets:		1

magnet_name:		BD-033
gap[mm]:		28
control_gap[mm]:	--
magnet_length[mm]:	1206
current_main[A]:	991.63
NI_main[A.esp]:		11899.56
center_pos_z[mm]:	0
center_pos_x[mm]:	0
rotation[deg]:		0

X[mm]	Y[mm]	Z[mm]	Bx  By  Bz [T]
48.000	0.000	-735.500	-3.4098993988e-04  -5.2002004143e-03  1.7148107332e-04
50.000	0.000	-735.500	-3.5104089853e-04  -5.1205047528e-03  1.6617539745e-04
-50.000	0.000	-733.500	3.5522879797e-04  -5.0541783663e-03  2.1774375304e-04
-48.000	0.000	-733.500	3.3772896219e-04  -5.1606348630e-03  2.2643906343e-04
-46.000	0.000	-733.500	3.1923147570e-04  -5.2655072521e-03  2.3342011846e-04
-44.000	0.000	-733.500	2.9941805814e-04  -5.3667007227e-03  2.4128977238e-04
-42.000	0.000	-733.500	2.8020211423e-04  -5.4651958245e-03  2.4755624581e-04
-40.000	0.000	-733.500	2.6061391260e-04  -5.5613175504e-03  2.5398007528e-04
-38.000	0.000	-733.500	2.4123045272e-04  -5.6540723510e-03  2.6007253143e-04
-36.000	0.000	-733.500	2.2081956151e-04  -5.7431092340e-03  2.6689437916e-04
-34.000	0.000	-733.500	2.0133745333e-04  -5.8301274475e-03  2.7205380646e-04
-32.000	0.000	-733.500	1.8123739732e-04  -5.9141130139e-03  2.7654308210e-04
-30.000	0.000	-733.500	1.6195258573e-04  -5.9940036711e-03  2.8062138076e-04
-28.000	0.000	-733.500	1.4220617457e-04  -6.0686368735e-03  2.8348526093e-04
-26.000	0.000	-733.500	1.2189951552e-04  -6.1406459911e-03  2.8648798468e-04
-24.000	0.000	-733.500	1.0288459079e-04  -6.2077709314e-03  2.8918155007e-04
-22.000	0.000	-733.500	8.4061378786e-05  -6.2704982549e-03  2.9118645131e-04
-20.000	0.000	-733.500	6.5951040332e-05  -6.3288353900e-03  2.9201025654e-04
-18.000	0.000	-733.500	4.7483334460e-05  -6.3824517726e-03  2.9312655889e-04
-16.000	0.000	-733.500	2.8715961117e-05  -6.4326789447e-03  2.9379671055e-04
-14.000	0.000	-733.500	1.1350138118e-05  -6.4763598333e-03  2.9329131994e-04
-12.000	0.000	-733.500	-3.9477932025e-06  -6.5163488038e-03  2.9253230838e-04
-10.000	0.000	-733.500	-2.1572335322e-05  -6.5498453469e-03  2.9253415963e-04
-8.000	0.000	-733.500	-3.7287195297e-05  -6.5805840939e-03  2.9132159240e-04
-6.000	0.000	-733.500	-5.2936910171e-05  -6.6048211279e-03  2.9024416624e-04
-4.000	0.000	-733.500	-6.8195754430e-05  -6.6248852545e-03  2.8896310284e-04
-2.000	0.000	-733.500	-8.2808731532e-05  -6.6397179256e-03  2.8619919004e-04
0.000	0.000	-733.500	-9.7522218220e-05  -6.6484741600e-03  2.8349636842e-04
2.000	0.000	-733.500	-1.1004496818e-04  -6.6517129454e-03  2.8041404102e-04
4.000	0.000	-733.500	-1.2332340133e-04  -6.6507323957e-03  2.7694665410e-04
6.000	0.000	-733.500	-1.3674143112e-04  -6.6447376715e-03  2.7414941884e-04
8.000	0.000	-733.500	-1.4834470450e-04  -6.6329543613e-03  2.6962126700e-04
10.000	0.000	-733.500	-1.6079486420e-04  -6.6165895813e-03  2.6571883687e-04
12.000	0.000	-733.500	-1.7206682820e-04  -6.5966275953e-03  2.6206817643e-04
14.000	0.000	-733.500	-1.8269850890e-04  -6.5700320421e-03  2.5781400925e-04
16.000	0.000	-733.500	-1.9286859002e-04  -6.5395978598e-03  2.5316182381e-04
18.000	0.000	-733.500	-2.0276320042e-04  -6.5042702145e-03  2.4874289558e-04
20.000	0.000	-733.500	-2.1276204299e-04  -6.4646656641e-03  2.4311325136e-04
22.000	0.000	-733.500	-2.2145426093e-04  -6.4203645035e-03  2.3856473579e-04
24.000	0.000	-733.500	-2.3190539664e-04  -6.3731514074e-03  2.3368669813e-04
26.000	0.000	-733.500	-2.4022535685e-04  -6.3206919991e-03  2.2831993108e-04
28.000	0.000	-733.500	-2.4890454578e-04  -6.2646948121e-03  2.2308275137e-04
30.000	0.000	-733.500	-2.5777730872e-04  -6.2043092939e-03  2.1854719454e-04
32.000	0.000	-733.500	-2.6759932886e-04  -6.1415466855e-03  2.1318968373e-04
34.000	0.000	-733.500	-2.7646836923e-04  -6.0744310307e-03  2.0748598960e-04
36.000	0.000	-733.500	-2.8566685768e-04  -6.0047135765e-03  2.0266534063e-04
38.000	0.000	-733.500	-2.9458429154e-04  -5.9315549129e-03  1.9653215704e-04
40.000	0.000	-733.500	-3.0325975789e-04  -5.8560693008e-03  1.9141345718e-04
42.000	0.000	-733.500	-3.1247127536e-04  -5.7779466044e-03  1.8607631010e-04
44.000	0.000	-733.500	-3.2255387592e-04  -5.6974579605e-03  1.8090022156e-04
46.000	0.000	-733.500	-3.3275559895e-04  -5.6147593655e-03  1.7534462725e-04
48.000	0.000	-733.500	-3.4440540453e-04  -5.5298285343e-03  1.6938546094e-04
50.000	0.000	-733.500	-3.5460526627e-04  -5.4434733062e-03  1.6427231483e-04
-50.000	0.000	-731.500	3.6856493106e-04  -5.3896953557e-03  2.2149623211e-04
-48.000	0.000	-731.500	3.5053835060e-04  -5.5041522465e-03  2.2984535918e-04
-46.000	0.000	-731.500	3.3096131670e-04  -5.6176453015e-03  2.3726886241e-04
-44.000	0.000	-731.500	3.1048714167e-04  -5.7271214456e-03  2.4525699618e-04
-42.000	0.000	-731.500	2.9051737587e-04  -5.8336633691e-03  2.5126059243e-04
-40.000	0.000	-731.500	2.7016046203e-04  -5.9371317892e-03  2.5766776068e-04
-38.000	0.000	-731.500	2.4974026437e-04  -6.0373539956e-03  2.6379353928e-04
-36.000	0.000	-731.500	2.2859044157e-04  -6.1338657129e-03  2.7079310679e-04
-34.000	0.000	-731.500	2.0831542443e-04  -6.2277143464e-03  2.7557117707e-04
-32.000	0.000	-731.500	1.8745410137e-04  -6.3185266186e-03  2.8021595752e-04
-30.000	0.000	-731.500	1.6720700356e-04  -6.4047852775e-03  2.8397769282e-04
-28.000	0.000	-731.500	1.4713486688e-04  -6.4853500626e-03  2.8688785418e-04
-26.000	0.000	-731.500	1.2583800228e-04  -6.5631384807e-03  2.8953143588e-04
-24.000	0.000	-731.500	1.0645081982e-04  -6.6361615759e-03  2.9211392641e-04
-22.000	0.000	-731.500	8.6441966954e-05  -6.7036245087e-03  2.9378745432e-04
-20.000	0.000	-731.500	6.7875612784e-05  -6.7667306809e-03  2.9457793708e-04
-18.000	0.000	-731.500	4.9087765266e-05  -6.8247762510e-03  2.9519625381e-04
-16.000	0.000	-731.500	2.9858792341e-05  -6.8785244879e-03  2.9591638916e-04
-14.000	0.000	-731.500	1.1776373217e-05  -6.9256985848e-03  2.9520365880e-04
-12.000	0.000	-731.500	-3.4917774860e-06  -6.9685177783e-03  2.9410216642e-04
-10.000	0.000	-731.500	-2.1777077072e-05  -7.0049262567e-03  2.9375783435e-04
-8.000	0.000	-731.500	-3.7968426939e-05  -7.0375685330e-03  2.9224536499e-04
-6.000	0.000	-731.500	-5.3878722222e-05  -7.0633692466e-03  2.9084582174e-04
-4.000	0.000	-731.500	-6.9528437095e-05  -7.0849320542e-03  2.8936482359e-04
-2.000	0.000	-731.500	-8.4180501259e-05  -7.1001101463e-03  2.8633433113e-04
0.000	0.000	-731.500	-9.9013110420e-05  -7.1093770837e-03  2.8318906130e-04
2.000	0.000	-731.500	-1.1207935666e-04  -7.1126790105e-03  2.7992716288e-04
4.000	0.000	-731.500	-1.2500972884e-04  -7.1107216253e-03  2.7603028649e-04
6.000	0.000	-731.500	-1.3839983930e-04  -7.1033842165e-03  2.7277764431e-04
8.000	0.000	-731.500	-1.5052055092e-04  -7.0904216468e-03  2.6838278230e-04
10.000	0.000	-731.500	-1.6291114938e-04  -7.0723056199e-03  2.6375651432e-04
12.000	0.000	-731.500	-1.7408074250e-04  -7.0497975475e-03  2.6016879631e-04
14.000	0.000	-731.500	-1.8479804248e-04  -7.0202770592e-03  2.5563694197e-04
16.000	0.000	-731.500	-1.9511702670e-04  -6.9867990872e-03  2.5081259049e-04
18.000	0.000	-731.500	-2.0510470153e-04  -6.9477943806e-03  2.4602341272e-04
20.000	0.000	-731.500	-2.1470895091e-04  -6.9044106282e-03  2.4038080977e-04
22.000	0.000	-731.500	-2.2334533019e-04  -6.8554982841e-03  2.3551387960e-04
24.000	0.000	-731.500	-2.3387650131e-04  -6.8036275771e-03  2.3037296477e-04
26.000	0.000	-731.500	-2.4231930657e-04  -6.7463007053e-03  2.2498398275e-04
28.000	0.000	-731.500	-2.5084214725e-04  -6.6847340704e-03  2.1960425697e-04
30.000	0.000	-731.500	-2.5987684230e-04  -6.6188181033e-03  2.1474658304e-04
32.000	0.000	-731.500	-2.6967838827e-04  -6.5497097784e-03  2.0935389852e-04
34.000	0.000	-731.500	-2.7848600611e-04  -6.4768983928e-03  2.0383532916e-04
36.000	0.000	-731.500	-2.8747230766e-04  -6.4007070822e-03  1.9877957173e-04
