fieldmap_name:		BD-030
timestamp:		2017-03-31_10-40-33
filename:		2017-03-31_BD-030_Model09_Hall_I=991.63A.dat
nr_magnets:		1

magnet_name:		BD-030
gap[mm]:		28
control_gap[mm]:	--
magnet_length[mm]:	1206
current_main[A]:	991.63
NI_main[A.esp]:		11899.56
center_pos_z[mm]:	0
center_pos_x[mm]:	0
rotation[deg]:		0

X[mm]	Y[mm]	Z[mm]	Bx  By  Bz [T]
14.000	0.000	-739.500	-6.0637061269e-05  -6.2854014959e-03  -2.1874342679e-04
16.000	0.000	-739.500	-6.2178208262e-05  -6.2598552052e-03  -2.2235521103e-04
18.000	0.000	-739.500	-6.3808697109e-05  -6.2294154515e-03  -2.2561710946e-04
20.000	0.000	-739.500	-6.5761188891e-05  -6.1943310865e-03  -2.2857170077e-04
22.000	0.000	-739.500	-6.6837013724e-05  -6.1559540803e-03  -2.3128933238e-04
24.000	0.000	-739.500	-6.7881196650e-05  -6.1137384449e-03  -2.3458085076e-04
26.000	0.000	-739.500	-6.9509824209e-05  -6.0682635960e-03  -2.3798714651e-04
28.000	0.000	-739.500	-7.1884828512e-05  -6.0184022730e-03  -2.4044560344e-04
30.000	0.000	-739.500	-7.4596726058e-05  -5.9648286037e-03  -2.4325024369e-04
32.000	0.000	-739.500	-7.6902862682e-05  -5.9087979889e-03  -2.4442578597e-04
34.000	0.000	-739.500	-7.9225750903e-05  -5.8497142989e-03  -2.4641957973e-04
36.000	0.000	-739.500	-8.2190783704e-05  -5.7880510947e-03  -2.4757660953e-04
38.000	0.000	-739.500	-8.5762596601e-05  -5.7242280812e-03  -2.4942785722e-04
40.000	0.000	-739.500	-8.9031019451e-05  -5.6564661551e-03  -2.5022389373e-04
42.000	0.000	-739.500	-9.4110476146e-05  -5.5858201500e-03  -2.5066819317e-04
44.000	0.000	-739.500	-9.8884681504e-05  -5.5137274627e-03  -2.5142720472e-04
46.000	0.000	-739.500	-1.0497295664e-04  -5.4391369737e-03  -2.5197147154e-04
48.000	0.000	-739.500	-1.1156564100e-04  -5.3621266812e-03  -2.5241391974e-04
50.000	0.000	-739.500	-1.1862923138e-04  -5.2839427004e-03  -2.5284896295e-04
-50.000	0.000	-737.500	1.3504765846e-04  -5.2298379001e-03  -1.2478890414e-04
-48.000	0.000	-737.500	1.2514374162e-04  -5.3309496582e-03  -1.2617363741e-04
-46.000	0.000	-737.500	1.1517654096e-04  -5.4303008839e-03  -1.2696782267e-04
-44.000	0.000	-737.500	1.0450577319e-04  -5.5277875796e-03  -1.2871169799e-04
-42.000	0.000	-737.500	9.5171410670e-05  -5.6220299186e-03  -1.3073511171e-04
-40.000	0.000	-737.500	8.5116729444e-05  -5.7141960179e-03  -1.3285108782e-04
-38.000	0.000	-737.500	7.4628367965e-05  -5.8035374656e-03  -1.3436540843e-04
-36.000	0.000	-737.500	6.5919398425e-05  -5.8901415454e-03  -1.3646102081e-04
-34.000	0.000	-737.500	5.7150867649e-05  -5.9731242769e-03  -1.3944708333e-04
-32.000	0.000	-737.500	4.7529866676e-05  -6.0540734821e-03  -1.4249238578e-04
-30.000	0.000	-737.500	3.8420720078e-05  -6.1298265168e-03  -1.4560248190e-04
-28.000	0.000	-737.500	3.0352033830e-05  -6.2020900574e-03  -1.4855522196e-04
-26.000	0.000	-737.500	2.2389441034e-05  -6.2700098372e-03  -1.5220773365e-04
-24.000	0.000	-737.500	1.4933118748e-05  -6.3356806668e-03  -1.5536781345e-04
-22.000	0.000	-737.500	7.3465062566e-06  -6.3964301770e-03  -1.5912584626e-04
-20.000	0.000	-737.500	1.6007082292e-07  -6.4521283706e-03  -1.6340963341e-04
-18.000	0.000	-737.500	-6.3190749281e-06  -6.5042275012e-03  -1.6791186778e-04
-16.000	0.000	-737.500	-1.2301256613e-05  -6.5521202964e-03  -1.7173654551e-04
-14.000	0.000	-737.500	-1.7762277478e-05  -6.5950824867e-03  -1.7677193922e-04
-12.000	0.000	-737.500	-2.3074395253e-05  -6.6334149225e-03  -1.8038002096e-04
-10.000	0.000	-737.500	-2.7643858861e-05  -6.6670860331e-03  -1.8559868819e-04
-8.000	0.000	-737.500	-3.2682367205e-05  -6.6952619798e-03  -1.9087289285e-04
-6.000	0.000	-737.500	-3.6764173190e-05  -6.7196067257e-03  -1.9520851494e-04
-4.000	0.000	-737.500	-4.0321095778e-05  -6.7384265942e-03  -1.9984218790e-04
-2.000	0.000	-737.500	-4.3542986412e-05  -6.7519332947e-03  -2.0431109982e-04
0.000	0.000	-737.500	-4.5994303549e-05  -6.7622160667e-03  -2.0848566336e-04
2.000	0.000	-737.500	-4.9093349132e-05  -6.7660955521e-03  -2.1416529126e-04
4.000	0.000	-737.500	-5.0640079991e-05  -6.7651651442e-03  -2.1783446418e-04
6.000	0.000	-737.500	-5.3271942126e-05  -6.7596588377e-03  -2.2334007480e-04
8.000	0.000	-737.500	-5.4904292262e-05  -6.7488913621e-03  -2.2761830821e-04
10.000	0.000	-737.500	-5.6101100856e-05  -6.7347049624e-03  -2.3195948404e-04
12.000	0.000	-737.500	-5.6581313325e-05  -6.7140967050e-03  -2.3673940557e-04
14.000	0.000	-737.500	-5.7631080117e-05  -6.6902143774e-03  -2.3975693930e-04
16.000	0.000	-737.500	-5.9081023967e-05  -6.6623875658e-03  -2.4344462469e-04
18.000	0.000	-737.500	-6.0387648591e-05  -6.6290451623e-03  -2.4676761429e-04
20.000	0.000	-737.500	-6.1402050899e-05  -6.5906291569e-03  -2.4979625551e-04
22.000	0.000	-737.500	-6.1949269759e-05  -6.5487552282e-03  -2.5302298023e-04
24.000	0.000	-737.500	-6.2766375471e-05  -6.5026601074e-03  -2.5602385273e-04
26.000	0.000	-737.500	-6.4080445250e-05  -6.4529492096e-03  -2.5981520800e-04
28.000	0.000	-737.500	-6.5748159870e-05  -6.3987849819e-03  -2.6226440869e-04
30.000	0.000	-737.500	-6.8074770669e-05  -6.3405221309e-03  -2.6475063433e-04
32.000	0.000	-737.500	-7.0397658890e-05  -6.2794550563e-03  -2.6595209408e-04
34.000	0.000	-737.500	-7.2472995722e-05  -6.2153330495e-03  -2.6780889551e-04
36.000	0.000	-737.500	-7.4401290751e-05  -6.1480372558e-03  -2.6870119690e-04
38.000	0.000	-737.500	-7.8522183797e-05  -6.0789047887e-03  -2.7068203192e-04
40.000	0.000	-737.500	-8.1647287421e-05  -6.0051964229e-03  -2.7134292735e-04
42.000	0.000	-737.500	-8.6618789375e-05  -5.9282734142e-03  -2.7147436593e-04
44.000	0.000	-737.500	-9.1500949474e-05  -5.8502250019e-03  -2.7193162411e-04
46.000	0.000	-737.500	-9.7324921624e-05  -5.7692163694e-03  -2.7217784006e-04
48.000	0.000	-737.500	-1.0387293506e-04  -5.6860590703e-03  -2.7211304639e-04
50.000	0.000	-737.500	-1.1081926425e-04  -5.6014216612e-03  -2.7212785637e-04
-50.000	0.000	-735.500	1.3631705731e-04  -5.5576832024e-03  -1.3418028366e-04
-48.000	0.000	-735.500	1.2611161171e-04  -5.6663997920e-03  -1.3607040755e-04
-46.000	0.000	-735.500	1.1576843074e-04  -5.7734691323e-03  -1.3729223103e-04
-44.000	0.000	-735.500	1.0452624737e-04  -5.8784510903e-03  -1.3939524840e-04
-42.000	0.000	-735.500	9.4977836651e-05  -5.9799342688e-03  -1.4182223412e-04
-40.000	0.000	-735.500	8.4727720118e-05  -6.0791313551e-03  -1.4419553365e-04
-38.000	0.000	-735.500	7.3909910551e-05  -6.1755186465e-03  -1.4618932741e-04
-36.000	0.000	-735.500	6.4960834776e-05  -6.2683885874e-03  -1.4888474405e-04
-34.000	0.000	-735.500	5.5965226786e-05  -6.3578433183e-03  -1.5256132195e-04
-32.000	0.000	-735.500	4.6338641947e-05  -6.4451512396e-03  -1.5593059275e-04
-30.000	0.000	-735.500	3.7115956743e-05  -6.5267782869e-03  -1.5944611211e-04
-28.000	0.000	-735.500	2.8433045243e-05  -6.6048768410e-03  -1.6314675623e-04
-26.000	0.000	-735.500	2.0593297498e-05  -6.6779296498e-03  -1.6704363262e-04
-24.000	0.000	-735.500	1.3181646139e-05  -6.7482933754e-03  -1.7069059056e-04
-22.000	0.000	-735.500	5.2748920018e-06  -6.8137134963e-03  -1.7470779804e-04
-20.000	0.000	-735.500	-1.7254145680e-06  -6.8738557343e-03  -1.7991350654e-04
-18.000	0.000	-735.500	-8.4279149556e-06  -6.9297024960e-03  -1.8472860178e-04
-16.000	0.000	-735.500	-1.4313309631e-05  -6.9814822051e-03  -1.8915863750e-04
-14.000	0.000	-735.500	-1.9586340344e-05  -7.0274974705e-03  -1.9438100722e-04
-12.000	0.000	-735.500	-2.4542951989e-05  -7.0686267015e-03  -1.9865924063e-04
-10.000	0.000	-735.500	-2.8915119001e-05  -7.1049980379e-03  -2.0440921595e-04
-8.000	0.000	-735.500	-3.3892204821e-05  -7.1349326599e-03  -2.1011661257e-04
-6.000	0.000	-735.500	-3.7400733904e-05  -7.1603823813e-03  -2.1520569246e-04
-4.000	0.000	-735.500	-4.0810614690e-05  -7.1804112230e-03  -2.1979308423e-04
-2.000	0.000	-735.500	-4.3552292855e-05  -7.1946440503e-03  -2.2501175147e-04
0.000	0.000	-735.500	-4.5746752160e-05  -7.2056548061e-03  -2.2979907799e-04
2.000	0.000	-735.500	-4.8116172597e-05  -7.2093225819e-03  -2.3536392854e-04
4.000	0.000	-735.500	-4.9487942323e-05  -7.2080578957e-03  -2.3967178191e-04
6.000	0.000	-735.500	-5.1587475908e-05  -7.2010603366e-03  -2.4536251730e-04
8.000	0.000	-735.500	-5.2884794089e-05  -7.1894144519e-03  -2.5018686877e-04
10.000	0.000	-735.500	-5.3735402997e-05  -7.1736383731e-03  -2.5478166553e-04
12.000	0.000	-735.500	-5.3458070990e-05  -7.1510968729e-03  -2.5985963794e-04
14.000	0.000	-735.500	-5.4025764024e-05  -7.1241001858e-03  -2.6333072736e-04
16.000	0.000	-735.500	-5.4865205200e-05  -7.0940299954e-03  -2.6663335323e-04
18.000	0.000	-735.500	-5.5764207613e-05  -7.0574710917e-03  -2.7052467587e-04
20.000	0.000	-735.500	-5.6518029511e-05  -7.0151700296e-03  -2.7362551575e-04
22.000	0.000	-735.500	-5.6294674875e-05  -6.9693441885e-03  -2.7706698520e-04
24.000	0.000	-735.500	-5.6590619768e-05  -6.9191281590e-03  -2.8008451893e-04
26.000	0.000	-735.500	-5.7735312281e-05  -6.8648320772e-03  -2.8359633579e-04
28.000	0.000	-735.500	-5.8904201546e-05  -6.8061643780e-03  -2.8628804993e-04
30.000	0.000	-735.500	-6.1085631831e-05  -6.7425289318e-03  -2.8868911818e-04
32.000	0.000	-735.500	-6.2585830473e-05  -6.6757456982e-03  -2.8998314032e-04
34.000	0.000	-735.500	-6.4843573592e-05  -6.6063699507e-03  -2.9170294942e-04
36.000	0.000	-735.500	-6.6498259192e-05  -6.5329345790e-03  -2.9258599457e-04
38.000	0.000	-735.500	-7.0291565437e-05  -6.4580116687e-03  -2.9390593417e-04
40.000	0.000	-735.500	-7.2992295252e-05  -6.3779427298e-03  -2.9476861559e-04
42.000	0.000	-735.500	-7.7718107105e-05  -6.2944288672e-03  -2.9429469618e-04
44.000	0.000	-735.500	-8.2885044366e-05  -6.2095760342e-03  -2.9437800233e-04
46.000	0.000	-735.500	-8.8074317091e-05  -6.1216738404e-03  -2.9451129216e-04
48.000	0.000	-735.500	-9.4949917322e-05  -6.0315338390e-03  -2.9437429983e-04
50.000	0.000	-735.500	-1.0185529817e-04  -5.9401272942e-03  -2.9361343703e-04
-50.000	0.000	-733.500	1.3722536617e-04  -5.9078768664e-03  -1.4463242811e-04
-48.000	0.000	-733.500	1.2642058562e-04  -6.0248185593e-03  -1.4712976124e-04
-46.000	0.000	-733.500	1.1584102100e-04  -6.1405327079e-03  -1.4894583522e-04
-44.000	0.000	-733.500	1.0430847660e-04  -6.2532290664e-03  -1.5145057334e-04
-42.000	0.000	-733.500	9.4629775676e-05  -6.3629280627e-03  -1.5429594104e-04
-40.000	0.000	-733.500	8.3750543583e-05  -6.4699676894e-03  -1.5696914270e-04
-38.000	0.000	-733.500	7.2666569740e-05  -6.5734621089e-03  -1.5973675799e-04
-36.000	0.000	-733.500	6.3676545616e-05  -6.6735543182e-03  -1.6302827638e-04
-34.000	0.000	-733.500	5.4286344434e-05  -6.7700307506e-03  -1.6696402897e-04
-32.000	0.000	-733.500	4.4540637122e-05  -6.8639369542e-03  -1.7108675757e-04
-30.000	0.000	-733.500	3.5502219493e-05  -6.9523665649e-03  -1.7515024624e-04
-28.000	0.000	-733.500	2.6039428054e-05  -7.0362685618e-03  -1.7942847965e-04
-26.000	0.000	-733.500	1.8363473709e-05  -7.1154126641e-03  -1.8361044817e-04
-24.000	0.000	-733.500	1.1124922193e-05  -7.1910227020e-03  -1.8790164032e-04
-22.000	0.000	-733.500	2.9948134195e-06  -7.2614959966e-03  -1.9247977585e-04
-20.000	0.000	-733.500	-3.9850189753e-06  -7.3263144165e-03  -1.9836304100e-04
-18.000	0.000	-733.500	-1.0432522819e-05  -7.3860666631e-03  -2.0340213721e-04
-16.000	0.000	-733.500	-1.6554301152e-05  -7.4419301388e-03  -2.0860969695e-04
-14.000	0.000	-733.500	-2.1473687024e-05  -7.4916911783e-03  -2.1433560605e-04
-12.000	0.000	-733.500	-2.6195776300e-05  -7.5356060618e-03  -2.1924881741e-04
-10.000	0.000	-733.500	-2.9905324557e-05  -7.5742467765e-03  -2.2524130618e-04
-8.000	0.000	-733.500	-3.4748397594e-05  -7.6067479130e-03  -2.3178176426e-04
-6.000	0.000	-733.500	-3.7596169211e-05  -7.6333044670e-03  -2.3710225011e-04
-4.000	0.000	-733.500	-4.1110282161e-05  -7.6549824150e-03  -2.4249308338e-04
-2.000	0.000	-733.500	-4.3291712446e-05  -7.6700119389e-03  -2.4798203278e-04
0.000	0.000	-733.500	-4.5327962216e-05  -7.6814498281e-03  -2.5336731230e-04
2.000	0.000	-733.500	-4.6759293179e-05  -7.6852643150e-03  -2.5945051220e-04
4.000	0.000	-733.500	-4.8227849915e-05  -7.6835687811e-03  -2.6414897883e-04
6.000	0.000	-733.500	-4.9715019537e-05  -7.6749685433e-03  -2.6982120175e-04
8.000	0.000	-733.500	-5.0286435149e-05  -7.6621712556e-03  -2.7547491219e-04
10.000	0.000	-733.500	-5.0468841436e-05  -7.6444155064e-03  -2.8012339513e-04
12.000	0.000	-733.500	-5.0029577317e-05  -7.6197086256e-03  -2.8554014587e-04
14.000	0.000	-733.500	-5.0070525667e-05  -7.5897052909e-03  -2.8925930247e-04
16.000	0.000	-733.500	-4.9876951649e-05  -7.5566210244e-03  -2.9260635829e-04
18.000	0.000	-733.500	-5.0223151336e-05  -7.5167824792e-03  -2.9667910320e-04
20.000	0.000	-733.500	-5.0541431693e-05  -7.4700875145e-03  -2.9997802658e-04
22.000	0.000	-733.500	-5.0133809481e-05  -7.4202094775e-03  -3.0322881752e-04
24.000	0.000	-733.500	-4.9495387478e-05  -7.3654862623e-03  -3.0683134552e-04
26.000	0.000	-733.500	-5.0254793243e-05  -7.3059921528e-03  -3.1000438406e-04
28.000	0.000	-733.500	-5.1068176378e-05  -7.2421375686e-03  -3.1301266155e-04
30.000	0.000	-733.500	-5.2609323370e-05  -7.1726243956e-03  -3.1499905032e-04
32.000	0.000	-733.500	-5.3688870781e-05  -7.0998018674e-03  -3.1662629704e-04
34.000	0.000	-733.500	-5.6022926734e-05  -7.0246839615e-03  -3.1797215411e-04
36.000	0.000	-733.500	-5.7534293108e-05  -6.9446354506e-03  -3.1883113304e-04
38.000	0.000	-733.500	-6.0845525596e-05  -6.8631941135e-03  -3.2002518780e-04
40.000	0.000	-733.500	-6.3222391188e-05  -6.7761926140e-03  -3.2063795078e-04
42.000	0.000	-733.500	-6.7592696911e-05  -6.6856551928e-03  -3.1976971562e-04
44.000	0.000	-733.500	-7.2794998656e-05  -6.5934092381e-03  -3.1947536723e-04
46.000	0.000	-733.500	-7.7786974785e-05  -6.4983962019e-03  -3.1922730004e-04
48.000	0.000	-733.500	-8.4919432848e-05  -6.4004006604e-03  -3.1862564454e-04
50.000	0.000	-733.500	-9.1407885042e-05  -6.3016622782e-03  -3.1737790360e-04
-50.000	0.000	-731.500	1.3759390132e-04  -6.2817560053e-03  -1.5666183558e-04
-48.000	0.000	-731.500	1.2630890830e-04  -6.4083639124e-03  -1.5961642689e-04
-46.000	0.000	-731.500	1.1553018580e-04  -6.5330757187e-03  -1.6217855369e-04
-44.000	0.000	-731.500	1.0333130006e-04  -6.6545450254e-03  -1.6501651640e-04
-42.000	0.000	-731.500	9.3445996102e-05  -6.7729315434e-03  -1.6839874592e-04
-40.000	0.000	-731.500	8.2207535302e-05  -6.8883578413e-03  -1.7159399943e-04
-38.000	0.000	-731.500	7.1339470941e-05  -6.9994738062e-03  -1.7491143529e-04
-36.000	0.000	-731.500	6.1537924970e-05  -7.1076741214e-03  -1.7885089037e-04
-34.000	0.000	-731.500	5.2184949561e-05  -7.2120710924e-03  -1.8331424854e-04
-32.000	0.000	-731.500	4.2282894003e-05  -7.3132162784e-03  -1.8805899637e-04
-30.000	0.000	-731.500	3.3374766579e-05  -7.4084354529e-03  -1.9276116550e-04
-28.000	0.000	-731.500	2.3675591483e-05  -7.4988131633e-03  -1.9749480583e-04
-26.000	0.000	-731.500	1.5739056728e-05  -7.5844905493e-03  -2.0249132334e-04
-24.000	0.000	-731.500	8.5321471194e-06  -7.6659486004e-03  -2.0710278133e-04
-22.000	0.000	-731.500	6.9053808493e-07  -7.7420340563e-03  -2.1250657333e-04
-20.000	0.000	-731.500	-6.2855717326e-06  -7.8117199397e-03  -2.1902851894e-04
-18.000	0.000	-731.500	-1.2409211354e-05  -7.8761743678e-03  -2.2460262573e-04
-16.000	0.000	-731.500	-1.8547741284e-05  -7.9359488996e-03  -2.3043775844e-04
-14.000	0.000	-731.500	-2.3331253085e-05  -7.9896302808e-03  -2.3681530672e-04
-12.000	0.000	-731.500	-2.7861629631e-05  -8.0368173774e-03  -2.4217652003e-04
-10.000	0.000	-731.500	-3.1288262015e-05  -8.0781118904e-03  -2.4868180440e-04
-8.000	0.000	-731.500	-3.5442658256e-05  -8.1128489773e-03  -2.5576282681e-04
-6.000	0.000	-731.500	-3.7795327096e-05  -8.1414074870e-03  -2.6172014187e-04
-4.000	0.000	-731.500	-4.1331775509e-05  -8.1644782612e-03  -2.6807732643e-04
-2.000	0.000	-731.500	-4.3103722293e-05  -8.1807111870e-03  -2.7369401191e-04
0.000	0.000	-731.500	-4.4298669599e-05  -8.1919670802e-03  -2.7947916094e-04
2.000	0.000	-731.500	-4.5731861851e-05  -8.1959319923e-03  -2.8622140502e-04
4.000	0.000	-731.500	-4.6478238595e-05  -8.1935159031e-03  -2.9135861735e-04
6.000	0.000	-731.500	-4.7239505648e-05  -8.1836546931e-03  -2.9728816369e-04
8.000	0.000	-731.500	-4.7271147555e-05  -8.1693327250e-03  -3.0322141253e-04
10.000	0.000	-731.500	-4.6610390088e-05  -8.1498981559e-03  -3.0816794636e-04
12.000	0.000	-731.500	-4.5653687728e-05  -8.1224297649e-03  -3.1399382283e-04
14.000	0.000	-731.500	-4.5376355721e-05  -8.0891969303e-03  -3.1752785467e-04
16.000	0.000	-731.500	-4.4322866351e-05  -8.0525897420e-03  -3.2149692971e-04
18.000	0.000	-731.500	-4.4025060169e-05  -8.0092617027e-03  -3.2589549421e-04
20.000	0.000	-731.500	-4.3600686360e-05  -7.9579109841e-03  -3.2928883123e-04
22.000	0.000	-731.500	-4.2818945131e-05  -7.9037486135e-03  -3.3248778723e-04
