fieldmap_name:	BD-047
timestamp:	2017-04-19_21-18-24
filename:	2017-04-19_BD-047_Model09_Hall_I=991.63A.dat
nr_magnets:	1

magnet_name:	BD-047
gap[mm]:	28
control_gap:	--
magnet_length[mm]:	1206
current_main[A]:	991.63
NI_main[A.esp]:	11899.56
center_pos_z[mm]:	0
center_pos_x[mm]:	0
rotation[deg]:	0

X[mm]	Y[mm]	Z[mm]	Bx	By	Bz [T]
---------------------------------------------------------------------------------------------
-50.000	0.000	-741.500	4.8961197639e-05	-4.3773799438e-03	-2.1194749653e-04
-48.000	0.000	-741.500	4.2777996781e-05	-4.4619412117e-03	-2.1213817504e-04
-46.000	0.000	-741.500	3.5120655322e-05	-4.5458784935e-03	-2.1260098697e-04
-44.000	0.000	-741.500	2.8062648804e-05	-4.6272956883e-03	-2.1297123650e-04
-42.000	0.000	-741.500	2.0853877907e-05	-4.7063023651e-03	-2.1353401580e-04
-40.000	0.000	-741.500	1.4315170920e-05	-4.7825995306e-03	-2.1541673470e-04
-38.000	0.000	-741.500	7.0840645586e-06	-4.8557879079e-03	-2.1735313978e-04
-36.000	0.000	-741.500	9.2506045339e-07	-4.9276484574e-03	-2.1946726464e-04
-34.000	0.000	-741.500	-6.0063784368e-06	-4.9983093193e-03	-2.2265881565e-04
-32.000	0.000	-741.500	-1.2790775525e-05	-5.0630738833e-03	-2.2501360271e-04
-30.000	0.000	-741.500	-1.7808809694e-05	-5.1263917651e-03	-2.2870313936e-04
-28.000	0.000	-741.500	-2.3792852667e-05	-5.1869555651e-03	-2.3218718750e-04
-26.000	0.000	-741.500	-2.9192451008e-05	-5.2441802963e-03	-2.3543057345e-04
-24.000	0.000	-741.500	-3.4765149192e-05	-5.2980919582e-03	-2.3859065326e-04
-22.000	0.000	-741.500	-3.9639864137e-05	-5.3484862694e-03	-2.4296330029e-04
-20.000	0.000	-741.500	-4.2971570800e-05	-5.3957625069e-03	-2.4600490025e-04
-18.000	0.000	-741.500	-4.7505669923e-05	-5.4390868320e-03	-2.4977033804e-04
-16.000	0.000	-741.500	-5.1060731223e-05	-5.4787266674e-03	-2.5422814247e-04
-14.000	0.000	-741.500	-5.4453860411e-05	-5.5144275901e-03	-2.5877480680e-04
-12.000	0.000	-741.500	-5.6681822912e-05	-5.5463065975e-03	-2.6265872445e-04
-10.000	0.000	-741.500	-5.7785567074e-05	-5.5731862873e-03	-2.6697213156e-04
-8.000	0.000	-741.500	-6.0404400189e-05	-5.5973360375e-03	-2.7163172199e-04
-6.000	0.000	-741.500	-6.1740805431e-05	-5.6171457412e-03	-2.7630056866e-04
-4.000	0.000	-741.500	-6.2155872798e-05	-5.6331019588e-03	-2.8055843834e-04
-2.000	0.000	-741.500	-6.2247075941e-05	-5.6450876931e-03	-2.8602332151e-04
0.000	0.000	-741.500	-6.2273133982e-05	-5.6527352378e-03	-2.9089765668e-04
2.000	0.000	-741.500	-6.1599347495e-05	-5.6573705636e-03	-2.9584974424e-04
4.000	0.000	-741.500	-5.9803203959e-05	-5.6560390217e-03	-3.0093141914e-04
6.000	0.000	-741.500	-5.8922814433e-05	-5.6523341038e-03	-3.0530961993e-04
8.000	0.000	-741.500	-5.6361681266e-05	-5.6439010051e-03	-3.1068379196e-04
10.000	0.000	-741.500	-5.3992260829e-05	-5.6313915682e-03	-3.1435481613e-04
12.000	0.000	-741.500	-5.2348742961e-05	-5.6157399152e-03	-3.1881262056e-04
14.000	0.000	-741.500	-4.9798777526e-05	-5.5955439344e-03	-3.2211709768e-04
16.000	0.000	-741.500	-4.6913780136e-05	-5.5721444532e-03	-3.2713953266e-04
18.000	0.000	-741.500	-4.4090205271e-05	-5.5452183360e-03	-3.3138814610e-04
20.000	0.000	-741.500	-4.1084224120e-05	-5.5138946019e-03	-3.3517579887e-04
22.000	0.000	-741.500	-3.8346268533e-05	-5.4798892130e-03	-3.3846731726e-04
24.000	0.000	-741.500	-3.4666500894e-05	-5.4424760425e-03	-3.4214019267e-04
26.000	0.000	-741.500	-3.1102133151e-05	-5.4018927995e-03	-3.4585749803e-04
28.000	0.000	-741.500	-2.8611728953e-05	-5.3589064669e-03	-3.4791978796e-04
30.000	0.000	-741.500	-2.5713702542e-05	-5.3117082277e-03	-3.5124462880e-04
32.000	0.000	-741.500	-2.4595068071e-05	-5.2618877609e-03	-3.5325508379e-04
34.000	0.000	-741.500	-2.1040006771e-05	-5.2094524949e-03	-3.5590236799e-04
36.000	0.000	-741.500	-2.0215455904e-05	-5.1546549956e-03	-3.5732042372e-04
38.000	0.000	-741.500	-1.8947918341e-05	-5.0973114099e-03	-3.5916611766e-04
40.000	0.000	-741.500	-1.6567330172e-05	-5.0382890043e-03	-3.6053789220e-04
42.000	0.000	-741.500	-1.5739056728e-05	-4.9761633817e-03	-3.6113584520e-04
44.000	0.000	-741.500	-1.5928908169e-05	-4.9126393616e-03	-3.6268163702e-04
46.000	0.000	-741.500	-1.5662743894e-05	-4.8461606928e-03	-3.6287972052e-04
48.000	0.000	-741.500	-1.6872581509e-05	-4.7783894811e-03	-3.6404785781e-04
50.000	0.000	-741.500	-1.7812532272e-05	-4.7092997273e-03	-3.6436071867e-04
-50.000	0.000	-739.500	5.2925742439e-05	-4.6548643628e-03	-2.1439854847e-04
-48.000	0.000	-739.500	4.6496851481e-05	-4.7455652089e-03	-2.1415418378e-04
-46.000	0.000	-739.500	3.7778575498e-05	-4.8361694857e-03	-2.1434856478e-04
-44.000	0.000	-739.500	3.0674036764e-05	-4.9239992526e-03	-2.1500760896e-04
-42.000	0.000	-739.500	2.2726334277e-05	-5.0088947989e-03	-2.1589805910e-04
-40.000	0.000	-739.500	1.5740918017e-05	-5.0910381204e-03	-2.1777152176e-04
-38.000	0.000	-739.500	8.4465278420e-06	-5.1701042245e-03	-2.1968200937e-04
-36.000	0.000	-739.500	1.6360727133e-06	-5.2470848034e-03	-2.2262919569e-04
-34.000	0.000	-739.500	-5.8630592116e-06	-5.3230792613e-03	-2.2590775535e-04
-32.000	0.000	-739.500	-1.2504137074e-05	-5.3931179941e-03	-2.2863649444e-04
-30.000	0.000	-739.500	-1.8400699481e-05	-5.4612829113e-03	-2.3223717119e-04
-28.000	0.000	-739.500	-2.4611819668e-05	-5.5262554707e-03	-2.3610627886e-04
-26.000	0.000	-739.500	-3.0242217800e-05	-5.5880003874e-03	-2.3956996328e-04
-24.000	0.000	-739.500	-3.6421696080e-05	-5.6461796688e-03	-2.4281334923e-04
-22.000	0.000	-739.500	-4.1393198034e-05	-5.7004218947e-03	-2.4800054525e-04
-20.000	0.000	-739.500	-4.4855194902e-05	-5.7513046237e-03	-2.5096069031e-04
-18.000	0.000	-739.500	-4.9716880826e-05	-5.7977748791e-03	-2.5491125287e-04
-16.000	0.000	-739.500	-5.3394787176e-05	-5.8406275004e-03	-2.5992072912e-04
-14.000	0.000	-739.500	-5.7098751567e-05	-5.8787779402e-03	-2.6468213817e-04
-12.000	0.000	-739.500	-5.8991682112e-05	-5.9129096120e-03	-2.6879190804e-04
-10.000	0.000	-739.500	-6.0616587094e-05	-5.9418005428e-03	-2.7375510309e-04
-8.000	0.000	-739.500	-6.2766375471e-05	-5.9675752571e-03	-2.7836841232e-04
-6.000	0.000	-739.500	-6.4032051746e-05	-5.9885029359e-03	-2.8361114578e-04
-4.000	0.000	-739.500	-6.4903134828e-05	-6.0054749882e-03	-2.8816336384e-04
-2.000	0.000	-739.500	-6.4748647871e-05	-6.0186139826e-03	-2.9414289387e-04
0.000	0.000	-739.500	-6.4754231737e-05	-6.0262299566e-03	-2.9936711485e-04
2.000	0.000	-739.500	-6.3877564789e-05	-6.0305570035e-03	-3.0459318707e-04
4.000	0.000	-739.500	-6.1813395688e-05	-6.0289561818e-03	-3.1004140902e-04
6.000	0.000	-739.500	-6.0570054878e-05	-6.0245121375e-03	-3.1468989196e-04
8.000	0.000	-739.500	-5.8170853823e-05	-6.0147586395e-03	-3.1991596418e-04
10.000	0.000	-739.500	-5.5730704417e-05	-6.0009269462e-03	-3.2461813331e-04
12.000	0.000	-739.500	-5.3104426148e-05	-5.9833810495e-03	-3.2916109514e-04
14.000	0.000	-739.500	-5.0980695812e-05	-5.9613465380e-03	-3.3272289569e-04
16.000	0.000	-739.500	-4.7192973432e-05	-5.9355588241e-03	-3.3786195927e-04
18.000	0.000	-739.500	-4.3844515171e-05	-5.9059306239e-03	-3.4238640862e-04
20.000	0.000	-739.500	-4.0537005260e-05	-5.8716039564e-03	-3.4659059212e-04
22.000	0.000	-739.500	-3.7605475655e-05	-5.8343987813e-03	-3.4995616041e-04
24.000	0.000	-739.500	-3.3179331272e-05	-5.7932695504e-03	-3.5402705408e-04
26.000	0.000	-739.500	-2.9577737756e-05	-5.7488272501e-03	-3.5785173180e-04
28.000	0.000	-739.500	-2.6644346862e-05	-5.7021397138e-03	-3.5969742575e-04
30.000	0.000	-739.500	-2.3818910708e-05	-5.6505717143e-03	-3.6321479635e-04
32.000	0.000	-739.500	-2.1134932491e-05	-5.5961939200e-03	-3.6548627727e-04
34.000	0.000	-739.500	-1.8212709329e-05	-5.5391808984e-03	-3.6818909889e-04
36.000	0.000	-739.500	-1.6500323781e-05	-5.4794936504e-03	-3.6979227939e-04
38.000	0.000	-739.500	-1.5189976580e-05	-5.4172603159e-03	-3.7170461825e-04
40.000	0.000	-739.500	-1.2595340217e-05	-5.3529470276e-03	-3.7289497051e-04
42.000	0.000	-739.500	-1.1620024971e-05	-5.2850421046e-03	-3.7329669126e-04
44.000	0.000	-739.500	-1.1335247809e-05	-5.2164407685e-03	-3.7489246677e-04
46.000	0.000	-739.500	-1.1329663943e-05	-5.1442589404e-03	-3.7507388904e-04
48.000	0.000	-739.500	-1.1996005276e-05	-5.0708922814e-03	-3.7594397545e-04
50.000	0.000	-739.500	-1.2787052947e-05	-4.9958096604e-03	-3.7586992555e-04
-50.000	0.000	-737.500	5.6843755023e-05	-4.9515307850e-03	-2.1590361284e-04
-48.000	0.000	-737.500	4.9986767679e-05	-5.0491567633e-03	-2.1598877024e-04
-46.000	0.000	-737.500	4.1063749945e-05	-5.1464781769e-03	-2.1664040942e-04
-44.000	0.000	-737.500	3.3304037611e-05	-5.2413723586e-03	-2.1758454574e-04
-42.000	0.000	-737.500	2.5082725694e-05	-5.3328513303e-03	-2.1869344311e-04
-40.000	0.000	-737.500	1.7233671505e-05	-5.4214369376e-03	-2.2082978294e-04
-38.000	0.000	-737.500	9.6824234981e-06	-5.5066444769e-03	-2.2293280031e-04
-36.000	0.000	-737.500	2.4717913121e-06	-5.5894359270e-03	-2.2592811907e-04
-34.000	0.000	-737.500	-5.6303981318e-06	-5.6709069777e-03	-2.2942697720e-04
-32.000	0.000	-737.500	-1.2452020992e-05	-5.7468810075e-03	-2.3267406565e-04
-30.000	0.000	-737.500	-1.9208498750e-05	-5.8204983752e-03	-2.3644875968e-04
-28.000	0.000	-737.500	-2.5594580070e-05	-5.8905556791e-03	-2.4054186832e-04
