# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 +9.1112000000000002e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.1190313529011486e-02 -1.0318090799739226e+00 -5.8654332709013893e-02
1.0000000000000001e-01 +9.1111994844517668e+00 +0.0000000000000000e+00 +9.9999999998228062e-02 +1.1190240546908089e-02 -1.0318125782720320e+00 -5.8653129265269076e-02
2.0000000000000001e-01 +9.1111979378047447e+00 +0.0000000000000000e+00 +1.9999999998582449e-01 +1.1190164336315941e-02 -1.0318160379766133e+00 -5.8651955129989115e-02
3.0000000000000004e-01 +9.1111953600554756e+00 +0.0000000000000000e+00 +2.9999999995215754e-01 +1.1190084840453841e-02 -1.0318194442794957e+00 -5.8650810567736862e-02
4.0000000000000002e-01 +9.1111917512005576e+00 +0.0000000000000000e+00 +3.9999999988659540e-01 +1.1190002002560389e-02 -1.0318227823721864e+00 -5.8649695843083979e-02
5.0000000000000000e-01 +9.1111871112366583e+00 +0.0000000000000000e+00 +4.9999999977850607e-01 +1.1189915765898225e-02 -1.0318260374459722e+00 -5.8648611220609541e-02
5.9999999999999998e-01 +9.1111814401605251e+00 +0.0000000000000000e+00 +5.9999999961725758e-01 +1.1189826180842631e-02 -1.0318291979935521e+00 -5.8647557075305543e-02
6.9999999999999996e-01 +9.1111747379689998e+00 +0.0000000000000000e+00 +6.9999999939221769e-01 +1.1189733726129279e-02 -1.0318322657136609e+00 -5.8646534223797134e-02
7.9999999999999993e-01 +9.1111670046590163e+00 +0.0000000000000000e+00 +7.9999999909275421e-01 +1.1189638987582981e-02 -1.0318352456063775e+00 -5.8645543593120561e-02
8.9999999999999991e-01 +9.1111582402275992e+00 +0.0000000000000000e+00 +8.9999999870823488e-01 +1.1189542551024279e-02 -1.0318381426715806e+00 -5.8644586110314818e-02
9.9999999999999989e-01 +9.1111484446718531e+00 +0.0000000000000000e+00 +9.9999999822802732e-01 +1.1189445002262407e-02 -1.0318409619089544e+00 -5.8643662702420683e-02
1.0999999999999999e+00 +9.1111376179889607e+00 +0.0000000000000000e+00 +1.0999999976414989e+00 +1.1189346927088192e-02 -1.0318437083179919e+00 -5.8642774296479544e-02
1.2000000000000000e+00 +9.1111257601761793e+00 +0.0000000000000000e+00 +1.1999999969380173e+00 +1.1189248911267007e-02 -1.0318463868980046e+00 -5.8641921819532171e-02
1.3000000000000000e+00 +9.1111128712308318e+00 +0.0000000000000000e+00 +1.2999999961069497e+00 +1.1189151540531697e-02 -1.0318490026481217e+00 -5.8641106198617711e-02
1.4000000000000001e+00 +9.1110989511503053e+00 +0.0000000000000000e+00 +1.3999999951376634e+00 +1.1189055400575501e-02 -1.0318515605673002e+00 -5.8640328360772542e-02
1.5000000000000002e+00 +9.1110839999320454e+00 +0.0000000000000000e+00 +1.4999999940195257e+00 +1.1188961077044994e-02 -1.0318540656543265e+00 -5.8639589233029088e-02
1.6000000000000003e+00 +9.1110680175735510e+00 +0.0000000000000000e+00 +1.5999999927419037e+00 +1.1188869155533012e-02 -1.0318565229078247e+00 -5.8638889742414699e-02
1.7000000000000004e+00 +9.1110510040723653e+00 +0.0000000000000000e+00 +1.6999999912941646e+00 +1.1188780221571583e-02 -1.0318589373262614e+00 -5.8638230815950626e-02
1.8000000000000005e+00 +9.1110329594260797e+00 +0.0000000000000000e+00 +1.7999999896656753e+00 +1.1188694860624860e-02 -1.0318613139079473e+00 -5.8637613380650759e-02
1.9000000000000006e+00 +9.1110138836323191e+00 +0.0000000000000000e+00 +1.8999999878458027e+00 +1.1188613658082032e-02 -1.0318636576510469e+00 -5.8637038363520529e-02
2.0000000000000004e+00 +9.1109937766887423e+00 +0.0000000000000000e+00 +1.9999999858239137e+00 +1.1188537199250297e-02 -1.0318659735535811e+00 -5.8636506691555852e-02
2.1000000000000005e+00 +9.1109726385930383e+00 +0.0000000000000000e+00 +2.0999999835893752e+00 +1.1188466069347733e-02 -1.0318682666134338e+00 -5.8636019291741906e-02
2.2000000000000006e+00 +9.1109504693429155e+00 +0.0000000000000000e+00 +2.1999999811315538e+00 +1.1188400853496275e-02 -1.0318705418283560e+00 -5.8635577091052084e-02
2.3000000000000007e+00 +9.1109272689361038e+00 +0.0000000000000000e+00 +2.2999999784398164e+00 +1.1188342136714607e-02 -1.0318728041959704e+00 -5.8635181016446755e-02
2.4000000000000008e+00 +9.1109030373703455e+00 +0.0000000000000000e+00 +2.3999999755035293e+00 +1.1188290503911116e-02 -1.0318750587137795e+00 -5.8634831994872197e-02
2.5000000000000009e+00 +9.1108777746433880e+00 +0.0000000000000000e+00 +2.4999999723120592e+00 +1.1188246539876797e-02 -1.0318773103791683e+00 -5.8634530953259524e-02
2.6000000000000010e+00 +9.1108514807529843e+00 +0.0000000000000000e+00 +2.5999999688547728e+00 +1.1188210649105176e-02 -1.0318795635840488e+00 -5.8634278560564822e-02
2.7000000000000011e+00 +9.1108241556968839e+00 +0.0000000000000000e+00 +2.6999999651210360e+00 +1.1188182515323806e-02 -1.0318818202986262e+00 -5.8634074453903125e-02
2.8000000000000012e+00 +9.1107957994728359e+00 +0.0000000000000000e+00 +2.7999999611002155e+00 +1.1188161642115873e-02 -1.0318840818871797e+00 -5.8633918012445108e-02
2.9000000000000012e+00 +9.1107664120785827e+00 +0.0000000000000000e+00 +2.8999999567816777e+00 +1.1188147533116694e-02 -1.0318863497133439e+00 -5.8633808615380888e-02
3.0000000000000013e+00 +9.1107359935118613e+00 +0.0000000000000000e+00 +2.9999999521547887e+00 +1.1188139692023090e-02 -1.0318886251400710e+00 -5.8633745641922259e-02
3.1000000000000014e+00 +9.1107045437704013e+00 +0.0000000000000000e+00 +3.0999999472089144e+00 +1.1188137622602817e-02 -1.0318909095295870e+00 -5.8633728471304748e-02
3.2000000000000015e+00 +9.1106720628519220e+00 +0.0000000000000000e+00 +3.1999999419334206e+00 +1.1188140828703959e-02 -1.0318932042433553e+00 -5.8633756482789803e-02
3.3000000000000016e+00 +9.1106385507541354e+00 +0.0000000000000000e+00 +3.2999999363176737e+00 +1.1188148814264366e-02 -1.0318955106420316e+00 -5.8633829055666914e-02
3.4000000000000017e+00 +9.1106040074747376e+00 +0.0000000000000000e+00 +3.3999999303510395e+00 +1.1188161083321027e-02 -1.0318978300854287e+00 -5.8633945569255774e-02
3.5000000000000018e+00 +9.1105684330114158e+00 +0.0000000000000000e+00 +3.4999999240228838e+00 +1.1188177140019516e-02 -1.0319001639324710e+00 -5.8634105402908407e-02
3.6000000000000019e+00 +9.1105318273618430e+00 +0.0000000000000000e+00 +3.5999999173225725e+00 +1.1188196488623360e-02 -1.0319025135411575e+00 -5.8634307936011286e-02
3.7000000000000020e+00 +9.1104941905236725e+00 +0.0000000000000000e+00 +3.6999999102394714e+00 +1.1188218633523497e-02 -1.0319048802685209e+00 -5.8634552547987523e-02
3.8000000000000020e+00 +9.1104555224945436e+00 +0.0000000000000000e+00 +3.7999999027629459e+00 +1.1188243079247642e-02 -1.0319072654705856e+00 -5.8634838618298921e-02
3.9000000000000021e+00 +9.1104158232720778e+00 +0.0000000000000000e+00 +3.8999998948823613e+00 +1.1188269330469720e-02 -1.0319096705023281e+00 -5.8635165526448207e-02
4.0000000000000018e+00 +9.1103750928538751e+00 +0.0000000000000000e+00 +3.9999998865870832e+00 +1.1188296892019285e-02 -1.0319120967176381e+00 -5.8635532651981168e-02
4.1000000000000014e+00 +9.1103333312375145e+00 +0.0000000000000000e+00 +4.0999998778664768e+00 +1.1188325268890900e-02 -1.0319145454692760e+00 -5.8635939374488764e-02
4.2000000000000011e+00 +9.1102905384205553e+00 +0.0000000000000000e+00 +4.1999998687099076e+00 +1.1188353966253575e-02 -1.0319170181088335e+00 -5.8636385073609229e-02
4.3000000000000007e+00 +9.1102467144005299e+00 +0.0000000000000000e+00 +4.2999998591067401e+00 +1.1188382489460165e-02 -1.0319195159866927e+00 -5.8636869129030267e-02
4.4000000000000004e+00 +9.1102018591749463e+00 +0.0000000000000000e+00 +4.3999998490463401e+00 +1.1188410344056779e-02 -1.0319220404519864e+00 -5.8637390920491250e-02
4.5000000000000000e+00 +9.1101559727412855e+00 +0.0000000000000000e+00 +4.4999998385180726e+00 +1.1188437035792200e-02 -1.0319245928525576e+00 -5.8637949827785217e-02
4.5999999999999996e+00 +9.1101090550970039e+00 +0.0000000000000000e+00 +4.5999998275113025e+00 +1.1188462167476017e-02 -1.0319271732378712e+00 -5.8638545364078143e-02
4.6999999999999993e+00 +9.1100611062395274e+00 +0.0000000000000000e+00 +4.6999998160153940e+00 +1.1188485729448128e-02 -1.0319297764684114e+00 -5.8639177575895943e-02
4.7999999999999989e+00 +9.1100121261662590e+00 +0.0000000000000000e+00 +4.7999998040197127e+00 +1.1188507808880701e-02 -1.0319323961078928e+00 -5.8639846643231332e-02
4.8999999999999986e+00 +9.1099621148745893e+00 +0.0000000000000000e+00 +4.8999997915136220e+00 +1.1188528492902434e-02 -1.0319350257205200e+00 -5.8640552746240374e-02
4.9999999999999982e+00 +9.1099110723618946e+00 +0.0000000000000000e+00 +4.9999997784864876e+00 +1.1188547868593803e-02 -1.0319376588710485e+00 -5.8641296065249697e-02
5.0999999999999979e+00 +9.1098589986255494e+00 +0.0000000000000000e+00 +5.0999997649276736e+00 +1.1188566022982280e-02 -1.0319402891248382e+00 -5.8642076780763636e-02
5.1999999999999975e+00 +9.1098058936629318e+00 +0.0000000000000000e+00 +5.1999997508265441e+00 +1.1188583043037593e-02 -1.0319429100479125e+00 -5.8642895073471528e-02
5.2999999999999972e+00 +9.1097517574714288e+00 +0.0000000000000000e+00 +5.2999997361724640e+00 +1.1188599015666914e-02 -1.0319455152070114e+00 -5.8643751124254753e-02
5.3999999999999968e+00 +9.1096965900484435e+00 +0.0000000000000000e+00 +5.3999997209547974e+00 +1.1188614027710141e-02 -1.0319480981696525e+00 -5.8644645114194142e-02
5.4999999999999964e+00 +9.1096403913913999e+00 +0.0000000000000000e+00 +5.4999997051629075e+00 +1.1188628165935110e-02 -1.0319506525041857e+00 -5.8645577224577063e-02
5.5999999999999961e+00 +9.1095831614977545e+00 +0.0000000000000000e+00 +5.5999996887861592e+00 +1.1188641517032855e-02 -1.0319531717798498e+00 -5.8646547636904682e-02
5.6999999999999957e+00 +9.1095249003649936e+00 +0.0000000000000000e+00 +5.6999996718139165e+00 +1.1188654167612808e-02 -1.0319556495668301e+00 -5.8647556532899138e-02
5.7999999999999954e+00 +9.1094656079906500e+00 +0.0000000000000000e+00 +5.7999996542355436e+00 +1.1188666204198094e-02 -1.0319580794363130e+00 -5.8648604094510767e-02
5.8999999999999950e+00 +9.1094052843723006e+00 +0.0000000000000000e+00 +5.8999996360404046e+00 +1.1188677713220734e-02 -1.0319604549605461e+00 -5.8649690503925364e-02
5.9999999999999947e+00 +9.1093439295075793e+00 +0.0000000000000000e+00 +5.9999996172178625e+00 +1.1188688781016918e-02 -1.0319627697128924e+00 -5.8650815943571334e-02
6.0999999999999943e+00 +9.1092815433941805e+00 +0.0000000000000000e+00 +6.0999995977572814e+00 +1.1188699493822216e-02 -1.0319650172678878e+00 -5.8651980596126960e-02
6.1999999999999940e+00 +9.1092181260298659e+00 +0.0000000000000000e+00 +6.1999995776480255e+00 +1.1188709937766869e-02 -1.0319671912012980e+00 -5.8653184644527588e-02
6.2999999999999936e+00 +9.1091536774124684e+00 +0.0000000000000000e+00 +6.2999995568794587e+00 +1.1188720198871020e-02 -1.0319692850901754e+00 -5.8654428271972911e-02
6.3999999999999932e+00 +9.1090881975399043e+00 +0.0000000000000000e+00 +6.3999995354409451e+00 +1.1188730363039950e-02 -1.0319712925129145e+00 -5.8655711661934076e-02
6.4999999999999929e+00 +9.1090216864101752e+00 +0.0000000000000000e+00 +6.4999995133218480e+00 +1.1188740516059363e-02 -1.0319732070493099e+00 -5.8657034998161037e-02
6.5999999999999925e+00 +9.1089541440213750e+00 +0.0000000000000000e+00 +6.5999994905115305e+00 +1.1188750744070268e-02 -1.0319750251146045e+00 -5.8658398335717711e-02
6.6999999999999922e+00 +9.1088855703716920e+00 +0.0000000000000000e+00 +6.6999994669993574e+00 +1.1188761135056338e-02 -1.0319767544608363e+00 -5.8659801213843149e-02
6.7999999999999918e+00 +9.1088159654594065e+00 +0.0000000000000000e+00 +6.7999994427746921e+00 +1.1188771777495735e-02 -1.0319784056733337e+00 -5.8661243042478377e-02
6.8999999999999915e+00 +9.1087453292828737e+00 +0.0000000000000000e+00 +6.8999994178268986e+00 +1.1188782759895629e-02 -1.0319799893363930e+00 -5.8662723231169965e-02
6.9999999999999911e+00 +9.1086736618405180e+00 +0.0000000000000000e+00 +6.9999993921453409e+00 +1.1188794170793402e-02 -1.0319815160332431e+00 -5.8664241189052183e-02
7.0999999999999908e+00 +9.1086009631308205e+00 +0.0000000000000000e+00 +7.0999993657193823e+00 +1.1188806098757834e-02 -1.0319829963460068e+00 -5.8665796324828913e-02
7.1999999999999904e+00 +9.1085272331523086e+00 +0.0000000000000000e+00 +7.1999993385383867e+00 +1.1188818632390313e-02 -1.0319844408556604e+00 -5.8667388046755954e-02
7.2999999999999901e+00 +9.1084524719035471e+00 +0.0000000000000000e+00 +7.2999993105917182e+00 +1.1188831860326006e-02 -1.0319858601420000e+00 -5.8669015762622991e-02
7.3999999999999897e+00 +9.1083766793831238e+00 +0.0000000000000000e+00 +7.3999992818687401e+00 +1.1188845871235066e-02 -1.0319872647835975e+00 -5.8670678879735684e-02
7.4999999999999893e+00 +9.1082998555896406e+00 +0.0000000000000000e+00 +7.4999992523588164e+00 +1.1188860753823818e-02 -1.0319886653577679e+00 -5.8672376804897779e-02
7.5999999999999890e+00 +9.1082220005217067e+00 +0.0000000000000000e+00 +7.5999992220513111e+00 +1.1188876596835935e-02 -1.0319900724405251e+00 -5.8674108944393170e-02
7.6999999999999886e+00 +9.1081431141779241e+00 +0.0000000000000000e+00 +7.6999991909355865e+00 +1.1188893489053624e-02 -1.0319914966065495e+00 -5.8675874703967963e-02
7.7999999999999883e+00 +9.1080631965568770e+00 +0.0000000000000000e+00 +7.7999991590010076e+00 +1.1188911519298822e-02 -1.0319929484291441e+00 -5.8677673488812539e-02
7.8999999999999879e+00 +9.1079822476571213e+00 +0.0000000000000000e+00 +7.8999991262369376e+00 +1.1188930776434345e-02 -1.0319944384802000e+00 -5.8679504703543585e-02
7.9999999999999876e+00 +9.1079002674771754e+00 +0.0000000000000000e+00 +7.9999990926327396e+00 +1.1188951349365091e-02 -1.0319959773301561e+00 -5.8681367752186277e-02
