# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -5.0277895873628620e-01 +4.4513943614353607e-01 +1.9021731471031792e+01 +3.5721905657120715e+02 +1.1141079688306056e+04 +7.2341916625438680e+04 +8.0984197452566202e+05 
+1.0000000000000001e-01 -5.0278316428361436e-01 +4.4514705111899427e-01 +1.9021677018661055e+01 +3.5721402314456327e+02 +1.1140710993615832e+04 +7.2366081910811059e+04 +8.1173667509293568e+05 
+2.0000000000000001e-01 -5.0279578299073502e-01 +4.4516985271259935e-01 +1.9021507143657438e+01 +3.5720016660079267e+02 +1.1139737596664780e+04 +7.2432697527836877e+04 +8.1678802143637720e+05 
+3.0000000000000004e-01 -5.0281681795541822e-01 +4.4520777590754423e-01 +1.9021212073014052e+01 +3.5717935245688022e+02 +1.1138358454584966e+04 +7.2532943602368090e+04 +8.2404723333584401e+05 
+4.0000000000000002e-01 -5.0284627227548429e-01 +4.4526075565921258e-01 +1.9020782033354251e+01 +3.5715344622649286e+02 +1.1136772535580998e+04 +7.2658000292049313e+04 +8.3256546938987274e+05 
+5.0000000000000000e-01 -5.0288414904879164e-01 +4.4532872689228464e-01 +1.9020207250378199e+01 +3.5712431349415425e+02 +1.1135178821515698e+04 +7.2799047361059565e+04 +8.4139383696898445e+05 
+5.9999999999999998e-01 -5.0293045137326131e-01 +4.4541162450831767e-01 +1.9019477950839430e+01 +3.5709381971829248e+02 +1.1133776279457947e+04 +7.2947265264923219e+04 +8.4958350207870849e+05 
+6.9999999999999996e-01 -5.0298518234685152e-01 +4.4550938337660151e-01 +1.9018584360138153e+01 +3.5706383047703650e+02 +1.1132763898203400e+04 +7.3093833762302718e+04 +8.5618554169066099e+05 
+7.9999999999999993e-01 -5.0304834506759155e-01 +4.4562193834116687e-01 +1.9017516706364969e+01 +3.5703621127146937e+02 +1.1132340618493952e+04 +7.3229933038848729e+04 +8.6025125440207089e+05 
+8.9999999999999991e-01 -5.0311994263353388e-01 +4.4574922421584601e-01 +1.9016265214228017e+01 +3.5701282766654799e+02 +1.1132705442768733e+04 +7.3346742881489597e+04 +8.6083165722397761e+05 
+9.9999999999999989e-01 -5.0319997814280770e-01 +4.4589117578824372e-01 +1.9014820111786509e+01 +3.5699554518325061e+02 +1.1134057311265917e+04 +7.3435443282759035e+04 +8.5697806045765174e+05 
+1.0999999999999999e+00 -5.0328845538921341e-01 +4.4604776202133678e-01 +1.9013176158583146e+01 +3.5698563879997909e+02 +1.1136506760279173e+04 +7.3489743405587389e+04 +8.4816205090650776e+05 
+1.2000000000000000e+00 -5.0338538094944507e-01 +4.4621909220241390e-01 +1.9011346077669121e+01 +3.5698203443050193e+02 +1.1139813358020931e+04 +7.3513398089825816e+04 +8.3552546307734714e+05 
+1.3000000000000000e+00 -5.0349076209595023e-01 +4.4640531156390040e-01 +1.9009347028800786e+01 +3.5698307400784665e+02 +1.1143649818056785e+04 +7.3512655723402204e+04 +8.2062392003424314e+05 
+1.4000000000000001e+00 -5.0360460610125046e-01 +4.4660656530707538e-01 +1.9007196174640121e+01 +3.5698709954410805e+02 +1.1147688800155231e+04 +7.3493764214035822e+04 +8.0501329696415749e+05 
+1.5000000000000002e+00 -5.0372692023792320e-01 +4.4682299860469232e-01 +1.9004910677600147e+01 +3.5699245304718278e+02 +1.1151602975404818e+04 +7.3462971476254403e+04 +7.9024939862093295e+05 
+1.6000000000000003e+00 -5.0385771177857619e-01 +4.4705475660049004e-01 +1.9002507697566099e+01 +3.5699747652572910e+02 +1.1155065064918910e+04 +7.3426525432411319e+04 +7.7788778466135205e+05 
+1.7000000000000004e+00 -5.0399698799589721e-01 +4.4730198441051455e-01 +1.9000004396787464e+01 +3.5700051196107427e+02 +1.1157747753394602e+04 +7.3390674136671019e+04 +7.6948416578351555e+05 
+1.8000000000000005e+00 -5.0414475616261967e-01 +4.4756482711851375e-01 +1.8997417936914239e+01 +3.5699990142939384e+02 +1.1159323738876848e+04 +7.3361665089128233e+04 +7.6659418186224473e+05 
+1.9000000000000006e+00 -5.0430102355152318e-01 +4.4784342978111641e-01 +1.8994765478086400e+01 +3.5699398695024922e+02 +1.1159465755660420e+04 +7.3345746114842812e+04 +7.7077327881628764e+05 
+2.0000000000000004e+00 -5.0446579743545783e-01 +4.4813793742739372e-01 +1.8992064181855586e+01 +3.5698111049577130e+02 +1.1157846518172395e+04 +7.3349165307738571e+04 +7.8357697750636190e+05 
+2.1000000000000005e+00 -5.0463908611543984e-01 +4.4844847580432973e-01 +1.8989323522576889e+01 +3.5695992306628392e+02 +1.1154283553467982e+04 +7.3377728289023682e+04 +8.0588159375904349e+05 
+2.2000000000000006e+00 -5.0482090200559471e-01 +4.4877510821104344e-01 +1.8986522522501886e+01 +3.5693027202952487e+02 +1.1149168184805432e+04 +7.3435689686388403e+04 +8.3586052710452164e+05 
+2.3000000000000007e+00 -5.0501125854846496e-01 +4.4911788595183938e-01 +1.8983632645924825e+01 +3.5689229403601979e+02 +1.1143034018815264e+04 +7.3526971744667375e+04 +8.7101392207948049e+05 
+2.4000000000000008e+00 -5.0521016918666806e-01 +4.4947686030293754e-01 +1.8980625360275699e+01 +3.5684612566401916e+02 +1.1136414594863289e+04 +7.3655497146389840e+04 +9.0884226824576722e+05 
+2.5000000000000009e+00 -5.0541764736289840e-01 +4.4985208251004166e-01 +1.8977472135246305e+01 +3.5679190348329217e+02 +1.1129843406759475e+04 +7.3825188635955303e+04 +9.4684628720373404e+05 
+2.6000000000000010e+00 -5.0563370651988948e-01 +4.5024360378917028e-01 +1.8974144439208160e+01 +3.5672976403560835e+02 +1.1123853964811125e+04 +7.4039969108232559e+04 +9.8252665063779242e+05 
+2.7000000000000011e+00 -5.0585836010044893e-01 +4.5065147532685562e-01 +1.8970613742680886e+01 +3.5665984381706363e+02 +1.1118979734233089e+04 +7.4303761731951206e+04 +1.0133842634781089e+06 
+2.8000000000000012e+00 -5.0609162154744569e-01 +4.5107574828019326e-01 +1.8966851516933012e+01 +3.5658227926052172e+02 +1.1115754158010568e+04 +7.4620490082685850e+04 +1.0369201668604747e+06 
