# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 +9.1476323485342608e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +4.4146735395444017e-02 -8.2403537044750563e-01 +4.5670215739445951e-03
1.0000000000000001e-01 +9.1476318316365202e+00 +0.0000000000000000e+00 +9.9999999998218805e-02 +4.4146047244744489e-02 -8.2403491241552862e-01 +4.5670841980609304e-03
2.0000000000000001e-01 +9.1476302809427192e+00 +0.0000000000000000e+00 +1.9999999998574999e-01 +4.4145373393467864e-02 -8.2403446039943662e-01 +4.5671463344775995e-03
2.9999999999999999e-01 +9.1476276964536503e+00 +0.0000000000000000e+00 +2.9999999995190701e-01 +4.4144714210195973e-02 -8.2403401479103655e-01 +4.5672082051139611e-03
4.0000000000000002e-01 +9.1476240781675404e+00 +0.0000000000000000e+00 +3.9999999988600199e-01 +4.4144070063507644e-02 -8.2403357598214066e-01 +4.5672700318911148e-03
5.0000000000000000e-01 +9.1476194260861501e+00 +0.0000000000000000e+00 +4.9999999977734699e-01 +4.4143441321978484e-02 -8.2403314436455666e-01 +4.5673320367328619e-03
5.9999999999999998e-01 +9.1476137402094899e+00 +0.0000000000000000e+00 +5.9999999961525596e-01 +4.4142828354181957e-02 -8.2403272033009789e-01 +4.5673944415671117e-03
6.9999999999999996e-01 +9.1476070205357907e+00 +0.0000000000000000e+00 +6.9999999938904001e-01 +4.4142231528690061e-02 -8.2403230427058682e-01 +4.5674574683271128e-03
8.0000000000000004e-01 +9.1475992670650292e+00 +0.0000000000000000e+00 +7.9999999908801400e-01 +4.4141651214073228e-02 -8.2403189657784759e-01 +4.5675213389524969e-03
9.0000000000000002e-01 +9.1475904798007797e+00 +0.0000000000000000e+00 +8.9999999870148795e-01 +4.4141087778900662e-02 -8.2403149764370609e-01 +4.5675862753904182e-03
1.0000000000000000e+00 +9.1475806587394892e+00 +0.0000000000000000e+00 +9.9999999821877705e-01 +4.4140541591742181e-02 -8.2403110786000855e-01 +4.5676524995971936e-03
1.1000000000000001e+00 +9.1475698038829201e+00 +0.0000000000000000e+00 +1.0999999976291901e+00 +4.4140013021167220e-02 -8.2403072761860274e-01 +4.5677202335390127e-03
1.2000000000000000e+00 +9.1475579152292994e+00 +0.0000000000000000e+00 +1.1999999969220501e+00 +4.4139502435746346e-02 -8.2403035731135355e-01 +4.5677896991934835e-03
1.3000000000000000e+00 +9.1475449927804107e+00 +0.0000000000000000e+00 +1.2999999960866500e+00 +4.4139010204050942e-02 -8.2402999733013216e-01 +4.5678611185505733e-03
1.3999999999999999e+00 +9.1475310365362503e+00 +0.0000000000000000e+00 +1.3999999951123201e+00 +4.4138536694654347e-02 -8.2402964806682766e-01 +4.5679347136140160e-03
1.5000000000000000e+00 +9.1475160464950402e+00 +0.0000000000000000e+00 +1.4999999939883699e+00 +4.4138082276132404e-02 -8.2402930991334677e-01 +4.5680107064025198e-03
1.6000000000000001e+00 +9.1475000226585603e+00 +0.0000000000000000e+00 +1.5999999927041100e+00 +4.4137647317063225e-02 -8.2402898326160667e-01 +4.5680893189507625e-03
1.7000000000000000e+00 +9.1474829650268106e+00 +0.0000000000000000e+00 +1.6999999912488499e+00 +4.4137232186028497e-02 -8.2402866850354706e-01 +4.5681707733108085e-03
1.8000000000000000e+00 +9.1474648735980093e+00 +0.0000000000000000e+00 +1.7999999896119101e+00 +4.4136837251613791e-02 -8.2402836603112883e-01 +4.5682552915533190e-03
1.8999999999999999e+00 +9.1474457483739400e+00 +0.0000000000000000e+00 +1.8999999877825899e+00 +4.4136462882408585e-02 -8.2402807623632812e-01 +4.5683430957685267e-03
2.0000000000000000e+00 +9.1474255893528191e+00 +0.0000000000000000e+00 +1.9999999857502100e+00 +4.4136109447007556e-02 -8.2402779951114935e-01 +4.5684344080677529e-03
2.1000000000000001e+00 +9.1474043965364302e+00 +0.0000000000000000e+00 +2.0999999835040901e+00 +4.4135777168545887e-02 -8.2402753617666979e-01 +4.5685293390998558e-03
2.2000000000000002e+00 +9.1473821699247697e+00 +0.0000000000000000e+00 +2.1999999810335300e+00 +4.4135465688306195e-02 -8.2402728627020816e-01 +4.5686275535888974e-03
2.2999999999999998e+00 +9.1473589095160595e+00 +0.0000000000000000e+00 +2.2999999783278602e+00 +4.4135174502110061e-02 -8.2402704975814456e-01 +4.5687286047692132e-03
2.3999999999999999e+00 +9.1473346153120794e+00 +0.0000000000000000e+00 +2.3999999753763701e+00 +4.4134903105781796e-02 -8.2402682660685089e-01 +4.5688320458649526e-03
2.5000000000000000e+00 +9.1473092873128206e+00 +0.0000000000000000e+00 +2.4999999721683901e+00 +4.4134650995149211e-02 -8.2402661678269984e-01 +4.5689374300879318e-03
2.6000000000000001e+00 +9.1472829255165191e+00 +0.0000000000000000e+00 +2.5999999686932198e+00 +4.4134417666043715e-02 -8.2402642025206174e-01 +4.5690443106352618e-03
2.7000000000000002e+00 +9.1472555299249496e+00 +0.0000000000000000e+00 +2.6999999649401798e+00 +4.4134202614299900e-02 -8.2402623698129640e-01 +4.5691522406867656e-03
2.7999999999999998e+00 +9.1472271005398795e+00 +0.0000000000000000e+00 +2.7999999608985902e+00 +4.4134005335755983e-02 -8.2402606693675329e-01 +4.5692607734027354e-03
2.8999999999999999e+00 +9.1471976373559905e+00 +0.0000000000000000e+00 +2.8999999565577501e+00 +4.4133825326254962e-02 -8.2402591008478832e-01 +4.5693694619218682e-03
3.0000000000000000e+00 +9.1471671403768209e+00 +0.0000000000000000e+00 +2.9999999519069700e+00 +4.4133662081642676e-02 -8.2402576639172875e-01 +4.5694778593582319e-03
3.1000000000000001e+00 +9.1471356096023904e+00 +0.0000000000000000e+00 +3.0999999469355801e+00 +4.4133515097769561e-02 -8.2402563582389721e-01 +4.5695855187994055e-03
3.2000000000000002e+00 +9.1471030450308994e+00 +0.0000000000000000e+00 +3.1999999416328699e+00 +4.4133383870490463e-02 -8.2402551834760518e-01 +4.5696919933040326e-03
3.2999999999999998e+00 +9.1470694466641493e+00 +0.0000000000000000e+00 +3.2999999359881800e+00 +4.4133267895664255e-02 -8.2402541392914219e-01 +4.5697968358992397e-03
3.3999999999999999e+00 +9.1470348145021205e+00 +0.0000000000000000e+00 +3.3999999299908001e+00 +4.4133166669154573e-02 -8.2402532253478511e-01 +4.5698995995784863e-03
3.5000000000000000e+00 +9.1469991485430509e+00 +0.0000000000000000e+00 +3.4999999236300501e+00 +4.4133079686829932e-02 -8.2402524413079459e-01 +4.5699998372991857e-03
3.6000000000000001e+00 +9.1469624487887007e+00 +0.0000000000000000e+00 +3.5999999168952499e+00 +4.4133006444563236e-02 -8.2402517868340563e-01 +4.5700971019801253e-03
3.7000000000000002e+00 +9.1469247152390807e+00 +0.0000000000000000e+00 +3.6999999097757001e+00 +4.4132946438232630e-02 -8.2402512615883472e-01 +4.5701909464993164e-03
3.7999999999999998e+00 +9.1468859478924092e+00 +0.0000000000000000e+00 +3.7999999022607200e+00 +4.4132899163721595e-02 -8.2402508652327855e-01 +4.5702809236916339e-03
3.8999999999999999e+00 +9.1468461467522495e+00 +0.0000000000000000e+00 +3.8999998943396199e+00 +4.4132864116918122e-02 -8.2402505974289897e-01 +4.5703665863461342e-03
4.0000000000000000e+00 +9.1468053118132708e+00 +0.0000000000000000e+00 +3.9999998860017101e+00 +4.4132840793716870e-02 -8.2402504578384927e-01 +4.5704474872043073e-03
4.0999999999999996e+00 +9.1467634430807898e+00 +0.0000000000000000e+00 +4.0999998772363098e+00 +4.4132828800359777e-02 -8.2402504471533267e-01 +4.5705233586262337e-03
4.2000000000000002e+00 +9.1467205405512608e+00 +0.0000000000000000e+00 +4.1999998680327302e+00 +4.4132828184466490e-02 -8.2402505701894480e-01 +4.5705946516240064e-03
4.2999999999999998e+00 +9.1466766042264602e+00 +0.0000000000000000e+00 +4.2999998583802803e+00 +4.4132839103996416e-02 -8.2402508327937440e-01 +4.5706619968943008e-03
4.4000000000000004e+00 +9.1466316341046099e+00 +0.0000000000000000e+00 +4.3999998482682798e+00 +4.4132861716904677e-02 -8.2402512408132489e-01 +4.5707260251560949e-03
4.5000000000000000e+00 +9.1465856301892607e+00 +0.0000000000000000e+00 +4.4999998376860297e+00 +4.4132896181140524e-02 -8.2402518000949998e-01 +4.5707873671523604e-03
4.5999999999999996e+00 +9.1465385924768707e+00 +0.0000000000000000e+00 +4.5999998266228497e+00 +4.4132942654648448e-02 -8.2402525164862350e-01 +4.5708466536526137e-03
4.7000000000000002e+00 +9.1464905209674292e+00 +0.0000000000000000e+00 +4.6999998150680504e+00 +4.4133001295366389e-02 -8.2402533958342483e-01 +4.5709045154545477e-03
4.7999999999999998e+00 +9.1464414156644995e+00 +0.0000000000000000e+00 +4.7999998030109499e+00 +4.4133072261225273e-02 -8.2402544439863701e-01 +4.5709615833860471e-03
4.9000000000000004e+00 +9.1463912765645095e+00 +0.0000000000000000e+00 +4.8999997904408596e+00 +4.4133155710149925e-02 -8.2402556667901750e-01 +4.5710184883077177e-03
5.0000000000000000e+00 +9.1463401036692602e+00 +0.0000000000000000e+00 +4.9999997773470897e+00 +4.4133251800056998e-02 -8.2402570700932654e-01 +4.5710758611143794e-03
5.0999999999999996e+00 +9.1462878969787305e+00 +0.0000000000000000e+00 +5.0999997637189498e+00 +4.4133360688855434e-02 -8.2402586597434047e-01 +4.5711343327374358e-03
5.2000000000000002e+00 +9.1462346564911599e+00 +0.0000000000000000e+00 +5.1999997495457499e+00 +4.4133482534446010e-02 -8.2402604415885217e-01 +4.5711945341469140e-03
5.2999999999999998e+00 +9.1461803822083105e+00 +0.0000000000000000e+00 +5.2999997348168204e+00 +4.4133617494720202e-02 -8.2402624214766229e-01 +4.5712570963532826e-03
5.4000000000000004e+00 +9.1461250741284204e+00 +0.0000000000000000e+00 +5.3999997195214604e+00 +4.4133765727560642e-02 -8.2402646052559358e-01 +4.5713226504098016e-03
5.5000000000000000e+00 +9.1460687322550296e+00 +0.0000000000000000e+00 +5.4999997036489701e+00 +4.4133927390839489e-02 -8.2402669987747357e-01 +4.5713918274141938e-03
5.5999999999999996e+00 +9.1460113565845909e+00 +0.0000000000000000e+00 +5.5999996871886903e+00 +4.4134102642419563e-02 -8.2402696078815962e-01 +4.5714652585112110e-03
5.7000000000000002e+00 +9.1459529471188894e+00 +0.0000000000000000e+00 +5.6999996701299196e+00 +4.4134291640152389e-02 -8.2402724384251647e-01 +4.5715435748941583e-03
5.7999999999999998e+00 +9.1458935038561293e+00 +0.0000000000000000e+00 +5.7999996524619597e+00 +4.4134494541878684e-02 -8.2402754962543290e-01 +4.5716274078073035e-03
5.9000000000000004e+00 +9.1458330267980994e+00 +0.0000000000000000e+00 +5.8999996341741401e+00 +4.4134711505427152e-02 -8.2402787872180860e-01 +4.5717173885476310e-03
6.0000000000000000e+00 +9.1457715159465796e+00 +0.0000000000000000e+00 +5.9999996152557697e+00 +4.4134942688614384e-02 -8.2402823171656270e-01 +4.5718141484670290e-03
6.0999999999999996e+00 +9.1457089712962301e+00 +0.0000000000000000e+00 +6.0999995956961603e+00 +4.4135188117153730e-02 -8.2402860888876317e-01 +4.5719180976220792e-03
6.2000000000000002e+00 +9.1456453928523906e+00 +0.0000000000000000e+00 +6.1999995754846200e+00 +4.4135447288377351e-02 -8.2402900929390954e-01 +4.5720287606744736e-03
6.2999999999999998e+00 +9.1455807806132707e+00 +0.0000000000000000e+00 +6.2999995546104604e+00 +4.4135719567527959e-02 -8.2402943168159937e-01 +4.5721454408970625e-03
6.4000000000000004e+00 +9.1455151345771100e+00 +0.0000000000000000e+00 +6.3999995330630002e+00 +4.4136004319854316e-02 -8.2402987480140155e-01 +4.5722674415211795e-03
6.5000000000000000e+00 +9.1454484547456794e+00 +0.0000000000000000e+00 +6.4999995108315600e+00 +4.4136300910611166e-02 -8.2403033740284803e-01 +4.5723940657345381e-03
6.5999999999999996e+00 +9.1453807411171901e+00 +0.0000000000000000e+00 +6.5999994879054302e+00 +4.4136608705060497e-02 -8.2403081823544611e-01 +4.5725246166795517e-03
6.7000000000000002e+00 +9.1453119936934399e+00 +0.0000000000000000e+00 +6.6999994642739402e+00 +4.4136927068470881e-02 -8.2403131604866409e-01 +4.5726583974510541e-03
6.7999999999999998e+00 +9.1452422124761892e+00 +0.0000000000000000e+00 +6.7999994399263999e+00 +4.4137255366118212e-02 -8.2403182959193588e-01 +4.5727947110944800e-03
6.9000000000000004e+00 +9.1451713974618905e+00 +0.0000000000000000e+00 +6.8999994148521200e+00 +4.4137592963286836e-02 -8.2403235761467053e-01 +4.5729328606041115e-03
7.0000000000000000e+00 +9.1450995486523308e+00 +0.0000000000000000e+00 +6.9999993890404202e+00 +4.4137939225268367e-02 -8.2403289886623066e-01 +4.5730721489206615e-03
7.0999999999999996e+00 +9.1450266660474906e+00 +0.0000000000000000e+00 +7.0999993624805997e+00 +4.4138293517362988e-02 -8.2403345209594492e-01 +4.5732118789296016e-03
7.2000000000000002e+00 +9.1449527496438208e+00 +0.0000000000000000e+00 +7.1999993351619702e+00 +4.4138655204879890e-02 -8.2403401605310844e-01 +4.5733513534592469e-03
7.2999999999999998e+00 +9.1448777994484391e+00 +0.0000000000000000e+00 +7.2999993070738700e+00 +4.4139023653135920e-02 -8.2403458948695829e-01 +4.5734898752782093e-03
7.4000000000000004e+00 +9.1448018154560096e+00 +0.0000000000000000e+00 +7.3999992782055797e+00 +4.4139398227458750e-02 -8.2403517114671176e-01 +4.5736267470943759e-03
7.5000000000000000e+00 +9.1447247976682995e+00 +0.0000000000000000e+00 +7.4999992485464304e+00 +4.4139778293184648e-02 -8.2403575978153110e-01 +4.5737612715521254e-03
7.5999999999999996e+00 +9.1446467460835503e+00 +0.0000000000000000e+00 +7.5999992180857303e+00 +4.4140163215660305e-02 -8.2403635414054066e-01 +4.5738927512308002e-03
7.7000000000000002e+00 +9.1445676607035296e+00 +0.0000000000000000e+00 +7.6999991868127999e+00 +4.4140552360242051e-02 -8.2403695297281343e-01 +4.5740204886424328e-03
7.7999999999999998e+00 +9.1444875415300100e+00 +0.0000000000000000e+00 +7.7999991547169403e+00 +4.4140945092296775e-02 -8.2403755502737575e-01 +4.5741437862299294e-03
7.9000000000000004e+00 +9.1444063885594495e+00 +0.0000000000000000e+00 +7.8999991217874603e+00 +4.4141340777202838e-02 -8.2403815905321709e-01 +4.5742619463653130e-03
8.0000000000000000e+00 +9.1443242017936104e+00 +0.0000000000000000e+00 +7.9999990880136904e+00 +4.4141738780349084e-02 -8.2403876379926710e-01 +4.5743742713473187e-03
8.0999999999999996e+00 +9.1442409812307197e+00 +0.0000000000000000e+00 +8.0999990533849306e+00 +4.4142138546974338e-02 -8.2403936809028910e-01 +4.5744802591998505e-03
