# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 +9.1476323485342608e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +3.9018266256401606e-04 -8.4033406563947932e-01 -3.1927716158272512e-03
1.0000000000000001e-01 +9.1476318316365202e+00 +0.0000000000000000e+00 +9.9999999998218805e-02 +3.9026207594052849e-04 -8.4033432276380060e-01 -3.1929568098223045e-03
2.0000000000000001e-01 +9.1476302809427192e+00 +0.0000000000000000e+00 +1.9999999998574999e-01 +3.9033699210541635e-04 -8.4033458750261503e-01 -3.1931197516763929e-03
2.9999999999999999e-01 +9.1476276964536503e+00 +0.0000000000000000e+00 +2.9999999995190701e-01 +3.9040679711975490e-04 -8.4033485253420304e-01 -3.1932613436908017e-03
4.0000000000000002e-01 +9.1476240781675404e+00 +0.0000000000000000e+00 +3.9999999988600199e-01 +3.9047087700495875e-04 -8.4033511053721011e-01 -3.1933824881520429e-03
5.0000000000000000e-01 +9.1476194260861501e+00 +0.0000000000000000e+00 +4.9999999977734699e-01 +3.9052861773471024e-04 -8.4033535419053296e-01 -3.1934840873366543e-03
5.9999999999999998e-01 +9.1476137402094899e+00 +0.0000000000000000e+00 +5.9999999961525596e-01 +3.9057940522682801e-04 -8.4033557617322929e-01 -3.1935670435160684e-03
6.9999999999999996e-01 +9.1476070205357907e+00 +0.0000000000000000e+00 +6.9999999938904001e-01 +3.9062262533516551e-04 -8.4033576916441766e-01 -3.1936322589614418e-03
8.0000000000000004e-01 +9.1475992670650292e+00 +0.0000000000000000e+00 +7.9999999908801400e-01 +3.9065766384152443e-04 -8.4033592584316785e-01 -3.1936806359484744e-03
9.0000000000000002e-01 +9.1475904798007797e+00 +0.0000000000000000e+00 +8.9999999870148795e-01 +3.9068390644756296e-04 -8.4033603888839903e-01 -3.1937130767622402e-03
1.0000000000000000e+00 +9.1475806587394892e+00 +0.0000000000000000e+00 +9.9999999821877705e-01 +3.9070073876663918e-04 -8.4033610097879707e-01 -3.1937304837020655e-03
1.1000000000000001e+00 +9.1475698038829201e+00 +0.0000000000000000e+00 +1.0999999976291901e+00 +3.9070798103582453e-04 -8.4033610777567092e-01 -3.1937336546361533e-03
1.2000000000000000e+00 +9.1475579152292994e+00 +0.0000000000000000e+00 +1.1999999969220501e+00 +3.9070719232155442e-04 -8.4033606687185625e-01 -3.1937229696472973e-03
1.3000000000000000e+00 +9.1475449927804107e+00 +0.0000000000000000e+00 +1.2999999960866500e+00 +3.9070036646079130e-04 -8.4033598884276728e-01 -3.1936987043705164e-03
1.3999999999999999e+00 +9.1475310365362503e+00 +0.0000000000000000e+00 +1.3999999951123201e+00 +3.9068949737936241e-04 -8.4033588426337125e-01 -3.1936611344405516e-03
1.5000000000000000e+00 +9.1475160464950402e+00 +0.0000000000000000e+00 +1.4999999939883699e+00 +3.9067657911878229e-04 -8.4033576370811935e-01 -3.1936105354910716e-03
1.6000000000000001e+00 +9.1475000226585603e+00 +0.0000000000000000e+00 +1.5999999927041100e+00 +3.9066360586310119e-04 -8.4033563775086950e-01 -3.1935471831538343e-03
1.7000000000000000e+00 +9.1474829650268106e+00 +0.0000000000000000e+00 +1.6999999912488499e+00 +3.9065257196569856e-04 -8.4033551696482889e-01 -3.1934713530579134e-03
1.8000000000000000e+00 +9.1474648735980093e+00 +0.0000000000000000e+00 +1.7999999896119101e+00 +3.9064547197610123e-04 -8.4033541192248551e-01 -3.1933833208288827e-03
1.8999999999999999e+00 +9.1474457483739400e+00 +0.0000000000000000e+00 +1.8999999877825899e+00 +3.9064430066683225e-04 -8.4033533319553044e-01 -3.1932833620879958e-03
2.0000000000000000e+00 +9.1474255893528191e+00 +0.0000000000000000e+00 +1.9999999857502100e+00 +3.9065105306018813e-04 -8.4033529135480367e-01 -3.1931717524514044e-03
2.1000000000000001e+00 +9.1474043965364302e+00 +0.0000000000000000e+00 +2.0999999835040901e+00 +3.9066750906022521e-04 -8.4033529520154426e-01 -3.1930486167820512e-03
2.2000000000000002e+00 +9.1473821699247697e+00 +0.0000000000000000e+00 +2.1999999810335300e+00 +3.9069458716684040e-04 -8.4033534646201702e-01 -3.1929134769540920e-03
2.2999999999999998e+00 +9.1473589095160595e+00 +0.0000000000000000e+00 +2.2999999783278602e+00 +3.9073299044380669e-04 -8.4033544509476410e-01 -3.1927657041079418e-03
2.3999999999999999e+00 +9.1473346153120794e+00 +0.0000000000000000e+00 +2.3999999753763701e+00 +3.9078342186641242e-04 -8.4033559105959732e-01 -3.1926046694010788e-03
2.5000000000000000e+00 +9.1473092873128206e+00 +0.0000000000000000e+00 +2.4999999721683901e+00 +3.9084658430368891e-04 -8.4033578431778155e-01 -3.1924297440098018e-03
2.6000000000000001e+00 +9.1472829255165191e+00 +0.0000000000000000e+00 +2.5999999686932198e+00 +3.9092318050066693e-04 -8.4033602483220571e-01 -3.1922402991309724e-03
2.7000000000000002e+00 +9.1472555299249496e+00 +0.0000000000000000e+00 +2.6999999649401798e+00 +3.9101391306066251e-04 -8.4033631256754915e-01 -3.1920357059837205e-03
2.7999999999999998e+00 +9.1472271005398795e+00 +0.0000000000000000e+00 +2.7999999608985902e+00 +3.9111948442751025e-04 -8.4033664749045600e-01 -3.1918153358111994e-03
2.8999999999999999e+00 +9.1471976373559905e+00 +0.0000000000000000e+00 +2.8999999565577501e+00 +3.9124059686778057e-04 -8.4033702956972689e-01 -3.1915785598823467e-03
3.0000000000000000e+00 +9.1471671403768209e+00 +0.0000000000000000e+00 +2.9999999519069700e+00 +3.9137795245311702e-04 -8.4033745877645749e-01 -3.1913247494935577e-03
3.1000000000000001e+00 +9.1471356096023904e+00 +0.0000000000000000e+00 +3.0999999469355801e+00 +3.9153149361564790e-04 -8.4033793416744706e-01 -3.1910535798958511e-03
3.2000000000000002e+00 +9.1471030450308994e+00 +0.0000000000000000e+00 +3.1999999416328699e+00 +3.9169812490207382e-04 -8.4033845113353711e-01 -3.1907659420536928e-03
3.2999999999999998e+00 +9.1470694466641493e+00 +0.0000000000000000e+00 +3.2999999359881800e+00 +3.9187399134345301e-04 -8.4033900414744411e-01 -3.1904630308310974e-03
3.3999999999999999e+00 +9.1470348145021205e+00 +0.0000000000000000e+00 +3.3999999299908001e+00 +3.9205523789332259e-04 -8.4033958768004291e-01 -3.1901460410572232e-03
3.5000000000000000e+00 +9.1469991485430509e+00 +0.0000000000000000e+00 +3.4999999236300501e+00 +3.9223800942343170e-04 -8.4034019620019096e-01 -3.1898161675231592e-03
3.6000000000000001e+00 +9.1469624487887007e+00 +0.0000000000000000e+00 +3.5999999168952499e+00 +3.9241845071950172e-04 -8.4034082417454681e-01 -3.1894746049786929e-03
3.7000000000000002e+00 +9.1469247152390807e+00 +0.0000000000000000e+00 +3.6999999097757001e+00 +3.9259270647693586e-04 -8.4034146606740445e-01 -3.1891225481291115e-03
3.7999999999999998e+00 +9.1468859478924092e+00 +0.0000000000000000e+00 +3.7999999022607200e+00 +3.9275692129656022e-04 -8.4034211634052203e-01 -3.1887611916319981e-03
3.8999999999999999e+00 +9.1468461467522495e+00 +0.0000000000000000e+00 +3.8999998943396199e+00 +3.9290723968040216e-04 -8.4034276945293140e-01 -3.1883917300939745e-03
4.0000000000000000e+00 +9.1468053118132708e+00 +0.0000000000000000e+00 +3.9999998860017101e+00 +3.9303980602736646e-04 -8.4034341986079564e-01 -3.1880153580675611e-03
4.0999999999999996e+00 +9.1467634430807898e+00 +0.0000000000000000e+00 +4.0999998772363098e+00 +3.9315178097423852e-04 -8.4034406294959296e-01 -3.1876331065122999e-03
4.2000000000000002e+00 +9.1467205405512608e+00 +0.0000000000000000e+00 +4.1999998680327302e+00 +3.9324439050522967e-04 -8.4034469783229460e-01 -3.1872453522418832e-03
4.2999999999999998e+00 +9.1466766042264602e+00 +0.0000000000000000e+00 +4.2999998583802803e+00 +3.9331987702354802e-04 -8.4034532455396915e-01 -3.1868523086370933e-03
4.4000000000000004e+00 +9.1466316341046099e+00 +0.0000000000000000e+00 +4.3999998482682798e+00 +3.9338048302218587e-04 -8.4034594315968358e-01 -3.1864541892042855e-03
4.5000000000000000e+00 +9.1465856301892607e+00 +0.0000000000000000e+00 +4.4999998376860297e+00 +3.9342845109135332e-04 -8.4034655369451194e-01 -3.1860512075828394e-03
4.5999999999999996e+00 +9.1465385924768707e+00 +0.0000000000000000e+00 +4.5999998266228497e+00 +3.9346602392580028e-04 -8.4034715620358247e-01 -3.1856435775527016e-03
4.7000000000000002e+00 +9.1464905209674292e+00 +0.0000000000000000e+00 +4.6999998150680504e+00 +3.9349544433225881e-04 -8.4034775073208312e-01 -3.1852315130418375e-03
4.7999999999999998e+00 +9.1464414156644995e+00 +0.0000000000000000e+00 +4.7999998030109499e+00 +3.9351895523682793e-04 -8.4034833732528669e-01 -3.1848152281337230e-03
4.9000000000000004e+00 +9.1463912765645095e+00 +0.0000000000000000e+00 +4.8999997904408596e+00 +3.9353879969230063e-04 -8.4034891602859629e-01 -3.1843949370748866e-03
5.0000000000000000e+00 +9.1463401036692602e+00 +0.0000000000000000e+00 +4.9999997773470897e+00 +3.9355722088561313e-04 -8.4034948688754429e-01 -3.1839708542823510e-03
5.0999999999999996e+00 +9.1462878969787305e+00 +0.0000000000000000e+00 +5.0999997637189498e+00 +3.9357620099671615e-04 -8.4035004986759454e-01 -3.1835433503538207e-03
5.2000000000000002e+00 +9.1462346564911599e+00 +0.0000000000000000e+00 +5.1999997495457499e+00 +3.9359667773806268e-04 -8.4035060461482813e-01 -3.1831134200043178e-03
5.2999999999999998e+00 +9.1461803822083105e+00 +0.0000000000000000e+00 +5.2999997348168204e+00 +3.9361932778279147e-04 -8.4035115069919519e-01 -3.1826822139129581e-03
5.4000000000000004e+00 +9.1461250741284204e+00 +0.0000000000000000e+00 +5.3999997195214604e+00 +3.9364482791800337e-04 -8.4035168769533142e-01 -3.1822508826934775e-03
5.5000000000000000e+00 +9.1460687322550296e+00 +0.0000000000000000e+00 +5.4999997036489701e+00 +3.9367385504992402e-04 -8.4035221518276793e-01 -3.1818205768895901e-03
5.5999999999999996e+00 +9.1460113565845909e+00 +0.0000000000000000e+00 +5.5999996871886903e+00 +3.9370708620894545e-04 -8.4035273274618272e-01 -3.1813924469704159e-03
5.7000000000000002e+00 +9.1459529471188894e+00 +0.0000000000000000e+00 +5.6999996701299196e+00 +3.9374519855480490e-04 -8.4035323997560230e-01 -3.1809676433258152e-03
