# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 +9.0449999999999999e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0514177582392051e-02 -1.0340918041512666e+00 -5.8767606526259501e-02
1.0000000000000001e-01 +9.0449994833121821e+00 +0.0000000000000000e+00 +9.9999999998220221e-02 +1.0514106145787029e-02 -1.0340893993677620e+00 -5.8767662995125564e-02
2.0000000000000001e-01 +9.0449979332503201e+00 +0.0000000000000000e+00 +1.9999999998576182e-01 +1.0514043649561300e-02 -1.0340870543543794e+00 -5.8767707731592025e-02
3.0000000000000004e-01 +9.0449953498167570e+00 +0.0000000000000000e+00 +2.9999999995194626e-01 +1.0513991115446346e-02 -1.0340847743317449e+00 -5.8767739121758741e-02
4.0000000000000002e-01 +9.0449917330137701e+00 +0.0000000000000000e+00 +3.9999999988609503e-01 +1.0513949565262708e-02 -1.0340825645206329e+00 -5.8767755551863969e-02
5.0000000000000000e-01 +9.0449870828435692e+00 +0.0000000000000000e+00 +4.9999999977752968e-01 +1.0513920020937751e-02 -1.0340804301419744e+00 -5.8767755408307108e-02
5.9999999999999998e-01 +9.0449813993082859e+00 +0.0000000000000000e+00 +5.9999999961557182e-01 +1.0513903173704401e-02 -1.0340783751593687e+00 -5.8767737671529166e-02
6.9999999999999996e-01 +9.0449746824099755e+00 +0.0000000000000000e+00 +6.9999999938954327e-01 +1.0513898391639577e-02 -1.0340763985065320e+00 -5.8767703697560396e-02
7.9999999999999993e-01 +9.0449669321506132e+00 +0.0000000000000000e+00 +7.9999999908876573e-01 +1.0513904712088641e-02 -1.0340744978596854e+00 -5.8767655436362462e-02
8.9999999999999991e-01 +9.0449581485321016e+00 +0.0000000000000000e+00 +8.9999999870256098e-01 +1.0513921172472249e-02 -1.0340726708949939e+00 -5.8767594837929552e-02
9.9999999999999989e-01 +9.0449483315562649e+00 +0.0000000000000000e+00 +9.9999999822025099e-01 +1.0513946810278476e-02 -1.0340709152885101e+00 -5.8767523852256191e-02
1.0999999999999999e+00 +9.0449374812248600e+00 +0.0000000000000000e+00 +1.0999999976311576e+00 +1.0513980663054937e-02 -1.0340692287161204e+00 -5.8767444429305114e-02
1.2000000000000000e+00 +9.0449255975395744e+00 +0.0000000000000000e+00 +1.1999999969246029e+00 +1.0514021768400919e-02 -1.0340676088534937e+00 -5.8767358518975077e-02
1.3000000000000000e+00 +9.0449126805020263e+00 +0.0000000000000000e+00 +1.2999999960899087e+00 +1.0514069163959470e-02 -1.0340660533760246e+00 -5.8767268071068648e-02
1.4000000000000001e+00 +9.0448987301137738e+00 +0.0000000000000000e+00 +1.3999999951163971e+00 +1.0514121887409567e-02 -1.0340645599587799e+00 -5.8767175035260126e-02
1.5000000000000002e+00 +9.0448837463763088e+00 +0.0000000000000000e+00 +1.4999999939933901e+00 +1.0514178976458179e-02 -1.0340631262764466e+00 -5.8767081361063345e-02
1.6000000000000003e+00 +9.0448677292910666e+00 +0.0000000000000000e+00 +1.5999999927102100e+00 +1.0514239468832445e-02 -1.0340617500032756e+00 -5.8766988997799356e-02
1.7000000000000004e+00 +9.0448506788594258e+00 +0.0000000000000000e+00 +1.6999999912561790e+00 +1.0514302402271778e-02 -1.0340604288130302e+00 -5.8766899894564489e-02
1.8000000000000005e+00 +9.0448325950827080e+00 +0.0000000000000000e+00 +1.7999999896206191e+00 +1.0514366814519973e-02 -1.0340591603789298e+00 -5.8766816000198056e-02
1.9000000000000006e+00 +9.0448134779621814e+00 +0.0000000000000000e+00 +1.8999999877928526e+00 +1.0514431743317365e-02 -1.0340579423735969e+00 -5.8766739263250149e-02
2.0000000000000004e+00 +9.0447933274990664e+00 +0.0000000000000000e+00 +1.9999999857622019e+00 +1.0514496226392944e-02 -1.0340567724690053e+00 -5.8766671631949548e-02
2.1000000000000005e+00 +9.0447721436945354e+00 +0.0000000000000000e+00 +2.0999999835179892e+00 +1.0514559301456474e-02 -1.0340556483364225e+00 -5.8766615054171481e-02
2.2000000000000006e+00 +9.0447499265497129e+00 +0.0000000000000000e+00 +2.1999999810495368e+00 +1.0514620006190654e-02 -1.0340545676463582e+00 -5.8766571477405501e-02
2.3000000000000007e+00 +9.0447266760656824e+00 +0.0000000000000000e+00 +2.2999999783461669e+00 +1.0514677378243237e-02 -1.0340535280685108e+00 -5.8766542848723270e-02
2.4000000000000008e+00 +9.0447023922434848e+00 +0.0000000000000000e+00 +2.3999999753972019e+00 +1.0514730455219163e-02 -1.0340525272717120e+00 -5.8766531114746376e-02
2.5000000000000009e+00 +9.0446770750841239e+00 +0.0000000000000000e+00 +2.4999999721919641e+00 +1.0514778274672709e-02 -1.0340515629238749e+00 -5.8766538221614206e-02
2.6000000000000010e+00 +9.0446507245885641e+00 +0.0000000000000000e+00 +2.5999999687197759e+00 +1.0514819924331465e-02 -1.0340506328719159e+00 -5.8766565614718248e-02
2.7000000000000011e+00 +9.0446233407577399e+00 +0.0000000000000000e+00 +2.6999999649699600e+00 +1.0514854692781666e-02 -1.0340497356819871e+00 -5.8766612738192454e-02
2.8000000000000012e+00 +9.0445949235925500e+00 +0.0000000000000000e+00 +2.7999999609318387e+00 +1.0514881918759931e-02 -1.0340488701001123e+00 -5.8766678536003862e-02
2.9000000000000012e+00 +9.0445654730938632e+00 +0.0000000000000000e+00 +2.8999999565947343e+00 +1.0514900940912177e-02 -1.0340480348723373e+00 -5.8766761952271276e-02
3.0000000000000013e+00 +9.0445349892625160e+00 +0.0000000000000000e+00 +2.9999999519479696e+00 +1.0514911097785032e-02 -1.0340472287447671e+00 -5.8766861931296620e-02
3.1000000000000014e+00 +9.0445034720993185e+00 +0.0000000000000000e+00 +3.0999999469808666e+00 +1.0514911727817247e-02 -1.0340464504636115e+00 -5.8766977417596296e-02
3.2000000000000015e+00 +9.0444709216050523e+00 +0.0000000000000000e+00 +3.1999999416827483e+00 +1.0514902169331129e-02 -1.0340456987752247e+00 -5.8767107355932637e-02
3.3000000000000016e+00 +9.0444373377804705e+00 +0.0000000000000000e+00 +3.2999999360429371e+00 +1.0514881760523937e-02 -1.0340449724261496e+00 -5.8767250691345189e-02
