# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
0.0000000000000000e+00 +9.1571999999999996e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0000000000000000e+00
-1.0000000000000001e-01 +9.1571994853210814e+00 +0.0000000000000000e+00 -9.9999999998234029e-02 +1.0293590270427693e-05 +0.0000000000000000e+00 +9.9999999994702105e-01
-2.0000000000000001e-01 +9.1571979412795592e+00 +0.0000000000000000e+00 -1.9999999998587220e-01 +2.0587252144161092e-05 +0.0000000000000000e+00 +9.9999999978808252e-01
-3.0000000000000004e-01 +9.1571953678682512e+00 +0.0000000000000000e+00 -2.9999999995231846e-01 +3.0880986077450510e-05 +0.0000000000000000e+00 +9.9999999952318230e-01
-4.0000000000000002e-01 +9.1571917650799275e+00 +0.0000000000000000e+00 -3.9999999988697654e-01 +4.1174792502251299e-05 +0.0000000000000000e+00 +9.9999999915231819e-01
-5.0000000000000000e-01 +9.1571871329073193e+00 +0.0000000000000000e+00 -4.9999999977924992e-01 +5.1468671826226387e-05 +0.0000000000000000e+00 +9.9999999867548783e-01
-5.9999999999999998e-01 +9.1571814713431188e+00 +0.0000000000000000e+00 -5.9999999961854189e-01 +6.1762624432748736e-05 +0.0000000000000000e+00 +9.9999999809268902e-01
-6.9999999999999996e-01 +9.1571747803799788e+00 +0.0000000000000000e+00 -6.9999999939425539e-01 +7.2056650680903705e-05 +0.0000000000000000e+00 +9.9999999740391943e-01
-7.9999999999999993e-01 +9.1571670600105168e+00 +0.0000000000000000e+00 -7.9999999909579333e-01 +8.2350750905491388e-05 +0.0000000000000000e+00 +9.9999999660917682e-01
-8.9999999999999991e-01 +9.1571583102273202e+00 +0.0000000000000000e+00 -8.9999999871255820e-01 +9.2644925417028804e-05 +0.0000000000000000e+00 +9.9999999570845877e-01
-9.9999999999999989e-01 +9.1571485310229477e+00 +0.0000000000000000e+00 -9.9999999823395247e-01 +1.0293917450175208e-04 +0.0000000000000000e+00 +9.9999999470176304e-01
-1.0999999999999999e+00 +9.1571377223899262e+00 +0.0000000000000000e+00 -1.0999999976493782e+00 +1.1323349842161850e-04 +0.0000000000000000e+00 +9.9999999358908731e-01
-1.2000000000000000e+00 +9.1571258843207612e+00 +0.0000000000000000e+00 -1.1999999969482371e+00 +1.2352789741430854e-04 +0.0000000000000000e+00 +9.9999999237042914e-01
-1.3000000000000000e+00 +9.1571130168079335e+00 +0.0000000000000000e+00 -1.2999999961199311e+00 +1.3382237169322773e-04 +0.0000000000000000e+00 +9.9999999104578630e-01
-1.4000000000000001e+00 +9.1570991198439060e+00 +0.0000000000000000e+00 -1.3999999951538615e+00 +1.4411692144750861e-04 +0.0000000000000000e+00 +9.9999998961515635e-01
-1.5000000000000002e+00 +9.1570841934211220e+00 +0.0000000000000000e+00 -1.4999999940394295e+00 +1.5441154684201240e-04 +0.0000000000000000e+00 +9.9999998807853696e-01
-1.6000000000000003e+00 +9.1570682375320107e+00 +0.0000000000000000e+00 -1.5999999927660360e+00 +1.6470624801833127e-04 +0.0000000000000000e+00 +9.9999998643592580e-01
-1.7000000000000004e+00 +9.1570512521689871e+00 +0.0000000000000000e+00 -1.6999999913230817e+00 +1.7500102510579650e-04 +0.0000000000000000e+00 +9.9999998468732043e-01
-1.8000000000000005e+00 +9.1570332373244536e+00 +0.0000000000000000e+00 -1.7999999896999670e+00 +1.8529587823248783e-04 +0.0000000000000000e+00 +9.9999998283271851e-01
-1.9000000000000006e+00 +9.1570141929908004e+00 +0.0000000000000000e+00 -1.8999999878860920e+00 +1.9559080752623803e-04 +0.0000000000000000e+00 +9.9999998087211772e-01
-2.0000000000000004e+00 +9.1569941191604052e+00 +0.0000000000000000e+00 -1.9999999858708570e+00 +2.0588581311463741e-04 +0.0000000000000000e+00 +9.9999997880551561e-01
-2.1000000000000005e+00 +9.1569730158256313e+00 +0.0000000000000000e+00 -2.0999999836436616e+00 +2.1618089512503839e-04 +0.0000000000000000e+00 +9.9999997663290985e-01
-2.2000000000000006e+00 +9.1569508829788298e+00 +0.0000000000000000e+00 -2.1999999811939053e+00 +2.2647605368456046e-04 +0.0000000000000000e+00 +9.9999997435429810e-01
-2.3000000000000007e+00 +9.1569277206123392e+00 +0.0000000000000000e+00 -2.2999999785109875e+00 +2.3677128892009546e-04 +0.0000000000000000e+00 +9.9999997196967783e-01
-2.4000000000000008e+00 +9.1569035287184857e+00 +0.0000000000000000e+00 -2.3999999755843073e+00 +2.4706660095831300e-04 +0.0000000000000000e+00 +9.9999996947904668e-01
-2.5000000000000009e+00 +9.1568783072895830e+00 +0.0000000000000000e+00 -2.4999999724032631e+00 +2.5736198992566629e-04 +0.0000000000000000e+00 +9.9999996688240234e-01
-2.6000000000000010e+00 +9.1568520563179323e+00 +0.0000000000000000e+00 -2.5999999689572539e+00 +2.6765745594839821e-04 +0.0000000000000000e+00 +9.9999996417974235e-01
-2.7000000000000011e+00 +9.1568247757958208e+00 +0.0000000000000000e+00 -2.6999999652356776e+00 +2.7795299915254757e-04 +0.0000000000000000e+00 +9.9999996137106428e-01
-2.8000000000000012e+00 +9.1567964657155247e+00 +0.0000000000000000e+00 -2.7999999612279325e+00 +2.8824861966395574e-04 +0.0000000000000000e+00 +9.9999995845636569e-01
-2.9000000000000012e+00 +9.1567671260693064e+00 +0.0000000000000000e+00 -2.8999999569234167e+00 +2.9854431760827354e-04 +0.0000000000000000e+00 +9.9999995543564413e-01
-3.0000000000000013e+00 +9.1567367568494173e+00 +0.0000000000000000e+00 -2.9999999523115273e+00 +3.0884009311096838e-04 +0.0000000000000000e+00 +9.9999995230889727e-01
-3.1000000000000014e+00 +9.1567053580480948e+00 +0.0000000000000000e+00 -3.0999999473816620e+00 +3.1913594629733174e-04 +0.0000000000000000e+00 +9.9999994907612255e-01
-3.2000000000000015e+00 +9.1566729296575637e+00 +0.0000000000000000e+00 -3.1999999421232177e+00 +3.2943187729248685e-04 +0.0000000000000000e+00 +9.9999994573731765e-01
-3.3000000000000016e+00 +9.1566394716700383e+00 +0.0000000000000000e+00 -3.2999999365255910e+00 +3.3972788622139668e-04 +0.0000000000000000e+00 +9.9999994229248002e-01
-3.4000000000000017e+00 +9.1566049840777186e+00 +0.0000000000000000e+00 -3.3999999305781792e+00 +3.5002397320887219e-04 +0.0000000000000000e+00 +9.9999993874160720e-01
-3.5000000000000018e+00 +9.1565694668727904e+00 +0.0000000000000000e+00 -3.4999999242703779e+00 +3.6032013837958087e-04 +0.0000000000000000e+00 +9.9999993508469687e-01
-3.6000000000000019e+00 +9.1565329200474324e+00 +0.0000000000000000e+00 -3.5999999175915836e+00 +3.7061638185663945e-04 +0.0000000000000000e+00 +9.9999993132174647e-01
-3.7000000000000020e+00 +9.1564953435938055e+00 +0.0000000000000000e+00 -3.6999999105311923e+00 +3.8091270374604550e-04 +0.0000000000000000e+00 +9.9999992745275346e-01
-3.8000000000000020e+00 +9.1564567375040671e+00 +0.0000000000000000e+00 -3.7999999030785996e+00 +3.9120910412110437e-04 +0.0000000000000000e+00 +9.9999992347771549e-01
-3.9000000000000021e+00 +9.1564171017703639e+00 +0.0000000000000000e+00 -3.8999998952232007e+00 +4.0150558302101441e-04 +0.0000000000000000e+00 +9.9999991939663013e-01
-4.0000000000000018e+00 +9.1563764363848446e+00 +0.0000000000000000e+00 -3.9999998869543907e+00 +4.1180214045086769e-04 +0.0000000000000000e+00 +9.9999991520949494e-01
-4.1000000000000014e+00 +9.1563347413396574e+00 +0.0000000000000000e+00 -4.0999998782615643e+00 +4.2209877638165047e-04 +0.0000000000000000e+00 +9.9999991091630747e-01
-4.2000000000000011e+00 +9.1562920166269546e+00 +0.0000000000000000e+00 -4.1999998691341167e+00 +4.3239549075024353e-04 +0.0000000000000000e+00 +9.9999990651706538e-01
