# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -1.0338807953742819e+00 +2.2727371243096970e+00 +2.3158598784025415e+01 +3.7254940831140846e+02 -3.6479858964728759e+04 -1.1246639620825674e+06 +1.6489715348237813e+08 
+1.0000000000000001e-01 -1.0338786339487041e+00 +2.2728794231718625e+00 +2.3197392162521233e+01 +3.6783960936831841e+02 -3.7675172164206240e+04 -1.1021431116209035e+06 +1.7191652860423785e+08 
+2.0000000000000001e-01 -1.0338764042807351e+00 +2.2730186400912173e+00 +2.3233499845013359e+01 +3.6317650049216110e+02 -3.8841238988702935e+04 -1.0797340096338065e+06 +1.7883192161415562e+08 
+3.0000000000000004e-01 -1.0338741004960341e+00 +2.2731544974186626e+00 +2.3266331041817249e+01 +3.5854789390262283e+02 -3.9967635022223374e+04 -1.0573264332957722e+06 +1.8559618249867120e+08 
+4.0000000000000002e-01 -1.0338717167201363e+00 +2.2732867175340976e+00 +2.3295294950397945e+01 +3.5394160125788500e+02 -4.1043935609789485e+04 -1.0348101571295250e+06 +1.9216216005471864e+08 
+5.0000000000000000e-01 -1.0338692470786046e+00 +2.2734150228698136e+00 +2.3319800774205074e+01 +3.4934543297143762e+02 -4.2059716210998646e+04 -1.0120749489993113e+06 +1.9848270353945151e+08 
+5.9999999999999998e-01 -1.0338666867124298e+00 +2.2735391167733132e+00 +2.3339312944957264e+01 +3.4475327450961134e+02 -4.3005381956649158e+04 -9.8905591233545658e+05 +2.0451437567729408e+08 
+6.9999999999999996e-01 -1.0338640348152610e+00 +2.2736586262870015e+00 +2.3353515627513378e+01 +3.4018334564104600e+02 -4.3874668046143845e+04 -9.6586989218580502e+05 +2.1022874456266394e+08 
+7.9999999999999993e-01 -1.0338612915916499e+00 +2.2737731594415975e+00 +2.3362147629790844e+01 +3.3565995780436634e+02 -4.4662145161771383e+04 -9.4267926867709856e+05 +2.1560116810924104e+08 
+8.9999999999999991e-01 -1.0338584572460583e+00 +2.2738823243122064e+00 +2.3364947749675409e+01 +3.3120742129082947e+02 -4.5362383807162085e+04 -9.1964641576353542e+05 +2.2060700339358252e+08 
+9.9999999999999989e-01 -1.0338555319828742e+00 +2.2739857290358665e+00 +2.3361654776611669e+01 +3.2685004472216661e+02 -4.5969954340547745e+04 -8.9693369824372442e+05 +2.2522160683731729e+08 
+1.0999999999999999e+00 -1.0338525160064254e+00 +2.2740829818015791e+00 +2.3352007492532881e+01 +3.2261213530605983e+02 -4.6479426994879534e+04 -8.7470347323111841e+05 +2.2942033432895184e+08 
+1.2000000000000000e+00 -1.0338494095209612e+00 +2.2741736908605761e+00 +2.3335744670094222e+01 +3.1851799851296028e+02 -4.6885371846400820e+04 -8.5311808826988260e+05 +2.3317854109154126e+08 
+1.3000000000000000e+00 -1.0338462127305967e+00 +2.2742574645205549e+00 +2.3312605063452335e+01 +3.1459193820262988e+02 -4.7182358638849255e+04 -8.3233988205616327e+05 +2.3647158086845320e+08 
+1.4000000000000001e+00 -1.0338429258393955e+00 +2.2743339111549878e+00 +2.3282327420399803e+01 +3.1085825633813857e+02 -4.7364957024124764e+04 -8.1253118278979859e+05 +2.3927480710650069e+08 
+1.5000000000000002e+00 -1.0338395490513039e+00 +2.2744026392022154e+00 +2.3244650471829441e+01 +3.0734125298133267e+02 -4.7427736355632362e+04 -7.9385430815264629e+05 +2.4156357197485521e+08 
+1.6000000000000003e+00 -1.0338360825701258e+00 +2.2744632571636969e+00 +2.3199312929298767e+01 +3.0406522630639449e+02 -4.7365265651487898e+04 -7.7647156535763887e+05 +2.4331322623422182e+08 
+1.7000000000000004e+00 -1.0338325265995765e+00 +2.2745153736152326e+00 +2.3146053490939391e+01 +3.0105447224725611e+02 -4.7172113704075702e+04 -7.6054524910036311e+05 +2.4449911976090559e+08 
+1.8000000000000005e+00 -1.0338288813432297e+00 +2.2745585971950852e+00 +2.3084610834396230e+01 +2.9833328482414117e+02 -4.6842848953074266e+04 -7.4623764349681849e+05 +2.4509660098779970e+08 
+1.9000000000000006e+00 -1.0338251470045365e+00 +2.2745925366258728e+00 +2.3014723618288738e+01 +2.9592595546097789e+02 -4.6372039508583657e+04 -7.3371101803995972e+05 +2.4508101701218322e+08 
+2.0000000000000004e+00 -1.0338213237867708e+00 +2.2746168006962244e+00 +2.2936130476244983e+01 +2.9385677350525708e+02 -4.5754253049836501e+04 -7.2312763068822457e+05 +2.4442771316510493e+08 
+2.1000000000000005e+00 -1.0338174118930827e+00 +2.2746309982744539e+00 +2.2848570021469349e+01 +2.9215002578972394e+02 -4.4984056903982142e+04 -7.1464972526519571e+05 +2.4311203338180843e+08 
+2.2000000000000006e+00 -1.0338134115264657e+00 +2.2746347383091083e+00 +2.2751780843708293e+01 +2.9082999659587659e+02 -4.4056017999037133e+04 -7.0843953127170051e+05 +2.4110932002255943e+08 
+2.3000000000000007e+00 -1.0338093228897458e+00 +2.2746276298302117e+00 +2.2645501506316890e+01 +2.8992096758509064e+02 -4.2964702807326204e+04 -7.0465926348103338e+05 +2.3839491362053138e+08 
+2.4000000000000008e+00 -1.0338051461855471e+00 +2.2746092819475914e+00 +2.2529470542004812e+01 +2.8944721781554182e+02 -4.1704677265262406e+04 -7.0347112201133918e+05 +2.3494415251469398e+08 
+2.5000000000000009e+00 -1.0338008816163446e+00 +2.2745793038598441e+00 +2.2403426459408454e+01 +2.8943302344381044e+02 -4.0270506906262446e+04 -7.0503729058966250e+05 +2.3073237352437153e+08 
+2.6000000000000010e+00 -1.0337965307384296e+00 +2.2745376779428943e+00 +2.2267260301991250e+01 +2.8988873466164750e+02 -3.8659308367146885e+04 -7.0943210722912347e+05 +2.2574586886573109e+08 
+2.7000000000000011e+00 -1.0337921006660551e+00 +2.2744858324814952e+00 +2.2121482126197986e+01 +2.9076966106388778e+02 -3.6878383732151153e+04 -7.1638012165930064e+05 +2.2001406388977814e+08 
+2.8000000000000012e+00 -1.0337875999403727e+00 +2.2744255461812535e+00 +2.1966759289220828e+01 +2.9201747825689222e+02 -3.4937582802927573e+04 -7.2551854652188811e+05 +2.1357702212292904e+08 
+2.9000000000000012e+00 -1.0337830371028625e+00 +2.2743585976987726e+00 +2.1803759193971999e+01 +2.9357386267748416e+02 -3.2846756323732967e+04 -7.3648459787296352e+05 +2.0647481178946140e+08 
+3.0000000000000013e+00 -1.0337784206953491e+00 +2.2742867656380126e+00 +2.1633149291757913e+01 +2.9538049168694033e+02 -3.0615756044532278e+04 -7.4891549568710045e+05 +1.9874750614454734e+08 
+3.1000000000000014e+00 -1.0337737592600742e+00 +2.2742118285343511e+00 +2.1455597091315884e+01 +2.9737904397829732e+02 -2.8254434889372656e+04 -7.6244846602707962e+05 +1.9043518425485367e+08 
+3.2000000000000015e+00 -1.0337690613396902e+00 +2.2741355648441104e+00 +2.1271770159393729e+01 +2.9951119986825194e+02 -2.5772646979564190e+04 -7.7672074266771949e+05 +1.8157793113793358e+08 
+3.3000000000000016e+00 -1.0337643354773596e+00 +2.2740597529429012e+00 +2.1082336133560471e+01 +3.0171864127433309e+02 -2.3180247876820180e+04 -7.9136956672902813e+05 +1.7221583890610045e+08 
+3.4000000000000017e+00 -1.0337595902167138e+00 +2.2739861711109661e+00 +2.0887962717244520e+01 +3.0394305212880613e+02 -2.0487094494628080e+04 -8.0603218900938088e+05 +1.6238900635724255e+08 
+3.5000000000000018e+00 -1.0337548341019676e+00 +2.2739165975208091e+00 +2.0689317694602227e+01 +3.0612611867385812e+02 -1.7703045380688309e+04 -8.2034587147885375e+05 +1.5213754030593678e+08 
+3.6000000000000019e+00 -1.0337500756778957e+00 +2.2738528102280302e+00 +2.0487068928738083e+01 +3.0820952970408388e+02 -1.4837960690557029e+04 -8.3394788858950150e+05 +1.4150155547086349e+08 
