fieldmap_name:     	BD-006
timestamp:         	2017-03-14_08-00-00
filename:          	2017-03-14_BD-006_Model09_Hall_I=991.63A_5.dat
nr_magnets:        	1

magnet_name:       	BD-006
gap[mm]:           	28
control_gap[mm]:   	--
magnet_length[mm]: 	1206
current_main[A]:   	991.63
NI_main[A.esp]:   	11899.56
center_pos_z[mm]: 	0
center_pos_x[mm]: 	0
rotation[deg]:    	0

X[mm]	Y[mm]	Z[mm]	Bx  By  Bz [T]
---------------------------------------------------------------------------------------------
-50.000	0.000	-741.500	1.3405559162e-04  -4.0783587166e-03  -3.1324221627e-04
-48.000	0.000	-741.500	1.3088395578e-04  -4.1596514856e-03  -3.1484724801e-04
-46.000	0.000	-741.500	1.2845869668e-04  -4.2387603030e-03  -3.1721684505e-04
-44.000	0.000	-741.500	1.2630332444e-04  -4.3181068294e-03  -3.1947351599e-04
-42.000	0.000	-741.500	1.2279293407e-04  -4.3933380185e-03  -3.2140066483e-04
-40.000	0.000	-741.500	1.2056869414e-04  -4.4669535292e-03  -3.2378692310e-04
-38.000	0.000	-741.500	1.1786051917e-04  -4.5387565086e-03  -3.2546970725e-04
-36.000	0.000	-741.500	1.1682750398e-04  -4.6076234102e-03  -3.2732280618e-04
-34.000	0.000	-741.500	1.1495318632e-04  -4.6744623568e-03  -3.2934807115e-04
-32.000	0.000	-741.500	1.1301000098e-04  -4.7385936492e-03  -3.3082166431e-04
-30.000	0.000	-741.500	1.1051773549e-04  -4.7999560029e-03  -3.3220269509e-04
-28.000	0.000	-741.500	1.0932651077e-04  -4.8577471501e-03  -3.3427794374e-04
-26.000	0.000	-741.500	1.0773883156e-04  -4.9134230585e-03  -3.3729917997e-04
-24.000	0.000	-741.500	1.0581425911e-04  -4.9652956227e-03  -3.3904305529e-04
-22.000	0.000	-741.500	1.0392318985e-04  -5.0140259708e-03  -3.4086098052e-04
-20.000	0.000	-741.500	1.0260539749e-04  -5.0595416759e-03  -3.4171810820e-04
-18.000	0.000	-741.500	1.0165055642e-04  -5.1015456017e-03  -3.4424135880e-04
-16.000	0.000	-741.500	1.0064732184e-04  -5.1396366143e-03  -3.4612592895e-04
-14.000	0.000	-741.500	9.9048474904e-05  -5.1743309879e-03  -3.4749400099e-04
-12.000	0.000	-741.500	9.8592459187e-05  -5.2043064662e-03  -3.4891390796e-04
-10.000	0.000	-741.500	9.7583640745e-05  -5.2301684642e-03  -3.4999133412e-04
-8.000	0.000	-741.500	9.6440809521e-05  -5.2539077950e-03  -3.5122611633e-04
-6.000	0.000	-741.500	9.6180229112e-05  -5.2730285139e-03  -3.5221653384e-04
-4.000	0.000	-741.500	9.6152309782e-05  -5.2869734904e-03  -3.5337911739e-04
-2.000	0.000	-741.500	9.4456675832e-05  -5.2988960832e-03  -3.5392338421e-04
0.000	0.000	-741.500	9.3650737852e-05  -5.3063616319e-03  -3.5368642450e-04
2.000	0.000	-741.500	9.2643780698e-05  -5.3101166915e-03  -3.5426586503e-04
4.000	0.000	-741.500	9.2184042405e-05  -5.3091751410e-03  -3.5389746674e-04
6.000	0.000	-741.500	9.0873695203e-05  -5.3052975127e-03  -3.5445469229e-04
8.000	0.000	-741.500	9.0145931345e-05  -5.2966174194e-03  -3.5331432372e-04
10.000	0.000	-741.500	8.7774649620e-05  -5.2844812599e-03  -3.5279967686e-04
12.000	0.000	-741.500	8.6488499170e-05  -5.2678936277e-03  -3.5130016623e-04
14.000	0.000	-741.500	8.4184223836e-05  -5.2489233340e-03  -3.5045784854e-04
16.000	0.000	-741.500	8.2313628754e-05  -5.2253158575e-03  -3.4947298477e-04
18.000	0.000	-741.500	7.9765524608e-05  -5.1991418664e-03  -3.4754028218e-04
20.000	0.000	-741.500	7.7710661951e-05  -5.1690586762e-03  -3.4625181379e-04
22.000	0.000	-741.500	7.4926174147e-05  -5.1355194199e-03  -3.4343791730e-04
24.000	0.000	-741.500	7.1479067589e-05  -5.0994173632e-03  -3.4187916675e-04
26.000	0.000	-741.500	6.7663425880e-05  -5.0595138194e-03  -3.3878388062e-04
28.000	0.000	-741.500	6.2820352842e-05  -5.0174820370e-03  -3.3608105899e-04
30.000	0.000	-741.500	5.7435644810e-05  -4.9710099246e-03  -3.3345969227e-04
32.000	0.000	-741.500	5.1259889107e-05  -4.9231802708e-03  -3.3041438982e-04
34.000	0.000	-741.500	4.5960800353e-05  -4.8723681117e-03  -3.2738204611e-04
36.000	0.000	-741.500	3.8569623169e-05  -4.8205624032e-03  -3.2368695572e-04
38.000	0.000	-741.500	3.1090965419e-05  -4.7649329223e-03  -3.2077124061e-04
40.000	0.000	-741.500	2.2949688914e-05  -4.7065883588e-03  -3.1683363678e-04
42.000	0.000	-741.500	1.4212800044e-05  -4.6470533931e-03  -3.1308856271e-04
44.000	0.000	-741.500	4.4373121145e-06  -4.5862240276e-03  -3.0926388499e-04
46.000	0.000	-741.500	-5.1352953539e-06  -4.5225755816e-03  -3.0477275810e-04
48.000	0.000	-741.500	-1.5361215134e-05  -4.4578184460e-03  -3.0039825981e-04
50.000	0.000	-741.500	-2.7372110719e-05  -4.3917947670e-03  -2.9567202446e-04
-50.000	0.000	-739.500	1.3559673861e-04  -4.3515272313e-03  -3.3129928621e-04
-48.000	0.000	-739.500	1.3273779926e-04  -4.4394999950e-03  -3.3341341107e-04
-46.000	0.000	-739.500	1.3018597254e-04  -4.5247112486e-03  -3.3620139009e-04
-44.000	0.000	-739.500	1.2802315514e-04  -4.6105204888e-03  -3.3913561768e-04
-42.000	0.000	-739.500	1.2490549667e-04  -4.6913935529e-03  -3.4125529628e-04
-40.000	0.000	-739.500	1.2314844020e-04  -4.7709573602e-03  -3.4376003440e-04
-38.000	0.000	-739.500	1.2051657806e-04  -4.8484189284e-03  -3.4590748172e-04
-36.000	0.000	-739.500	1.1986512704e-04  -4.9226714249e-03  -3.4813823518e-04
-34.000	0.000	-739.500	1.1809876412e-04  -4.9951466751e-03  -3.5104839655e-04
-32.000	0.000	-739.500	1.1594525317e-04  -5.0642327148e-03  -3.5301997534e-04
-30.000	0.000	-739.500	1.1427567726e-04  -5.1304941027e-03  -3.5445284105e-04
-28.000	0.000	-739.500	1.1334317165e-04  -5.1928945763e-03  -3.5720009262e-04
-26.000	0.000	-739.500	1.1170337636e-04  -5.2530498140e-03  -3.6028797376e-04
-24.000	0.000	-739.500	1.1064802570e-04  -5.3089188610e-03  -3.6282048060e-04
-22.000	0.000	-739.500	1.0870670165e-04  -5.3611702738e-03  -3.6510121775e-04
-20.000	0.000	-739.500	1.0796032491e-04  -5.4105636073e-03  -3.6590651049e-04
-18.000	0.000	-739.500	1.0787656692e-04  -5.4557858903e-03  -3.6890923424e-04
-16.000	0.000	-739.500	1.0697198064e-04  -5.4968594082e-03  -3.7105112782e-04
-14.000	0.000	-739.500	1.0574353014e-04  -5.5338157316e-03  -3.7251176224e-04
-12.000	0.000	-739.500	1.0572305596e-04  -5.5663020113e-03  -3.7444261358e-04
