nMed	DataHora	Tensao
435	15/03/2017 09:46:17	9.908565
436	15/03/2017 09:46:18	9.907358
437	15/03/2017 09:46:20	9.905570
438	15/03/2017 09:46:21	9.906013
439	15/03/2017 09:46:23	9.905636
440	15/03/2017 09:46:24	9.904366
441	15/03/2017 09:46:26	9.903033
442	15/03/2017 09:46:28	9.903754
443	15/03/2017 09:46:29	9.904662
444	15/03/2017 09:46:31	9.905724
445	15/03/2017 09:46:32	9.908478
446	15/03/2017 09:46:34	9.908103
447	15/03/2017 09:46:35	9.907865
448	15/03/2017 09:46:37	9.905571
449	15/03/2017 09:46:38	9.905568
450	15/03/2017 09:46:40	9.905666
451	15/03/2017 09:46:41	9.906410
452	15/03/2017 09:46:43	9.904397
453	15/03/2017 09:46:44	9.904094
454	15/03/2017 09:46:46	9.904310
455	15/03/2017 09:46:47	9.904697
456	15/03/2017 09:46:49	9.904844
457	15/03/2017 09:46:50	9.906643
458	15/03/2017 09:46:52	9.907604
459	15/03/2017 09:46:53	9.906936
460	15/03/2017 09:46:55	9.905419
461	15/03/2017 09:46:56	9.906007
462	15/03/2017 09:46:58	9.907411
463	15/03/2017 09:46:59	9.908560
464	15/03/2017 09:47:01	9.907128
465	15/03/2017 09:47:02	9.906201
466	15/03/2017 09:47:04	9.904868
467	15/03/2017 09:47:06	9.905584
468	15/03/2017 09:47:07	9.903860
469	15/03/2017 09:47:09	9.904971
470	15/03/2017 09:47:10	9.905497
471	15/03/2017 09:47:12	9.904846
472	15/03/2017 09:47:13	9.905062
473	15/03/2017 09:47:15	9.906055
474	15/03/2017 09:47:16	9.908712
475	15/03/2017 09:47:18	9.908749
476	15/03/2017 09:47:19	9.907910
477	15/03/2017 09:47:21	9.905547
478	15/03/2017 09:47:22	9.905420
479	15/03/2017 09:47:24	9.905185
480	15/03/2017 09:47:25	9.905707
481	15/03/2017 09:47:27	9.904266
482	15/03/2017 09:47:28	9.904011
483	15/03/2017 09:47:30	9.904496
484	15/03/2017 09:47:31	9.905001
485	15/03/2017 09:47:33	9.906414
486	15/03/2017 09:47:34	9.907175
487	15/03/2017 09:47:36	9.908007
488	15/03/2017 09:47:37	9.907322
489	15/03/2017 09:47:39	9.905636
490	15/03/2017 09:47:40	9.906066
491	15/03/2017 09:47:42	9.906850
492	15/03/2017 09:47:44	9.906424
493	15/03/2017 09:47:45	9.904707
494	15/03/2017 09:47:47	9.904196
495	15/03/2017 09:47:48	9.904241
496	15/03/2017 09:47:50	9.905321
497	15/03/2017 09:47:51	9.906755
498	15/03/2017 09:47:53	9.907102
499	15/03/2017 09:47:54	9.906472
500	15/03/2017 09:47:56	9.905861
501	15/03/2017 09:47:57	9.905382
502	15/03/2017 09:47:59	9.906312
503	15/03/2017 09:48:00	9.908777
504	15/03/2017 09:48:02	9.908527
505	15/03/2017 09:48:03	9.907471
506	15/03/2017 09:48:05	9.905205
507	15/03/2017 09:48:06	9.905126
508	15/03/2017 09:48:08	9.904120
509	15/03/2017 09:48:09	9.904734
510	15/03/2017 09:48:11	9.903816
511	15/03/2017 09:48:12	9.904256
512	15/03/2017 09:48:14	9.904416
513	15/03/2017 09:48:15	9.904966
514	15/03/2017 09:48:17	9.906425
515	15/03/2017 09:48:18	9.907465
516	15/03/2017 09:48:20	9.908053
517	15/03/2017 09:48:21	9.907295
518	15/03/2017 09:48:23	9.905368
519	15/03/2017 09:48:24	9.905924
520	15/03/2017 09:48:26	9.907069
521	15/03/2017 09:48:27	9.907593
522	15/03/2017 09:48:29	9.905778
523	15/03/2017 09:48:30	9.904926
524	15/03/2017 09:48:32	9.904421
525	15/03/2017 09:48:34	9.905342
526	15/03/2017 09:48:35	9.904676
527	15/03/2017 09:48:37	9.905973
528	15/03/2017 09:48:38	9.905757
529	15/03/2017 09:48:40	9.905532
530	15/03/2017 09:48:41	9.905189
531	15/03/2017 09:48:43	9.906256
532	15/03/2017 09:48:44	9.908817
533	15/03/2017 09:48:46	9.908688
534	15/03/2017 09:48:47	9.907675
535	15/03/2017 09:48:49	9.905195
536	15/03/2017 09:48:50	9.905111
537	15/03/2017 09:48:52	9.904185
538	15/03/2017 09:48:53	9.904582
539	15/03/2017 09:48:55	9.903756
540	15/03/2017 09:48:56	9.904166
541	15/03/2017 09:48:58	9.904509
542	15/03/2017 09:48:59	9.905160
543	15/03/2017 09:49:01	9.906427
544	15/03/2017 09:49:02	9.907535
545	15/03/2017 09:49:04	9.908198
546	15/03/2017 09:49:05	9.907232
547	15/03/2017 09:49:07	9.905484
548	15/03/2017 09:49:08	9.905903
549	15/03/2017 09:49:10	9.906940
550	15/03/2017 09:49:11	9.907256
551	15/03/2017 09:49:13	9.906106
552	15/03/2017 09:49:14	9.905167
553	15/03/2017 09:49:16	9.904555
554	15/03/2017 09:49:18	9.905385
555	15/03/2017 09:49:19	9.904270
556	15/03/2017 09:49:21	9.905665
557	15/03/2017 09:49:22	9.905900
558	15/03/2017 09:49:24	9.904828
559	15/03/2017 09:49:25	9.905009
560	15/03/2017 09:49:27	9.906108
561	15/03/2017 09:49:28	9.908840
562	15/03/2017 09:49:30	9.908751
563	15/03/2017 09:49:31	9.907648
564	15/03/2017 09:49:33	9.905211
565	15/03/2017 09:49:34	9.905253
566	15/03/2017 09:49:36	9.904190
567	15/03/2017 09:49:37	9.904457
568	15/03/2017 09:49:39	9.903834
569	15/03/2017 09:49:40	9.904166
570	15/03/2017 09:49:42	9.904537
571	15/03/2017 09:49:43	9.905247
572	15/03/2017 09:49:45	9.906568
573	15/03/2017 09:49:46	9.907785
574	15/03/2017 09:49:48	9.908244
575	15/03/2017 09:49:49	9.907236
576	15/03/2017 09:49:51	9.905502
577	15/03/2017 09:49:52	9.905988
578	15/03/2017 09:49:54	9.906995
579	15/03/2017 09:49:56	9.907232
580	15/03/2017 09:49:57	9.905639
581	15/03/2017 09:49:59	9.904787
582	15/03/2017 09:50:00	9.904440
583	15/03/2017 09:50:02	9.905296
584	15/03/2017 09:50:03	9.904877
585	15/03/2017 09:50:05	9.905945
586	15/03/2017 09:50:06	9.905746
587	15/03/2017 09:50:08	9.905082
588	15/03/2017 09:50:09	9.905264
589	15/03/2017 09:50:11	9.906201
590	15/03/2017 09:50:12	9.908742
591	15/03/2017 09:50:14	9.908846
592	15/03/2017 09:50:15	9.907687
593	15/03/2017 09:50:17	9.905258
594	15/03/2017 09:50:18	9.905189
595	15/03/2017 09:50:20	9.904340
596	15/03/2017 09:50:21	9.904557
597	15/03/2017 09:50:23	9.903865
598	15/03/2017 09:50:24	9.903931
599	15/03/2017 09:50:26	9.904382
600	15/03/2017 09:50:27	9.904890
601	15/03/2017 09:50:29	9.906327
602	15/03/2017 09:50:30	9.907249
603	15/03/2017 09:50:32	9.908000
604	15/03/2017 09:50:33	9.907196
605	15/03/2017 09:50:35	9.905567
606	15/03/2017 09:50:36	9.906000
607	15/03/2017 09:50:38	9.907097
608	15/03/2017 09:50:40	9.907339
609	15/03/2017 09:50:41	9.905576
610	15/03/2017 09:50:43	9.904497
611	15/03/2017 09:50:44	9.904257
612	15/03/2017 09:50:46	9.905313
613	15/03/2017 09:50:47	9.905186
614	15/03/2017 09:50:49	9.906271
615	15/03/2017 09:50:50	9.905959
616	15/03/2017 09:50:52	9.905394
617	15/03/2017 09:50:53	9.905304
618	15/03/2017 09:50:55	9.906155
619	15/03/2017 09:50:56	9.908792
620	15/03/2017 09:50:58	9.908780
621	15/03/2017 09:50:59	9.907714
622	15/03/2017 09:51:01	9.905218
623	15/03/2017 09:51:02	9.905194
624	15/03/2017 09:51:04	9.903154
625	15/03/2017 09:51:05	9.904168
626	15/03/2017 09:51:07	9.904284
627	15/03/2017 09:51:08	9.904604
628	15/03/2017 09:51:10	9.904826
629	15/03/2017 09:51:11	9.905370
630	15/03/2017 09:51:13	9.906727
631	15/03/2017 09:51:15	9.908167
632	15/03/2017 09:51:16	9.908438
633	15/03/2017 09:51:18	9.907329
634	15/03/2017 09:51:19	9.905484
635	15/03/2017 09:51:21	9.906095
636	15/03/2017 09:51:22	9.906747
637	15/03/2017 09:51:24	9.906212
638	15/03/2017 09:51:25	9.904149
639	15/03/2017 09:51:27	9.904123
640	15/03/2017 09:51:28	9.904152
641	15/03/2017 09:51:30	9.905363
642	15/03/2017 09:51:31	9.906089
643	15/03/2017 09:51:33	9.907139
644	15/03/2017 09:51:34	9.906635
645	15/03/2017 09:51:36	9.905514
646	15/03/2017 09:51:37	9.905477
647	15/03/2017 09:51:39	9.906197
648	15/03/2017 09:51:40	9.908724
649	15/03/2017 09:51:42	9.908340
650	15/03/2017 09:51:43	9.907167
651	15/03/2017 09:51:45	9.904916
652	15/03/2017 09:51:46	9.904832
653	15/03/2017 09:51:48	9.903173
654	15/03/2017 09:51:49	9.904278
655	15/03/2017 09:51:51	9.904276
656	15/03/2017 09:51:53	9.904812
657	15/03/2017 09:51:54	9.904789
658	15/03/2017 09:51:56	9.905335
659	15/03/2017 09:51:57	9.906740
660	15/03/2017 09:51:59	9.908180
661	15/03/2017 09:52:00	9.908450
662	15/03/2017 09:52:02	9.907215
663	15/03/2017 09:52:03	9.905444
664	15/03/2017 09:52:05	9.905964
665	15/03/2017 09:52:06	9.906674
666	15/03/2017 09:52:08	9.906244
667	15/03/2017 09:52:09	9.904305
668	15/03/2017 09:52:11	9.904102
669	15/03/2017 09:52:12	9.904134
670	15/03/2017 09:52:14	9.905322
671	15/03/2017 09:52:15	9.905741
672	15/03/2017 09:52:17	9.906796
673	15/03/2017 09:52:18	9.906090
674	15/03/2017 09:52:20	9.905649
675	15/03/2017 09:52:21	9.905223
676	15/03/2017 09:52:23	9.906189
677	15/03/2017 09:52:24	9.908810
678	15/03/2017 09:52:26	9.908668
679	15/03/2017 09:52:27	9.907441
680	15/03/2017 09:52:29	9.905071
681	15/03/2017 09:52:30	9.905092
682	15/03/2017 09:52:32	9.904222
683	15/03/2017 09:52:33	9.904729
684	15/03/2017 09:52:35	9.903887
685	15/03/2017 09:52:37	9.903901
686	15/03/2017 09:52:38	9.904437
687	15/03/2017 09:52:40	9.905230
688	15/03/2017 09:52:41	9.906495
689	15/03/2017 09:52:43	9.907667
690	15/03/2017 09:52:44	9.908304
691	15/03/2017 09:52:46	9.907265
692	15/03/2017 09:52:47	9.905391
693	15/03/2017 09:52:49	9.905962
694	15/03/2017 09:52:50	9.907015
695	15/03/2017 09:52:52	9.907090
696	15/03/2017 09:52:53	9.905274
697	15/03/2017 09:52:55	9.904730
698	15/03/2017 09:52:56	9.904283
