fieldmap_name:		BD-006
timestamp:		2017-04-03_13-38-03
filename:		2017-04-03_BD-006_Model09_Hall_I=991.63A_8.dat
nr_magnets:		1

magnet_name:		BD-006
gap[mm]:		28
control_gap[mm]:	--
magnet_length[mm]:	1206
current_main[A]:	991.63
NI_main[A.esp]:		11899.56
center_pos_z[mm]:	0
center_pos_x[mm]:	0
rotation[deg]:		0

X[mm]	Y[mm]	Z[mm]	Bx, By, Bz [T]
-14.000	0.000	-615.500	4.5096529587e-03, -2.6722867338e-01, -1.1633742158e-02
-12.000	0.000	-615.500	4.5091727462e-03, -2.6837402598e-01, -1.1692378578e-02
-10.000	0.000	-615.500	4.5083928663e-03, -2.6932369393e-01, -1.1743187922e-02
-8.000	0.000	-615.500	4.5044599634e-03, -2.7006222055e-01, -1.1788871161e-02
-6.000	0.000	-615.500	4.4990343070e-03, -2.7066384536e-01, -1.1835792885e-02
-4.000	0.000	-615.500	4.4909916788e-03, -2.7107144203e-01, -1.1869604073e-02
-2.000	0.000	-615.500	4.4855474095e-03, -2.7128391304e-01, -1.1892822421e-02
0.000	0.000	-615.500	4.4792711442e-03, -2.7129780416e-01, -1.1921368660e-02
2.000	0.000	-615.500	4.4720400379e-03, -2.7119946876e-01, -1.1940719753e-02
4.000	0.000	-615.500	4.4643045223e-03, -2.7081975647e-01, -1.1954468969e-02
6.000	0.000	-615.500	4.4580208118e-03, -2.7039199167e-01, -1.1956882996e-02
8.000	0.000	-615.500	4.4501847867e-03, -2.6966972954e-01, -1.1961935051e-02
10.000	0.000	-615.500	4.4427247418e-03, -2.6884801590e-01, -1.1945521889e-02
12.000	0.000	-615.500	4.4314155520e-03, -2.6780738897e-01, -1.1927722143e-02
14.000	0.000	-615.500	4.4200021301e-03, -2.6645370299e-01, -1.1902406330e-02
16.000	0.000	-615.500	4.4096105556e-03, -2.6507979317e-01, -1.1874241448e-02
18.000	0.000	-615.500	4.3965778126e-03, -2.6344417686e-01, -1.1842857246e-02
20.000	0.000	-615.500	4.3793999798e-03, -2.6149080117e-01, -1.1803284975e-02
22.000	0.000	-615.500	4.3565340488e-03, -2.5934947193e-01, -1.1746677524e-02
24.000	0.000	-615.500	4.3300944437e-03, -2.5704391362e-01, -1.1683838772e-02
26.000	0.000	-615.500	4.3020373788e-03, -2.5452311909e-01, -1.1622697615e-02
28.000	0.000	-615.500	4.2698054434e-03, -2.5160249427e-01, -1.1549838060e-02
30.000	0.000	-615.500	4.2333390764e-03, -2.4842679283e-01, -1.1471043404e-02
32.000	0.000	-615.500	4.1856305260e-03, -2.4496716468e-01, -1.1376914864e-02
34.000	0.000	-615.500	4.1324777064e-03, -2.4121993833e-01, -1.1277749079e-02
36.000	0.000	-615.500	4.0699774952e-03, -2.3726797767e-01, -1.1165817090e-02
38.000	0.000	-615.500	4.0016495893e-03, -2.3298468593e-01, -1.1052059771e-02
40.000	0.000	-615.500	3.9215769520e-03, -2.2839984730e-01, -1.0921204328e-02
42.000	0.000	-615.500	3.8360861036e-03, -2.2351657800e-01, -1.0785604138e-02
44.000	0.000	-615.500	3.7472393517e-03, -2.1830651638e-01, -1.0642626725e-02
46.000	0.000	-615.500	3.6318878496e-03, -2.1281155864e-01, -1.0473265330e-02
48.000	0.000	-615.500	3.5056087219e-03, -2.0706740757e-01, -1.0294190439e-02
50.000	0.000	-615.500	3.3866221231e-03, -2.0104407284e-01, -1.0122831548e-02
-50.000	0.000	-613.500	3.7043757356e-03, -2.1299937105e-01, -8.9189818379e-03
-48.000	0.000	-613.500	3.8427253201e-03, -2.1926791749e-01, -9.1973002665e-03
-46.000	0.000	-613.500	3.9749382360e-03, -2.2523705457e-01, -9.4568637048e-03
-44.000	0.000	-613.500	4.0889942812e-03, -2.3095872356e-01, -9.7119082476e-03
-42.000	0.000	-613.500	4.1862763932e-03, -2.3633403567e-01, -9.9607973917e-03
-40.000	0.000	-613.500	4.2778424878e-03, -2.4137087613e-01, -1.0191142588e-02
-38.000	0.000	-613.500	4.3589537241e-03, -2.4605800021e-01, -1.0404982059e-02
-36.000	0.000	-613.500	4.4282048291e-03, -2.5045286848e-01, -1.0606312650e-02
-34.000	0.000	-613.500	4.4881141266e-03, -2.5452147184e-01, -1.0797798306e-02
-32.000	0.000	-613.500	4.5365039086e-03, -2.5819365270e-01, -1.0973013346e-02
-30.000	0.000	-613.500	4.5792688763e-03, -2.6167587621e-01, -1.1129712207e-02
-28.000	0.000	-613.500	4.6139837707e-03, -2.6469691266e-01, -1.1281066515e-02
-26.000	0.000	-613.500	4.6404233759e-03, -2.6760109469e-01, -1.1423832886e-02
-24.000	0.000	-613.500	4.6596653778e-03, -2.7013745174e-01, -1.1555193719e-02
-22.000	0.000	-613.500	4.6770535363e-03, -2.7237987602e-01, -1.1668164258e-02
-20.000	0.000	-613.500	4.6886810064e-03, -2.7441573674e-01, -1.1769273853e-02
-18.000	0.000	-613.500	4.6943151271e-03, -2.7624524560e-01, -1.1870074290e-02
-16.000	0.000	-613.500	4.6980749301e-03, -2.7783435080e-01, -1.1956681210e-02
-14.000	0.000	-613.500	4.6987021844e-03, -2.7918169850e-01, -1.2033907859e-02
-12.000	0.000	-613.500	4.6970903085e-03, -2.8033550463e-01, -1.2096820660e-02
-10.000	0.000	-613.500	4.6943802722e-03, -2.8126163752e-01, -1.2149568260e-02
-8.000	0.000	-613.500	4.6886437806e-03, -2.8202678013e-01, -1.2201156980e-02
-6.000	0.000	-613.500	4.6823098154e-03, -2.8261303742e-01, -1.2250387210e-02
-4.000	0.000	-613.500	4.6736045684e-03, -2.8299350369e-01, -1.2286703135e-02
-2.000	0.000	-613.500	4.6662431718e-03, -2.8322143878e-01, -1.2313094522e-02
0.000	0.000	-613.500	4.6587570689e-03, -2.8323730772e-01, -1.2342969958e-02
2.000	0.000	-613.500	4.6511983758e-03, -2.8311173050e-01, -1.2364118611e-02
4.000	0.000	-613.500	4.6417467521e-03, -2.8269534602e-01, -1.2377475363e-02
6.000	0.000	-613.500	4.6345584554e-03, -2.8231183038e-01, -1.2384058400e-02
8.000	0.000	-613.500	4.6259686083e-03, -2.8154962385e-01, -1.2388758718e-02
10.000	0.000	-613.500	4.6164443943e-03, -2.8073782156e-01, -1.2376062861e-02
12.000	0.000	-613.500	4.6036443124e-03, -2.7970071570e-01, -1.2357124597e-02
14.000	0.000	-613.500	4.5910061625e-03, -2.7834364608e-01, -1.2328645003e-02
16.000	0.000	-613.500	4.5791013604e-03, -2.7695471044e-01, -1.2303356960e-02
18.000	0.000	-613.500	4.5629193169e-03, -2.7530020556e-01, -1.2274612637e-02
20.000	0.000	-613.500	4.5438373858e-03, -2.7331880063e-01, -1.2233053977e-02
22.000	0.000	-613.500	4.5180268963e-03, -2.7114508911e-01, -1.2175811548e-02
24.000	0.000	-613.500	4.4880452589e-03, -2.6880892205e-01, -1.2113172731e-02
26.000	0.000	-613.500	4.4557295655e-03, -2.6624364436e-01, -1.2050176623e-02
28.000	0.000	-613.500	4.4184405089e-03, -2.6325132614e-01, -1.1976297031e-02
30.000	0.000	-613.500	4.3772092430e-03, -2.5999692258e-01, -1.1892876107e-02
32.000	0.000	-613.500	4.3236748592e-03, -2.5645009051e-01, -1.1797214734e-02
34.000	0.000	-613.500	4.2637692844e-03, -2.5260490019e-01, -1.1694089131e-02
36.000	0.000	-613.500	4.1929323614e-03, -2.4848949972e-01, -1.1578924863e-02
38.000	0.000	-613.500	4.1166902561e-03, -2.4405613931e-01, -1.1462172225e-02
40.000	0.000	-613.500	4.0286643326e-03, -2.3927021742e-01, -1.1326107371e-02
42.000	0.000	-613.500	3.9336920798e-03, -2.3416753713e-01, -1.1186003095e-02
44.000	0.000	-613.500	3.8335621962e-03, -2.2871653885e-01, -1.1036450051e-02
46.000	0.000	-613.500	3.7076646327e-03, -2.2296155531e-01, -1.0860029849e-02
48.000	0.000	-613.500	3.5678055431e-03, -2.1692792480e-01, -1.0672972377e-02
50.000	0.000	-613.500	3.4427790626e-03, -2.1059124873e-01, -1.0492807101e-02
-50.000	0.000	-611.500	3.9365007643e-03, -2.2323472011e-01, -9.1720159256e-03
-48.000	0.000	-611.500	4.0775901657e-03, -2.2985039599e-01, -9.4639465785e-03
-46.000	0.000	-611.500	4.2124405276e-03, -2.3616109493e-01, -9.7363113946e-03
-44.000	0.000	-611.500	4.3261689860e-03, -2.4215050042e-01, -1.0006565788e-02
-42.000	0.000	-611.500	4.4239424782e-03, -2.4779161020e-01, -1.0269942797e-02
-40.000	0.000	-611.500	4.5136193648e-03, -2.5306152435e-01, -1.0512869072e-02
-38.000	0.000	-611.500	4.5936771117e-03, -2.5794971497e-01, -1.0737675335e-02
-36.000	0.000	-611.500	4.6599594614e-03, -2.6254639448e-01, -1.0951442608e-02
-34.000	0.000	-611.500	4.7175216738e-03, -2.6676171445e-01, -1.1153550723e-02
-32.000	0.000	-611.500	4.7637356095e-03, -2.7054109093e-01, -1.1338514433e-02
-30.000	0.000	-611.500	4.8033791962e-03, -2.7412136384e-01, -1.1506709542e-02
-28.000	0.000	-611.500	4.8351830351e-03, -2.7722673313e-01, -1.1665665074e-02
-26.000	0.000	-611.500	4.8587450880e-03, -2.8017296923e-01, -1.1817086027e-02
-24.000	0.000	-611.500	4.8755134374e-03, -2.8274143557e-01, -1.1956795987e-02
-22.000	0.000	-611.500	4.8900780210e-03, -2.8503769166e-01, -1.2074733424e-02
-20.000	0.000	-611.500	4.8996841316e-03, -2.8707067572e-01, -1.2183877434e-02
-18.000	0.000	-611.500	4.9023681098e-03, -2.8890611060e-01, -1.2290155712e-02
-16.000	0.000	-611.500	4.9045997949e-03, -2.9048892579e-01, -1.2385078438e-02
-14.000	0.000	-611.500	4.9035295539e-03, -2.9182497302e-01, -1.2464395145e-02
-12.000	0.000	-611.500	4.9004435374e-03, -2.9296397620e-01, -1.2531480658e-02
-10.000	0.000	-611.500	4.8953212710e-03, -2.9389740936e-01, -1.2590318864e-02
-8.000	0.000	-611.500	4.8880715518e-03, -2.9467851561e-01, -1.2645221316e-02
-6.000	0.000	-611.500	4.8807659939e-03, -2.9522163428e-01, -1.2694918061e-02
-4.000	0.000	-611.500	4.8717219924e-03, -2.9557305921e-01, -1.2734995722e-02
-2.000	0.000	-611.500	4.8621605527e-03, -2.9583046093e-01, -1.2763525300e-02
0.000	0.000	-611.500	4.8536451571e-03, -2.9584819253e-01, -1.2795859192e-02
2.000	0.000	-611.500	4.8447668103e-03, -2.9568820322e-01, -1.2819708816e-02
4.000	0.000	-611.500	4.8346209260e-03, -2.9525698607e-01, -1.2835553645e-02
6.000	0.000	-611.500	4.8258058630e-03, -2.9488638286e-01, -1.2843699135e-02
8.000	0.000	-611.500	4.8161867233e-03, -2.9410093099e-01, -1.2850733876e-02
10.000	0.000	-611.500	4.8045611144e-03, -2.9329631754e-01, -1.2837025387e-02
12.000	0.000	-611.500	4.7912082298e-03, -2.9224997260e-01, -1.2820175330e-02
14.000	0.000	-611.500	4.7770996619e-03, -2.9089160300e-01, -1.2790849716e-02
16.000	0.000	-611.500	4.7617551983e-03, -2.8949568653e-01, -1.2767109315e-02
18.000	0.000	-611.500	4.7441008756e-03, -2.8781528807e-01, -1.2736224950e-02
20.000	0.000	-611.500	4.7226793047e-03, -2.8581526570e-01, -1.2692052329e-02
22.000	0.000	-611.500	4.6937883824e-03, -2.8360936132e-01, -1.2634004607e-02
24.000	0.000	-611.500	4.6596449036e-03, -2.8125262129e-01, -1.2571336170e-02
26.000	0.000	-611.500	4.6220375667e-03, -2.7862467385e-01, -1.2507312620e-02
28.000	0.000	-611.500	4.5807281266e-03, -2.7556600509e-01, -1.2430615428e-02
30.000	0.000	-611.500	4.5322303899e-03, -2.7223872144e-01, -1.2346335526e-02
32.000	0.000	-611.500	4.4729799886e-03, -2.6861701659e-01, -1.2246149704e-02
34.000	0.000	-611.500	4.4047060601e-03, -2.6464908857e-01, -1.2139752945e-02
36.000	0.000	-611.500	4.3253611867e-03, -2.6036333617e-01, -1.2021391573e-02
38.000	0.000	-611.500	4.2401346412e-03, -2.5575691802e-01, -1.1900684670e-02
40.000	0.000	-611.500	4.1414956498e-03, -2.5076791463e-01, -1.1759571464e-02
42.000	0.000	-611.500	4.0355678521e-03, -2.4543073069e-01, -1.1611703055e-02
44.000	0.000	-611.500	3.9277359561e-03, -2.3972284139e-01, -1.1457749595e-02
46.000	0.000	-611.500	3.7893119201e-03, -2.3368810776e-01, -1.1273963278e-02
48.000	0.000	-611.500	3.6403883548e-03, -2.2733045387e-01, -1.1078351191e-02
50.000	0.000	-611.500	3.5029954727e-03, -2.2064816746e-01, -1.0888892651e-02
-50.000	0.000	-609.500	4.1866858767e-03, -2.3409976035e-01, -9.4372663968e-03
-48.000	0.000	-609.500	4.3306509690e-03, -2.4109948301e-01, -9.7454602606e-03
-46.000	0.000	-609.500	4.4679991802e-03, -2.4777986217e-01, -1.0034112354e-02
-44.000	0.000	-609.500	4.5822674123e-03, -2.5408653120e-01, -1.0319833922e-02
-42.000	0.000	-609.500	4.6798994466e-03, -2.6000241960e-01, -1.0597906135e-02
-40.000	0.000	-609.500	4.7683032118e-03, -2.6554518099e-01, -1.0854981496e-02
-38.000	0.000	-609.500	4.8468942632e-03, -2.7062463637e-01, -1.1093140809e-02
-36.000	0.000	-609.500	4.9104293509e-03, -2.7542561563e-01, -1.1320425892e-02
-34.000	0.000	-609.500	4.9653094464e-03, -2.7979916438e-01, -1.1535857437e-02
-32.000	0.000	-609.500	5.0094275710e-03, -2.8368179572e-01, -1.1731376962e-02
-30.000	0.000	-609.500	5.0452369032e-03, -2.8737464427e-01, -1.1911166434e-02
-28.000	0.000	-609.500	5.0747550797e-03, -2.9057300607e-01, -1.2078021240e-02
-26.000	0.000	-609.500	5.0954339964e-03, -2.9354901523e-01, -1.2240096124e-02
-24.000	0.000	-609.500	5.1099483253e-03, -2.9614692034e-01, -1.2387185157e-02
-22.000	0.000	-609.500	5.1211812022e-03, -2.9848861228e-01, -1.2512194360e-02
-20.000	0.000	-609.500	5.1282764345e-03, -3.0054171618e-01, -1.2628287954e-02
-18.000	0.000	-609.500	5.1285537665e-03, -3.0234610032e-01, -1.2740630920e-02
-16.000	0.000	-609.500	5.1292201078e-03, -3.0392556344e-01, -1.2841188843e-02
-14.000	0.000	-609.500	5.1260112462e-03, -3.0525380342e-01, -1.2927407001e-02
-12.000	0.000	-609.500	5.1214622568e-03, -3.0636005289e-01, -1.2997015766e-02
-10.000	0.000	-609.500	5.1143149084e-03, -3.0731760609e-01, -1.3059388003e-02
-8.000	0.000	-609.500	5.1052951037e-03, -3.0809260805e-01, -1.3119283271e-02
-6.000	0.000	-609.500	5.0970626240e-03, -3.0858806049e-01, -1.3174476369e-02
-4.000	0.000	-609.500	5.0873560038e-03, -3.0891738776e-01, -1.3213626555e-02
-2.000	0.000	-609.500	5.0761771042e-03, -3.0919470318e-01, -1.3246543590e-02
0.000	0.000	-609.500	5.0662676035e-03, -3.0920690248e-01, -1.3281572899e-02
2.000	0.000	-609.500	5.0563655479e-03, -3.0901482617e-01, -1.3307568119e-02
4.000	0.000	-609.500	5.0458213478e-03, -3.0861438491e-01, -1.3322489176e-02
6.000	0.000	-609.500	5.0351691929e-03, -3.0819134643e-01, -1.3333126445e-02
8.000	0.000	-609.500	5.0244574768e-03, -3.0740781295e-01, -1.3338663527e-02
10.000	0.000	-609.500	5.0109240471e-03, -3.0660806696e-01, -1.3329712744e-02
12.000	0.000	-609.500	4.9963110700e-03, -3.0553633544e-01, -1.3310809654e-02
14.000	0.000	-609.500	4.9800992460e-03, -3.0419186068e-01, -1.3278827499e-02
16.000	0.000	-609.500	4.9623797781e-03, -3.0277980413e-01, -1.3255788721e-02
18.000	0.000	-609.500	4.9422499415e-03, -3.0107535621e-01, -1.3227845989e-02
20.000	0.000	-609.500	4.9183193535e-03, -2.9906700288e-01, -1.3182679248e-02
22.000	0.000	-609.500	4.8862884373e-03, -2.9685442965e-01, -1.3123389338e-02
24.000	0.000	-609.500	4.8470990050e-03, -2.9443245892e-01, -1.3059576830e-02
26.000	0.000	-609.500	4.8043061179e-03, -2.9174777516e-01, -1.2995534768e-02
28.000	0.000	-609.500	4.7577385375e-03, -2.8862778677e-01, -1.2916734559e-02
30.000	0.000	-609.500	4.7032176707e-03, -2.8524886454e-01, -1.2828718838e-02
32.000	0.000	-609.500	4.6352750515e-03, -2.8152912145e-01, -1.2725885732e-02
34.000	0.000	-609.500	4.5583554372e-03, -2.7743071903e-01, -1.2615129285e-02
36.000	0.000	-609.500	4.4695682466e-03, -2.7298313322e-01, -1.2494887045e-02
38.000	0.000	-609.500	4.3748174871e-03, -2.6817314515e-01, -1.2369285444e-02
40.000	0.000	-609.500	4.2654090797e-03, -2.6296684416e-01, -1.2222396345e-02
42.000	0.000	-609.500	4.1482632953e-03, -2.5737780008e-01, -1.2070947622e-02
44.000	0.000	-609.500	4.0283553586e-03, -2.5139331034e-01, -1.1908417332e-02
46.000	0.000	-609.500	3.8772838663e-03, -2.4505115210e-01, -1.1716254119e-02
48.000	0.000	-609.500	3.7126361346e-03, -2.3834339554e-01, -1.1510386120e-02
50.000	0.000	-609.500	3.5674370079e-03, -2.3127626752e-01, -1.1311937922e-02
-50.000	0.000	-607.500	4.4609877059e-03, -2.4567519212e-01, -9.7201166798e-03
-48.000	0.000	-607.500	4.6088428915e-03, -2.5311013027e-01, -1.0046128803e-02
-46.000	0.000	-607.500	4.7487187327e-03, -2.6019487290e-01, -1.0350516501e-02
-44.000	0.000	-607.500	4.8632233485e-03, -2.6686126252e-01, -1.0654211833e-02
-42.000	0.000	-607.500	4.9612816178e-03, -2.7306178890e-01, -1.0948626860e-02
-40.000	0.000	-607.500	5.0479729975e-03, -2.7891693151e-01, -1.1222754064e-02
-38.000	0.000	-607.500	5.1241071479e-03, -2.8420486141e-01, -1.1475606730e-02
-36.000	0.000	-607.500	5.1853956602e-03, -2.8920812176e-01, -1.1717923945e-02
-34.000	0.000	-607.500	5.2363242399e-03, -2.9373844331e-01, -1.1948182132e-02
-32.000	0.000	-607.500	5.2785922436e-03, -2.9775064650e-01, -1.2154770266e-02
-30.000	0.000	-607.500	5.3104053891e-03, -3.0154946684e-01, -1.2346405873e-02
-28.000	0.000	-607.500	5.3370385682e-03, -3.0484268382e-01, -1.2523455500e-02
-26.000	0.000	-607.500	5.3536542919e-03, -3.0784318815e-01, -1.2695269798e-02
-24.000	0.000	-607.500	5.3662905804e-03, -3.1047066018e-01, -1.2852224130e-02
-22.000	0.000	-607.500	5.3742792313e-03, -3.1285232251e-01, -1.2984181066e-02
-20.000	0.000	-607.500	5.3786476757e-03, -3.1491290868e-01, -1.3107855519e-02
-18.000	0.000	-607.500	5.3770153256e-03, -3.1667051429e-01, -1.3226470512e-02
-16.000	0.000	-607.500	5.3752117369e-03, -3.1825004241e-01, -1.3332906146e-02
-14.000	0.000	-607.500	5.3699740706e-03, -3.1956713235e-01, -1.3423215562e-02
-12.000	0.000	-607.500	5.3636773312e-03, -3.2065236871e-01, -1.3498876055e-02
-10.000	0.000	-607.500	5.3548566843e-03, -3.2161198144e-01, -1.3565219219e-02
-8.000	0.000	-607.500	5.3438583298e-03, -3.2236894722e-01, -1.3626847254e-02
-6.000	0.000	-607.500	5.3345946962e-03, -3.2282944344e-01, -1.3682416156e-02
-4.000	0.000	-607.500	5.3238085285e-03, -3.2313155117e-01, -1.3726964580e-02
-2.000	0.000	-607.500	5.3114030398e-03, -3.2340845060e-01, -1.3761975377e-02
0.000	0.000	-607.500	5.3003581530e-03, -3.2341300793e-01, -1.3799374282e-02
2.000	0.000	-607.500	5.2889763730e-03, -3.2319819512e-01, -1.3827852026e-02
4.000	0.000	-607.500	5.2773507641e-03, -3.2280271975e-01, -1.3842012219e-02
6.000	0.000	-607.500	5.2641821470e-03, -3.2233897360e-01, -1.3855881767e-02
8.000	0.000	-607.500	5.2527612799e-03, -3.2157066464e-01, -1.3862411117e-02
10.000	0.000	-607.500	5.2381017706e-03, -3.2076515050e-01, -1.3850768621e-02
12.000	0.000	-607.500	5.2214953534e-03, -3.1966061142e-01, -1.3836117847e-02
14.000	0.000	-607.500	5.2026181640e-03, -3.1834230136e-01, -1.3802899058e-02
16.000	0.000	-607.500	5.1819094666e-03, -3.1690360840e-01, -1.3781215394e-02
18.000	0.000	-607.500	5.1600114058e-03, -3.1517694397e-01, -1.3750884552e-02
20.000	0.000	-607.500	5.1333596137e-03, -3.1318213449e-01, -1.3704879195e-02
22.000	0.000	-607.500	5.0970030628e-03, -3.1093687627e-01, -1.3643867625e-02
24.000	0.000	-607.500	5.0529072736e-03, -3.0845271492e-01, -1.3578361226e-02
26.000	0.000	-607.500	5.0034286378e-03, -3.0571502576e-01, -1.3514034071e-02
28.000	0.000	-607.500	4.9520496262e-03, -3.0254049058e-01, -1.3433749162e-02
30.000	0.000	-607.500	4.8892050766e-03, -2.9910665386e-01, -1.3343787780e-02
32.000	0.000	-607.500	4.8125069556e-03, -2.9526950479e-01, -1.3236439480e-02
34.000	0.000	-607.500	4.7261748047e-03, -2.9104384820e-01, -1.3122850625e-02
36.000	0.000	-607.500	4.6265623594e-03, -2.8642715656e-01, -1.2999452008e-02
38.000	0.000	-607.500	4.5194433369e-03, -2.8140577275e-01, -1.2868846483e-02
40.000	0.000	-607.500	4.3969463477e-03, -2.7595386635e-01, -1.2717070090e-02
42.000	0.000	-607.500	4.2683852802e-03, -2.7009298530e-01, -1.2556946422e-02
44.000	0.000	-607.500	4.1362523997e-03, -2.6380487801e-01, -1.2390632181e-02
46.000	0.000	-607.500	3.9705083690e-03, -2.5712147733e-01, -1.2189601492e-02
48.000	0.000	-607.500	3.7953815823e-03, -2.5002509996e-01, -1.1974082938e-02
50.000	0.000	-607.500	3.6354857205e-03, -2.4255539315e-01, -1.1766371097e-02
-50.000	0.000	-605.500	4.7640408608e-03, -2.5805793757e-01, -1.0019326439e-02
-48.000	0.000	-605.500	4.9165511293e-03, -2.6598591579e-01, -1.0365383871e-02
-46.000	0.000	-605.500	5.0583347913e-03, -2.7351814935e-01, -1.0690026071e-02
-44.000	0.000	-605.500	5.1738649771e-03, -2.8058496910e-01, -1.1012298673e-02
-42.000	0.000	-605.500	5.2712438761e-03, -2.8710121205e-01, -1.1325059565e-02
-40.000	0.000	-605.500	5.3558915608e-03, -2.9328675533e-01, -1.1616134942e-02
-38.000	0.000	-605.500	5.4296916553e-03, -2.9884271700e-01, -1.1886004276e-02
-36.000	0.000	-605.500	5.4873506548e-03, -3.0403118053e-01, -1.2145369631e-02
-34.000	0.000	-605.500	5.5353402597e-03, -3.0872808782e-01, -1.2389406655e-02
-32.000	0.000	-605.500	5.5740718150e-03, -3.1291473970e-01, -1.2610417860e-02
-30.000	0.000	-605.500	5.6023987668e-03, -3.1677386385e-01, -1.2814156924e-02
-28.000	0.000	-605.500	5.6252088591e-03, -3.2017215936e-01, -1.3002177044e-02
-26.000	0.000	-605.500	5.6387702081e-03, -3.2318506170e-01, -1.3185008117e-02
-24.000	0.000	-605.500	5.6478961063e-03, -3.2586060852e-01, -1.3351766658e-02
-22.000	0.000	-605.500	5.6528676083e-03, -3.2826470650e-01, -1.3492985385e-02
-20.000	0.000	-605.500	5.6544608713e-03, -3.3031727928e-01, -1.3621373115e-02
-18.000	0.000	-605.500	5.6516000707e-03, -3.3203698143e-01, -1.3747813332e-02
-16.000	0.000	-605.500	5.6468779814e-03, -3.3358784333e-01, -1.3858695663e-02
-14.000	0.000	-605.500	5.6396785170e-03, -3.3489612875e-01, -1.3954532905e-02
-12.000	0.000	-605.500	5.6314720953e-03, -3.3596373937e-01, -1.4032600020e-02
-10.000	0.000	-605.500	5.6208255243e-03, -3.3690848971e-01, -1.4102438339e-02
-8.000	0.000	-605.500	5.6081743455e-03, -3.3763071655e-01, -1.4169882995e-02
-6.000	0.000	-605.500	5.5972485812e-03, -3.3807107807e-01, -1.4231299988e-02
-4.000	0.000	-605.500	5.5850571406e-03, -3.3833393039e-01, -1.4274822821e-02
-2.000	0.000	-605.500	5.5713468885e-03, -3.3859839281e-01, -1.4312056966e-02
0.000	0.000	-605.500	5.5586622064e-03, -3.3859374263e-01, -1.4353410137e-02
2.000	0.000	-605.500	5.5460594210e-03, -3.3836458928e-01, -1.4381410258e-02
4.000	0.000	-605.500	5.5336446258e-03, -3.3795398596e-01, -1.4395611179e-02
6.000	0.000	-605.500	5.5180786689e-03, -3.3746300170e-01, -1.4411361594e-02
8.000	0.000	-605.500	5.5057997478e-03, -3.3671206221e-01, -1.4414784551e-02
10.000	0.000	-605.500	5.4884841796e-03, -3.3587974080e-01, -1.4409116031e-02
12.000	0.000	-605.500	5.4706232538e-03, -3.3474978729e-01, -1.4391616186e-02
14.000	0.000	-605.500	5.4492202957e-03, -3.3346421050e-01, -1.4357136698e-02
16.000	0.000	-605.500	5.4263245842e-03, -3.3199093645e-01, -1.4335965830e-02
18.000	0.000	-605.500	5.4008528492e-03, -3.3023426683e-01, -1.4306084841e-02
20.000	0.000	-605.500	5.3697339644e-03, -3.2825857250e-01, -1.4260840347e-02
22.000	0.000	-605.500	5.3292974687e-03, -3.2598896953e-01, -1.4198077497e-02
24.000	0.000	-605.500	5.2796792362e-03, -3.2345607969e-01, -1.4131691755e-02
26.000	0.000	-605.500	5.2252290984e-03, -3.2064220108e-01, -1.4064996854e-02
28.000	0.000	-605.500	5.1646422919e-03, -3.1744131920e-01, -1.3983334616e-02
30.000	0.000	-605.500	5.0936099336e-03, -3.1391068848e-01, -1.3892116238e-02
32.000	0.000	-605.500	5.0071139893e-03, -3.0995723656e-01, -1.3782635301e-02
34.000	0.000	-605.500	4.9079724499e-03, -3.0560261726e-01, -1.3665053304e-02
36.000	0.000	-605.500	4.7966189958e-03, -3.0079910119e-01, -1.3536735922e-02
38.000	0.000	-605.500	4.6754546893e-03, -2.9556180703e-01, -1.3402781490e-02
40.000	0.000	-605.500	4.5394689414e-03, -2.8984666017e-01, -1.3245873439e-02
42.000	0.000	-605.500	4.3949063754e-03, -2.8367528286e-01, -1.3081145717e-02
44.000	0.000	-605.500	4.2513023731e-03, -2.7704775124e-01, -1.2903390765e-02
46.000	0.000	-605.500	4.0682409129e-03, -2.6999181226e-01, -1.2694471910e-02
48.000	0.000	-605.500	3.8760982254e-03, -2.6247492578e-01, -1.2467534861e-02
50.000	0.000	-605.500	3.7056860828e-03, -2.5456708597e-01, -1.2248963600e-02
-50.000	0.000	-603.500	5.1046231785e-03, -2.7136915029e-01, -1.0338759227e-02
-48.000	0.000	-603.500	5.2602808860e-03, -2.7985267862e-01, -1.0705517312e-02
-46.000	0.000	-603.500	5.4037992691e-03, -2.8789308392e-01, -1.1050678740e-02
-44.000	0.000	-603.500	5.5199753220e-03, -2.9540449009e-01, -1.1392946669e-02
-42.000	0.000	-603.500	5.6162914252e-03, -3.0230813373e-01, -1.1726698859e-02
-40.000	0.000	-603.500	5.6990201213e-03, -3.0881036299e-01, -1.2037656635e-02
-38.000	0.000	-603.500	5.7697248928e-03, -3.1468195395e-01, -1.2326999244e-02
-36.000	0.000	-603.500	5.8235589441e-03, -3.2005835617e-01, -1.2604382792e-02
-34.000	0.000	-603.500	5.8668767146e-03, -3.2494223274e-01, -1.2865745643e-02
-32.000	0.000	-603.500	5.9017125928e-03, -3.2929385654e-01, -1.3100361668e-02
-30.000	0.000	-603.500	5.9258646742e-03, -3.3321639700e-01, -1.3317725915e-02
-28.000	0.000	-603.500	5.9448070086e-03, -3.3673112350e-01, -1.3518049428e-02
-26.000	0.000	-603.500	5.9557122988e-03, -3.3973869596e-01, -1.3712025011e-02
-24.000	0.000	-603.500	5.9606242395e-03, -3.4246288770e-01, -1.3888052749e-02
