X[mm]	Y[mm]	Z[mm]	Bx, By, Bz [T]
-14.000	0.000	-739.500	1.1383269056e-04, -5.5409600018e-03, -3.7871159075e-04
-12.000	0.000	-739.500	1.1365400685e-04, -5.5735521363e-03, -3.8035549869e-04
-10.000	0.000	-739.500	1.1287040433e-04, -5.6029351991e-03, -3.8257144218e-04
-8.000	0.000	-739.500	1.1209238568e-04, -5.6277999335e-03, -3.8339154490e-04
-6.000	0.000	-739.500	1.1266752387e-04, -5.6482169094e-03, -3.8527796630e-04
-4.000	0.000	-739.500	1.1254840140e-04, -5.6641916981e-03, -3.8643684735e-04
-2.000	0.000	-739.500	1.1248139501e-04, -5.6756073021e-03, -3.8705146158e-04
0.000	0.000	-739.500	1.1272150124e-04, -5.6836169816e-03, -3.8748280229e-04
2.000	0.000	-739.500	1.1283131727e-04, -5.6861927817e-03, -3.8810111902e-04
4.000	0.000	-739.500	1.1133856378e-04, -5.6854220845e-03, -3.8803262286e-04
6.000	0.000	-739.500	1.1209238568e-04, -5.6795889281e-03, -3.8699037041e-04
8.000	0.000	-739.500	1.1057915802e-04, -5.6706154128e-03, -3.8685337808e-04
10.000	0.000	-739.500	1.1070758694e-04, -5.6563194440e-03, -3.8723473510e-04
12.000	0.000	-739.500	1.0992398442e-04, -5.6384169838e-03, -3.8652570724e-04
14.000	0.000	-739.500	1.0824510207e-04, -5.6165793252e-03, -3.8609251528e-04
16.000	0.000	-739.500	1.0652713265e-04, -5.5917684467e-03, -3.8439677240e-04
18.000	0.000	-739.500	1.0506602107e-04, -5.5620789621e-03, -3.8264549208e-04
20.000	0.000	-739.500	1.0181807240e-04, -5.5289148403e-03, -3.7952243724e-04
22.000	0.000	-739.500	9.9850690307e-05, -5.4916446667e-03, -3.7756011469e-04
24.000	0.000	-739.500	9.6948941319e-05, -5.4514439866e-03, -3.7396128918e-04
26.000	0.000	-739.500	9.3287786567e-05, -5.4085282238e-03, -3.7219890138e-04
28.000	0.000	-739.500	8.9031019451e-05, -5.3622455357e-03, -3.6997370166e-04
30.000	0.000	-739.500	8.3687259769e-05, -5.3112792372e-03, -3.6749302976e-04
32.000	0.000	-739.500	7.8464483849e-05, -5.2593175322e-03, -3.6351099598e-04
34.000	0.000	-739.500	7.2577227885e-05, -5.2032627750e-03, -3.5962707833e-04
36.000	0.000	-739.500	6.6410778626e-05, -5.1452562040e-03, -3.5481383435e-04
38.000	0.000	-739.500	5.9637549270e-05, -5.0842077004e-03, -3.5072442820e-04
40.000	0.000	-739.500	5.1686124206e-05, -5.0212073830e-03, -3.4649988098e-04
42.000	0.000	-739.500	4.3206093168e-05, -4.9560528276e-03, -3.4337127239e-04
44.000	0.000	-739.500	3.4009466005e-05, -4.8891544538e-03, -3.3925965127e-04
46.000	0.000	-739.500	2.4051571788e-05, -4.8193664297e-03, -3.3432607618e-04
48.000	0.000	-739.500	1.3304491189e-05, -4.7486312838e-03, -3.2947580724e-04
50.000	0.000	-739.500	1.7421661657e-06, -4.6765645959e-03, -3.2496616787e-04
-50.000	0.000	-737.500	1.4108567881e-04, -4.6479745155e-03, -3.5670395824e-04
-48.000	0.000	-737.500	1.3924858692e-04, -4.7426774158e-03, -3.6010840273e-04
-46.000	0.000	-737.500	1.3856363270e-04, -4.8354322163e-03, -3.6220031262e-04
-44.000	0.000	-737.500	1.3543108392e-04, -4.9268536179e-03, -3.6601203161e-04
-42.000	0.000	-737.500	1.3305607962e-04, -5.0161226386e-03, -3.6973118821e-04
-40.000	0.000	-737.500	1.3209937726e-04, -5.1037889806e-03, -3.7154541095e-04
-38.000	0.000	-737.500	1.3096957506e-04, -5.1872192736e-03, -3.7444261358e-04
-36.000	0.000	-737.500	1.2871183194e-04, -5.2676652042e-03, -3.7825803506e-04
-34.000	0.000	-737.500	1.2684868201e-04, -5.3454406226e-03, -3.8070168201e-04
-32.000	0.000	-737.500	1.2524797378e-04, -5.4202521067e-03, -3.8320086639e-04
-30.000	0.000	-737.500	1.2445134224e-04, -5.4929502091e-03, -3.8703665160e-04
-28.000	0.000	-737.500	1.2381292024e-04, -5.5612098385e-03, -3.9007825155e-04
-26.000	0.000	-737.500	1.2335876581e-04, -5.6255398408e-03, -3.9182397812e-04
-24.000	0.000	-737.500	1.2254910525e-04, -5.6861797820e-03, -3.9423985635e-04
-22.000	0.000	-737.500	1.2202236057e-04, -5.7431259479e-03, -3.9725553884e-04
-20.000	0.000	-737.500	1.2141185790e-04, -5.7950802245e-03, -3.9975472322e-04
-18.000	0.000	-737.500	1.2031928147e-04, -5.8433462972e-03, -4.0270005829e-04
-16.000	0.000	-737.500	1.2063011667e-04, -5.8875638883e-03, -4.0444208236e-04
-14.000	0.000	-737.500	1.2062825538e-04, -5.9284034113e-03, -4.0668764581e-04
-12.000	0.000	-737.500	1.2162404480e-04, -5.9635472035e-03, -4.0859257968e-04
-10.000	0.000	-737.500	1.2071015208e-04, -5.9948802231e-03, -4.1075298573e-04
-8.000	0.000	-737.500	1.2048493615e-04, -6.0214534911e-03, -4.1172489077e-04
-6.000	0.000	-737.500	1.2147328042e-04, -6.0432521506e-03, -4.1405190911e-04
-4.000	0.000	-737.500	1.2220476686e-04, -6.0602297742e-03, -4.1500159917e-04
-2.000	0.000	-737.500	1.2235739253e-04, -6.0722192226e-03, -4.1614381900e-04
0.000	0.000	-737.500	1.2344810767e-04, -6.0805966083e-03, -4.1676583822e-04
2.000	0.000	-737.500	1.2400835555e-04, -6.0826858477e-03, -4.1773218951e-04
4.000	0.000	-737.500	1.2311865958e-04, -6.0814304469e-03, -4.1701945915e-04
6.000	0.000	-737.500	1.2397671364e-04, -6.0746130267e-03, -4.1618454645e-04
8.000	0.000	-737.500	1.2307584994e-04, -6.0641501158e-03, -4.1604940536e-04
10.000	0.000	-737.500	1.2362865267e-04, -6.0482124692e-03, -4.1655664723e-04
12.000	0.000	-737.500	1.2302931772e-04, -6.0280480591e-03, -4.1559770093e-04
14.000	0.000	-737.500	1.2203538959e-04, -6.0042734434e-03, -4.1539961743e-04
16.000	0.000	-737.500	1.2060964249e-04, -5.9763797762e-03, -4.1322255014e-04
18.000	0.000	-737.500	1.1974228199e-04, -5.9435759321e-03, -4.1137500495e-04
20.000	0.000	-737.500	1.1691870712e-04, -5.9073141646e-03, -4.0793168425e-04
22.000	0.000	-737.500	1.1535894724e-04, -5.8662685033e-03, -4.0565464960e-04
24.000	0.000	-737.500	1.1258190460e-04, -5.8222626218e-03, -4.0168372331e-04
26.000	0.000	-737.500	1.0901753685e-04, -5.7749009577e-03, -3.9967511957e-04
28.000	0.000	-737.500	1.0521492416e-04, -5.7243079366e-03, -3.9706115783e-04
30.000	0.000	-737.500	9.9850690307e-05, -5.6684927455e-03, -3.9423615386e-04
32.000	0.000	-737.500	9.5057872063e-05, -5.6115911500e-03, -3.8980056440e-04
34.000	0.000	-737.500	8.8787190639e-05, -5.5499075177e-03, -3.8513912272e-04
36.000	0.000	-737.500	8.2324796486e-05, -5.4865357799e-03, -3.8035179620e-04
38.000	0.000	-737.500	7.5385912441e-05, -5.4198806864e-03, -3.7559223839e-04
40.000	0.000	-737.500	6.7181352122e-05, -5.3508095036e-03, -3.7085859806e-04
42.000	0.000	-737.500	5.8963762783e-05, -5.2799425034e-03, -3.6689322551e-04
44.000	0.000	-737.500	4.9152910368e-05, -5.2070122633e-03, -3.6223363508e-04
46.000	0.000	-737.500	3.9217351616e-05, -5.1311440883e-03, -3.5686871928e-04
48.000	0.000	-737.500	2.7608494377e-05, -5.0539889419e-03, -3.5090955297e-04
50.000	0.000	-737.500	1.5822814717e-05, -4.9755635379e-03, -3.4568903449e-04
-50.000	0.000	-735.500	1.4204238117e-04, -4.9619082692e-03, -3.7809882776e-04
-48.000	0.000	-735.500	1.4055893412e-04, -5.0642420003e-03, -3.8192350549e-04
-46.000	0.000	-735.500	1.3929325785e-04, -5.1644140649e-03, -3.8464669084e-04
-44.000	0.000	-735.500	1.3699456638e-04, -5.2633808706e-03, -3.8900082540e-04
-42.000	0.000	-735.500	1.3483174898e-04, -5.3597830189e-03, -3.9354008473e-04
-40.000	0.000	-735.500	1.3391785626e-04, -5.4545156327e-03, -3.9575047447e-04
-38.000	0.000	-735.500	1.3315100534e-04, -5.5445460651e-03, -3.9916047271e-04
-36.000	0.000	-735.500	1.3117803938e-04, -5.6318577007e-03, -4.0362753338e-04
-34.000	0.000	-735.500	1.2965736657e-04, -5.7156984132e-03, -4.0659323217e-04
-32.000	0.000	-735.500	1.2830420973e-04, -5.7969856109e-03, -4.0983476688e-04
-30.000	0.000	-735.500	1.2830793230e-04, -5.8753497305e-03, -4.1372053577e-04
-28.000	0.000	-735.500	1.2795987133e-04, -5.9492066644e-03, -4.1708795532e-04
-26.000	0.000	-735.500	1.2756341685e-04, -6.0188386919e-03, -4.1960009843e-04
-24.000	0.000	-735.500	1.2759505875e-04, -6.0843238114e-03, -4.2273981451e-04
-22.000	0.000	-735.500	1.2740892989e-04, -6.1456137381e-03, -4.2575919949e-04
-20.000	0.000	-735.500	1.2751688463e-04, -6.2018950617e-03, -4.2896556048e-04
-18.000	0.000	-735.500	1.2708506567e-04, -6.2539644786e-03, -4.3229040133e-04
-16.000	0.000	-735.500	1.2763414582e-04, -6.3016084223e-03, -4.3442118742e-04
-14.000	0.000	-735.500	1.2809946798e-04, -6.3458575840e-03, -4.3709438908e-04
-12.000	0.000	-735.500	1.2962944724e-04, -6.3835511768e-03, -4.3927701010e-04
-10.000	0.000	-735.500	1.2951218605e-04, -6.4172872860e-03, -4.4157440848e-04
-8.000	0.000	-735.500	1.2976718260e-04, -6.4456192292e-03, -4.4288694309e-04
-6.000	0.000	-735.500	1.3144978752e-04, -6.4686435759e-03, -4.4558421098e-04
-4.000	0.000	-735.500	1.3304305060e-04, -6.4871458799e-03, -4.4657462849e-04
-2.000	0.000	-735.500	1.3328501812e-04, -6.4994677496e-03, -4.4786124563e-04
0.000	0.000	-735.500	1.3482430383e-04, -6.5080735588e-03, -4.4856657100e-04
2.000	0.000	-735.500	1.3592060283e-04, -6.5097449503e-03, -4.4967546837e-04
4.000	0.000	-735.500	1.3567863531e-04, -6.5081422715e-03, -4.4904974665e-04
6.000	0.000	-735.500	1.3690522452e-04, -6.5003498729e-03, -4.4842772742e-04
8.000	0.000	-735.500	1.3666139571e-04, -6.4880317174e-03, -4.4780941070e-04
10.000	0.000	-735.500	1.3756970457e-04, -6.4704579642e-03, -4.4846290113e-04
12.000	0.000	-735.500	1.3782097853e-04, -6.4479740341e-03, -4.4778349323e-04
14.000	0.000	-735.500	1.3712671787e-04, -6.4214954784e-03, -4.4720035021e-04
16.000	0.000	-735.500	1.3616629294e-04, -6.3906193058e-03, -4.4507696911e-04
18.000	0.000	-735.500	1.3579775778e-04, -6.3542646833e-03, -4.4266109088e-04
20.000	0.000	-735.500	1.3325151493e-04, -6.3140807171e-03, -4.3922702642e-04
22.000	0.000	-735.500	1.3211426757e-04, -6.2691332852e-03, -4.3655382475e-04
24.000	0.000	-735.500	1.2951404734e-04, -6.2207947855e-03, -4.3218302896e-04
26.000	0.000	-735.500	1.2629401800e-04, -6.1687773674e-03, -4.2955425725e-04
28.000	0.000	-735.500	1.2260122134e-04, -6.1132258848e-03, -4.2688105559e-04
30.000	0.000	-735.500	1.1741008732e-04, -6.0518951018e-03, -4.2322669265e-04
32.000	0.000	-735.500	1.1323149433e-04, -5.9892532050e-03, -4.1858561470e-04
34.000	0.000	-735.500	1.0632052961e-04, -5.9222229769e-03, -4.1354096475e-04
36.000	0.000	-735.500	9.9940032162e-05, -5.8527506601e-03, -4.0835561997e-04
38.000	0.000	-735.500	9.2995564251e-05, -5.7799337032e-03, -4.0271486827e-04
40.000	0.000	-735.500	8.4815200684e-05, -5.7044666622e-03, -3.9727775381e-04
42.000	0.000	-735.500	7.6314695472e-05, -5.6272186607e-03, -3.9239416241e-04
44.000	0.000	-735.500	6.6258152957e-05, -5.5475471415e-03, -3.8756795969e-04
46.000	0.000	-735.500	5.5686033490e-05, -5.4648801172e-03, -3.8126631256e-04
48.000	0.000	-735.500	4.3757034605e-05, -5.3810301192e-03, -3.7460182088e-04
50.000	0.000	-735.500	3.1532090827e-05, -5.2954697306e-03, -3.6842050485e-04
-50.000	0.000	-733.500	1.4240719374e-04, -5.2989573675e-03, -4.0115982021e-04
-48.000	0.000	-733.500	1.4119549484e-04, -5.4094382036e-03, -4.0568426956e-04
-46.000	0.000	-733.500	1.3978836063e-04, -5.5177183743e-03, -4.0915906147e-04
-44.000	0.000	-733.500	1.3796429776e-04, -5.6247598581e-03, -4.1411114903e-04
-42.000	0.000	-733.500	1.3562651923e-04, -5.7289302627e-03, -4.1908174908e-04
-40.000	0.000	-733.500	1.3547947743e-04, -5.8312844218e-03, -4.2204929912e-04
-38.000	0.000	-733.500	1.3526542923e-04, -5.9290812534e-03, -4.2607020910e-04
-36.000	0.000	-733.500	1.3386387889e-04, -6.0236894415e-03, -4.3117965272e-04
-34.000	0.000	-733.500	1.3227992226e-04, -6.1143568598e-03, -4.3458594846e-04
-32.000	0.000	-733.500	1.3183693556e-04, -6.2024503351e-03, -4.3851429606e-04
-30.000	0.000	-733.500	1.3210868370e-04, -6.2866773247e-03, -4.4288138935e-04
-28.000	0.000	-733.500	1.3200259025e-04, -6.3669784014e-03, -4.4685231564e-04
-26.000	0.000	-733.500	1.3243813179e-04, -6.4424380140e-03, -4.4974581578e-04
-24.000	0.000	-733.500	1.3293137328e-04, -6.5127645976e-03, -4.5375561827e-04
-22.000	0.000	-733.500	1.3302071514e-04, -6.5792934082e-03, -4.5701011171e-04
-20.000	0.000	-733.500	1.3417099151e-04, -6.6401524874e-03, -4.6084959941e-04
-18.000	0.000	-733.500	1.3395694332e-04, -6.6961051040e-03, -4.6413001031e-04
-16.000	0.000	-733.500	1.3523006475e-04, -6.7480463809e-03, -4.6725676766e-04
-14.000	0.000	-733.500	1.3602297371e-04, -6.7953653317e-03, -4.7015582154e-04
-12.000	0.000	-733.500	1.3779492049e-04, -6.8361305707e-03, -4.7260502223e-04
-10.000	0.000	-733.500	1.3912760316e-04, -6.8723329109e-03, -4.7556886978e-04
-8.000	0.000	-733.500	1.3984419928e-04, -6.9025219558e-03, -4.7689991686e-04
-6.000	0.000	-733.500	1.4203679730e-04, -6.9274962592e-03, -4.7998409551e-04
-4.000	0.000	-733.500	1.4397439877e-04, -6.9471183956e-03, -4.8131514260e-04
-2.000	0.000	-733.500	1.4536292010e-04, -6.9598785412e-03, -4.8260175974e-04
0.000	0.000	-733.500	1.4677191560e-04, -6.9686849174e-03, -4.8359032601e-04
2.000	0.000	-733.500	1.4883050083e-04, -6.9698363204e-03, -4.8423270895e-04
4.000	0.000	-733.500	1.4892542655e-04, -6.9675112291e-03, -4.8434193257e-04
6.000	0.000	-733.500	1.5133951792e-04, -6.9590521310e-03, -4.8347369740e-04
8.000	0.000	-733.500	1.5166896601e-04, -6.9448545886e-03, -4.8318675401e-04
10.000	0.000	-733.500	1.5304631960e-04, -6.9250820270e-03, -4.8358847476e-04
12.000	0.000	-733.500	1.5392298655e-04, -6.9001597225e-03, -4.8301643922e-04
14.000	0.000	-733.500	1.5363634810e-04, -6.8707989449e-03, -4.8189643437e-04
16.000	0.000	-733.500	1.5353956109e-04, -6.8366449879e-03, -4.7990264061e-04
18.000	0.000	-733.500	1.5317660980e-04, -6.7962660260e-03, -4.7665740342e-04
20.000	0.000	-733.500	1.5100634725e-04, -6.7519035811e-03, -4.7355100980e-04
22.000	0.000	-733.500	1.4995285788e-04, -6.7024266781e-03, -4.7051681484e-04
24.000	0.000	-733.500	1.4800967254e-04, -6.6494138535e-03, -4.6581094321e-04
26.000	0.000	-733.500	1.4511723000e-04, -6.5921334092e-03, -4.6236021752e-04
28.000	0.000	-733.500	1.4168129117e-04, -6.5311703324e-03, -4.5936119627e-04
30.000	0.000	-733.500	1.3690522452e-04, -6.4638318254e-03, -4.5545506365e-04
32.000	0.000	-733.500	1.3264287354e-04, -6.3951302058e-03, -4.5026786763e-04
34.000	0.000	-733.500	1.2537081883e-04, -6.3222166796e-03, -4.4449937983e-04
36.000	0.000	-733.500	1.1944261452e-04, -6.2459455136e-03, -4.3878642947e-04
38.000	0.000	-733.500	1.1238833058e-04, -6.1664039915e-03, -4.3233112878e-04
40.000	0.000	-733.500	1.0410931871e-04, -6.0840099612e-03, -4.2614796150e-04
42.000	0.000	-733.500	9.5236555772e-05, -5.9996808309e-03, -4.2092744302e-04
44.000	0.000	-733.500	8.5118590732e-05, -5.9125196206e-03, -4.1528298882e-04
46.000	0.000	-733.500	7.3751701016e-05, -5.8225579010e-03, -4.0805756910e-04
48.000	0.000	-733.500	6.1833869863e-05, -5.7311309281e-03, -4.0053594974e-04
50.000	0.000	-733.500	4.9138020059e-05, -5.6381235618e-03, -3.9376963944e-04
-50.000	0.000	-731.500	1.4192698127e-04, -5.6601450735e-03, -4.2618313521e-04
-48.000	0.000	-731.500	1.4099075309e-04, -5.7798278484e-03, -4.3171836579e-04
-46.000	0.000	-731.500	1.4032999562e-04, -5.8972765300e-03, -4.3590218557e-04
-44.000	0.000	-731.500	1.3816531693e-04, -6.0128662529e-03, -4.4137447373e-04
-42.000	0.000	-731.500	1.3636545082e-04, -6.1254214716e-03, -4.4693191929e-04
-40.000	0.000	-731.500	1.3655530226e-04, -6.2364241532e-03, -4.5078066324e-04
-38.000	0.000	-731.500	1.3724397906e-04, -6.3424200888e-03, -4.5548468361e-04
-36.000	0.000	-731.500	1.3602111242e-04, -6.4449209590e-03, -4.6153085856e-04
-34.000	0.000	-731.500	1.3500857140e-04, -6.5432006370e-03, -4.6542588369e-04
-32.000	0.000	-731.500	1.3561349021e-04, -6.6386278069e-03, -4.7004659792e-04
-30.000	0.000	-731.500	1.3561162892e-04, -6.7297465009e-03, -4.7495425554e-04
-28.000	0.000	-731.500	1.3645107010e-04, -6.8163505807e-03, -4.7936392754e-04
-26.000	0.000	-731.500	1.3736124024e-04, -6.8985384727e-03, -4.8282946321e-04
-24.000	0.000	-731.500	1.3832724904e-04, -6.9748690660e-03, -4.8747609490e-04
-22.000	0.000	-731.500	1.3906618063e-04, -7.0467723289e-03, -4.9131928510e-04
-20.000	0.000	-731.500	1.4103728530e-04, -7.1127291522e-03, -4.9574561833e-04
-18.000	0.000	-731.500	1.4147841071e-04, -7.1731350986e-03, -4.9944255996e-04
-16.000	0.000	-731.500	1.4325035749e-04, -7.2294999917e-03, -5.0303212922e-04
-14.000	0.000	-731.500	1.4473938840e-04, -7.2797810197e-03, -5.0648470616e-04
-12.000	0.000	-731.500	1.4728376997e-04, -7.3242976041e-03, -5.0916531281e-04
-10.000	0.000	-731.500	1.4905013289e-04, -7.3629030339e-03, -5.1260122852e-04
-8.000	0.000	-731.500	1.5036606396e-04, -7.3953076011e-03, -5.1408407792e-04
-6.000	0.000	-731.500	1.5380386407e-04, -7.4223822865e-03, -5.1793652436e-04
-4.000	0.000	-731.500	1.5575077199e-04, -7.4430871131e-03, -5.1918796780e-04
-2.000	0.000	-731.500	1.5801968284e-04, -7.4563078200e-03, -5.2101700051e-04
0.000	0.000	-731.500	1.6076322229e-04, -7.4654224751e-03, -5.2175935083e-04
2.000	0.000	-731.500	1.6347325855e-04, -7.4661913152e-03, -5.2248874242e-04
4.000	0.000	-731.500	1.6407631607e-04, -7.4629562440e-03, -5.2279419829e-04
6.000	0.000	-731.500	1.6691478124e-04, -7.4533234576e-03, -5.2172232588e-04
8.000	0.000	-731.500	1.6793662871e-04, -7.4372799562e-03, -5.2184450823e-04
10.000	0.000	-731.500	1.6989470436e-04, -7.4153253001e-03, -5.2243690749e-04
12.000	0.000	-731.500	1.7168154145e-04, -7.3872050665e-03, -5.2144463873e-04
14.000	0.000	-731.500	1.7159964475e-04, -7.3545200769e-03, -5.2028390643e-04
16.000	0.000	-731.500	1.7248747943e-04, -7.3170344794e-03, -5.1814941784e-04
18.000	0.000	-731.500	1.7223434417e-04, -7.2723526130e-03, -5.1427660768e-04
20.000	0.000	-731.500	1.7045122966e-04, -7.2234012698e-03, -5.1133312386e-04
22.000	0.000	-731.500	1.6990401080e-04, -7.1690606175e-03, -5.0751955362e-04
24.000	0.000	-731.500	1.6809111566e-04, -7.1106974830e-03, -5.0266002844e-04
26.000	0.000	-731.500	1.6562118564e-04, -7.0474910272e-03, -4.9883164822e-04
28.000	0.000	-731.500	1.6285903330e-04, -6.9806167957e-03, -4.9505695419e-04
30.000	0.000	-731.500	1.5793034099e-04, -6.9070699978e-03, -4.9077131579e-04
32.000	0.000	-731.500	1.5365496098e-04, -6.8321563731e-03, -4.8469181838e-04
34.000	0.000	-731.500	1.4688359292e-04, -6.7518794388e-03, -4.7855308105e-04
36.000	0.000	-731.500	1.4071342108e-04, -6.6684027182e-03, -4.7202928420e-04
38.000	0.000	-731.500	1.3358096302e-04, -6.5812600789e-03, -4.6471500458e-04
40.000	0.000	-731.500	1.2514001904e-04, -6.4913949286e-03, -4.5793203305e-04
42.000	0.000	-731.500	1.1625981095e-04, -6.3992436860e-03, -4.5215428902e-04
44.000	0.000	-731.500	1.0510138556e-04, -6.3041377947e-03, -4.4558791347e-04
46.000	0.000	-731.500	9.4049053620e-05, -6.2060531124e-03, -4.3754053977e-04
48.000	0.000	-731.500	8.1794329224e-05, -6.1058624767e-03, -4.2902294916e-04
