# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 +9.1013000000000002e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +9.0351761366134781e-03 -1.7043015215242649e-01 -1.8621658088391608e-03
1.0000000000000001e-01 +9.1012994848474840e+00 +0.0000000000000000e+00 +9.9999999998230782e-02 +9.0350617729486205e-03 -1.7043021257212351e-01 -1.8621818348932117e-03
2.0000000000000001e-01 +9.1012979393896885e+00 +0.0000000000000000e+00 +1.9999999998584628e-01 +9.0349512274867476e-03 -1.7043027762437224e-01 -1.8621983575023032e-03
3.0000000000000004e-01 +9.1012953636262210e+00 +0.0000000000000000e+00 +2.9999999995223120e-01 +9.0348444524612510e-03 -1.7043034716035504e-01 -1.8622153218183239e-03
4.0000000000000002e-01 +9.1012917575566608e+00 +0.0000000000000000e+00 +3.9999999988677021e-01 +9.0347414000966943e-03 -1.7043042103126921e-01 -1.8622326729959850e-03
5.0000000000000000e-01 +9.1012871211805617e+00 +0.0000000000000000e+00 +4.9999999977884801e-01 +9.0346420226092867e-03 -1.7043049908832483e-01 -1.8622503561935237e-03
5.9999999999999998e-01 +9.1012814544974532e+00 +0.0000000000000000e+00 +5.9999999961784922e-01 +9.0345462722072577e-03 -1.7043058118274196e-01 -1.8622683165733936e-03
6.9999999999999996e-01 +9.1012747575068396e+00 +0.0000000000000000e+00 +6.9999999939315849e-01 +9.0344541010912889e-03 -1.7043066716574834e-01 -1.8622864993029674e-03
7.9999999999999993e-01 +9.1012670302082022e+00 +0.0000000000000000e+00 +7.9999999909416042e-01 +9.0343654614549254e-03 -1.7043075688857653e-01 -1.8623048495552345e-03
8.9999999999999991e-01 +9.1012582726009974e+00 +0.0000000000000000e+00 +8.9999999871023972e-01 +9.0342803054850058e-03 -1.7043085020246165e-01 -1.8623233125094985e-03
9.9999999999999989e-01 +9.1012484846846640e+00 +0.0000000000000000e+00 +9.9999999823078090e-01 +9.0341985853620577e-03 -1.7043094695863878e-01 -1.8623418333520746e-03
1.0999999999999999e+00 +9.1012376664586174e+00 +0.0000000000000000e+00 +1.0999999976451684e+00 +9.0341202532607454e-03 -1.7043104700834066e-01 -1.8623603572769912e-03
1.2000000000000000e+00 +9.1012258179222556e+00 +0.0000000000000000e+00 +1.1999999969427870e+00 +9.0340452613502428e-03 -1.7043115020279448e-01 -1.8623788294866834e-03
1.3000000000000000e+00 +9.1012129390749532e+00 +0.0000000000000000e+00 +1.2999999961130211e+00 +9.0339735617946913e-03 -1.7043125639322021e-01 -1.8623971951926930e-03
1.4000000000000001e+00 +9.1011990299160725e+00 +0.0000000000000000e+00 +1.3999999951452553e+00 +9.0339051067535991e-03 -1.7043136543082760e-01 -1.8624153996163702e-03
