fieldmap_name:     	BD-015
timestamp:         	2017-03-13_08-00-00
filename:          	2017-03-13_BD-015_Model09_Hall_I=991.63A.dat
nr_magnets:        	1

magnet_name:       	BD-015
gap[mm]:           	28
control_gap[mm]:   	--
magnet_length[mm]: 	1206
current_main[A]:   	991.63
NI_main[A.esp]:   	11899.56
center_pos_z[mm]: 	0
center_pos_x[mm]: 	0
rotation[deg]:    	0

X[mm]	Y[mm]	Z[mm]	Bx  By  Bz [T]
---------------------------------------------------------------------------------------------
-50.000	0.000	-741.500	1.2037884270e-04  -4.2736088161e-03  4.9978133828e-05
-48.000	0.000	-741.500	1.0581612039e-04  -4.3574866706e-03  5.1712752912e-05
-46.000	0.000	-741.500	9.2245464930e-05  -4.4405474004e-03  5.3810216542e-05
-44.000	0.000	-741.500	7.7785113496e-05  -4.5203897730e-03  5.5433760765e-05
-42.000	0.000	-741.500	6.3806835820e-05  -4.5988913181e-03  5.6413070791e-05
-40.000	0.000	-741.500	4.9634984126e-05  -4.6744939276e-03  5.6440839507e-05
-38.000	0.000	-741.500	3.6548263708e-05  -4.7484325739e-03  5.6707419174e-05
-36.000	0.000	-741.500	2.3174904839e-05  -4.8196672802e-03  5.6185367326e-05
-34.000	0.000	-741.500	9.2115174725e-06  -4.8880829061e-03  5.5811415293e-05
-32.000	0.000	-741.500	-3.9831576866e-06  -4.9537983062e-03  5.4261920978e-05
-30.000	0.000	-741.500	-1.6801852541e-05  -5.0162767780e-03  5.3315933410e-05
-28.000	0.000	-741.500	-2.9473505592e-05  -5.0765081569e-03  5.1475793208e-05
-26.000	0.000	-741.500	-4.1318746489e-05  -5.1336604611e-03  4.8126886141e-05
-24.000	0.000	-741.500	-5.3430151660e-05  -5.1864337196e-03  4.5409254535e-05
-22.000	0.000	-741.500	-6.3823587418e-05  -5.2366441777e-03  4.2878598946e-05
-20.000	0.000	-741.500	-7.3738671996e-05  -5.2836084221e-03  3.9385294559e-05
-18.000	0.000	-741.500	-8.4941768312e-05  -5.3261936208e-03  3.6482538184e-05
-16.000	0.000	-741.500	-9.5134184897e-05  -5.3657870286e-03  3.1363838327e-05
-14.000	0.000	-741.500	-1.0416887995e-04  -5.4015325218e-03  2.6843091474e-05
-12.000	0.000	-741.500	-1.1192486971e-04  -5.4334449571e-03  2.2870313936e-05
-10.000	0.000	-741.500	-1.2039931688e-04  -5.4607517802e-03  1.7579448044e-05
-8.000	0.000	-741.500	-1.2756341685e-04  -5.4855366592e-03  1.2873576421e-05
-6.000	0.000	-741.500	-1.3448554929e-04  -5.5055116449e-03  7.6604629323e-06
-4.000	0.000	-741.500	-1.4082695969e-04  -5.5216647153e-03  2.7083753673e-06
-2.000	0.000	-741.500	-1.4549134901e-04  -5.5340775830e-03  -4.0320174641e-06
0.000	0.000	-741.500	-1.5036978654e-04  -5.5426276791e-03  -1.0700211636e-05
2.000	0.000	-741.500	-1.5477359546e-04  -5.5455953276e-03  -1.5620827990e-05
4.000	0.000	-741.500	-1.5793964743e-04  -5.5460558888e-03  -2.2616693002e-05
6.000	0.000	-741.500	-1.6161010862e-04  -5.5426035368e-03  -2.9394110787e-05
8.000	0.000	-741.500	-1.6472218323e-04  -5.5343282917e-03  -3.6066007454e-05
10.000	0.000	-741.500	-1.6710649397e-04  -5.5241699455e-03  -4.2578696820e-05
12.000	0.000	-741.500	-1.6799060608e-04  -5.5084830076e-03  -4.8858128977e-05
14.000	0.000	-741.500	-1.6966948843e-04  -5.4892861475e-03  -5.5374520839e-05
16.000	0.000	-741.500	-1.7017948152e-04  -5.4662952287e-03  -6.2042715010e-05
18.000	0.000	-741.500	-1.6967879487e-04  -5.4395046799e-03  -6.7753814127e-05
20.000	0.000	-741.500	-1.7011619770e-04  -5.4101587591e-03  -7.4847795267e-05
22.000	0.000	-741.500	-1.7008083322e-04  -5.3770076370e-03  -8.0892118968e-05
24.000	0.000	-741.500	-1.7047170383e-04  -5.3395888952e-03  -8.7884281485e-05
26.000	0.000	-741.500	-1.7037305554e-04  -5.2990743649e-03  -9.3876770250e-05
28.000	0.000	-741.500	-1.7028185239e-04  -5.2558113242e-03  -9.9760035402e-05
30.000	0.000	-741.500	-1.6907015349e-04  -5.2100987663e-03  -1.0585804529e-04
32.000	0.000	-741.500	-1.6907201478e-04  -5.1609282851e-03  -1.1142659833e-04
34.000	0.000	-741.500	-1.6908132122e-04  -5.1096759929e-03  -1.1668599301e-04
36.000	0.000	-741.500	-1.6854340880e-04  -5.0550159191e-03  -1.2139556713e-04
38.000	0.000	-741.500	-1.6837217025e-04  -4.9979490416e-03  -1.2708630252e-04
40.000	0.000	-741.500	-1.6936795967e-04  -4.9392219151e-03  -1.3212724998e-04
42.000	0.000	-741.500	-1.6977558188e-04  -4.8776107097e-03  -1.3689791527e-04
44.000	0.000	-741.500	-1.6995426559e-04  -4.8139065508e-03  -1.4212028500e-04
46.000	0.000	-741.500	-1.7173365753e-04  -4.7483211478e-03  -1.4624671609e-04
48.000	0.000	-741.500	-1.7313148530e-04  -4.6829845964e-03  -1.4990107903e-04
50.000	0.000	-741.500	-1.7528871883e-04  -4.6130721466e-03  -1.5391088152e-04
-50.000	0.000	-739.500	1.2514001904e-04  -4.5483632956e-03  5.3077122458e-05
-48.000	0.000	-739.500	1.0990537153e-04  -4.6384141561e-03  5.5511513167e-05
-46.000	0.000	-739.500	9.5619981231e-05  -4.7273897547e-03  5.6842560255e-05
-44.000	0.000	-739.500	8.0258766097e-05  -4.8140644044e-03  5.8958536362e-05
-42.000	0.000	-739.500	6.5813304973e-05  -4.8981873963e-03  5.9637944264e-05
-40.000	0.000	-739.500	5.0528402672e-05  -4.9797253028e-03  5.9647200502e-05
-38.000	0.000	-739.500	3.7138292206e-05  -5.0591739698e-03  5.9595365567e-05
-36.000	0.000	-739.500	2.3009250151e-05  -5.1359001257e-03  5.8954833867e-05
-34.000	0.000	-739.500	8.0724088257e-06  -5.2096456335e-03  5.8325409653e-05
-32.000	0.000	-739.500	-5.3288693723e-06  -5.2802154974e-03  5.6712972917e-05
-30.000	0.000	-739.500	-1.9054011793e-05  -5.3478529977e-03  5.5241231005e-05
-28.000	0.000	-739.500	-3.1922961441e-05  -5.4122089994e-03  5.3214114787e-05
-26.000	0.000	-739.500	-4.4399179185e-05  -5.4743197651e-03  4.9817075280e-05
-24.000	0.000	-739.500	-5.7716699395e-05  -5.5309650806e-03  4.6579243074e-05
-22.000	0.000	-739.500	-6.7881196650e-05  -5.5849807400e-03  4.3807925285e-05
-20.000	0.000	-739.500	-7.9158744512e-05  -5.6350147735e-03  4.0177628569e-05
-18.000	0.000	-739.500	-8.9714112381e-05  -5.6812083208e-03  3.6773184071e-05
-16.000	0.000	-739.500	-1.0042955107e-04  -5.7236040950e-03  3.1710021645e-05
-14.000	0.000	-739.500	-1.0979927808e-04  -5.7618622468e-03  2.6424709496e-05
-12.000	0.000	-739.500	-1.1786982562e-04  -5.7961443438e-03  2.2218674749e-05
-10.000	0.000	-739.500	-1.2658810160e-04  -5.8254159805e-03  1.6427971982e-05
-8.000	0.000	-739.500	-1.3401092069e-04  -5.8518778223e-03  1.1198197264e-05
-6.000	0.000	-739.500	-1.4083812742e-04  -5.8729392125e-03  5.6148342372e-06
-4.000	0.000	-739.500	-1.4730238286e-04  -5.8904126822e-03  1.4995106271e-07
-2.000	0.000	-739.500	-1.5229622028e-04  -5.9031969702e-03  -7.2087584964e-06
0.000	0.000	-739.500	-1.5665349698e-04  -5.9121760568e-03  -1.3784390284e-05
2.000	0.000	-739.500	-1.6126763152e-04  -5.9152124181e-03  -1.9228909734e-05
4.000	0.000	-739.500	-1.6448207699e-04  -5.9151678476e-03  -2.6752380337e-05
6.000	0.000	-739.500	-1.6800177381e-04  -5.9108797999e-03  -3.3757501588e-05
8.000	0.000	-739.500	-1.7103753558e-04  -5.9015738633e-03  -4.0869995204e-05
10.000	0.000	-739.500	-1.7262149221e-04  -5.8900635471e-03  -4.7767744089e-05
12.000	0.000	-739.500	-1.7391136524e-04  -5.8726476476e-03  -5.4624765525e-05
14.000	0.000	-739.500	-1.7469869033e-04  -5.8514748313e-03  -6.1611374299e-05
