nMed	DataHora	Tensao
143	14/03/2017 17:02:35	9.907290
144	14/03/2017 17:02:36	9.903894
145	14/03/2017 17:02:38	9.904594
146	14/03/2017 17:02:39	9.905856
147	14/03/2017 17:02:41	9.907342
148	14/03/2017 17:02:42	9.906678
149	14/03/2017 17:02:44	9.905957
150	14/03/2017 17:02:45	9.904094
151	14/03/2017 17:02:47	9.904878
152	14/03/2017 17:02:49	9.902733
153	14/03/2017 17:02:50	9.903462
154	14/03/2017 17:02:52	9.904211
155	14/03/2017 17:02:53	9.908041
156	14/03/2017 17:02:55	9.903898
157	14/03/2017 17:02:56	9.904897
158	14/03/2017 17:02:58	9.907494
159	14/03/2017 17:02:59	9.907358
160	14/03/2017 17:03:01	9.906707
161	14/03/2017 17:03:02	9.905345
162	14/03/2017 17:03:04	9.904594
163	14/03/2017 17:03:05	9.903775
164	14/03/2017 17:03:07	9.904953
165	14/03/2017 17:03:08	9.902865
166	14/03/2017 17:03:10	9.904486
167	14/03/2017 17:03:11	9.903792
168	14/03/2017 17:03:13	9.904338
169	14/03/2017 17:03:14	9.905482
170	14/03/2017 17:03:16	9.905743
171	14/03/2017 17:03:17	9.906438
172	14/03/2017 17:03:19	9.905997
173	14/03/2017 17:03:20	9.904575
174	14/03/2017 17:03:22	9.905286
175	14/03/2017 17:03:23	9.905670
176	14/03/2017 17:03:25	9.906178
177	14/03/2017 17:03:26	9.904421
178	14/03/2017 17:03:28	9.904650
179	14/03/2017 17:03:30	9.903652
180	14/03/2017 17:03:31	9.904772
181	14/03/2017 17:03:33	9.905680
182	14/03/2017 17:03:34	9.906586
183	14/03/2017 17:03:36	9.905274
184	14/03/2017 17:03:37	9.911679
185	14/03/2017 17:03:39	9.904421
186	14/03/2017 17:03:40	9.905352
187	14/03/2017 17:03:42	9.907902
188	14/03/2017 17:03:43	9.907733
189	14/03/2017 17:03:45	9.907089
190	14/03/2017 17:03:46	9.904647
191	14/03/2017 17:03:48	9.904520
192	14/03/2017 17:03:49	9.903043
193	14/03/2017 17:03:51	9.904699
194	14/03/2017 17:03:52	9.902732
195	14/03/2017 17:03:54	9.904628
196	14/03/2017 17:03:55	9.903799
197	14/03/2017 17:03:57	9.904348
198	14/03/2017 17:03:58	9.905519
199	14/03/2017 17:04:00	9.905781
200	14/03/2017 17:04:01	9.906498
201	14/03/2017 17:04:03	9.905671
202	14/03/2017 17:04:04	9.904495
203	14/03/2017 17:04:06	9.905147
204	14/03/2017 17:04:07	9.906373
205	14/03/2017 17:04:09	9.907812
206	14/03/2017 17:04:10	9.907009
207	14/03/2017 17:04:12	9.906287
208	14/03/2017 17:04:13	9.904432
209	14/03/2017 17:04:15	9.905203
210	14/03/2017 17:04:16	9.903562
211	14/03/2017 17:04:18	9.902841
212	14/03/2017 17:04:19	9.902480
213	14/03/2017 17:04:21	9.905017
214	14/03/2017 17:04:22	9.904139
215	14/03/2017 17:04:24	9.905092
216	14/03/2017 17:04:25	9.907670
217	14/03/2017 17:04:27	9.907002
218	14/03/2017 17:04:28	9.906258
219	14/03/2017 17:04:30	9.910737
220	14/03/2017 17:04:31	9.904727
221	14/03/2017 17:04:33	9.905397
222	14/03/2017 17:04:34	9.907308
223	14/03/2017 17:04:36	9.906650
224	14/03/2017 17:04:37	9.906640
225	14/03/2017 17:04:39	9.904134
226	14/03/2017 17:04:40	9.904000
227	14/03/2017 17:04:42	9.901849
228	14/03/2017 17:04:44	9.904125
229	14/03/2017 17:04:45	9.905238
230	14/03/2017 17:04:47	9.906065
231	14/03/2017 17:04:48	9.904160
232	14/03/2017 17:04:50	9.904640
233	14/03/2017 17:04:51	9.905983
234	14/03/2017 17:04:53	9.907186
235	14/03/2017 17:04:54	9.907433
236	14/03/2017 17:04:56	9.906557
237	14/03/2017 17:04:57	9.904665
238	14/03/2017 17:04:59	9.905255
239	14/03/2017 17:05:00	9.904999
240	14/03/2017 17:05:02	9.904565
241	14/03/2017 17:05:03	9.902020
242	14/03/2017 17:05:05	9.903683
243	14/03/2017 17:05:06	9.903741
244	14/03/2017 17:05:08	9.904777
245	14/03/2017 17:05:09	9.907305
246	14/03/2017 17:05:11	9.906677
247	14/03/2017 17:05:12	9.905396
248	14/03/2017 17:05:14	9.911411
249	14/03/2017 17:05:15	9.904457
250	14/03/2017 17:05:17	9.905382
251	14/03/2017 17:05:18	9.907711
252	14/03/2017 17:05:20	9.907435
253	14/03/2017 17:05:22	9.906883
254	14/03/2017 17:05:23	9.904256
255	14/03/2017 17:05:25	9.904182
256	14/03/2017 17:05:26	9.901469
257	14/03/2017 17:05:28	9.903549
258	14/03/2017 17:05:29	9.903799
259	14/03/2017 17:05:31	9.905531
260	14/03/2017 17:05:32	9.904061
261	14/03/2017 17:05:34	9.904509
262	14/03/2017 17:05:35	9.905744
263	14/03/2017 17:05:37	9.906809
264	14/03/2017 17:05:38	9.907210
265	14/03/2017 17:05:40	9.906390
266	14/03/2017 17:05:41	9.904599
267	14/03/2017 17:05:43	9.905336
268	14/03/2017 17:05:44	9.904902
269	14/03/2017 17:05:46	9.904415
270	14/03/2017 17:05:47	9.902400
271	14/03/2017 17:05:49	9.903663
272	14/03/2017 17:05:50	9.903586
273	14/03/2017 17:05:52	9.904738
274	14/03/2017 17:05:53	9.907268
275	14/03/2017 17:05:55	9.906687
276	14/03/2017 17:05:57	9.905234
277	14/03/2017 17:05:58	9.911528
278	14/03/2017 17:06:00	9.904497
279	14/03/2017 17:06:01	9.905359
280	14/03/2017 17:06:03	9.907662
281	14/03/2017 17:06:04	9.907408
282	14/03/2017 17:06:06	9.906882
283	14/03/2017 17:06:07	9.904320
284	14/03/2017 17:06:09	9.904236
285	14/03/2017 17:06:10	9.902019
286	14/03/2017 17:06:12	9.903296
287	14/03/2017 17:06:13	9.903312
288	14/03/2017 17:06:15	9.905493
289	14/03/2017 17:06:16	9.903985
290	14/03/2017 17:06:18	9.904445
291	14/03/2017 17:06:19	9.905597
292	14/03/2017 17:06:21	9.906219
293	14/03/2017 17:06:22	9.906955
294	14/03/2017 17:06:24	9.906285
295	14/03/2017 17:06:25	9.904616
296	14/03/2017 17:06:27	9.905243
297	14/03/2017 17:06:28	9.905646
298	14/03/2017 17:06:30	9.905385
299	14/03/2017 17:06:31	9.903407
300	14/03/2017 17:06:33	9.904085
301	14/03/2017 17:06:35	9.903537
302	14/03/2017 17:06:36	9.904714
303	14/03/2017 17:06:38	9.905363
304	14/03/2017 17:06:39	9.906335
305	14/03/2017 17:06:41	9.905360
306	14/03/2017 17:06:42	9.911615
307	14/03/2017 17:06:44	9.904166
308	14/03/2017 17:06:45	9.905175
309	14/03/2017 17:06:47	9.907720
310	14/03/2017 17:06:48	9.907554
311	14/03/2017 17:06:50	9.906953
312	14/03/2017 17:06:51	9.904652
313	14/03/2017 17:06:53	9.904494
314	14/03/2017 17:06:54	9.903398
315	14/03/2017 17:06:56	9.904798
316	14/03/2017 17:06:57	9.902805
317	14/03/2017 17:06:59	9.904471
318	14/03/2017 17:07:00	9.903708
319	14/03/2017 17:07:02	9.904332
320	14/03/2017 17:07:03	9.905408
321	14/03/2017 17:07:05	9.905783
322	14/03/2017 17:07:06	9.906502
323	14/03/2017 17:07:08	9.906105
324	14/03/2017 17:07:10	9.904539
325	14/03/2017 17:07:11	9.905253
326	14/03/2017 17:07:13	9.905798
327	14/03/2017 17:07:14	9.906514
328	14/03/2017 17:07:16	9.905074
329	14/03/2017 17:07:17	9.905112
330	14/03/2017 17:07:19	9.903627
331	14/03/2017 17:07:20	9.904782
332	14/03/2017 17:07:22	9.904388
333	14/03/2017 17:07:23	9.905933
334	14/03/2017 17:07:25	9.905340
335	14/03/2017 17:07:26	9.911618
336	14/03/2017 17:07:28	9.904211
337	14/03/2017 17:07:29	9.905243
338	14/03/2017 17:07:31	9.907847
339	14/03/2017 17:07:32	9.907711
340	14/03/2017 17:07:34	9.906968
341	14/03/2017 17:07:35	9.904465
342	14/03/2017 17:07:37	9.904471
343	14/03/2017 17:07:39	9.902458
344	14/03/2017 17:07:40	9.903648
345	14/03/2017 17:07:42	9.902778
346	14/03/2017 17:07:43	9.904761
347	14/03/2017 17:07:45	9.903892
348	14/03/2017 17:07:46	9.904488
349	14/03/2017 17:07:48	9.905601
350	14/03/2017 17:07:49	9.906150
351	14/03/2017 17:07:51	9.906904
352	14/03/2017 17:07:52	9.906277
353	14/03/2017 17:07:54	9.904784
354	14/03/2017 17:07:55	9.905304
355	14/03/2017 17:07:57	9.905678
356	14/03/2017 17:07:58	9.905709
357	14/03/2017 17:08:00	9.903664
358	14/03/2017 17:08:01	9.904143
359	14/03/2017 17:08:03	9.903618
360	14/03/2017 17:08:04	9.904787
361	14/03/2017 17:08:06	9.906350
362	14/03/2017 17:08:07	9.906539
363	14/03/2017 17:08:09	9.905260
364	14/03/2017 17:08:11	9.911416
365	14/03/2017 17:08:12	9.904390
366	14/03/2017 17:08:14	9.905319
367	14/03/2017 17:08:15	9.907875
368	14/03/2017 17:08:17	9.907488
369	14/03/2017 17:08:18	9.906938
370	14/03/2017 17:08:20	9.904402
371	14/03/2017 17:08:21	9.904294
372	14/03/2017 17:08:23	9.901459
373	14/03/2017 17:08:24	9.903436
374	14/03/2017 17:08:26	9.903742
375	14/03/2017 17:08:27	9.905968
376	14/03/2017 17:08:29	9.904059
377	14/03/2017 17:08:30	9.904613
378	14/03/2017 17:08:32	9.905865
379	14/03/2017 17:08:33	9.906940
380	14/03/2017 17:08:35	9.907358
381	14/03/2017 17:08:37	9.906607
382	14/03/2017 17:08:38	9.904749
383	14/03/2017 17:08:40	9.905302
384	14/03/2017 17:08:41	9.905007
385	14/03/2017 17:08:43	9.904499
386	14/03/2017 17:08:44	9.901976
387	14/03/2017 17:08:46	9.903595
388	14/03/2017 17:08:47	9.903683
389	14/03/2017 17:08:49	9.904798
390	14/03/2017 17:08:50	9.907122
391	14/03/2017 17:08:52	9.906887
392	14/03/2017 17:08:53	9.905335
393	14/03/2017 17:08:55	9.911301
394	14/03/2017 17:08:56	9.904543
395	14/03/2017 17:08:58	9.905445
396	14/03/2017 17:08:59	9.907563
397	14/03/2017 17:09:01	9.906909
398	14/03/2017 17:09:02	9.906648
399	14/03/2017 17:09:04	9.904143
400	14/03/2017 17:09:05	9.904024
401	14/03/2017 17:09:07	9.901477
402	14/03/2017 17:09:09	9.903965
403	14/03/2017 17:09:10	9.905127
404	14/03/2017 17:09:12	9.906230
405	14/03/2017 17:09:13	9.904069
406	14/03/2017 17:09:15	9.904758
407	14/03/2017 17:09:16	9.905987
408	14/03/2017 17:09:18	9.907406
409	14/03/2017 17:09:19	9.907397
410	14/03/2017 17:09:21	9.906463
411	14/03/2017 17:09:22	9.904628
412	14/03/2017 17:09:24	9.905185
413	14/03/2017 17:09:25	9.904310
414	14/03/2017 17:09:27	9.903193
415	14/03/2017 17:09:28	9.901863
416	14/03/2017 17:09:30	9.903865
417	14/03/2017 17:09:31	9.903883
418	14/03/2017 17:09:33	9.904876
419	14/03/2017 17:09:35	9.907484
420	14/03/2017 17:09:36	9.906823
421	14/03/2017 17:09:38	9.906487
422	14/03/2017 17:09:39	9.907594
423	14/03/2017 17:09:41	9.904822
424	14/03/2017 17:09:42	9.904925
425	14/03/2017 17:09:44	9.906359
426	14/03/2017 17:09:45	9.905142
427	14/03/2017 17:09:47	9.905414
428	14/03/2017 17:09:48	9.903632
429	14/03/2017 17:09:50	9.903926
430	14/03/2017 17:09:51	9.904914
431	14/03/2017 17:09:53	9.905699
432	14/03/2017 17:09:54	9.905953
433	14/03/2017 17:09:56	9.905786
434	14/03/2017 17:09:57	9.904416
435	14/03/2017 17:09:59	9.905144
436	14/03/2017 17:10:01	9.906084
437	14/03/2017 17:10:02	9.907191
438	14/03/2017 17:10:04	9.905715
439	14/03/2017 17:10:05	9.905449
440	14/03/2017 17:10:07	9.903965
441	14/03/2017 17:10:08	9.904905
442	14/03/2017 17:10:10	9.903111
443	14/03/2017 17:10:11	9.903340
444	14/03/2017 17:10:13	9.903800
445	14/03/2017 17:10:14	9.907102
446	14/03/2017 17:10:16	9.903930
447	14/03/2017 17:10:17	9.904948
448	14/03/2017 17:10:19	9.907548
449	14/03/2017 17:10:20	9.907023
450	14/03/2017 17:10:22	9.906497
451	14/03/2017 17:10:23	9.906390
452	14/03/2017 17:10:25	9.904734
453	14/03/2017 17:10:26	9.904743
454	14/03/2017 17:10:28	9.906199
455	14/03/2017 17:10:29	9.905037
456	14/03/2017 17:10:31	9.905390
457	14/03/2017 17:10:33	9.903575
458	14/03/2017 17:10:34	9.903779
459	14/03/2017 17:10:36	9.902231
460	14/03/2017 17:10:37	9.904328
461	14/03/2017 17:10:39	9.905749
462	14/03/2017 17:10:40	9.905857
463	14/03/2017 17:10:42	9.904056
464	14/03/2017 17:10:43	9.904686
465	14/03/2017 17:10:45	9.905930
466	14/03/2017 17:10:46	9.907149
467	14/03/2017 17:10:48	9.907363
468	14/03/2017 17:10:49	9.906409
469	14/03/2017 17:10:51	9.904625
470	14/03/2017 17:10:52	9.905260
471	14/03/2017 17:10:54	9.904640
472	14/03/2017 17:10:55	9.903990
473	14/03/2017 17:10:57	9.901908
474	14/03/2017 17:10:58	9.903565
475	14/03/2017 17:11:00	9.903522
476	14/03/2017 17:11:01	9.904700
477	14/03/2017 17:11:03	9.906951
478	14/03/2017 17:11:04	9.906649
479	14/03/2017 17:11:06	9.905327
480	14/03/2017 17:11:08	9.910367
481	14/03/2017 17:11:09	9.904324
482	14/03/2017 17:11:11	9.905263
483	14/03/2017 17:11:12	9.907730
484	14/03/2017 17:11:14	9.907619
485	14/03/2017 17:11:15	9.906966
486	14/03/2017 17:11:17	9.904548
487	14/03/2017 17:11:18	9.904518
488	14/03/2017 17:11:20	9.903302
489	14/03/2017 17:11:21	9.904826
490	14/03/2017 17:11:23	9.902945
491	14/03/2017 17:11:24	9.904519
492	14/03/2017 17:11:26	9.903700
493	14/03/2017 17:11:27	9.904182
494	14/03/2017 17:11:29	9.905118
495	14/03/2017 17:11:30	9.905756
496	14/03/2017 17:11:32	9.906081
497	14/03/2017 17:11:33	9.905538
498	14/03/2017 17:11:35	9.904249
499	14/03/2017 17:11:36	9.904900
500	14/03/2017 17:11:38	9.906018
501	14/03/2017 17:11:39	9.907529
502	14/03/2017 17:11:41	9.906833
503	14/03/2017 17:11:42	9.906224
504	14/03/2017 17:11:44	9.904395
505	14/03/2017 17:11:46	9.905066
506	14/03/2017 17:11:47	9.903378
507	14/03/2017 17:11:49	9.902752
508	14/03/2017 17:11:50	9.902380
509	14/03/2017 17:11:52	9.904916
510	14/03/2017 17:11:53	9.903991
511	14/03/2017 17:11:55	9.904865
512	14/03/2017 17:11:56	9.907428
513	14/03/2017 17:11:58	9.906858
514	14/03/2017 17:11:59	9.905710
515	14/03/2017 17:12:01	9.911880
516	14/03/2017 17:12:02	9.904591
517	14/03/2017 17:12:04	9.905319
518	14/03/2017 17:12:05	9.907427
519	14/03/2017 17:12:07	9.906946
520	14/03/2017 17:12:08	9.906715
521	14/03/2017 17:12:10	9.904147
522	14/03/2017 17:12:11	9.904092
523	14/03/2017 17:12:13	9.901219
524	14/03/2017 17:12:14	9.903649
525	14/03/2017 17:12:16	9.903478
526	14/03/2017 17:12:17	9.905714
527	14/03/2017 17:12:19	9.903967
528	14/03/2017 17:12:20	9.904451
529	14/03/2017 17:12:22	9.905440
530	14/03/2017 17:12:24	9.905948
531	14/03/2017 17:12:25	9.906679
532	14/03/2017 17:12:27	9.906012
533	14/03/2017 17:12:28	9.904554
534	14/03/2017 17:12:30	9.905221
535	14/03/2017 17:12:31	9.905766
536	14/03/2017 17:12:33	9.906527
537	14/03/2017 17:12:34	9.905216
538	14/03/2017 17:12:36	9.905453
539	14/03/2017 17:12:37	9.903880
540	14/03/2017 17:12:39	9.904775
541	14/03/2017 17:12:40	9.904015
542	14/03/2017 17:12:42	9.904971
543	14/03/2017 17:12:43	9.905238
544	14/03/2017 17:12:45	9.909326
545	14/03/2017 17:12:46	9.903907
546	14/03/2017 17:12:48	9.904880
547	14/03/2017 17:12:49	9.907543
548	14/03/2017 17:12:51	9.907276
549	14/03/2017 17:12:52	9.906610
550	14/03/2017 17:12:54	9.907110
551	14/03/2017 17:12:56	9.904420
552	14/03/2017 17:12:57	9.904554
553	14/03/2017 17:12:59	9.905764
554	14/03/2017 17:13:00	9.904230
555	14/03/2017 17:13:02	9.904446
556	14/03/2017 17:13:03	9.903311
557	14/03/2017 17:13:05	9.903643
558	14/03/2017 17:13:06	9.904009
559	14/03/2017 17:13:08	9.905566
560	14/03/2017 17:13:09	9.906160
561	14/03/2017 17:13:11	9.905581
562	14/03/2017 17:13:12	9.903996
563	14/03/2017 17:13:14	9.904720
564	14/03/2017 17:13:15	9.905977
565	14/03/2017 17:13:17	9.907437
566	14/03/2017 17:13:18	9.906590
567	14/03/2017 17:13:20	9.905997
568	14/03/2017 17:13:21	9.904059
569	14/03/2017 17:13:23	9.904848
570	14/03/2017 17:13:25	9.902803
571	14/03/2017 17:13:26	9.903471
572	14/03/2017 17:13:28	9.903823
573	14/03/2017 17:13:29	9.908041
574	14/03/2017 17:13:31	9.903752
575	14/03/2017 17:13:32	9.904818
576	14/03/2017 17:13:34	9.907538
577	14/03/2017 17:13:35	9.907250
578	14/03/2017 17:13:37	9.906372
579	14/03/2017 17:13:38	9.909442
580	14/03/2017 17:13:40	9.904524
581	14/03/2017 17:13:41	9.904658
582	14/03/2017 17:13:43	9.906299
583	14/03/2017 17:13:44	9.905183
584	14/03/2017 17:13:46	9.905538
585	14/03/2017 17:13:47	9.903483
586	14/03/2017 17:13:49	9.903457
587	14/03/2017 17:13:51	9.901501
588	14/03/2017 17:13:52	9.903860
589	14/03/2017 17:13:54	9.905132
590	14/03/2017 17:13:55	9.906089
591	14/03/2017 17:13:57	9.903799
592	14/03/2017 17:13:58	9.904300
593	14/03/2017 17:14:00	9.905529
594	14/03/2017 17:14:01	9.906545
595	14/03/2017 17:14:03	9.907038
596	14/03/2017 17:14:04	9.906179
597	14/03/2017 17:14:06	9.904350
598	14/03/2017 17:14:07	9.905061
599	14/03/2017 17:14:09	9.905331
600	14/03/2017 17:14:10	9.905961
601	14/03/2017 17:14:12	9.904383
602	14/03/2017 17:14:13	9.904572
603	14/03/2017 17:14:15	9.903384
604	14/03/2017 17:14:16	9.904392
605	14/03/2017 17:14:18	9.904266
606	14/03/2017 17:14:19	9.905644
607	14/03/2017 17:14:21	9.905272
608	14/03/2017 17:14:22	9.911507
609	14/03/2017 17:14:24	9.903901
610	14/03/2017 17:14:26	9.904927
611	14/03/2017 17:14:27	9.907550
612	14/03/2017 17:14:29	9.907505
613	14/03/2017 17:14:30	9.906859
614	14/03/2017 17:14:32	9.904715
615	14/03/2017 17:14:33	9.904302
616	14/03/2017 17:14:35	9.903700
617	14/03/2017 17:14:36	9.905017
618	14/03/2017 17:14:38	9.903227
619	14/03/2017 17:14:39	9.904359
620	14/03/2017 17:14:41	9.903327
621	14/03/2017 17:14:42	9.903722
622	14/03/2017 17:14:44	9.904334
623	14/03/2017 17:14:45	9.905653
624	14/03/2017 17:14:47	9.906155
625	14/03/2017 17:14:48	9.905544
626	14/03/2017 17:14:50	9.903968
627	14/03/2017 17:14:51	9.904621
628	14/03/2017 17:14:53	9.905944
629	14/03/2017 17:14:55	9.907406
630	14/03/2017 17:14:56	9.906662
631	14/03/2017 17:14:58	9.905888
632	14/03/2017 17:14:59	9.904027
633	14/03/2017 17:15:01	9.904764
634	14/03/2017 17:15:02	9.902958
635	14/03/2017 17:15:04	9.902497
636	14/03/2017 17:15:05	9.902171
637	14/03/2017 17:15:07	9.904672
638	14/03/2017 17:15:08	9.903694
639	14/03/2017 17:15:10	9.904565
640	14/03/2017 17:15:11	9.907276
641	14/03/2017 17:15:13	9.906816
642	14/03/2017 17:15:14	9.906082
643	14/03/2017 17:15:16	9.913111
644	14/03/2017 17:15:17	9.904454
645	14/03/2017 17:15:19	9.905052
646	14/03/2017 17:15:21	9.906850
647	14/03/2017 17:15:22	9.905918
648	14/03/2017 17:15:24	9.906016
649	14/03/2017 17:15:25	9.903716
650	14/03/2017 17:15:27	9.903649
651	14/03/2017 17:15:28	9.901221
652	14/03/2017 17:15:30	9.903648
653	14/03/2017 17:15:31	9.904780
654	14/03/2017 17:15:33	9.906187
655	14/03/2017 17:15:34	9.903830
656	14/03/2017 17:15:36	9.904374
657	14/03/2017 17:15:37	9.905584
658	14/03/2017 17:15:39	9.906774
659	14/03/2017 17:15:40	9.907132
660	14/03/2017 17:15:42	9.906261
661	14/03/2017 17:15:43	9.904412
662	14/03/2017 17:15:45	9.905029
663	14/03/2017 17:15:46	9.904363
664	14/03/2017 17:15:48	9.904323
665	14/03/2017 17:15:50	9.902196
666	14/03/2017 17:15:51	9.903507
667	14/03/2017 17:15:53	9.903382
668	14/03/2017 17:15:54	9.904437
669	14/03/2017 17:15:56	9.906872
670	14/03/2017 17:15:57	9.906737
671	14/03/2017 17:15:59	9.905185
672	14/03/2017 17:16:00	9.912955
673	14/03/2017 17:16:02	9.904196
674	14/03/2017 17:16:03	9.905156
675	14/03/2017 17:16:05	9.907617
676	14/03/2017 17:16:06	9.907239
677	14/03/2017 17:16:08	9.906598
678	14/03/2017 17:16:09	9.903850
679	14/03/2017 17:16:11	9.903786
680	14/03/2017 17:16:13	9.900963
681	14/03/2017 17:16:14	9.903600
682	14/03/2017 17:16:16	9.904156
683	14/03/2017 17:16:17	9.905885
684	14/03/2017 17:16:19	9.903755
685	14/03/2017 17:16:20	9.904317
686	14/03/2017 17:16:22	9.905529
687	14/03/2017 17:16:23	9.906550
688	14/03/2017 17:16:25	9.907088
689	14/03/2017 17:16:26	9.906223
690	14/03/2017 17:16:28	9.904483
691	14/03/2017 17:16:29	9.905140
692	14/03/2017 17:16:31	9.904754
693	14/03/2017 17:16:32	9.905190
694	14/03/2017 17:16:34	9.903524
695	14/03/2017 17:16:35	9.904154
696	14/03/2017 17:16:37	9.903307
697	14/03/2017 17:16:38	9.904550
698	14/03/2017 17:16:40	9.905259
