nMed	DataHora	Tensao
697	14/03/2017 19:31:25	9.904716
698	14/03/2017 19:31:26	9.903796
699	14/03/2017 19:31:28	9.904877
700	14/03/2017 19:31:29	9.902813
701	14/03/2017 19:31:31	9.905057
702	14/03/2017 19:31:32	9.904022
703	14/03/2017 19:31:34	9.904618
704	14/03/2017 19:31:35	9.905757
705	14/03/2017 19:31:37	9.906457
706	14/03/2017 19:31:38	9.907376
707	14/03/2017 19:31:40	9.906637
708	14/03/2017 19:31:42	9.904812
709	14/03/2017 19:31:43	9.905447
710	14/03/2017 19:31:45	9.905091
711	14/03/2017 19:31:46	9.904799
712	14/03/2017 19:31:48	9.902265
713	14/03/2017 19:31:49	9.903624
714	14/03/2017 19:31:51	9.903834
715	14/03/2017 19:31:52	9.904961
716	14/03/2017 19:31:54	9.907422
717	14/03/2017 19:31:55	9.906871
718	14/03/2017 19:31:57	9.905971
719	14/03/2017 19:31:58	9.910249
720	14/03/2017 19:32:00	9.904868
721	14/03/2017 19:32:01	9.905374
722	14/03/2017 19:32:03	9.906872
723	14/03/2017 19:32:05	9.905762
724	14/03/2017 19:32:06	9.905414
725	14/03/2017 19:32:08	9.903790
726	14/03/2017 19:32:09	9.904192
727	14/03/2017 19:32:11	9.904744
728	14/03/2017 19:32:12	9.905954
729	14/03/2017 19:32:14	9.906439
730	14/03/2017 19:32:15	9.906032
731	14/03/2017 19:32:17	9.904606
732	14/03/2017 19:32:18	9.905372
733	14/03/2017 19:32:20	9.906412
734	14/03/2017 19:32:21	9.907263
735	14/03/2017 19:32:23	9.905742
736	14/03/2017 19:32:24	9.905308
737	14/03/2017 19:32:26	9.903922
738	14/03/2017 19:32:27	9.904908
739	14/03/2017 19:32:29	9.905488
740	14/03/2017 19:32:31	9.906507
741	14/03/2017 19:32:32	9.905456
742	14/03/2017 19:32:34	9.908051
743	14/03/2017 19:32:35	9.904506
744	14/03/2017 19:32:37	9.905539
745	14/03/2017 19:32:38	9.908033
746	14/03/2017 19:32:40	9.907807
747	14/03/2017 19:32:41	9.907087
748	14/03/2017 19:32:43	9.904520
749	14/03/2017 19:32:44	9.904383
750	14/03/2017 19:32:46	9.901290
751	14/03/2017 19:32:47	9.903635
752	14/03/2017 19:32:49	9.905108
753	14/03/2017 19:32:50	9.906345
754	14/03/2017 19:32:52	9.904303
755	14/03/2017 19:32:53	9.904986
756	14/03/2017 19:32:55	9.906211
757	14/03/2017 19:32:57	9.907618
758	14/03/2017 19:32:58	9.907602
759	14/03/2017 19:33:00	9.906697
760	14/03/2017 19:33:01	9.904620
761	14/03/2017 19:33:03	9.905294
762	14/03/2017 19:33:04	9.903809
763	14/03/2017 19:33:06	9.903006
764	14/03/2017 19:33:07	9.902791
765	14/03/2017 19:33:09	9.905058
766	14/03/2017 19:33:10	9.904224
767	14/03/2017 19:33:12	9.905245
768	14/03/2017 19:33:13	9.907932
769	14/03/2017 19:33:15	9.907750
770	14/03/2017 19:33:16	9.907294
771	14/03/2017 19:33:18	9.904770
772	14/03/2017 19:33:20	9.904676
773	14/03/2017 19:33:21	9.903136
774	14/03/2017 19:33:23	9.904226
775	14/03/2017 19:33:24	9.902938
776	14/03/2017 19:33:26	9.905121
777	14/03/2017 19:33:27	9.904167
778	14/03/2017 19:33:29	9.904577
779	14/03/2017 19:33:30	9.905860
780	14/03/2017 19:33:32	9.906478
781	14/03/2017 19:33:33	9.907475
782	14/03/2017 19:33:35	9.906723
783	14/03/2017 19:33:36	9.904920
784	14/03/2017 19:33:38	9.905512
785	14/03/2017 19:33:39	9.905292
786	14/03/2017 19:33:41	9.904919
787	14/03/2017 19:33:43	9.902517
788	14/03/2017 19:33:44	9.903796
789	14/03/2017 19:33:46	9.903916
790	14/03/2017 19:33:47	9.905105
791	14/03/2017 19:33:49	9.907686
792	14/03/2017 19:33:50	9.906995
793	14/03/2017 19:33:52	9.906380
794	14/03/2017 19:33:53	9.905003
795	14/03/2017 19:33:55	9.904948
796	14/03/2017 19:33:56	9.905401
797	14/03/2017 19:33:58	9.907045
798	14/03/2017 19:33:59	9.905819
799	14/03/2017 19:34:01	9.905757
800	14/03/2017 19:34:02	9.903918
801	14/03/2017 19:34:04	9.904105
802	14/03/2017 19:34:05	9.904007
803	14/03/2017 19:34:07	9.905782
804	14/03/2017 19:34:09	9.906413
805	14/03/2017 19:34:10	9.906131
806	14/03/2017 19:34:12	9.904715
807	14/03/2017 19:34:13	9.905438
808	14/03/2017 19:34:15	9.906331
809	14/03/2017 19:34:16	9.907136
810	14/03/2017 19:34:18	9.905526
811	14/03/2017 19:34:19	9.905451
812	14/03/2017 19:34:21	9.904020
813	14/03/2017 19:34:22	9.905013
814	14/03/2017 19:34:24	9.904800
815	14/03/2017 19:34:25	9.906085
816	14/03/2017 19:34:27	9.905609
817	14/03/2017 19:34:28	9.912494
818	14/03/2017 19:34:30	9.904533
819	14/03/2017 19:34:32	9.905536
820	14/03/2017 19:34:33	9.908067
821	14/03/2017 19:34:35	9.907960
822	14/03/2017 19:34:36	9.907230
823	14/03/2017 19:34:38	9.904640
824	14/03/2017 19:34:39	9.904505
825	14/03/2017 19:34:41	9.901849
826	14/03/2017 19:34:42	9.903539
827	14/03/2017 19:34:44	9.903727
828	14/03/2017 19:34:45	9.905835
829	14/03/2017 19:34:47	9.904280
830	14/03/2017 19:34:48	9.904744
831	14/03/2017 19:34:50	9.905952
832	14/03/2017 19:34:51	9.907198
833	14/03/2017 19:34:53	9.907604
834	14/03/2017 19:34:54	9.906830
835	14/03/2017 19:34:56	9.904856
836	14/03/2017 19:34:58	9.905490
837	14/03/2017 19:34:59	9.904677
838	14/03/2017 19:35:01	9.903967
839	14/03/2017 19:35:02	9.902060
840	14/03/2017 19:35:04	9.904110
841	14/03/2017 19:35:05	9.904020
842	14/03/2017 19:35:07	9.905112
843	14/03/2017 19:35:08	9.907763
844	14/03/2017 19:35:10	9.906980
845	14/03/2017 19:35:11	9.906244
846	14/03/2017 19:35:13	9.907986
847	14/03/2017 19:35:14	9.904998
848	14/03/2017 19:35:16	9.905228
849	14/03/2017 19:35:17	9.906981
850	14/03/2017 19:35:19	9.905220
851	14/03/2017 19:35:21	9.905336
852	14/03/2017 19:35:22	9.903884
853	14/03/2017 19:35:24	9.904339
854	14/03/2017 19:35:25	9.905286
855	14/03/2017 19:35:27	9.905749
856	14/03/2017 19:35:28	9.906864
857	14/03/2017 19:35:30	9.906539
858	14/03/2017 19:35:31	9.904881
859	14/03/2017 19:35:33	9.905610
860	14/03/2017 19:35:34	9.905957
861	14/03/2017 19:35:36	9.906248
862	14/03/2017 19:35:37	9.904050
863	14/03/2017 19:35:39	9.904095
864	14/03/2017 19:35:41	9.903966
865	14/03/2017 19:35:42	9.904939
866	14/03/2017 19:35:44	9.907491
867	14/03/2017 19:35:45	9.906769
868	14/03/2017 19:35:47	9.905808
869	14/03/2017 19:35:48	9.910126
870	14/03/2017 19:35:50	9.904848
871	14/03/2017 19:35:51	9.905663
872	14/03/2017 19:35:53	9.907813
873	14/03/2017 19:35:54	9.907132
874	14/03/2017 19:35:56	9.906825
875	14/03/2017 19:35:57	9.904275
876	14/03/2017 19:35:59	9.904110
877	14/03/2017 19:36:00	9.901991
878	14/03/2017 19:36:02	9.904454
879	14/03/2017 19:36:03	9.906022
880	14/03/2017 19:36:05	9.906148
881	14/03/2017 19:36:07	9.904483
882	14/03/2017 19:36:08	9.905107
883	14/03/2017 19:36:10	9.906331
884	14/03/2017 19:36:11	9.907907
885	14/03/2017 19:36:13	9.907567
886	14/03/2017 19:36:14	9.906749
887	14/03/2017 19:36:16	9.904760
888	14/03/2017 19:36:17	9.905416
889	14/03/2017 19:36:19	9.903600
890	14/03/2017 19:36:20	9.903199
891	14/03/2017 19:36:22	9.903379
892	14/03/2017 19:36:23	9.904730
893	14/03/2017 19:36:25	9.904269
894	14/03/2017 19:36:26	9.905354
895	14/03/2017 19:36:28	9.908000
896	14/03/2017 19:36:30	9.907791
897	14/03/2017 19:36:31	9.907271
898	14/03/2017 19:36:33	9.905041
899	14/03/2017 19:36:34	9.904995
900	14/03/2017 19:36:36	9.904462
901	14/03/2017 19:36:37	9.905723
902	14/03/2017 19:36:39	9.903787
903	14/03/2017 19:36:40	9.904794
904	14/03/2017 19:36:42	9.903926
905	14/03/2017 19:36:43	9.904451
906	14/03/2017 19:36:45	9.905294
907	14/03/2017 19:36:46	9.905849
908	14/03/2017 19:36:48	9.906441
909	14/03/2017 19:36:49	9.906003
910	14/03/2017 19:36:51	9.904715
911	14/03/2017 19:36:52	9.905296
912	14/03/2017 19:36:54	9.906524
913	14/03/2017 19:36:55	9.908017
914	14/03/2017 19:36:57	9.906889
915	14/03/2017 19:36:59	9.906202
916	14/03/2017 19:37:00	9.904388
917	14/03/2017 19:37:02	9.905198
918	14/03/2017 19:37:03	9.903412
919	14/03/2017 19:37:05	9.903811
920	14/03/2017 19:37:06	9.903735
921	14/03/2017 19:37:08	9.907975
922	14/03/2017 19:37:09	9.904373
923	14/03/2017 19:37:11	9.905368
924	14/03/2017 19:37:12	9.907985
925	14/03/2017 19:37:14	9.907642
926	14/03/2017 19:37:15	9.906945
927	14/03/2017 19:37:17	9.905834
928	14/03/2017 19:37:18	9.905081
929	14/03/2017 19:37:20	9.905079
930	14/03/2017 19:37:21	9.906804
931	14/03/2017 19:37:23	9.905656
932	14/03/2017 19:37:24	9.905768
933	14/03/2017 19:37:26	9.904055
934	14/03/2017 19:37:27	9.904198
935	14/03/2017 19:37:29	9.902878
936	14/03/2017 19:37:31	9.905149
937	14/03/2017 19:37:32	9.906173
938	14/03/2017 19:37:34	9.906233
939	14/03/2017 19:37:35	9.904549
940	14/03/2017 19:37:37	9.905152
941	14/03/2017 19:37:38	9.906516
942	14/03/2017 19:37:40	9.908014
943	14/03/2017 19:37:41	9.907457
944	14/03/2017 19:37:43	9.906659
945	14/03/2017 19:37:44	9.904709
946	14/03/2017 19:37:46	9.905410
947	14/03/2017 19:37:47	9.903655
948	14/03/2017 19:37:49	9.902898
949	14/03/2017 19:37:50	9.902463
950	14/03/2017 19:37:52	9.904891
951	14/03/2017 19:37:53	9.904200
952	14/03/2017 19:37:55	9.905291
953	14/03/2017 19:37:56	9.907842
954	14/03/2017 19:37:58	9.907118
955	14/03/2017 19:37:59	9.906239
956	14/03/2017 19:38:01	9.905952
957	14/03/2017 19:38:03	9.904907
958	14/03/2017 19:38:04	9.905635
959	14/03/2017 19:38:06	9.907852
960	14/03/2017 19:38:07	9.907290
961	14/03/2017 19:38:09	9.906968
962	14/03/2017 19:38:10	9.904589
963	14/03/2017 19:38:12	9.904358
964	14/03/2017 19:38:13	9.901534
965	14/03/2017 19:38:15	9.903774
966	14/03/2017 19:38:16	9.904430
967	14/03/2017 19:38:18	9.905824
968	14/03/2017 19:38:19	9.904459
969	14/03/2017 19:38:21	9.904837
970	14/03/2017 19:38:22	9.906087
971	14/03/2017 19:38:24	9.907083
972	14/03/2017 19:38:25	9.907656
973	14/03/2017 19:38:27	9.906818
974	14/03/2017 19:38:28	9.905000
975	14/03/2017 19:38:30	9.905646
976	14/03/2017 19:38:32	9.905409
977	14/03/2017 19:38:33	9.905792
978	14/03/2017 19:38:35	9.904021
979	14/03/2017 19:38:36	9.904549
980	14/03/2017 19:38:38	9.903885
981	14/03/2017 19:38:39	9.905097
982	14/03/2017 19:38:41	9.906510
983	14/03/2017 19:38:42	9.906843
984	14/03/2017 19:38:44	9.905635
985	14/03/2017 19:38:45	9.906463
986	14/03/2017 19:38:47	9.904630
987	14/03/2017 19:38:48	9.905575
988	14/03/2017 19:38:50	9.908180
989	14/03/2017 19:38:51	9.908014
990	14/03/2017 19:38:53	9.907391
991	14/03/2017 19:38:54	9.904802
992	14/03/2017 19:38:56	9.904756
993	14/03/2017 19:38:57	9.902563
994	14/03/2017 19:38:59	9.903745
995	14/03/2017 19:39:01	9.903324
996	14/03/2017 19:39:02	9.905348
997	14/03/2017 19:39:04	9.904280
998	14/03/2017 19:39:05	9.904730
999	14/03/2017 19:39:07	9.905900
1000	14/03/2017 19:39:08	9.906290
1001	14/03/2017 19:39:10	9.906951
1002	14/03/2017 19:39:11	9.906487
1003	14/03/2017 19:39:13	9.904965
1004	14/03/2017 19:39:14	9.905549
1005	14/03/2017 19:39:16	9.906246
1006	14/03/2017 19:39:17	9.907309
1007	14/03/2017 19:39:19	9.905852
1008	14/03/2017 19:39:20	9.905850
1009	14/03/2017 19:39:22	9.904340
1010	14/03/2017 19:39:23	9.905229
1011	14/03/2017 19:39:25	9.903838
1012	14/03/2017 19:39:26	9.904603
1013	14/03/2017 19:39:28	9.905198
1014	14/03/2017 19:39:30	9.905526
1015	14/03/2017 19:39:31	9.904373
1016	14/03/2017 19:39:33	9.905492
1017	14/03/2017 19:39:34	9.908097
1018	14/03/2017 19:39:36	9.907705
1019	14/03/2017 19:39:37	9.907243
1020	14/03/2017 19:39:39	9.905717
1021	14/03/2017 19:39:40	9.904980
1022	14/03/2017 19:39:42	9.904655
1023	14/03/2017 19:39:43	9.906110
1024	14/03/2017 19:39:45	9.904583
1025	14/03/2017 19:39:46	9.905409
1026	14/03/2017 19:39:48	9.903944
1027	14/03/2017 19:39:49	9.904337
1028	14/03/2017 19:39:51	9.904302
1029	14/03/2017 19:39:52	9.905855
1030	14/03/2017 19:39:54	9.906351
1031	14/03/2017 19:39:55	9.905942
1032	14/03/2017 19:39:57	9.904692
1033	14/03/2017 19:39:59	9.905444
1034	14/03/2017 19:40:00	9.906569
1035	14/03/2017 19:40:02	9.907910
1036	14/03/2017 19:40:03	9.907024
1037	14/03/2017 19:40:05	9.906520
1038	14/03/2017 19:40:06	9.904650
1039	14/03/2017 19:40:08	9.905459
1040	14/03/2017 19:40:09	9.903169
1041	14/03/2017 19:40:11	9.903242
1042	14/03/2017 19:40:12	9.903337
1043	14/03/2017 19:40:14	9.906194
1044	14/03/2017 19:40:15	9.904350
1045	14/03/2017 19:40:17	9.905414
1046	14/03/2017 19:40:18	9.907964
1047	14/03/2017 19:40:20	9.907168
1048	14/03/2017 19:40:21	9.906698
1049	14/03/2017 19:40:23	9.907248
1050	14/03/2017 19:40:24	9.905034
1051	14/03/2017 19:40:26	9.905327
1052	14/03/2017 19:40:28	9.907113
1053	14/03/2017 19:40:29	9.906051
1054	14/03/2017 19:40:31	9.906182
1055	14/03/2017 19:40:32	9.904054
1056	14/03/2017 19:40:34	9.904256
1057	14/03/2017 19:40:35	9.902952
1058	14/03/2017 19:40:37	9.905250
1059	14/03/2017 19:40:38	9.906201
1060	14/03/2017 19:40:40	9.906194
1061	14/03/2017 19:40:41	9.904461
1062	14/03/2017 19:40:43	9.904999
1063	14/03/2017 19:40:44	9.906284
1064	14/03/2017 19:40:46	9.907364
1065	14/03/2017 19:40:47	9.907641
1066	14/03/2017 19:40:49	9.906873
1067	14/03/2017 19:40:50	9.905091
1068	14/03/2017 19:40:52	9.905605
1069	14/03/2017 19:40:53	9.905957
1070	14/03/2017 19:40:55	9.906835
1071	14/03/2017 19:40:56	9.905004
1072	14/03/2017 19:40:58	9.905318
1073	14/03/2017 19:40:59	9.904026
1074	14/03/2017 19:41:01	9.905133
1075	14/03/2017 19:41:03	9.906084
1076	14/03/2017 19:41:04	9.906600
1077	14/03/2017 19:41:06	9.905526
1078	14/03/2017 19:41:07	9.906535
1079	14/03/2017 19:41:09	9.904572
1080	14/03/2017 19:41:10	9.905589
1081	14/03/2017 19:41:12	9.908125
1082	14/03/2017 19:41:13	9.908033
1083	14/03/2017 19:41:15	9.907446
1084	14/03/2017 19:41:16	9.904971
1085	14/03/2017 19:41:18	9.904945
1086	14/03/2017 19:41:19	9.903614
1087	14/03/2017 19:41:21	9.904867
1088	14/03/2017 19:41:22	9.903074
1089	14/03/2017 19:41:24	9.904896
1090	14/03/2017 19:41:25	9.904107
1091	14/03/2017 19:41:27	9.904611
1092	14/03/2017 19:41:29	9.905752
1093	14/03/2017 19:41:30	9.905923
1094	14/03/2017 19:41:32	9.906650
1095	14/03/2017 19:41:33	9.906128
1096	14/03/2017 19:41:35	9.904907
1097	14/03/2017 19:41:36	9.905532
1098	14/03/2017 19:41:38	9.906498
1099	14/03/2017 19:41:39	9.907584
1100	14/03/2017 19:41:41	9.905861
1101	14/03/2017 19:41:42	9.905580
1102	14/03/2017 19:41:44	9.904083
1103	14/03/2017 19:41:45	9.905174
1104	14/03/2017 19:41:47	9.904666
1105	14/03/2017 19:41:48	9.905720
1106	14/03/2017 19:41:50	9.905686
1107	14/03/2017 19:41:51	9.910011
1108	14/03/2017 19:41:53	9.904519
1109	14/03/2017 19:41:55	9.905567
1110	14/03/2017 19:41:56	9.908215
1111	14/03/2017 19:41:58	9.907834
1112	14/03/2017 19:41:59	9.907288
1113	14/03/2017 19:42:01	9.905042
1114	14/03/2017 19:42:02	9.905091
1115	14/03/2017 19:42:04	9.904978
1116	14/03/2017 19:42:05	9.906594
1117	14/03/2017 19:42:07	9.905458
1118	14/03/2017 19:42:08	9.905814
1119	14/03/2017 19:42:10	9.904060
1120	14/03/2017 19:42:11	9.904343
1121	14/03/2017 19:42:13	9.903496
1122	14/03/2017 19:42:14	9.905410
1123	14/03/2017 19:42:16	9.906400
1124	14/03/2017 19:42:17	9.906336
1125	14/03/2017 19:42:19	9.904483
1126	14/03/2017 19:42:20	9.905022
1127	14/03/2017 19:42:22	9.906320
1128	14/03/2017 19:42:23	9.907635
1129	14/03/2017 19:42:25	9.907767
1130	14/03/2017 19:42:26	9.906932
1131	14/03/2017 19:42:28	9.905005
1132	14/03/2017 19:42:30	9.905632
1133	14/03/2017 19:42:31	9.905077
1134	14/03/2017 19:42:33	9.905034
1135	14/03/2017 19:42:34	9.902707
1136	14/03/2017 19:42:36	9.904094
1137	14/03/2017 19:42:37	9.904056
1138	14/03/2017 19:42:39	9.905180
1139	14/03/2017 19:42:40	9.907391
1140	14/03/2017 19:42:42	9.906810
1141	14/03/2017 19:42:43	9.905602
1142	14/03/2017 19:42:45	9.904588
1143	14/03/2017 19:42:46	9.904628
1144	14/03/2017 19:42:48	9.905619
1145	14/03/2017 19:42:49	9.908196
1146	14/03/2017 19:42:51	9.908107
1147	14/03/2017 19:42:52	9.907503
1148	14/03/2017 19:42:54	9.904990
1149	14/03/2017 19:42:55	9.904950
1150	14/03/2017 19:42:57	9.903914
1151	14/03/2017 19:42:58	9.905377
1152	14/03/2017 19:43:00	9.903534
1153	14/03/2017 19:43:02	9.904965
1154	14/03/2017 19:43:03	9.904043
1155	14/03/2017 19:43:05	9.904486
1156	14/03/2017 19:43:06	9.905281
1157	14/03/2017 19:43:08	9.905908
1158	14/03/2017 19:43:09	9.906393
1159	14/03/2017 19:43:11	9.906121
1160	14/03/2017 19:43:12	9.904660
1161	14/03/2017 19:43:14	9.905386
1162	14/03/2017 19:43:15	9.906544
1163	14/03/2017 19:43:17	9.908072
1164	14/03/2017 19:43:18	9.907670
1165	14/03/2017 19:43:20	9.906862
1166	14/03/2017 19:43:21	9.904876
1167	14/03/2017 19:43:23	9.905616
1168	14/03/2017 19:43:24	9.904598
1169	14/03/2017 19:43:26	9.904092
1170	14/03/2017 19:43:27	9.902210
1171	14/03/2017 19:43:29	9.903957
1172	14/03/2017 19:43:30	9.904225
1173	14/03/2017 19:43:32	9.905200
1174	14/03/2017 19:43:34	9.907643
1175	14/03/2017 19:43:35	9.906965
1176	14/03/2017 19:43:37	9.905850
1177	14/03/2017 19:43:38	9.909220
1178	14/03/2017 19:43:40	9.904953
1179	14/03/2017 19:43:41	9.905761
1180	14/03/2017 19:43:43	9.908248
1181	14/03/2017 19:43:44	9.907753
1182	14/03/2017 19:43:46	9.907191
1183	14/03/2017 19:43:47	9.904544
1184	14/03/2017 19:43:49	9.904555
1185	14/03/2017 19:43:50	9.901989
1186	14/03/2017 19:43:52	9.903583
1187	14/03/2017 19:43:53	9.903364
1188	14/03/2017 19:43:55	9.905377
1189	14/03/2017 19:43:56	9.904340
1190	14/03/2017 19:43:58	9.904838
1191	14/03/2017 19:43:59	9.905811
1192	14/03/2017 19:44:01	9.906305
1193	14/03/2017 19:44:02	9.906928
1194	14/03/2017 19:44:04	9.906350
1195	14/03/2017 19:44:06	9.904931
1196	14/03/2017 19:44:07	9.905645
1197	14/03/2017 19:44:09	9.906258
1198	14/03/2017 19:44:10	9.907161
1199	14/03/2017 19:44:12	9.905982
1200	14/03/2017 19:44:13	9.905944
1201	14/03/2017 19:44:15	9.904289
1202	14/03/2017 19:44:16	9.905218
1203	14/03/2017 19:44:18	9.904298
1204	14/03/2017 19:44:19	9.904804
1205	14/03/2017 19:44:21	9.905151
1206	14/03/2017 19:44:22	9.907630
1207	14/03/2017 19:44:24	9.904597
1208	14/03/2017 19:44:25	9.905528
1209	14/03/2017 19:44:27	9.908186
1210	14/03/2017 19:44:28	9.907999
1211	14/03/2017 19:44:30	9.907406
1212	14/03/2017 19:44:32	9.904971
1213	14/03/2017 19:44:33	9.905036
1214	14/03/2017 19:44:35	9.904304
1215	14/03/2017 19:44:36	9.905880
1216	14/03/2017 19:44:38	9.904339
1217	14/03/2017 19:44:39	9.905250
1218	14/03/2017 19:44:41	9.904016
1219	14/03/2017 19:44:42	9.904377
1220	14/03/2017 19:44:44	9.904162
1221	14/03/2017 19:44:45	9.905827
1222	14/03/2017 19:44:47	9.906315
1223	14/03/2017 19:44:48	9.905986
1224	14/03/2017 19:44:50	9.904660
1225	14/03/2017 19:44:51	9.905247
1226	14/03/2017 19:44:53	9.906496
1227	14/03/2017 19:44:54	9.908034
1228	14/03/2017 19:44:56	9.907837
1229	14/03/2017 19:44:57	9.906863
1230	14/03/2017 19:44:59	9.904930
1231	14/03/2017 19:45:00	9.905683
1232	14/03/2017 19:45:02	9.905157
1233	14/03/2017 19:45:04	9.905116
1234	14/03/2017 19:45:05	9.903262
1235	14/03/2017 19:45:07	9.904246
1236	14/03/2017 19:45:08	9.904039
1237	14/03/2017 19:45:10	9.905041
1238	14/03/2017 19:45:11	9.906253
1239	14/03/2017 19:45:13	9.906750
1240	14/03/2017 19:45:14	9.905578
1241	14/03/2017 19:45:16	9.912216
1242	14/03/2017 19:45:17	9.904719
1243	14/03/2017 19:45:19	9.905656
1244	14/03/2017 19:45:20	9.908216
1245	14/03/2017 19:45:22	9.908216
1246	14/03/2017 19:45:23	9.907547
1247	14/03/2017 19:45:25	9.904921
1248	14/03/2017 19:45:26	9.904809
1249	14/03/2017 19:45:28	9.903257
1250	14/03/2017 19:45:29	9.904749
1251	14/03/2017 19:45:31	9.902989
1252	14/03/2017 19:45:33	9.904826
1253	14/03/2017 19:45:34	9.904134
1254	14/03/2017 19:45:36	9.904685
1255	14/03/2017 19:45:37	9.905729
1256	14/03/2017 19:45:39	9.906094
1257	14/03/2017 19:45:40	9.906501
1258	14/03/2017 19:45:42	9.906168
1259	14/03/2017 19:45:43	9.904863
1260	14/03/2017 19:45:45	9.905580
1261	14/03/2017 19:45:46	9.906749
1262	14/03/2017 19:45:48	9.907978
1263	14/03/2017 19:45:49	9.906985
1264	14/03/2017 19:45:51	9.906429
1265	14/03/2017 19:45:52	9.904469
1266	14/03/2017 19:45:54	9.905361
1267	14/03/2017 19:45:55	9.903385
1268	14/03/2017 19:45:57	9.903671
1269	14/03/2017 19:45:58	9.903512
1270	14/03/2017 19:46:00	9.905074
1271	14/03/2017 19:46:02	9.904446
1272	14/03/2017 19:46:03	9.905386
1273	14/03/2017 19:46:05	9.907896
1274	14/03/2017 19:46:06	9.907216
1275	14/03/2017 19:46:08	9.906272
1276	14/03/2017 19:46:09	9.905277
1277	14/03/2017 19:46:11	9.904973
1278	14/03/2017 19:46:12	9.905859
1279	14/03/2017 19:46:14	9.908183
1280	14/03/2017 19:46:15	9.907868
1281	14/03/2017 19:46:17	9.907384
1282	14/03/2017 19:46:18	9.904794
1283	14/03/2017 19:46:20	9.904803
1284	14/03/2017 19:46:21	9.902811
1285	14/03/2017 19:46:23	9.904127
1286	14/03/2017 19:46:24	9.902889
1287	14/03/2017 19:46:26	9.904867
1288	14/03/2017 19:46:27	9.904276
1289	14/03/2017 19:46:29	9.904907
1290	14/03/2017 19:46:30	9.905917
1291	14/03/2017 19:46:32	9.906341
1292	14/03/2017 19:46:34	9.907053
1293	14/03/2017 19:46:35	9.906487
1294	14/03/2017 19:46:37	9.905010
1295	14/03/2017 19:46:38	9.905659
1296	14/03/2017 19:46:40	9.906643
1297	14/03/2017 19:46:41	9.907842
1298	14/03/2017 19:46:43	9.906864
1299	14/03/2017 19:46:44	9.906466
1300	14/03/2017 19:46:46	9.904763
1301	14/03/2017 19:46:47	9.905445
1302	14/03/2017 19:46:49	9.903608
1303	14/03/2017 19:46:50	9.903161
1304	14/03/2017 19:46:52	9.902588
1305	14/03/2017 19:46:53	9.904680
1306	14/03/2017 19:46:55	9.904400
1307	14/03/2017 19:46:56	9.905330
1308	14/03/2017 19:46:58	9.907784
1309	14/03/2017 19:46:59	9.907080
1310	14/03/2017 19:47:01	9.906069
1311	14/03/2017 19:47:02	9.905243
1312	14/03/2017 19:47:04	9.904886
1313	14/03/2017 19:47:05	9.905820
1314	14/03/2017 19:47:07	9.908331
1315	14/03/2017 19:47:09	9.908130
1316	14/03/2017 19:47:10	9.907481
1317	14/03/2017 19:47:12	9.904964
1318	14/03/2017 19:47:13	9.904808
1319	14/03/2017 19:47:15	9.903126
1320	14/03/2017 19:47:16	9.903755
1321	14/03/2017 19:47:18	9.903145
1322	14/03/2017 19:47:19	9.905108
1323	14/03/2017 19:47:21	9.904165
1324	14/03/2017 19:47:22	9.904848
1325	14/03/2017 19:47:24	9.905850
1326	14/03/2017 19:47:25	9.906175
1327	14/03/2017 19:47:27	9.906554
1328	14/03/2017 19:47:28	9.906094
1329	14/03/2017 19:47:30	9.904803
1330	14/03/2017 19:47:31	9.905444
1331	14/03/2017 19:47:33	9.906678
1332	14/03/2017 19:47:34	9.908282
1333	14/03/2017 19:47:36	9.907530
1334	14/03/2017 19:47:37	9.906755
1335	14/03/2017 19:47:39	9.904960
1336	14/03/2017 19:47:41	9.905570
1337	14/03/2017 19:47:42	9.904726
1338	14/03/2017 19:47:44	9.903943
1339	14/03/2017 19:47:45	9.902200
1340	14/03/2017 19:47:47	9.903902
1341	14/03/2017 19:47:48	9.904024
1342	14/03/2017 19:47:50	9.905141
1343	14/03/2017 19:47:51	9.906887
1344	14/03/2017 19:47:53	9.906847
1345	14/03/2017 19:47:54	9.905632
1346	14/03/2017 19:47:56	9.906842
1347	14/03/2017 19:47:57	9.904696
1348	14/03/2017 19:47:59	9.905682
1349	14/03/2017 19:48:00	9.908303
1350	14/03/2017 19:48:02	9.908244
1351	14/03/2017 19:48:03	9.907558
1352	14/03/2017 19:48:05	9.904975
1353	14/03/2017 19:48:06	9.904995
1354	14/03/2017 19:48:08	9.904443
1355	14/03/2017 19:48:09	9.905338
1356	14/03/2017 19:48:11	9.903618
1357	14/03/2017 19:48:13	9.904919
1358	14/03/2017 19:48:14	9.904098
1359	14/03/2017 19:48:16	9.904496
1360	14/03/2017 19:48:17	9.905335
1361	14/03/2017 19:48:19	9.906062
1362	14/03/2017 19:48:20	9.906535
1363	14/03/2017 19:48:22	9.905934
1364	14/03/2017 19:48:23	9.904730
1365	14/03/2017 19:48:25	9.905382
1366	14/03/2017 19:48:26	9.906598
1367	14/03/2017 19:48:28	9.908176
1368	14/03/2017 19:48:29	9.907782
1369	14/03/2017 19:48:31	9.906840
1370	14/03/2017 19:48:32	9.904975
1371	14/03/2017 19:48:34	9.905656
1372	14/03/2017 19:48:35	9.904783
1373	14/03/2017 19:48:37	9.904392
1374	14/03/2017 19:48:38	9.902487
1375	14/03/2017 19:48:40	9.904053
1376	14/03/2017 19:48:41	9.904122
