# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -1.0283795479070335e+00 +2.2968493479753054e+00 +2.0037193203673155e+01 +7.6425612838562628e+01 +3.6445038960518064e+03 +2.1387980689342349e+05 +8.6182872915614471e+06 
+1.0000000000000001e-01 -1.0283795645936202e+00 +2.2968524895009108e+00 +2.0037467037663596e+01 +7.6369474065745550e+01 +3.6402737444759255e+03 +2.1406225721177837e+05 +8.6363295192110892e+06 
+2.0000000000000001e-01 -1.0283796125811531e+00 +2.2968611754575123e+00 +2.0038195102513374e+01 +7.6214361146581041e+01 +3.6293344905245308e+03 +2.1456716885926301e+05 +8.6822337082402706e+06 
+3.0000000000000004e-01 -1.0283796887612944e+00 +2.2968742978988694e+00 +2.0039237241321590e+01 +7.5980229582321584e+01 +3.6143129748988463e+03 +2.1533088078953375e+05 +8.7436658821513094e+06 
+4.0000000000000002e-01 -1.0283797900256588e+00 +2.2968907488925123e+00 +2.0040453289809989e+01 +7.5687034400088535e+01 +3.5978362031821166e+03 +2.1628973504003746e+05 +8.8082911996216699e+06 
+5.0000000000000000e-01 -1.0283799132658813e+00 +2.2969094204948819e+00 +2.0041703085049914e+01 +7.5354730880028640e+01 +3.5825311654954144e+03 +2.1738007251697028e+05 +8.8637748540210482e+06 
+5.9999999999999998e-01 -1.0283800553736209e+00 +2.2969292047777676e+00 +2.0042846467847252e+01 +7.5003273782026980e+01 +3.5710247828034362e+03 +2.1853823752366620e+05 +8.8977823439549450e+06 
+6.9999999999999996e-01 -1.0283802132404962e+00 +2.2969489938157421e+00 +2.0043743274837812e+01 +7.4652617717115035e+01 +3.5659440479434152e+03 +2.1970057558787707e+05 +8.8979788254086133e+06 
+7.9999999999999993e-01 -1.0283803837580521e+00 +2.2969676796909466e+00 +2.0044253336250453e+01 +7.4322716996670550e+01 +3.5699160529342585e+03 +2.2080343442389014e+05 +8.8520290192369036e+06 
+8.9999999999999991e-01 -1.0283805638178394e+00 +2.2969841544999534e+00 +2.0044236486555125e+01 +7.4033525433671400e+01 +3.5855677795298056e+03 +2.2178316506910979e+05 +8.7475982232708130e+06 
+9.9999999999999989e-01 -1.0283807503113425e+00 +2.2969973103483254e+00 +2.0043552555650013e+01 +7.3804996521906077e+01 +3.6155262592014697e+03 +2.2257612082393171e+05 +8.5723515680346210e+06 
+1.0999999999999999e+00 -1.0283809408632754e+00 +2.2970063246582355e+00 +2.0042119785716768e+01 +7.3651641539215859e+01 +3.6611431259956544e+03 +2.2313620970854390e+05 +8.3203307382584931e+06 
+1.2000000000000000e+00 -1.0283811360273043e+00 +2.2970115044106283e+00 +2.0040085980295228e+01 +7.3566749347312410e+01 +3.7187467473217312e+03 +2.2348444481241802e+05 +8.0108119850883372e+06 
+1.3000000000000000e+00 -1.0283813370884127e+00 +2.2970134361110461e+00 +2.0037655334996046e+01 +7.3538439429938137e+01 +3.7834285001182911e+03 +2.2365782734279460e+05 +7.6693164421196366e+06 
+1.4000000000000001e+00 -1.0283815453316445e+00 +2.2970127062454209e+00 +2.0035032053157266e+01 +7.3554832155190169e+01 +3.8502796034133285e+03 +2.2369335181348847e+05 +7.3213660726608019e+06 
+1.5000000000000002e+00 -1.0283817620419966e+00 +2.2970099012972289e+00 +2.0032420331232696e+01 +7.3604048297853339e+01 +3.9143914053804556e+03 +2.2362800863700325e+05 +6.9924822888228698e+06 
+1.6000000000000003e+00 -1.0283819885046430e+00 +2.2970056077154557e+00 +2.0030024385566605e+01 +7.3674210040128173e+01 +3.9708548805840974e+03 +2.2349877795156941e+05 +6.7081883396947514e+06 
+1.7000000000000004e+00 -1.0283822260046960e+00 +2.2970004119330651e+00 +2.0028048423408769e+01 +7.3753440490360333e+01 +4.0147611744777200e+03 +2.2334263213078104e+05 +6.4940067501095682e+06 
+1.8000000000000005e+00 -1.0283824758274454e+00 +2.2969949003464061e+00 +2.0026696671006665e+01 +7.3829864358616845e+01 +4.0412010799635023e+03 +2.2319653150062787e+05 +6.3754617947419118e+06 
+1.9000000000000006e+00 -1.0283827392582370e+00 +2.2969896593325823e+00 +2.0026173359356726e+01 +7.3891607493986612e+01 +4.0452653056969293e+03 +2.2309742674251119e+05 +6.3780782380136196e+06 
+2.0000000000000004e+00 -1.0283830175825126e+00 +2.2969852752268474e+00 +2.0026682727064152e+01 +7.3926797620460860e+01 +4.0220444272082600e+03 +2.2308225433127722e+05 +6.5273815720906928e+06 
+2.1000000000000005e+00 -1.0283833120257129e+00 +2.2969821759948408e+00 +2.0028351090178816e+01 +7.3927102477105919e+01 +3.9686506245419419e+03 +2.2317693679087627e+05 +6.8380818421530845e+06 
+2.2000000000000006e+00 -1.0283836235902839e+00 +2.2969802249878524e+00 +2.0030999188679548e+01 +7.3895978760070832e+01 +3.8901535229988021e+03 +2.2337737423245289e+05 +7.2820975984045863e+06 
+2.3000000000000007e+00 -1.0283839532266639e+00 +2.2969791614371839e+00 +2.0034372717512948e+01 +7.3839240123365599e+01 +3.7935849985374307e+03 +2.2367549328884276e+05 +7.8207381180607406e+06 
+2.4000000000000008e+00 -1.0283843018852630e+00 +2.2969787246047138e+00 +2.0038217370852344e+01 +7.3762698575695964e+01 +3.6859769234160085e+03 +2.2406323405985482e+05 +8.4153126660310794e+06 
+2.5000000000000009e+00 -1.0283846705164132e+00 +2.2969786537686354e+00 +2.0042278835728471e+01 +7.3672164788695653e+01 +3.5743612878832123e+03 +2.2453254884273699e+05 +9.0271299032470249e+06 
+2.6000000000000010e+00 -1.0283850600704219e+00 +2.2969786882422354e+00 +2.0046302798305902e+01 +7.3573447432023471e+01 +3.4657700836623640e+03 +2.2507540656224082e+05 +9.6174984246101230e+06 
+2.7000000000000011e+00 -1.0283854714975089e+00 +2.2969785673705636e+00 +2.0050034936869892e+01 +7.3472353209403593e+01 +3.3672354321117737e+03 +2.2568379298318413e+05 +1.0147726148790227e+07 
+2.8000000000000012e+00 -1.0283859057478293e+00 +2.2969780305277911e+00 +2.0053220924676168e+01 +7.3374686789272303e+01 +3.2857895308073180e+03 +2.2634971175666974e+05 +1.0579120557176214e+07 
+2.9000000000000012e+00 -1.0283863637714727e+00 +2.2969768171336731e+00 +2.0055606431638836e+01 +7.3286250247029557e+01 +3.2284646143979094e+03 +2.2706518813134296e+05 +1.0872988886503343e+07 
+3.0000000000000013e+00 -1.0283868465183978e+00 +2.2969746666556712e+00 +2.0056937114200156e+01 +7.3212842838264024e+01 +3.2022931473400931e+03 +2.2782227085916480e+05 +1.0990637195824692e+07 
+3.1000000000000014e+00 -1.0283873544850266e+00 +2.2969714134856307e+00 +2.0057042380577233e+01 +7.3157694548510676e+01 +3.2119023801483049e+03 +2.2862055658665084e+05 +1.0906770332844442e+07 
+3.2000000000000015e+00 -1.0283878862646874e+00 +2.2969671252023982e+00 +2.0056071211670435e+01 +7.3118603824262621e+01 +3.2526262019718156e+03 +2.2946026592036441e+05 +1.0648285907766651e+07 
+3.3000000000000016e+00 -1.0283884399549079e+00 +2.2969618915924195e+00 +2.0054249268882167e+01 +7.3093210204469827e+01 +3.3175397431610932e+03 +2.3033437781385143e+05 +1.0254877406713346e+07 
+3.4000000000000017e+00 -1.0283890136532350e+00 +2.2969558024282173e+00 +2.0051802214842390e+01 +7.3079154839230725e+01 +3.3997181443650115e+03 +2.3123585572503408e+05 +9.7662382239612378e+06 
+3.5000000000000018e+00 -1.0283896054571475e+00 +2.2969489474633167e+00 +2.0048955703061317e+01 +7.3074080661834330e+01 +3.4922367629352348e+03 +2.3215764646134380e+05 +9.2220606358170435e+06 
+3.6000000000000019e+00 -1.0283902134642220e+00 +2.2969414164337656e+00 +2.0045935396778827e+01 +7.3075632457190508e+01 +3.5881708221650529e+03 +2.3309267921710075e+05 +8.6620374580983166e+06 
+3.7000000000000020e+00 -1.0283908357719813e+00 +2.2969332990558384e+00 +2.0042966952973224e+01 +7.3081457052387805e+01 +3.6805957072481574e+03 +2.3403386388450547e+05 +8.1258606577764507e+06 
+3.8000000000000020e+00 -1.0283914704779584e+00 +2.2969246850164597e+00 +2.0040276026757613e+01 +7.3089203673858790e+01 +3.7625869006262219e+03 +2.3497408850878253e+05 +7.6532216169438288e+06 
+3.9000000000000021e+00 -1.0283921156797173e+00 +2.2969156639938926e+00 +2.0038088276049180e+01 +7.3096523467795762e+01 +3.8272198858356101e+03 +2.3590622149440079e+05 +7.2838116154086087e+06 
+4.0000000000000018e+00 -1.0283927694748054e+00 +2.2969063256151765e+00 +2.0036629353294540e+01 +7.3101070964740501e+01 +3.8675703406754628e+03 +2.3682310232894239e+05 +7.0573208088474516e+06 
+4.1000000000000014e+00 -1.0283934303259876e+00 +2.2968967751024456e+00 +2.0036049802439255e+01 +7.3101705038164752e+01 +3.8789374576410414e+03 +2.3771073662606088e+05 +7.0007996641254416e+06 
+4.2000000000000011e+00 -1.0283940982978148e+00 +2.2968873601066049e+00 +2.0036217798742701e+01 +7.3095879093999017e+01 +3.8650900981665368e+03 +2.3856673919298404e+05 +7.0928311254601600e+06 
+4.3000000000000007e+00 -1.0283947738866202e+00 +2.2968785328971788e+00 +2.0036934339051918e+01 +7.3079177161317418e+01 +3.8318384758366806e+03 +2.3940119524174288e+05 +7.3002308596463781e+06 
+4.4000000000000004e+00 -1.0283954575887786e+00 +2.2968707457662365e+00 +2.0038000415526700e+01 +7.3047181476119306e+01 +3.7849929376108184e+03 +2.4022420638431938e+05 +7.5898137931624250e+06 
+4.5000000000000000e+00 -1.0283961499007561e+00 +2.2968644509974085e+00 +2.0039217020055734e+01 +7.2995473367200674e+01 +3.7303638760685208e+03 +2.4104588544479245e+05 +7.9283945801874511e+06 
+4.5999999999999996e+00 -1.0283968513190538e+00 +2.2968601008995129e+00 +2.0040385138275418e+01 +7.2919632239561949e+01 +3.6737618318214618e+03 +2.4187636264502615e+05 +8.2827871467529796e+06 
