# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
0.0000000000000000e+00 +8.5727557379627282e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0000000000000000e+00
1.0000000000000001e-01 +8.5727552229807014e+00 +0.0000000000000000e+00 +9.9999999998231962e-02 -1.0299640699869236e-05 +0.0000000000000000e+00 +9.9999999994695865e-01
2.0000000000000001e-01 +8.5727536780345552e+00 +0.0000000000000000e+00 +1.9999999998585566e-01 -2.0599282408672752e-05 +0.0000000000000000e+00 +9.9999999978783471e-01
3.0000000000000004e-01 +8.5727511031241868e+00 +0.0000000000000000e+00 +2.9999999995226284e-01 -3.0898925148769308e-05 +0.0000000000000000e+00 +9.9999999952262819e-01
4.0000000000000002e-01 +8.5727474982494911e+00 +0.0000000000000000e+00 +3.9999999988684520e-01 -4.1198568942518790e-05 +0.0000000000000000e+00 +9.9999999915133897e-01
5.0000000000000000e-01 +8.5727428634103617e+00 +0.0000000000000000e+00 +4.9999999977899451e-01 -5.1498213812282177e-05 +0.0000000000000000e+00 +9.9999999867396705e-01
5.9999999999999998e-01 +8.5727371986066920e+00 +0.0000000000000000e+00 +5.9999999961810246e-01 -6.1797859780421559e-05 +0.0000000000000000e+00 +9.9999999809051232e-01
6.9999999999999996e-01 +8.5727305038383683e+00 +0.0000000000000000e+00 +6.9999999939356083e-01 -7.2097506869300124e-05 +0.0000000000000000e+00 +9.9999999740097478e-01
7.9999999999999993e-01 +8.5727227791052787e+00 +0.0000000000000000e+00 +7.9999999909476127e-01 -8.2397155101282191e-05 +0.0000000000000000e+00 +9.9999999660535444e-01
8.9999999999999991e-01 +8.5727140244073077e+00 +0.0000000000000000e+00 +8.9999999871109559e-01 -9.2696804498733143e-05 +0.0000000000000000e+00 +9.9999999570365128e-01
9.9999999999999989e-01 +8.5727042397443380e+00 +0.0000000000000000e+00 +9.9999999823195540e-01 -1.0299645508401950e-04 +0.0000000000000000e+00 +9.9999999469586520e-01
1.0999999999999999e+00 +8.5726934251162703e+00 +0.0000000000000000e+00 +1.0999999976467325e+00 -1.1329610627627244e-04 +0.0000000000000000e+00 +9.9999999358199620e-01
1.2000000000000000e+00 +8.5726815805230814e+00 +0.0000000000000000e+00 +1.1999999969448185e+00 -1.2359575749460239e-04 +0.0000000000000000e+00 +9.9999999236204440e-01
1.3000000000000000e+00 +8.5726687059647695e+00 +0.0000000000000000e+00 +1.2999999961156052e+00 -1.3389540876134308e-04 +0.0000000000000000e+00 +9.9999999103600978e-01
1.4000000000000001e+00 +8.5726548014413275e+00 +0.0000000000000000e+00 +1.3999999951484843e+00 -1.4419506009882496e-04 +0.0000000000000000e+00 +9.9999998960389236e-01
1.5000000000000002e+00 +8.5726398669527466e+00 +0.0000000000000000e+00 +1.4999999940328475e+00 -1.5449471152937519e-04 +0.0000000000000000e+00 +9.9999998806569212e-01
1.6000000000000003e+00 +8.5726239024990178e+00 +0.0000000000000000e+00 +1.5999999927580866e+00 -1.6479436307531757e-04 +0.0000000000000000e+00 +9.9999998642140897e-01
1.7000000000000004e+00 +8.5726069080801270e+00 +0.0000000000000000e+00 +1.6999999913135933e+00 -1.7509401475897260e-04 +0.0000000000000000e+00 +9.9999998467104301e-01
1.8000000000000005e+00 +8.5725888836960600e+00 +0.0000000000000000e+00 +1.7999999896887591e+00 -1.8539366660265749e-04 +0.0000000000000000e+00 +9.9999998281459412e-01
1.9000000000000006e+00 +8.5725698293468007e+00 +0.0000000000000000e+00 +1.8999999878729759e+00 -1.9569331862868614e-04 +0.0000000000000000e+00 +9.9999998085206243e-01
2.0000000000000004e+00 +8.5725497450323278e+00 +0.0000000000000000e+00 +1.9999999858556354e+00 -2.0599297085936908e-04 +0.0000000000000000e+00 +9.9999997878344782e-01
2.1000000000000005e+00 +8.5725286307526183e+00 +0.0000000000000000e+00 +2.0999999836261294e+00 -2.1629262337565373e-04 +0.0000000000000000e+00 +9.9999997660875029e-01
2.2000000000000006e+00 +8.5725064865076401e+00 +0.0000000000000000e+00 +2.1999999811738493e+00 -2.2659227625853256e-04 +0.0000000000000000e+00 +9.9999997432796983e-01
2.3000000000000007e+00 +8.5724833122973543e+00 +0.0000000000000000e+00 +2.2999999784881870e+00 -2.3689192953038266e-04 +0.0000000000000000e+00 +9.9999997194110646e-01
2.4000000000000008e+00 +8.5724591081217199e+00 +0.0000000000000000e+00 +2.3999999755585346e+00 -2.4719158321358291e-04 +0.0000000000000000e+00 +9.9999996944816016e-01
2.5000000000000009e+00 +8.5724338739806960e+00 +0.0000000000000000e+00 +2.4999999723742832e+00 -2.5749123733051412e-04 +0.0000000000000000e+00 +9.9999996684913084e-01
2.6000000000000010e+00 +8.5724076098742383e+00 +0.0000000000000000e+00 +2.5999999689248248e+00 -2.6779089190355883e-04 +0.0000000000000000e+00 +9.9999996414401848e-01
2.7000000000000011e+00 +8.5723803158022989e+00 +0.0000000000000000e+00 +2.6999999651995510e+00 -2.7809054695510148e-04 +0.0000000000000000e+00 +9.9999996133282310e-01
2.8000000000000012e+00 +8.5723519917648296e+00 +0.0000000000000000e+00 +2.7999999611878534e+00 -2.8839020250752840e-04 +0.0000000000000000e+00 +9.9999995841554468e-01
2.9000000000000012e+00 +8.5723226377617792e+00 +0.0000000000000000e+00 +2.8999999568791237e+00 -2.9868985858322767e-04 +0.0000000000000000e+00 +9.9999995539218323e-01
3.0000000000000013e+00 +8.5722922537930941e+00 +0.0000000000000000e+00 +2.9999999522627538e+00 -3.0898951520458924e-04 +0.0000000000000000e+00 +9.9999995226273863e-01
3.1000000000000014e+00 +8.5722608398587283e+00 +0.0000000000000000e+00 +3.0999999473281354e+00 -3.1928917213853259e-04 +0.0000000000000000e+00 +9.9999994902721101e-01
3.2000000000000015e+00 +8.5722283959586640e+00 +0.0000000000000000e+00 +3.1999999420646601e+00 -3.2958882915199898e-04 +0.0000000000000000e+00 +9.9999994568560036e-01
3.3000000000000016e+00 +8.5721949220928941e+00 +0.0000000000000000e+00 +3.2999999364617194e+00 -3.3988848626741554e-04 +0.0000000000000000e+00 +9.9999994223790678e-01
3.4000000000000017e+00 +8.5721604182614062e+00 +0.0000000000000000e+00 +3.3999999305087054e+00 -3.5018814350721276e-04 +0.0000000000000000e+00 +9.9999993868413017e-01
3.5000000000000018e+00 +8.5721248844641877e+00 +0.0000000000000000e+00 +3.4999999241950093e+00 -3.6048780089382434e-04 +0.0000000000000000e+00 +9.9999993502427054e-01
3.6000000000000019e+00 +8.5720883207012228e+00 +0.0000000000000000e+00 +3.5999999175100230e+00 -3.7078745844968742e-04 +0.0000000000000000e+00 +9.9999993125832787e-01
3.7000000000000020e+00 +8.5720507269724919e+00 +0.0000000000000000e+00 +3.6999999104431387e+00 -3.8108711619724237e-04 +0.0000000000000000e+00 +9.9999992738630217e-01
3.8000000000000020e+00 +8.5720121032779755e+00 +0.0000000000000000e+00 +3.7999999029837475e+00 -3.9138677415893289e-04 +0.0000000000000000e+00 +9.9999992340819344e-01
3.9000000000000021e+00 +8.5719724496176521e+00 +0.0000000000000000e+00 +3.8999998951212413e+00 -4.0168643235720603e-04 +0.0000000000000000e+00 +9.9999991932400167e-01
4.0000000000000018e+00 +8.5719317659914953e+00 +0.0000000000000000e+00 +3.9999998868450120e+00 -4.1198609081451209e-04 +0.0000000000000000e+00 +9.9999991513372677e-01
4.1000000000000014e+00 +8.5718900523994606e+00 +0.0000000000000000e+00 +4.0999998781444509e+00 -4.2228575014116490e-04 +0.0000000000000000e+00 +9.9999991083736850e-01
4.2000000000000011e+00 +8.5718473088414182e+00 +0.0000000000000000e+00 +4.1999998690089493e+00 -4.3258541094730866e-04 +0.0000000000000000e+00 +9.9999990643492664e-01
4.3000000000000007e+00 +8.5718035353172208e+00 +0.0000000000000000e+00 +4.2999998594279001e+00 -4.4288507325513434e-04 +0.0000000000000000e+00 +9.9999990192640109e-01
