# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
-0.0000000000000000e+00 -7.4237860822181234e-01 +1.6473995108556907e+00 +1.3146928311699572e+01 +1.1880603227092617e+02 +2.5164275887658583e+04 -1.0449380187093253e+05 -9.0577484828557193e+07 
-1.0000000000000001e-01 -7.4237901304084164e-01 +1.6474149529260793e+00 +1.3149500857977255e+01 +1.1861175616260586e+02 +2.5104644992657199e+04 -1.0310649020887430e+05 -9.0303542449566498e+07 
-2.0000000000000001e-01 -7.4237943427736541e-01 +1.6474289598077567e+00 +1.3152443468258340e+01 +1.1846929858224318e+02 +2.5039907714108685e+04 -1.0198475247063917e+05 -9.0010304500164911e+07 
-2.9999999999999999e-01 -7.4237987155110841e-01 +1.6474415759948560e+00 +1.3155712223306363e+01 +1.1837579140388343e+02 +2.4970870109375232e+04 -1.0111675513278566e+05 -8.9701145491224155e+07 
-4.0000000000000002e-01 -7.4238032448181301e-01 +1.6474528459799422e+00 +1.3159263206223878e+01 +1.1832836651851859e+02 +2.4898338182272739e+04 -1.0049066466560951e+05 -8.9379439646399498e+07 
-5.0000000000000000e-01 -7.4238079268918655e-01 +1.6474628142537189e+00 +1.3163052495803658e+01 +1.1832415583282075e+02 +2.4823118018066532e+04 -1.0009464747732101e+05 -8.9048561569356561e+07 
-5.9999999999999998e-01 -7.4238127579295821e-01 +1.6474715253073116e+00 +1.3167036173593177e+01 +1.1836029120723150e+02 +2.4746015644648025e+04 -9.9916869597555036e+04 -8.8711885573103324e+07 
-6.9999999999999996e-01 -7.4238177341281386e-01 +1.6474790236299641e+00 +1.3171170315396518e+01 +1.1843390448497688e+02 +2.4667837198313511e+04 -9.9945496726342826e+04 -8.8372786482085004e+07 
-8.0000000000000004e-01 -7.4238228516843630e-01 +1.6474853537170322e+00 +1.3175410996880029e+01 +1.1854212728703592e+02 +2.4589388821333632e+04 -1.0016869311844568e+05 -8.8034639159232914e+07 
-9.0000000000000002e-01 -7.4238281067950007e-01 +1.6474905600624887e+00 +1.3179714293217250e+01 +1.1868209120242838e+02 +2.4511476668918112e+04 -1.0057462261351057e+05 -8.7700818539724395e+07 
-1.0000000000000000e+00 -7.4238334956567020e-01 +1.6474946871652827e+00 +1.3184036277012932e+01 +1.1885092760033179e+02 +2.4434906950165241e+04 -1.0115144755999275e+05 -8.7374699833456740e+07 
-1.1000000000000001e+00 -7.4238390144658017e-01 +1.6474977795300239e+00 +1.3188333018056960e+01 +1.1904576760257729e+02 +2.4360485936072604e+04 -1.0188732860412840e+05 -8.7059658574634403e+07 
-1.2000000000000000e+00 -7.4238446594187568e-01 +1.6474998816665116e+00 +1.3192560586588742e+01 +1.1926374208619970e+02 +2.4289019899848001e+04 -1.0277042470031428e+05 -8.6759070344801337e+07 
-1.3000000000000000e+00 -7.4238504267116867e-01 +1.6475010380894308e+00 +1.3196675049211787e+01 +1.1950198169799587e+02 +2.4221315196127900e+04 -1.0378889319820733e+05 -8.6476311156872809e+07 
