# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -1.1005103974611623e+00 +2.4611246809014573e+00 +2.1560925234214732e+01 -7.0387844179571616e+01 +3.2108848624519028e+03 +1.1865867853963664e+06 +2.4878410718574088e+07 
+1.0000000000000001e-01 -1.1005106229607207e+00 +2.4610996136943539e+00 +2.1534703023485346e+01 -7.0762342352069624e+01 +3.2998295138471849e+03 +1.1930690984626915e+06 +2.5768910223239955e+07 
+2.0000000000000001e-01 -1.1005108949952187e+00 +2.4610684020618416e+00 +2.1511298700364499e+01 -7.0741203309258680e+01 +3.3228325084013254e+03 +1.1965696075520809e+06 +2.6990002043825101e+07 
+3.0000000000000004e-01 -1.1005112219288411e+00 +2.4610296840584076e+00 +2.1490785054154806e+01 -7.0237811301975313e+01 +3.2877039094722099e+03 +1.1964721574174794e+06 +2.8475888708539259e+07 
+4.0000000000000002e-01 -1.1005116121256144e+00 +2.4609820977124390e+00 +2.1473234845312589e+01 -6.9165549770355724e+01 +3.2022543550010278e+03 +1.1921605887656265e+06 +3.0160770183906421e+07 
+5.0000000000000000e-01 -1.1005120739493643e+00 +2.4609242810052119e+00 +2.1458720796934756e+01 -6.7437801012607096e+01 +3.0742952393144205e+03 +1.1830187379196440e+06 +3.1978842971952129e+07 
+5.9999999999999998e-01 -1.1005126147873343e+00 +2.4608557066726413e+00 +2.1447354188356798e+01 -6.5007202692955204e+01 +2.9099792098004255e+03 +1.1686953667566336e+06 +3.3875467155233882e+07 
+6.9999999999999996e-01 -1.1005132381218989e+00 +2.4607791626126501e+00 +2.1439395605397092e+01 -6.1982560322163010e+01 +2.7090619038574191e+03 +1.1498928036339197e+06 +3.5839041649086766e+07 
+7.9999999999999993e-01 -1.1005139464593321e+00 +2.4606982596265650e+00 +2.1435141689858021e+01 -5.8511514067925972e+01 +2.4697599950576214e+03 +1.1275752844012128e+06 +3.7868317856489122e+07 
+8.9999999999999991e-01 -1.1005147423058546e+00 +2.4606166084123617e+00 +2.1434889063943491e+01 -5.4741701426362411e+01 +2.1902907107886058e+03 +1.1027070319913940e+06 +3.9962043824150451e+07 
+9.9999999999999989e-01 -1.1005156281677706e+00 +2.4605378195747445e+00 +2.1438934348797904e+01 -5.0820757588668336e+01 +1.8688715098297498e+03 +1.0762522587851339e+06 +4.2118965565919504e+07 
+1.0999999999999999e+00 -1.1005166065513228e+00 +2.4604655035999201e+00 +2.1447574146717233e+01 -4.6896314681842952e+01 +1.5037204464025967e+03 +1.0491751621474209e+06 +4.4337825141516224e+07 
+1.2000000000000000e+00 -1.1005176799629071e+00 +2.4604032708528347e+00 +2.1461105067408091e+01 -4.3116001796337734e+01 +1.0930557109288429e+03 +1.0224399249015298e+06 +4.6617362610021785e+07 
+1.3000000000000000e+00 -1.1005188509090045e+00 +2.4603547315492027e+00 +2.1479823719814810e+01 -3.9627444153542925e+01 +6.3509581396692170e+02 +9.9701071046646684e+05 +4.8956314954047434e+07 
+1.4000000000000001e+00 -1.1005201218962570e+00 +2.4603234957695883e+00 +2.1504026722250778e+01 -3.6578263571884484e+01 +1.2805942594048796e+02 +9.7385166573150363e+05 +5.1353416630917430e+07 
+1.5000000000000002e+00 -1.1005214954315572e+00 +2.4603131734199137e+00 +2.1534010713308604e+01 -3.4116077366641662e+01 -4.2983479921360527e+02 +9.5392691484239767e+05 +5.3807400206999972e+07 
