# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -1.0338217070554061e+00 +2.2936381165836481e+00 +2.7150748010027371e+01 -1.5753637272696722e+02 -1.3516354956459923e+05 +1.1875479937525375e+06 +6.9441713198078108e+08 
-1.0000000000000001e-01 -1.0338188219169639e+00 +2.2935573497500248e+00 +2.7249552202868308e+01 -1.6121850918761632e+02 -1.3774388495552010e+05 +1.2110869778962890e+06 +7.0758944714904332e+08 
-2.0000000000000001e-01 -1.0338157875069907e+00 +2.2934697914300979e+00 +2.7339513547443392e+01 -1.6473926252332535e+02 -1.4018665055520664e+05 +1.2338893191687232e+06 +7.2016109843971694e+08 
-3.0000000000000004e-01 -1.0338126138092343e+00 +2.2933754055404632e+00 +2.7421196597051363e+01 -1.6809464646394332e+02 -1.4250071281234961e+05 +1.2559039443341678e+06 +7.3217294854058063e+08 
-4.0000000000000002e-01 -1.0338093108074506e+00 +2.2932741560573691e+00 +2.7495165908095156e+01 -1.7128067629126781e+02 -1.4469493825582470e+05 +1.2770797890230820e+06 +7.4366586056832814e+08 
-5.0000000000000000e-01 -1.0338058884853023e+00 +2.2931660070158131e+00 +2.7561986025219927e+01 -1.7429336886938847e+02 -1.4677819318843773e+05 +1.2973657979973960e+06 +7.5468069654588902e+08 
-5.9999999999999998e-01 -1.0338023568263557e+00 +2.2930509225047966e+00 +2.7622221481279372e+01 -1.7712874258292288e+02 -1.4875934369049914e+05 +1.3167109249338924e+06 +7.6525831743652010e+08 
-6.9999999999999996e-01 -1.0337987258141290e+00 +2.2929288666590031e+00 +2.7676436802889118e+01 -1.7978281713591505e+02 -1.5064725571734970e+05 +1.3350641312823363e+06 +7.7543958358928418e+08 
-7.9999999999999993e-01 -1.0337950054320000e+00 +2.2927998036655439e+00 +2.7725196498621173e+01 -1.8225161381813288e+02 -1.5245079486787916e+05 +1.3523743879463158e+06 +7.8526535361884546e+08 
-8.9999999999999991e-01 -1.0337912056632965e+00 +2.2926636977407067e+00 +2.7769065069958888e+01 -1.8453115487182461e+02 -1.5417882659208629e+05 +1.3685906716404303e+06 +7.9477648539709222e+08 
-9.9999999999999989e-01 -1.0337873364912435e+00 +2.2925205131498343e+00 +2.7808607003791892e+01 -1.8661746415506349e+02 -1.5584021603672963e+05 +1.3836619689140306e+06 +8.0401383528987420e+08 
-1.0999999999999999e+00 -1.0337834078989625e+00 +2.2923702141863869e+00 +2.7844386773052193e+01 -1.8850656656569066e+02 -1.5744382805886350e+05 +1.3975372728104584e+06 +8.1301825822669435e+08 
-1.2000000000000000e+00 -1.0337794298694623e+00 +2.2922127651659889e+00 +2.7876968833943078e+01 -1.9019448794800775e+02 -1.5899852716048172e+05 +1.4101655824857382e+06 +8.2183060736082006e+08 
-1.3000000000000000e+00 -1.0337754123856282e+00 +2.2920481304399978e+00 +2.7906917625272779e+01 -1.9167725552881083e+02 -1.6051317747692275e+05 +1.4214959057724674e+06 +8.3049173401656449e+08 
-1.4000000000000001e+00 -1.0337713654302476e+00 +2.2918762743697161e+00 +2.7934797570663893e+01 -1.9295089723059965e+02 -1.6199664280846700e+05 +1.4314772552950419e+06 +8.3904248781758428e+08 
-1.5000000000000002e+00 -1.0337672989859923e+00 +2.2916971613381003e+00 +2.7961173076247150e+01 -1.9401144208711122e+02 -1.6345778657434141e+05 +1.4400586510349272e+06 +8.4752371646646321e+08 
-1.6000000000000003e+00 -1.0337632216528856e+00 +2.2915108852536501e+00 +2.7986533822363256e+01 -1.9485809822358399e+02 -1.6490411790042435e+05 +1.4472155958289613e+06 +8.5596939322444415e+08 
