# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 +9.0449999999999999e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.1375134672232987e-02 -1.0338737922960095e+00 -5.8870711414236339e-02
1.0000000000000001e-01 +9.0449994834204244e+00 +0.0000000000000000e+00 +9.9999999998220984e-02 +1.1375002691702898e-02 -1.0338754876731486e+00 -5.8870664512428977e-02
2.0000000000000001e-01 +9.0449979336805786e+00 +0.0000000000000000e+00 +1.9999999998576773e-01 +1.1374873196076560e-02 -1.0338771158631432e+00 -5.8870617586351481e-02
3.0000000000000004e-01 +9.0449953507788372e+00 +0.0000000000000000e+00 +2.9999999995196602e-01 +1.1374746816654707e-02 -1.0338786662364052e+00 -5.8870570522235405e-02
4.0000000000000002e-01 +9.0449917347136513e+00 +0.0000000000000000e+00 +3.9999999988614160e-01 +1.1374624184711869e-02 -1.0338801281628807e+00 -5.8870523206285601e-02
5.0000000000000000e-01 +9.0449870854835623e+00 +0.0000000000000000e+00 +4.9999999977762011e-01 +1.1374505931489788e-02 -1.0338814910120602e+00 -5.8870475524675107e-02
5.9999999999999998e-01 +9.0449814030872080e+00 +0.0000000000000000e+00 +5.9999999961572725e-01 +1.1374392516908544e-02 -1.0338827461992710e+00 -5.8870427429907009e-02
6.9999999999999996e-01 +9.0449746875233359e+00 +0.0000000000000000e+00 +6.9999999938978852e-01 +1.1374283715722631e-02 -1.0338838933245840e+00 -5.8870379139916641e-02
7.9999999999999993e-01 +9.0449669387908003e+00 +0.0000000000000000e+00 +7.9999999908912944e-01 +1.1374179131382216e-02 -1.0338849340341041e+00 -5.8870330938977533e-02
8.9999999999999991e-01 +9.0449581568885602e+00 +0.0000000000000000e+00 +8.9999999870307568e-01 +1.1374078367321303e-02 -1.0338858699737683e+00 -5.8870283111336540e-02
9.9999999999999989e-01 +9.0449483418156831e+00 +0.0000000000000000e+00 +9.9999999822095265e-01 +1.1373981026961929e-02 -1.0338867027894201e+00 -5.8870235941215210e-02
1.0999999999999999e+00 +9.0449374935713358e+00 +0.0000000000000000e+00 +1.0999999976320858e+00 +1.1373886713718303e-02 -1.0338874341268798e+00 -5.8870189712810966e-02
1.2000000000000000e+00 +9.0449256121547901e+00 +0.0000000000000000e+00 +1.1999999969258006e+00 +1.1373795031000986e-02 -1.0338880656320175e+00 -5.8870144710298521e-02
1.3000000000000000e+00 +9.0449126975654153e+00 +0.0000000000000000e+00 +1.2999999960914228e+00 +1.1373705582221033e-02 -1.0338885989508253e+00 -5.8870101217831129e-02
1.4000000000000001e+00 +9.0448987498026803e+00 +0.0000000000000000e+00 +1.3999999951182776e+00 +1.1373617970794180e-02 -1.0338890357294894e+00 -5.8870059519541926e-02
1.5000000000000002e+00 +9.0448837688661499e+00 +0.0000000000000000e+00 +1.4999999939956905e+00 +1.1373531800145003e-02 -1.0338893776144624e+00 -5.8870019899545219e-02
1.6000000000000003e+00 +9.0448677547554830e+00 +0.0000000000000000e+00 +1.5999999927129871e+00 +1.1373446673711070e-02 -1.0338896262525361e+00 -5.8869982641937726e-02
1.7000000000000004e+00 +9.0448507074704345e+00 +0.0000000000000000e+00 +1.6999999912594927e+00 +1.1373362194947110e-02 -1.0338897832909113e+00 -5.8869948030800041e-02
