# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -1.0309360920421244e+00 +2.2865080703130141e+00 +8.8691335696249833e+00 -4.9589860969078478e+02 +9.9527625521135691e+04 +4.0805441852763630e+06 -7.2851181089730799e+07 
+1.0000000000000001e-01 -1.0309373503463219e+00 +2.2865153165505414e+00 +8.7919709917089204e+00 -4.8583259418597567e+02 +1.0123138698994170e+05 +4.0027920055466979e+06 -8.2566282454457700e+07 
+2.0000000000000001e-01 -1.0309385441821164e+00 +2.2865198885074345e+00 +8.7074382013753127e+00 -4.7547244741389522e+02 +1.0306566025150112e+05 +3.9228698933292283e+06 -9.2886368316867724e+07 
+2.9999999999999999e-01 -1.0309396855788735e+00 +2.2865205160489790e+00 +8.6159042844726041e+00 -4.6479822529395705e+02 +1.0501949945729061e+05 +3.8407118631161568e+06 -1.0374405059305157e+08 
+4.0000000000000002e-01 -1.0309407865659532e+00 +2.2865159290641723e+00 +8.5177383224877357e+00 -4.5378998400192353e+02 +1.0708195880471476e+05 +3.7562519284763178e+06 -1.1507194112423901e+08 
+5.0000000000000000e-01 -1.0309418591726622e+00 +2.2865048574685365e+00 +8.4133093904210110e+00 -4.4242777999953859e+02 +1.0924209255769401e+05 +3.6694241017224132e+06 -1.2680265171164493e+08 
+5.9999999999999998e-01 -1.0309429149652312e+00 +2.2864860744988764e+00 +8.3030109485699235e+00 -4.3069315743929292e+02 +1.1148991403960278e+05 +3.5801706121640177e+06 -1.3887749247938478e+08 
+6.9999999999999996e-01 -1.0309439636310234e+00 +2.2864585380770213e+00 +8.1873299511109234e+00 -4.1857463265183816e+02 +1.1381935950287378e+05 +3.4884735351238064e+06 -1.5127300414519227e+08 
+8.0000000000000004e-01 -1.0309450143808758e+00 +2.2864212551948073e+00 +8.0667756904499868e+00 -4.0606272156368044e+02 +1.1622536824607804e+05 +3.3943266558991540e+06 -1.6397464764919120e+08 
+9.0000000000000002e-01 -1.0309460764255669e+00 +2.2863732328558082e+00 +7.9418574569773446e+00 -3.9314794058147959e+02 +1.1870287950440298e+05 +3.2977237622696348e+06 -1.7696788315426111e+08 
+1.0000000000000000e+00 -1.0309471589758097e+00 +2.2863134780642298e+00 +7.8130845363798498e+00 -3.7982080645092958e+02 +1.2124683249065366e+05 +3.1986586443725689e+06 -1.9023817021392670e+08 
+1.1000000000000001e+00 -1.0309482712422555e+00 +2.2862409978216136e+00 +7.6809662152054443e+00 -3.6607183628062080e+02 +1.2385216627570325e+05 +3.0971250954258675e+06 -2.0377096716588169e+08 
+1.2000000000000000e+00 -1.0309494224354643e+00 +2.2861547991226612e+00 +7.5460117754936098e+00 -3.5189154761134762e+02 +1.2651381988347863e+05 +2.9931169128608452e+06 -2.1755173156796274e+08 
+1.3000000000000000e+00 -1.0309506217659115e+00 +2.2860538889490698e+00 +7.4087304997861834e+00 -3.3727045837772772e+02 +1.2922673217532186e+05 +2.8866278987309975e+06 -2.3156591958917966e+08 
+1.3999999999999999e+00 -1.0309518784439986e+00 +2.2859372742633743e+00 +7.2696316715250164e+00 -3.2219908688533781e+02 +1.3198584184110333e+05 +2.7776518602248779e+06 -2.4579898596853471e+08 
+1.5000000000000000e+00 -1.0309532016799976e+00 +2.2858039620055548e+00 +7.1292245700495265e+00 -3.0666795188575696e+02 +1.3478608747482256e+05 +2.6661826107865847e+06 -2.6023638431990871e+08 
+1.6000000000000001e+00 -1.0309546006841332e+00 +2.2856529590880168e+00 +6.9880184827314986e+00 -2.9066757256181813e+02 +1.3762240734312608e+05 +2.5522139706621342e+06 -2.7486356603214347e+08 
+1.7000000000000000e+00 -1.0309560846665125e+00 +2.2854832723869074e+00 +6.8465226972886946e+00 -2.7418846845683908e+02 +1.4048973950349257e+05 +2.4357397671676814e+06 -2.8966598074966186e+08 
+1.8000000000000000e+00 -1.0309576628371537e+00 +2.2852939087398494e+00 +6.7052465059809769e+00 -2.5722115954882673e+02 +1.4338302172949974e+05 +2.3167538357495582e+06 -3.0462907604107630e+08 
+1.8999999999999999e+00 -1.0309593444059058e+00 +2.2850838749418632e+00 +6.5646991981228746e+00 -2.3975616630785706e+02 +1.4629719163355709e+05 +2.1952500210412447e+06 -3.1973829792167050e+08 
+2.0000000000000000e+00 -1.0309611385825856e+00 +2.2848521777395199e+00 +6.4253900775336223e+00 -2.2178400965919101e+02 +1.4922718632230969e+05 +2.0712221772118430e+06 -3.3497908918429613e+08 
+2.1000000000000001e+00 -1.0309630545768074e+00 +2.2845978238247229e+00 +6.2878284432423239e+00 -2.0329521097777049e+02 +1.5216794275806777e+05 +1.9446641686713211e+06 -3.5033689110291356e+08 
+2.2000000000000002e+00 -1.0309651015981636e+00 +2.2843198198250310e+00 +6.1525236135464878e+00 -1.8428029196443580e+02 +1.5511439728320300e+05 +1.8155698699902350e+06 -3.6579714112379247e+08 
+2.2999999999999998e+00 -1.0309672888560220e+00 +2.2840171723107301e+00 +6.0199849002208552e+00 -1.6472977499874983e+02 +1.5806148610491178e+05 +1.6839331685795232e+06 -3.8134527515358698e+08 
+2.3999999999999999e+00 -1.0309696255596636e+00 +2.2836888877751420e+00 +5.8907216296107805e+00 -1.4463418272610392e+02 +1.6100414488301257e+05 +1.5497479629752568e+06 -3.9696672557223231e+08 
+2.5000000000000000e+00 -1.0309721209182541e+00 +2.2833339726504778e+00 +5.7652431399578266e+00 -1.2398403873973665e+02 +1.6393730874690777e+05 +1.4130081674648779e+06 -4.1264692122627193e+08 
+2.6000000000000001e+00 -1.0309747824562852e+00 +2.2829521276450602e+00 +5.6440514714477432e+00 -1.0278933959805433e+02 +1.6685450010579202e+05 +1.2738124241862684e+06 -4.2836137987037379e+08 
+2.7000000000000002e+00 -1.0309776108293640e+00 +2.2825457022601041e+00 +5.5275799095952847e+00 -8.1132971380451707e+01 +1.6974455071961728e+05 +1.1326495300799317e+06 -4.4405097298505592e+08 
+2.7999999999999998e+00 -1.0309806049472074e+00 +2.2821176782201515e+00 +5.4162354723255168e+00 -5.9114865851229069e+01 +1.7259533872147038e+05 +9.9009906349949609e+05 -4.5964904847071773e+08 
+2.8999999999999999e+00 -1.0309837637199075e+00 +2.2816710372284539e+00 +5.3104252329123121e+00 -3.6834953896043999e+01 +1.7539474126646059e+05 +8.4674059617637948e+05 -4.7508895019914496e+08 
+3.0000000000000000e+00 -1.0309870860579011e+00 +2.2812087609855856e+00 +5.2105563198492666e+00 -1.4393165931308546e+01 +1.7813063456279694e+05 +7.0315369509351801e+05 -4.9030401828682297e+08 
+3.1000000000000001e+00 -1.0309905708720819e+00 +2.2807338311845062e+00 +5.1170359268469419e+00 +8.1105683723264779e+00 +1.8079089370169165e+05 +5.5991792030101223e+05 -5.0522758838987976e+08 
+3.2000000000000002e+00 -1.0309942170737239e+00 +2.2802492295089105e+00 +5.0302713028743540e+00 +3.0576320279534293e+01 +1.8336339287654756e+05 +4.1761282326056826e+05 -5.1979299288066691e+08 
+3.2999999999999998e+00 -1.0309980235746616e+00 +2.2797579376401149e+00 +4.9506697769957064e+00 +5.2904161912986460e+01 +1.8583600492285358e+05 +2.7681794684377970e+05 -5.3393355874157661e+08 
+3.3999999999999999e+00 -1.0310019892872029e+00 +2.2792629372610533e+00 +4.8786387446880912e+00 +7.4994166299712475e+01 +1.8819660160640322e+05 +1.3811282440890971e+05 -5.4758260906429482e+08 
+3.5000000000000000e+00 -1.0310061131241943e+00 +2.2787672100481573e+00 +4.8145856750271259e+00 +9.6746407719485816e+01 +1.9043305351538907e+05 +2.0769773200450327e+03 -5.6067346266511965e+08 
+3.6000000000000001e+00 -1.0310103939991626e+00 +2.2782737376886026e+00 +4.7589181313765323e+00 +1.1806096135965166e+02 +1.9253322967484142e+05 -1.3071008361346574e+05 -5.7313943232214761e+08 
