# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -1.1005028936823680e+00 +2.4721686506879488e+00 +2.2140363174405941e+01 -2.5979367558510990e+02 -2.1072509895323761e+04 +2.2610398269087849e+06 +1.4433649837382853e+08 
+1.0000000000000001e-01 -1.1005013706298494e+00 +2.4712404491632225e+00 +2.2269305536651984e+01 -2.3060410270671039e+02 -2.3958115571472241e+04 +2.0790495698316109e+06 +1.5850641796943423e+08 
+2.0000000000000001e-01 -1.1004998429332629e+00 +2.4703518636568584e+00 +2.2391702692745813e+01 -2.0234366009600285e+02 -2.6708970029325450e+04 +1.9021465923371031e+06 +1.7202487700523224e+08 
+3.0000000000000004e-01 -1.1004982862581971e+00 +2.4695565713749179e+00 +2.2501537359523109e+01 -1.7674129177504230e+02 -2.9196767902345553e+04 +1.7412720564544084e+06 +1.8428022252489170e+08 
+4.0000000000000002e-01 -1.1004966762719945e+00 +2.4689082499096977e+00 +2.2592792480742634e+01 -1.5552595772207371e+02 -3.1293208105797476e+04 +1.6073672394265435e+06 +1.9466082110547894e+08 
+5.0000000000000000e-01 -1.1004949886446234e+00 +2.4684605774110646e+00 +2.2659451344284360e+01 -1.4042664110095001e+02 -3.2869996026748733e+04 +1.5113735857900046e+06 +2.0255506852521509e+08 
+5.9999999999999998e-01 -1.1004932064351161e+00 +2.4682517998072431e+00 +2.2697016444504516e+01 -1.3269404386626644e+02 -3.3829859028672137e+04 +1.4612390739054068e+06 +2.0749562059585851e+08 
+6.9999999999999996e-01 -1.1004913417286746e+00 +2.4682582381866651e+00 +2.2707087866421137e+01 -1.3166054302090859e+02 -3.4201063447836757e+04 +1.4529145384003923e+06 +2.0960324763011700e+08 
+7.9999999999999993e-01 -1.1004894137383003e+00 +2.4684406826670773e+00 +2.2692795871463314e+01 -1.3617759783012878e+02 -3.4043634917393858e+04 +1.4793454232261516e+06 +2.0914857103927338e+08 
+8.9999999999999991e-01 -1.1004874416769199e+00 +2.4687599233031703e+00 +2.2657270717360021e+01 -1.4509666623872056e+02 -3.3417598925655402e+04 +1.5334771649683160e+06 +2.0640221097196987e+08 
+9.9999999999999989e-01 -1.1004854447566206e+00 +2.4691767499128794e+00 +2.2603642559954267e+01 -1.5726919823780392e+02 -3.2382978955817394e+04 +1.6082551463519111e+06 +2.0163477774358818e+08 
+1.0999999999999999e+00 -1.1004834421880307e+00 +2.4696519519409033e+00 +2.2535041372548321e+01 -1.7154663027575637e+02 -3.0999794942563058e+04 +1.6966246556644889e+06 +1.9511686471792677e+08 
+1.2000000000000000e+00 -1.1004814531796385e+00 +2.4701463182862935e+00 +2.2454596858070968e+01 -1.8678037864045046e+02 -2.9328061609698907e+04 +1.7915308402584605e+06 +1.8711904068107605e+08 
+1.3000000000000000e+00 -1.1004794969370295e+00 +2.4706206371643376e+00 +2.2365438353017101e+01 -2.0182183383177860e+02 -2.7427786650786373e+04 +1.8859186657959556e+06 +1.7791184145831409e+08 
+1.4000000000000001e+00 -1.1004775926623558e+00 +2.4710356959318052e+00 +2.2270694755821658e+01 -2.1552235387866622e+02 -2.5358969355346635e+04 +1.9727328693639005e+06 +1.6776576360588476e+08 
+1.5000000000000002e+00 -1.1004757595534245e+00 +2.4713522809443411e+00 +2.2173494412775348e+01 -2.2673325867939505e+02 -2.3181598463088787e+04 +2.0449179191219888e+06 +1.5695125455351579e+08 
+1.6000000000000003e+00 -1.1004740124612380e+00 +2.4715400736447708e+00 +2.2076791949468269e+01 -2.3455020543757433e+02 -2.0956570679979195e+04 +2.0969011674955911e+06 +1.4575587936708304e+08 
+1.7000000000000004e+00 -1.1004723502515117e+00 +2.4716041829626745e+00 +2.1982880676421324e+01 -2.3903837617532264e+02 -1.8747910436648224e+04 +2.1289864984756899e+06 +1.3452812056180027e+08 
+1.8000000000000005e+00 -1.1004707681422725e+00 +2.4715585397662605e+00 +2.1893896923169230e+01 -2.4050352805327896e+02 -1.6620303286948387e+04 +2.1429344636857333e+06 +1.2362984961111824e+08 
+1.9000000000000006e+00 -1.1004692613525107e+00 +2.4714170752764253e+00 +2.1811977153626835e+01 -2.3925142681495183e+02 -1.4638438003440806e+04 +2.1405056632568119e+06 +1.1342295661792426e+08 
+2.0000000000000004e+00 -1.1004678251026314e+00 +2.4711937211456547e+00 +2.1739258024236204e+01 -2.3558784918817972e+02 -1.2867007780621954e+04 +2.1234607612238158e+06 +1.0426935650625485e+08 
+2.1000000000000005e+00 -1.1004664546147138e+00 +2.4709024095664849e+00 +2.1677876418066965e+01 -2.2981858613175888e+02 -1.1370710972825858e+04 +2.0935605060530945e+06 +9.6530992949577063e+07 
+2.2000000000000006e+00 -1.1004651451128267e+00 +2.4705570733439681e+00 +2.1629969485936194e+01 -2.2224944508004299e+02 -1.0214251968845520e+04 +2.0525657454960407e+06 +9.0569842955135912e+07 
+2.3000000000000007e+00 -1.1004638918233203e+00 +2.4701716459956322e+00 +2.1597674684815743e+01 -2.1318625298427355e+02 -9.4623420155329204e+03 +2.0022374460243632e+06 +8.6747921213073120e+07 
+2.4000000000000008e+00 -1.1004626899751881e+00 +2.4697600618429822e+00 +2.1583129825300954e+01 -2.0293485906081028e+02 -9.1797002122936428e+03 +1.9443367104734883e+06 +8.5427285245615005e+07 
+2.5000000000000009e+00 -1.1004615348003641e+00 +2.4693362560898300e+00 +2.1588473107175943e+01 -1.9180113705703951e+02 -9.4310542407164194e+03 +1.8806247930715573e+06 +8.6970039230275899e+07 
+2.6000000000000010e+00 -1.1004604205915747e+00 +2.4689140481791911e+00 +2.1614843606563678e+01 -1.8011391373633967e+02 -1.0251831946565218e+04 +1.8130188754720781e+06 +9.1577522601511136e+07 
+2.7000000000000011e+00 -1.1004593369662992e+00 +2.4685080955384198e+00 +2.1659252108233229e+01 -1.6834359878486742e+02 -1.1556711637208116e+04 +1.7443466266520144e+06 +9.8788953954230890e+07 
+2.8000000000000012e+00 -1.1004582721242795e+00 +2.4681335996246614e+00 +2.1717639011394613e+01 -1.5700883118277278e+02 -1.3229141539936263e+04 +1.6777373237367764e+06 +1.0797240540227637e+08 
+2.9000000000000012e+00 -1.1004572142663680e+00 +2.4678057618724649e+00 +2.1785944762239129e+01 -1.4662826219438500e+02 -1.5152568450377159e+04 +1.6163203627818050e+06 +1.1849593075042492e+08 
+3.0000000000000013e+00 -1.1004561515946172e+00 +2.4675397836126280e+00 +2.1860109862319995e+01 -1.3772055369061587e+02 -1.7210437765484687e+04 +1.5632252534800207e+06 +1.2972756469069962e+08 
+3.1000000000000014e+00 -1.1004550723124045e+00 +2.4673508660820498e+00 +2.1936074876041506e+01 -1.3080437963393933e+02 -1.9286193405498234e+04 +1.5215816321678231e+06 +1.4103532130470923e+08 
+3.2000000000000015e+00 -1.1004539646244864e+00 +2.4672542103837358e+00 +2.2009780429707877e+01 -1.2639842613028706e+02 -2.1263277568860929e+04 +1.4945192666075910e+06 +1.5178719173744380e+08 
+3.3000000000000016e+00 -1.1004528167370529e+00 +2.4672650174676294e+00 +2.2077167210229447e+01 -1.2502139204165830e+02 -2.3025130485698945e+04 +1.4851680638542690e+06 +1.6135114188793716e+08 
+3.4000000000000017e+00 -1.1004516168577969e+00 +2.4673984881247804e+00 +2.2134175965284072e+01 -1.2719199004575754e+02 -2.4455190188470759e+04 +1.4966580808990377e+06 +1.6909511014952442e+08 
+3.5000000000000018e+00 -1.1004503531960275e+00 +2.4676698229523613e+00 +2.2176747511599707e+01 -1.3342894670079539e+02 -2.5436892483679723e+04 +1.5321195223982655e+06 +1.7438700564176545e+08 
+3.6000000000000019e+00 -1.1004490193543353e+00 +2.4680859236818757e+00 +2.2201936613513347e+01 -1.4399892156008715e+02 -2.5887311116946283e+04 +1.5931508989806480e+06 +1.7677674339627030e+08 
+3.7000000000000020e+00 -1.1004476298506198e+00 +2.4686185523484201e+00 +2.2211531946202580e+01 -1.5807777647607153e+02 -2.5867600945658167e+04 +1.6747678486059071e+06 +1.7660207178559470e+08 
+3.8000000000000020e+00 -1.1004462043239498e+00 +2.4692301530607748e+00 +2.2208588690797932e+01 -1.7454610122977277e+02 -2.5477712268214280e+04 +1.7702129246460802e+06 +1.7441473861902973e+08 
+3.9000000000000021e+00 -1.1004447624073710e+00 +2.4698831690553580e+00 +2.2196161401770237e+01 -1.9228442995690841e+02 -2.4817586614362117e+04 +1.8727282338271455e+06 +1.7076646648015746e+08 
