# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 +9.0449999999999999e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0258437665586755e-02 -1.0312539253040987e+00 -5.8888421591721078e-02
-1.0000000000000001e-01 +9.0449994847300506e+00 +0.0000000000000000e+00 -9.9999999998229977e-02 +1.0258533971438378e-02 -1.0312519846470938e+00 -5.8888120213319670e-02
-2.0000000000000001e-01 +9.0449979389215311e+00 +0.0000000000000000e+00 -1.9999999998583984e-01 +1.0258624362532534e-02 -1.0312498197348492e+00 -5.8887809509147293e-02
-3.0000000000000004e-01 +9.0449953625766053e+00 +0.0000000000000000e+00 -2.9999999995220955e-01 +1.0258709159488922e-02 -1.0312474557853832e+00 -5.8887488303812616e-02
-4.0000000000000002e-01 +9.0449917556976320e+00 +0.0000000000000000e+00 -3.9999999988671919e-01 +1.0258788682860613e-02 -1.0312449180164789e+00 -5.8887155422004220e-02
-5.0000000000000000e-01 +9.0449871182871462e+00 +0.0000000000000000e+00 -4.9999999977874882e-01 +1.0258863253132482e-02 -1.0312422316457370e+00 -5.8886809688493261e-02
-5.9999999999999998e-01 +9.0449814503478301e+00 +0.0000000000000000e+00 -5.9999999961767858e-01 +1.0258933190719617e-02 -1.0312394218906287e+00 -5.8886449928136207e-02
-6.9999999999999996e-01 +9.0449747518824921e+00 +0.0000000000000000e+00 -6.9999999939288893e-01 +1.0258998815965722e-02 -1.0312365139685529e+00 -5.8886074965877590e-02
-7.9999999999999993e-01 +9.0449670228940349e+00 +0.0000000000000000e+00 -7.9999999909376007e-01 +1.0259060449141566e-02 -1.0312335330968858e+00 -5.8885683626752575e-02
-8.9999999999999991e-01 +9.0449582633854355e+00 +0.0000000000000000e+00 -8.9999999870967262e-01 +1.0259118410443352e-02 -1.0312305044930379e+00 -5.8885274735889719e-02
-9.9999999999999989e-01 +9.0449484733597210e+00 +0.0000000000000000e+00 -9.9999999823000707e-01 +1.0259173019991179e-02 -1.0312274533745047e+00 -5.8884847118513668e-02
-1.0999999999999999e+00 +9.0449376528199377e+00 +0.0000000000000000e+00 -1.0999999976441441e+00 +1.0259224597827420e-02 -1.0312244049589234e+00 -5.8884399599947852e-02
-1.2000000000000000e+00 +9.0449258017691321e+00 +0.0000000000000000e+00 -1.1999999969414645e+00 +1.0259273463915154e-02 -1.0312213844641240e+00 -5.8883931005617118e-02
-1.3000000000000000e+00 +9.0449129202103222e+00 +0.0000000000000000e+00 -1.2999999961113493e+00 +1.0259319938136580e-02 -1.0312184171081848e+00 -5.8883440161050508e-02
-1.4000000000000001e+00 +9.0448990081464711e+00 +0.0000000000000000e+00 -1.3999999951431792e+00 +1.0259364340291422e-02 -1.0312155281094846e+00 -5.8882925891883896e-02
-1.5000000000000002e+00 +9.0448840655804670e+00 +0.0000000000000000e+00 -1.4999999940263353e+00 +1.0259406990095367e-02 -1.0312127426867588e+00 -5.8882387023862719e-02
-1.6000000000000003e+00 +9.0448680925150917e+00 +0.0000000000000000e+00 -1.5999999927501987e+00 +1.0259448220216369e-02 -1.0312100837811609e+00 -5.8881822702470291e-02
