# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -6.1961135437827400e-02 +1.3838956427569460e-01 +1.2482013344473191e+00 +5.3524185656666603e+00 -1.0068665774410054e+02 +1.6344314231396071e+04 +9.0774765219582152e+05 
-1.0000000000000001e-01 -6.1961432807276846e-02 +1.3839203077134735e-01 +1.2483139992638641e+00 +5.2881196543486926e+00 -1.0320200263144844e+02 +1.6769932042109536e+04 +9.2030115069690137e+05 
-2.0000000000000001e-01 -6.1961728447998472e-02 +1.3839435251506027e-01 +1.2484770991470160e+00 +5.2286971558802886e+00 -1.0702713018832809e+02 +1.7167783623676980e+04 +9.4031094718088466e+05 
-3.0000000000000004e-01 -6.1962022305052419e-02 +1.3839654650703270e-01 +1.2486862544079096e+00 +5.1738923463949549e+00 -1.1207206365038550e+02 +1.7538910342877603e+04 +9.6730452254914842e+05 
-4.0000000000000002e-01 -6.1962314323500488e-02 +1.3839862974744199e-01 +1.2489370855852320e+00 +5.1234465125552857e+00 -1.1824683131407598e+02 +1.7884353447689889e+04 +1.0008093853075556e+06 
-5.0000000000000000e-01 -6.1962604448401043e-02 +1.3840061923607927e-01 +1.2492252127507049e+00 +5.0771009596566419e+00 -1.2546145301584053e+02 +1.8205154030638987e+04 +1.0403530064971732e+06 
-5.9999999999999998e-01 -6.1962892624815996e-02 +1.3840253197299482e-01 +1.2495462564067430e+00 +5.0345969926564358e+00 -1.3362595736547621e+02 +1.8502353142568703e+04 +1.0854629021604087e+06 
-6.9999999999999996e-01 -6.1963178797803803e-02 +1.3840438495812363e-01 +1.2498958365643338e+00 +4.9956759276229006e+00 -1.4265036394019248e+02 +1.8776991727633816e+04 +1.1356665479884741e+06 
-7.9999999999999993e-01 -6.1963462912424383e-02 +1.3840619519135000e-01 +1.2502695733752505e+00 +4.9600790870870481e+00 -1.5244469524110394e+02 +1.9030110660854170e+04 +1.1904914357390355e+06 
-8.9999999999999991e-01 -6.1963744913737309e-02 +1.3840797967287810e-01 +1.2506630868701760e+00 +4.9275477918240602e+00 -1.6291897173877254e+02 +1.9262750792334216e+04 +1.2494650502190252e+06 
-9.9999999999999989e-01 -6.1964024746802432e-02 +1.3840975540281467e-01 +1.2510719970273665e+00 +4.8978233691809416e+00 -1.7398321297038632e+02 +1.9475952912081575e+04 +1.3121148736712034e+06 
-1.0999999999999999e+00 -6.1964302356680490e-02 +1.3841153938159076e-01 +1.2514919238546058e+00 +4.8706471422575470e+00 -1.8554743903451683e+02 +1.9670757812202035e+04 +1.3779683927077898e+06 
-1.2000000000000000e+00 -6.1964577688433886e-02 +1.3841334860970536e-01 +1.2519184874314948e+00 +4.8457604368485496e+00 -1.9752167128133894e+02 +1.9848206250759278e+04 +1.4465531015428796e+06 
-1.3000000000000000e+00 -6.1964850687123395e-02 +1.3841520008807121e-01 +1.2523473075401488e+00 +4.8229045695034838e+00 -2.0981592532048833e+02 +2.0009339029943614e+04 +1.5173964686331388e+06 
-1.4000000000000001e+00 -6.1965121297813820e-02 +1.3841711081783276e-01 +1.2527740043082249e+00 +4.8018208537241867e+00 -2.2234022304443519e+02 +2.0155196960088757e+04 +1.5900259934633756e+06 
-1.5000000000000002e+00 -6.1965389465569488e-02 +1.3841909780052261e-01 +1.2531941976443484e+00 +4.7822505937655704e+00 -2.3500458161631425e+02 +2.0286820903892640e+04 +1.6639691533168911e+06 
-1.6000000000000003e+00 -6.1965655135457015e-02 +1.3842117803806356e-01 +1.2536035076125083e+00 +4.7639350845919335e+00 -2.4771902110448369e+02 +2.0405251779223396e+04 +1.7387534412368392e+06 
-1.7000000000000004e+00 -6.1965918252543301e-02 +1.3842336853277298e-01 +1.2539975541051689e+00 +4.7466156112993643e+00 -2.6039355748766997e+02 +2.0511530567094196e+04 +1.8139063304484326e+06 
-1.8000000000000005e+00 -6.1966178761898159e-02 +1.3842568628736365e-01 +1.2543719571876228e+00 +4.7300334480704223e+00 -2.7293820929187029e+02 +2.0606698323544417e+04 +1.8889553061332779e+06 
-1.9000000000000006e+00 -6.1966436608593536e-02 +1.3842814830540898e-01 +1.2547223369951122e+00 +4.7139298442160449e+00 -2.8526299599021434e+02 +2.0691796265240064e+04 +1.9634278592450933e+06 
-2.0000000000000004e+00 -6.1966691737703299e-02 +1.3843077159066092e-01 +1.2550443136977874e+00 +4.6980460439124059e+00 -2.9727793681079629e+02 +2.0767865656994341e+04 +2.0368514789450555e+06 
