# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -1.0297592926088455e+00 +2.3009113556671106e+00 +1.4658910474533963e+01 +1.3891151565506928e+02 +5.6395471979278918e+04 -8.9593894298599602e+05 -1.1234101198608226e+08 
-1.0000000000000001e-01 -1.0297571412792632e+00 +2.3004856745792872e+00 +1.4642441322654703e+01 +1.4628623369527708e+02 +5.7017152357122010e+04 -9.2942268379435467e+05 -1.1605903145993458e+08 
-2.0000000000000001e-01 -1.0297550726339428e+00 +2.2999981347979657e+00 +1.4624189430215598e+01 +1.5463178333882303e+02 +5.7695732104272938e+04 -9.6655105946861894e+05 -1.2003879915745400e+08 
-3.0000000000000004e-01 -1.0297530878117775e+00 +2.2994544264478338e+00 +1.4604815765176861e+01 +1.6384379866462470e+02 +5.8418512047932818e+04 -1.0068868887778188e+06 -1.2422335864385509e+08 
-4.0000000000000002e-01 -1.0297511879514367e+00 +2.2988602396454669e+00 +1.4584981294352691e+01 +1.7381791349010305e+02 +5.9172792819115151e+04 -1.0499929886475333e+06 -1.2855575197904129e+08 
-5.0000000000000000e-01 -1.0297493741913073e+00 +2.2982212644908926e+00 +1.4565346970774687e+01 +1.8444976177477662e+02 +5.9945875140609351e+04 -1.0954321771143200e+06 -1.3297902120851195e+08 
-5.9999999999999998e-01 -1.0297476476697431e+00 +2.2975431910436952e+00 +1.4546573761551592e+01 +1.9563497843596133e+02 +6.0725059318209125e+04 -1.1427672785543376e+06 -1.3743620597993082e+08 
-6.9999999999999996e-01 -1.0297460095249664e+00 +2.2968317093201551e+00 +1.4529322633194882e+01 +2.0726919957640069e+02 +6.1497645546132691e+04 -1.1915611255675592e+06 -1.4187034505581805e+08 
-7.9999999999999993e-01 -1.0297444608952122e+00 +2.2960925092661522e+00 +1.4514254564365917e+01 +2.1924806342023385e+02 +6.2250933706039788e+04 -1.2413765650029380e+06 -1.4622447545684618e+08 
-8.9999999999999991e-01 -1.0297430029187620e+00 +2.2953312807571788e+00 +1.4502030546869143e+01 +2.3146721043934599e+02 +6.2972223375795227e+04 -1.2917764591870140e+06 -1.5044163256427941e+08 
-9.9999999999999989e-01 -1.0297416367340582e+00 +2.2945537135661418e+00 +1.4493311597544366e+01 +2.4382228444332063e+02 +6.3648813623972077e+04 -1.3423236928625873e+06 -1.5446484918104365e+08 
-1.0999999999999999e+00 -1.0297403634797311e+00 +2.2937654973613535e+00 +1.4488758755860292e+01 +2.5620893277039386e+02 +6.4268003105018695e+04 -1.3925811748197500e+06 -1.5823715610975912e+08 
-1.2000000000000000e+00 -1.0297391842946526e+00 +2.2929723216869493e+00 +1.4489033088621941e+01 +2.6852280699583054e+02 +6.4817089984618877e+04 -1.4421118425623877e+06 -1.6170158181996027e+08 
-1.3000000000000000e+00 -1.0297381003180386e+00 +2.2921798759514465e+00 +1.4494795698357569e+01 +2.8065956340997462e+02 +6.5283371818089407e+04 -1.4904786656467032e+06 -1.6480115195904112e+08 
-1.4000000000000001e+00 -1.0297371126894750e+00 +2.2913938494071946e+00 +1.4506707723025043e+01 +2.9251486374928794e+02 +6.5654145587407023e+04 -1.5372446504718869e+06 -1.6747888960170391e+08 
-1.5000000000000002e+00 -1.0297362225490752e+00 +2.2906199311413720e+00 +1.4525430352448746e+01 +3.0398437559952566e+02 +6.5916707413543496e+04 -1.5819728431402380e+06 -1.6967781392909330e+08 
-1.6000000000000003e+00 -1.0297354301150414e+00 +2.2898628944273840e+00 +1.4551459438181249e+01 +3.1498124263665994e+02 +6.6061466014977035e+04 -1.6242999391191488e+06 -1.7135494181572762e+08 
-1.7000000000000004e+00 -1.0297347318416110e+00 +2.2891239009865565e+00 +1.4584635570616728e+01 +3.2548738001140043e+02 +6.6091176557268554e+04 -1.6641526519298945e+06 -1.7252300069584215e+08 
-1.8000000000000005e+00 -1.0297341232224066e+00 +2.2884032222285473e+00 +1.4624636890548588e+01 +3.3550161675861739e+02 +6.6011658294708977e+04 -1.7015290536111696e+06 -1.7320859189716771e+08 
-1.9000000000000006e+00 -1.0297335997512926e+00 +2.2877011295142258e+00 +1.4671141564912840e+01 +3.4502278336825100e+02 +6.5828730024121731e+04 -1.7364272257743846e+06 -1.7343831463818789e+08 
-2.0000000000000004e+00 -1.0297331569222659e+00 +2.2870178941654218e+00 +1.4723827773906574e+01 +3.5404971144254881e+02 +6.5548210316578974e+04 -1.7688452572908266e+06 -1.7323876708982223e+08 
-2.1000000000000005e+00 -1.0297327902296025e+00 +2.2863537874681032e+00 +1.4782373727829263e+01 +3.6258123354870702e+02 +6.5175917216588474e+04 -1.7987812431351093e+06 -1.7263654500858146e+08 
-2.2000000000000006e+00 -1.0297324951677329e+00 +2.2857090806814928e+00 +1.4846457651779463e+01 +3.7061618290750783e+02 +6.4717668522610147e+04 -1.8262332823019761e+06 -1.7165824304072762e+08 
-2.3000000000000007e+00 -1.0297322672312768e+00 +2.2850840450441838e+00 +1.4915757789118071e+01 +3.7815339313704368e+02 +6.4179281733750875e+04 -1.8511994759545403e+06 -1.7033045451154816e+08 
-2.4000000000000008e+00 -1.0297321019150862e+00 +2.2844789517865642e+00 +1.4989952406514409e+01 +3.8519169786635109e+02 +6.3566573952422659e+04 -1.8736779249573823e+06 -1.6867977095928001e+08 
-2.5000000000000009e+00 -1.0297319947141574e+00 +2.2838940721329237e+00 +1.5068719782353343e+01 +3.9172993058938113e+02 +6.2885362110404451e+04 -1.8936667286446404e+06 -1.6673278322998214e+08 
-2.6000000000000010e+00 -1.0297319411237733e+00 +2.2833296773124743e+00 +1.5151738224493124e+01 +3.9776692430088940e+02 +6.2141462631638249e+04 -1.9111639824332281e+06 -1.6451607988131315e+08 
-2.7000000000000011e+00 -1.0297319366393531e+00 +2.2827860385621523e+00 +1.5238686050604006e+01 +4.0330151136035062e+02 +6.1340691812716686e+04 -1.9261677767388108e+06 -1.6205624901194692e+08 
-2.8000000000000012e+00 -1.0297319767565114e+00 +2.2822634271374613e+00 +1.5329241595137265e+01 +4.0833252311689466e+02 +6.0488865692221407e+04 -1.9386761944814892e+06 -1.5937987765129212e+08 
-2.9000000000000012e+00 -1.0297320569711044e+00 +2.2817621143221971e+00 +1.5423083214700910e+01 +4.1285878956330208e+02 +5.9591799949783483e+04 -1.9486873087420317e+06 -1.5651355128332564e+08 
-3.0000000000000013e+00 -1.0297321727791611e+00 +2.2812823714295103e+00 +1.5519889279057995e+01 +4.1687913926569126e+02 +5.8655310084908233e+04 -1.9561991821082889e+06 -1.5348385472588089e+08 
-3.1000000000000014e+00 -1.0297323196769210e+00 +2.2808244698185911e+00 +1.5619338175618585e+01 +4.2039239880676882e+02 +5.7685211327142591e+04 -1.9612098630886481e+06 -1.5031737169245416e+08 
-3.2000000000000015e+00 -1.0297324931608305e+00 +2.2803886808891813e+00 +1.5721108307873973e+01 +4.2339739289987148e+02 +5.6687318679942742e+04 -1.9637173864978894e+06 -1.4704068504684171e+08 
-3.3000000000000016e+00 -1.0297326887275062e+00 +2.2799752761008256e+00 +1.5824878090557416e+01 +4.2589294375965477e+02 +5.5667447009040334e+04 -1.9637197694636136e+06 -1.4368037721365905e+08 
-3.4000000000000017e+00 -1.0297329018738235e+00 +2.2795845269756323e+00 +1.5930325961455626e+01 +4.2787787097811952e+02 +5.4631410815820098e+04 -1.9612150104357274e+06 -1.4026302910020489e+08 
-3.5000000000000018e+00 -1.0297331280968098e+00 +2.2792167051043637e+00 +1.6037130365488654e+01 +4.2935099130203974e+02 +5.3585024556177181e+04 -1.9562010880883925e+06 -1.3681522170470214e+08 
-3.6000000000000019e+00 -1.0297333623282456e+00 +2.2788720025058113e+00 +1.6145027847836623e+01 +4.3031319850730358e+02 +5.2532300222727114e+04 -1.9486918621227089e+06 -1.3335441486984248e+08 
-3.7000000000000020e+00 -1.0297335971980053e+00 +2.2785501634928638e+00 +1.6253985754236364e+01 +4.3077756209612625e+02 +5.1470045028495937e+04 -1.9387814687486032e+06 -1.2986137997845358e+08 
-3.8000000000000020e+00 -1.0297338247491479e+00 +2.2782507879095761e+00 +1.6364028890181263e+01 +4.3076117419343120e+02 +5.0393259989793951e+04 -1.9265884266359655e+06 -1.2630764132220361e+08 
-3.9000000000000021e+00 -1.0297340370244248e+00 +2.2779734756613319e+00 +1.6475181997613941e+01 +4.3028112702271852e+02 +4.9296947679954748e+04 -1.9122312579361992e+06 -1.2266473199605194e+08 
-4.0000000000000018e+00 -1.0297342260663671e+00 +2.2777178267111640e+00 +1.6587469763870597e+01 +4.2935451313500010e+02 +4.8176112085096211e+04 -1.8958284901064236e+06 -1.1890419328492713e+08 
-4.1000000000000014e+00 -1.0297343839171806e+00 +2.2774834411007849e+00 +1.6700916806894849e+01 +4.2799842489919564e+02 +4.7025758909006800e+04 -1.8774986530430114e+06 -1.1499757620896918e+08 
-4.2000000000000011e+00 -1.0297345026188656e+00 +2.2772699189400898e+00 +1.6815547689331165e+01 +4.2622995497138203e+02 +4.5840895321072814e+04 -1.8573602821397251e+06 -1.1091644039657101e+08 
-4.3000000000000007e+00 -1.0297345742130199e+00 +2.2770768604232448e+00 +1.6931386892741269e+01 +4.2406619591825500e+02 +4.4616530464528303e+04 -1.8355319161818528e+06 -1.0663235657679559e+08 
-4.4000000000000004e+00 -1.0297345907409063e+00 +2.2769038658306133e+00 +1.7048458824256542e+01 +4.2152424032174218e+02 +4.3347675353522893e+04 -1.8121320982548450e+06 -1.0211690618497932e+08 
-4.5000000000000000e+00 -1.0297345442434165e+00 +2.2767505355304682e+00 +1.7166787811007406e+01 +4.1862118082057179e+02 +4.2029342997998298e+04 -1.7872793760693036e+06 -9.7341682035093337e+07 
-4.5999999999999996e+00 -1.0297344267610165e+00 +2.2766164699837876e+00 +1.7286398092475917e+01 +4.1537411014305508e+02 +4.0656548562746000e+04 -1.7610923025029211e+06 -9.2278289141288444e+07 
-4.6999999999999993e+00 -1.0297342303337733e+00 +2.2765012697594562e+00 +1.7407313821540772e+01 +4.1180012075458524e+02 +3.9224309375615383e+04 -1.7336894336203751e+06 -8.6898344862899959e+07 
-4.7999999999999989e+00 -1.0297339470012530e+00 +2.2764045355228464e+00 +1.7529559051176154e+01 +4.0791630533612454e+02 +3.7727645195250283e+04 -1.7051893317160176e+06 -8.1173480247514248e+07 
-4.8999999999999986e+00 -1.0297335688025580e+00 +2.2763258680569765e+00 +1.7653157738047287e+01 +4.0373975629683525e+02 +3.6161578159703626e+04 -1.6757105626859239e+06 -7.5075339857624650e+07 
-4.9999999999999982e+00 -1.0297330877762867e+00 +2.2762648682547670e+00 +1.7778133735157667e+01 +3.9928756611238884e+02 +3.4521132953376495e+04 -1.6453716981407539e+06 -6.8575582670991495e+07 
-5.0999999999999979e+00 -1.0297324959604728e+00 +2.2762211371316314e+00 +1.7904510783998333e+01 +3.9457682711152421e+02 +3.2801336966144750e+04 -1.6142913144521073e+06 -6.1645882888517246e+07 
-5.1999999999999975e+00 -1.0297317853926253e+00 +2.2761942758277183e+00 +1.8032312517839969e+01 +3.8962463151744606e+02 +3.0997220259116490e+04 -1.5825879931142228e+06 -5.4257929881360881e+07 
-5.2999999999999972e+00 -1.0297309481096166e+00 +2.2761838856150001e+00 +1.8161562446040008e+01 +3.8444807137705527e+02 +2.9103815877908444e+04 -1.5503803205651329e+06 -4.6383429746166676e+07 
-5.3999999999999968e+00 -1.0297299761477272e+00 +2.2761895678954178e+00 +1.8292283959229138e+01 +3.7906423873999807e+02 +2.7116159772573610e+04 -1.5177868894183584e+06 -3.7994105004526094e+07 
-5.4999999999999964e+00 -1.0297288615425679e+00 +2.2762109241985788e+00 +1.8424500313958038e+01 +3.7349022574620261e+02 +2.5029291135925876e+04 -1.4849262963612364e+06 -2.9061696138707079e+07 
-5.5999999999999961e+00 -1.0297275984994319e+00 +2.2762472500315831e+00 +1.8558166281975314e+01 +3.6774607951458006e+02 +2.2841194573352281e+04 -1.4519143942629020e+06 -1.9573999554470591e+07 
-5.6999999999999957e+00 -1.0297261901477532e+00 +2.2762970471159547e+00 +1.8693014637172141e+01 +3.6185073594505553e+02 +2.0560839374331856e+04 -1.4187942556342809e+06 -9.5802399720066153e+06 
-5.7999999999999954e+00 -1.0297246419134998e+00 +2.2763587248333246e+00 +1.8828734447036890e+01 +3.5581957219194362e+02 +1.8199784129980861e+04 -1.3855747073998332e+06 +8.5549458714788873e+05 
-5.8999999999999950e+00 -1.0297229592225301e+00 +2.2764306925295559e+00 +1.8965014806897774e+01 +3.4966796331167643e+02 +1.5769586557662347e+04 -1.3522645551799336e+06 +1.1669121459343195e+07 
-5.9999999999999947e+00 -1.0297211475007388e+00 +2.2765113594923005e+00 +1.9101544862312306e+01 +3.4341128311913928e+02 +1.3281802983524021e+04 -1.3188725868920826e+06 +2.2796565943560444e+07 
-6.0999999999999943e+00 -1.0297192121739274e+00 +2.2765991349469052e+00 +1.9238013795974048e+01 +3.3706490413281676e+02 +1.0747988560958041e+04 -1.2854075719024686e+06 +3.4173760358919650e+07 
-6.1999999999999940e+00 -1.0297171586678044e+00 +2.2766924280571628e+00 +1.9374110829777091e+01 +3.3064419737594727e+02 +8.1796972096360232e+03 -1.2518782593483643e+06 +4.5736644414575219e+07 
-6.2999999999999936e+00 -1.0297149924081441e+00 +2.2767896479180871e+00 +1.9509525248053148e+01 +3.2416453241597537e+02 +5.5884811340764518e+03 -1.2182933778515947e+06 +5.7421167626795955e+07 
-6.3999999999999932e+00 -1.0297127188205570e+00 +2.2768892035460944e+00 +1.9643946371269980e+01 +3.1764127750210707e+02 +2.9858913030068993e+03 -1.1846616358911023e+06 +6.9163287113335788e+07 
-6.4999999999999929e+00 -1.0297103433306780e+00 +2.2769895038879846e+00 +1.9777063581708731e+01 +3.1108979909129505e+02 +3.8347693234494739e+02 -1.1509917183983440e+06 +8.0898970147952437e+07 
-6.5999999999999925e+00 -1.0297078713641161e+00 +2.2770889578042093e+00 +1.9908566321051012e+01 +3.0452546220151550e+02 -2.2072145040792516e+03 -1.1172922884199186e+06 +9.2564194226707831e+07 
-6.6999999999999922e+00 -1.0297053083463781e+00 +2.2771859740731486e+00 +2.0038144081871366e+01 +2.9796363010110048e+02 -4.7746371310886007e+03 -1.0835719847562632e+06 +1.0409494645200016e+08 
