fieldmap_name:		BD-026
timestamp:		2017-03-30_17-09-44
filename:		2017-03-30_BD-026_Model09_Hall_I=991.63A.dat
nr_magnets:		1

magnet_name:		BD-026
gap[mm]:		28
control_gap[mm]:	--
magnet_length[mm]:	1206
current_main[A]:	991.63
NI_main[A.esp]:		11899.56
center_pos_z[mm]:	0
center_pos_x[mm]:	0
rotation[deg]:		0

X[mm]	Y[mm]	Z[mm]	Bx  By  Bz [T]
---------------------------------------------------------------------------------------------
-50.000	0.000	-741.500	2.8764354621e-04  -4.8319780072e-03  -1.0727610101e-04
-48.000	0.000	-741.500	2.7878381229e-04  -4.9194939239e-03  -1.0427152602e-04
-46.000	0.000	-741.500	2.7064439707e-04  -5.0049558862e-03  -1.0088004025e-04
-44.000	0.000	-741.500	2.6235049490e-04  -5.0894112993e-03  -9.7803266596e-05
-42.000	0.000	-741.500	2.5237957166e-04  -5.1709492058e-03  -9.4402524593e-05
-40.000	0.000	-741.500	2.4195635529e-04  -5.2507674360e-03  -9.1738579171e-05
-38.000	0.000	-741.500	2.3231301885e-04  -5.3277870140e-03  -8.8245274784e-05
-36.000	0.000	-741.500	2.2258778571e-04  -5.4026839248e-03  -8.4992632596e-05
-34.000	0.000	-741.500	2.1298539763e-04  -5.4749381799e-03  -8.2615630565e-05
-32.000	0.000	-741.500	2.0300889052e-04  -5.5431290966e-03  -8.0942102655e-05
-30.000	0.000	-741.500	1.9376200857e-04  -5.6093533425e-03  -7.8772440365e-05
-28.000	0.000	-741.500	1.8324200518e-04  -5.6723109466e-03  -7.6484298223e-05
-26.000	0.000	-741.500	1.7383877498e-04  -5.7320650503e-03  -7.5280987226e-05
-24.000	0.000	-741.500	1.6278458176e-04  -5.7875868193e-03  -7.3150201137e-05
-22.000	0.000	-741.500	1.5265358770e-04  -5.8396432365e-03  -7.1535913153e-05
-20.000	0.000	-741.500	1.4112290458e-04  -5.8888842875e-03  -7.0521429420e-05
-18.000	0.000	-741.500	1.3056939800e-04  -5.9330963073e-03  -6.9090414958e-05
-16.000	0.000	-741.500	1.2081810682e-04  -5.9753490847e-03  -6.7633483027e-05
-14.000	0.000	-741.500	1.1158053131e-04  -6.0127473984e-03  -6.7470573231e-05
-12.000	0.000	-741.500	1.0106797308e-04  -6.0465002214e-03  -6.6743032890e-05
-10.000	0.000	-741.500	9.2014665138e-05  -6.0745164574e-03  -6.5639689268e-05
-8.000	0.000	-741.500	8.2073522520e-05  -6.0998268962e-03  -6.4880677716e-05
-6.000	0.000	-741.500	7.2955069479e-05  -6.1212485641e-03  -6.5469374480e-05
-4.000	0.000	-741.500	6.3283813713e-05  -6.1367312208e-03  -6.5319423418e-05
-2.000	0.000	-741.500	5.4407328195e-05  -6.1483808197e-03  -6.5243522262e-05
0.000	0.000	-741.500	4.5076688250e-05  -6.1570293422e-03  -6.6004385062e-05
2.000	0.000	-741.500	3.6298851030e-05  -6.1604891226e-03  -6.6232088528e-05
4.000	0.000	-741.500	2.7373972008e-05  -6.1586060215e-03  -6.6680090468e-05
6.000	0.000	-741.500	1.9102405298e-05  -6.1544405424e-03  -6.6917050172e-05
8.000	0.000	-741.500	1.0717299981e-05  -6.1452850311e-03  -6.7465019488e-05
10.000	0.000	-741.500	3.0897391401e-06  -6.1324431730e-03  -6.8235138526e-05
12.000	0.000	-741.500	-5.2935048882e-06  -6.1158555408e-03  -6.8883075217e-05
14.000	0.000	-741.500	-1.3122084902e-05  -6.0939138844e-03  -6.9569888109e-05
16.000	0.000	-741.500	-2.1959483358e-05  -6.0687817274e-03  -7.0558454374e-05
18.000	0.000	-741.500	-2.9078912401e-05  -6.0386205390e-03  -7.1552574383e-05
20.000	0.000	-741.500	-3.7119679320e-05  -6.0064202529e-03  -7.1785831591e-05
22.000	0.000	-741.500	-4.5555039430e-05  -5.9701176293e-03  -7.3292747209e-05
24.000	0.000	-741.500	-5.3614419235e-05  -5.9313580601e-03  -7.3862931497e-05
26.000	0.000	-741.500	-6.0957202915e-05  -5.8878257396e-03  -7.5610509314e-05
28.000	0.000	-741.500	-6.8564289581e-05  -5.8406033580e-03  -7.6712001688e-05
30.000	0.000	-741.500	-7.7120633452e-05  -5.7907123214e-03  -7.7235904784e-05
32.000	0.000	-741.500	-8.6693240921e-05  -5.7375379289e-03  -7.8155974885e-05
34.000	0.000	-741.500	-9.4804736808e-05  -5.6813866025e-03  -7.9107516197e-05
36.000	0.000	-741.500	-1.0335735810e-04  -5.6229361842e-03  -8.0775490363e-05
38.000	0.000	-741.500	-1.1201979543e-04  -5.5616629713e-03  -8.1412319568e-05
40.000	0.000	-741.500	-1.2083858100e-04  -5.4978585289e-03  -8.2708192949e-05
42.000	0.000	-741.500	-1.3012641130e-04  -5.4318849917e-03  -8.3430179548e-05
44.000	0.000	-741.500	-1.4046959227e-04  -5.3637906443e-03  -8.4698284214e-05
46.000	0.000	-741.500	-1.4983745799e-04  -5.2918836672e-03  -8.6475481994e-05
48.000	0.000	-741.500	-1.6065154498e-04  -5.2194195596e-03  -8.7462197012e-05
50.000	0.000	-741.500	-1.7159592217e-04  -5.1453880582e-03  -8.9200518591e-05
-50.000	0.000	-739.500	2.9734830517e-04  -5.1215038735e-03  -1.1201714634e-04
-48.000	0.000	-739.500	2.8869889687e-04  -5.2150423710e-03  -1.0902923258e-04
-46.000	0.000	-739.500	2.7993594996e-04  -5.3073328961e-03  -1.0569143299e-04
-44.000	0.000	-739.500	2.7124745459e-04  -5.3979743150e-03  -1.0270537047e-04
-42.000	0.000	-739.500	2.6103084126e-04  -5.4850686696e-03  -9.9536034432e-05
-40.000	0.000	-739.500	2.5008460277e-04  -5.5710153354e-03  -9.6938733926e-05
-38.000	0.000	-739.500	2.4005970217e-04  -5.6536972165e-03  -9.3549099409e-05
-36.000	0.000	-739.500	2.2975374697e-04  -5.7342731442e-03  -9.0453813275e-05
-34.000	0.000	-739.500	2.2005271059e-04  -5.8120559910e-03  -8.8180481115e-05
-32.000	0.000	-739.500	2.0997755519e-04  -5.8851979407e-03  -8.6727251680e-05
-30.000	0.000	-739.500	2.0013319958e-04  -5.9563045070e-03  -8.4683474232e-05
-28.000	0.000	-739.500	1.8976768315e-04  -6.0239327218e-03  -8.2663763005e-05
-26.000	0.000	-739.500	1.7941147316e-04  -6.0880825852e-03  -8.1073541241e-05
-24.000	0.000	-739.500	1.6781378366e-04  -6.1479945425e-03  -7.9518493183e-05
-22.000	0.000	-739.500	1.5729191898e-04  -6.2039193025e-03  -7.8041197528e-05
-20.000	0.000	-739.500	1.4592316798e-04  -6.2568114155e-03  -7.7004498823e-05
-18.000	0.000	-739.500	1.3511652614e-04  -6.3041563658e-03  -7.5686410469e-05
-16.000	0.000	-739.500	1.2483662899e-04  -6.3489923716e-03  -7.4631199287e-05
-14.000	0.000	-739.500	1.1552832451e-04  -6.3893769048e-03  -7.4386834593e-05
-12.000	0.000	-739.500	1.0490036638e-04  -6.4254622476e-03  -7.3746302893e-05
-10.000	0.000	-739.500	9.5701877932e-05  -6.4554358687e-03  -7.2885472718e-05
-8.000	0.000	-739.500	8.5258187380e-05  -6.4824381271e-03  -7.2317139678e-05
-6.000	0.000	-739.500	7.6320279338e-05  -6.5052117651e-03  -7.3127986165e-05
-4.000	0.000	-739.500	6.6217204607e-05  -6.5214001204e-03  -7.3498235702e-05
-2.000	0.000	-739.500	5.6780471210e-05  -6.5339522707e-03  -7.3248317265e-05
