# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -6.1842053272535905e-02 +1.3908564517908473e-01 +1.2005594314724868e+00 +4.7870594696275459e+00 +3.1370652859480067e+01 -1.2401839003064390e+03 +2.5622735651870747e+06 
+1.0000000000000001e-01 -6.1842080217327809e-02 +1.3908624011230375e-01 +1.2008315647826822e+00 +4.7692262220845638e+00 +2.0054827116168077e+01 -1.0758359448311662e+03 +2.6284219457404590e+06 
+2.0000000000000001e-01 -6.1842108660441604e-02 +1.3908711594195236e-01 +1.2011610445117902e+00 +4.7408648062869450e+00 +7.5019055168070423e+00 -8.3880045585477637e+02 +2.7008857736376580e+06 
+2.9999999999999999e-01 -6.1842138588533727e-02 +1.3908824618898938e-01 +1.2015390033101294e+00 +4.7029115413161078e+00 -6.0904671335069853e+00 -5.3570778977352779e+02 +2.7786683490474215e+06 
+4.0000000000000002e-01 -6.1842169988262197e-02 +1.3908960437451315e-01 +1.2019565740834970e+00 +4.6563027420207277e+00 -2.0524652025050091e+01 -1.7318827978537388e+02 +2.8607730034959004e+06 
+5.0000000000000000e-01 -6.1842202846290738e-02 +1.3909116401962784e-01 +1.2024048906154643e+00 +4.6019747213436943e+00 -3.5603028159277088e+01 +2.4212775811457541e+02 +2.9462031563320602e+06 
+5.9999999999999998e-01 -6.1842237149282296e-02 +1.3909289864594512e-01 +1.2028750866438069e+00 +4.5408637752351542e+00 -5.1127974591405454e+01 +7.0361011559950600e+02 +3.0339622297381759e+06 
+6.9999999999999996e-01 -6.1842272883903003e-02 +1.3909478177511211e-01 +1.2033582963509979e+00 +4.4739061925707624e+00 -6.6901879309824068e+01 +1.2046286474571295e+03 +3.1230536895667119e+06 
+8.0000000000000004e-01 -6.1842310036821543e-02 +1.3909678692925243e-01 +1.2038456542658877e+00 +4.4020382433749701e+00 -8.2727137003378900e+01 +1.7385533397960585e+03 +3.2124810341954520e+06 
+9.0000000000000002e-01 -6.1842348594703077e-02 +1.3909888763074324e-01 +1.2043282945929508e+00 +4.3261961829267603e+00 -9.8406136269695423e+01 +2.2987542951664350e+03 +3.3012477332362416e+06 
+1.0000000000000000e+00 -6.1842388544214200e-02 +1.3910105740250758e-01 +1.2047973515511456e+00 +4.2473162414432277e+00 -1.1374126544179416e+02 +2.8786017984666159e+03 +3.3883572537670932e+06 
+1.1000000000000001e+00 -6.1842429872020578e-02 +1.3910326976800058e-01 +1.2052439593329409e+00 +4.1663346235914105e+00 -1.2853491189123844e+02 +3.4714663265767481e+03 +3.4728130573958731e+06 
+1.2000000000000000e+00 -6.1842472564783091e-02 +1.3910549825115759e-01 +1.2056592513746882e+00 +4.0841875081299124e+00 -1.4258944727687910e+02 +4.0707185561121437e+03 +3.5536185275517781e+06 
+1.3000000000000000e+00 -6.1842516609161798e-02 +1.3910771637662472e-01 +1.2060343610159294e+00 +4.0018110402497227e+00 -1.5570724036356904e+02 +4.6697294144605748e+03 +3.6297770314390040e+06 
+1.3999999999999999e+00 -6.1842561991813087e-02 +1.3910989766975640e-01 +1.2063604210265808e+00 +3.9201413299257872e+00 -1.6769064758442735e+02 +5.2618700954066662e+03 +3.7002918738432266e+06 
+1.5000000000000000e+00 -6.1842608699388388e-02 +1.3911201565672196e-01 +1.2066285633810516e+00 +3.8401144470059259e+00 -1.7834200826122924e+02 +5.8405120946821526e+03 +3.7641662732663047e+06 
+1.6000000000000001e+00 -6.1842656718532972e-02 +1.3911404386423834e-01 +1.2068299191767398e+00 +3.7626664289456921e+00 -1.8746364270393522e+02 +6.3990271688064722e+03 +3.8204033518581279e+06 
+1.7000000000000000e+00 -6.1842706035885549e-02 +1.3911595582034192e-01 +1.2069556185133099e+00 +3.6887332543241325e+00 -1.9485784989854068e+02 +6.9307875015860018e+03 +3.8680061244853288e+06 
+1.8000000000000000e+00 -6.1842756638080809e-02 +1.3911772505356093e-01 +1.2069967907961323e+00 +3.6192508683316285e+00 -2.0032691310068731e+02 +7.4291655536683420e+03 +3.9059775248439927e+06 
