nMed	DataHora	Tensao
50	14/03/2017 14:25:42	9.904129
51	14/03/2017 14:25:43	9.904612
52	14/03/2017 14:25:45	9.905105
53	14/03/2017 14:25:46	9.904244
54	14/03/2017 14:25:48	9.904617
55	14/03/2017 14:25:49	9.903075
56	14/03/2017 14:25:51	9.902778
57	14/03/2017 14:25:52	9.904058
58	14/03/2017 14:25:54	9.906760
59	14/03/2017 14:25:55	9.906855
60	14/03/2017 14:25:57	9.906315
61	14/03/2017 14:25:58	9.914261
62	14/03/2017 14:26:00	9.904261
63	14/03/2017 14:26:01	9.904152
64	14/03/2017 14:26:03	9.904486
65	14/03/2017 14:26:04	9.905418
66	14/03/2017 14:26:06	9.903516
67	14/03/2017 14:26:07	9.902923
68	14/03/2017 14:26:09	9.903654
69	14/03/2017 14:26:10	9.905037
70	14/03/2017 14:26:12	9.906661
71	14/03/2017 14:26:14	9.907015
72	14/03/2017 14:26:15	9.905769
73	14/03/2017 14:26:17	9.904021
74	14/03/2017 14:26:18	9.904471
75	14/03/2017 14:26:20	9.904202
76	14/03/2017 14:26:21	9.905194
77	14/03/2017 14:26:23	9.906884
78	14/03/2017 14:26:24	9.905464
79	14/03/2017 14:26:26	9.903326
80	14/03/2017 14:26:27	9.904535
81	14/03/2017 14:26:29	9.907131
82	14/03/2017 14:26:30	9.907356
83	14/03/2017 14:26:32	9.906339
84	14/03/2017 14:26:33	9.909745
85	14/03/2017 14:26:35	9.903583
86	14/03/2017 14:26:36	9.901573
87	14/03/2017 14:26:38	9.906491
88	14/03/2017 14:26:40	9.907473
89	14/03/2017 14:26:41	9.905326
90	14/03/2017 14:26:43	9.903831
91	14/03/2017 14:26:44	9.904431
92	14/03/2017 14:26:46	9.906002
93	14/03/2017 14:26:47	9.907288
94	14/03/2017 14:26:49	9.906167
95	14/03/2017 14:26:50	9.904603
96	14/03/2017 14:26:52	9.903466
97	14/03/2017 14:26:53	9.904128
98	14/03/2017 14:26:55	9.902728
99	14/03/2017 14:26:56	9.907449
100	14/03/2017 14:26:58	9.906622
101	14/03/2017 14:26:59	9.908483
102	14/03/2017 14:27:01	9.903850
103	14/03/2017 14:27:02	9.904890
104	14/03/2017 14:27:04	9.907386
105	14/03/2017 14:27:05	9.907261
106	14/03/2017 14:27:07	9.906271
107	14/03/2017 14:27:09	9.908905
108	14/03/2017 14:27:10	9.903756
109	14/03/2017 14:27:12	9.901910
110	14/03/2017 14:27:13	9.905829
111	14/03/2017 14:27:15	9.907553
112	14/03/2017 14:27:16	9.904560
113	14/03/2017 14:27:18	9.903629
114	14/03/2017 14:27:19	9.904203
115	14/03/2017 14:27:21	9.905664
116	14/03/2017 14:27:22	9.907369
117	14/03/2017 14:27:24	9.907075
118	14/03/2017 14:27:25	9.905609
119	14/03/2017 14:27:27	9.903894
120	14/03/2017 14:27:28	9.904427
121	14/03/2017 14:27:30	9.903539
122	14/03/2017 14:27:31	9.906059
123	14/03/2017 14:27:33	9.906684
124	14/03/2017 14:27:34	9.907371
125	14/03/2017 14:27:36	9.903771
126	14/03/2017 14:27:37	9.904861
127	14/03/2017 14:27:39	9.907428
128	14/03/2017 14:27:41	9.907592
129	14/03/2017 14:27:42	9.906557
130	14/03/2017 14:27:44	9.905697
131	14/03/2017 14:27:45	9.904012
132	14/03/2017 14:27:47	9.902977
133	14/03/2017 14:27:48	9.905308
134	14/03/2017 14:27:50	9.906893
135	14/03/2017 14:27:51	9.904176
136	14/03/2017 14:27:53	9.903733
137	14/03/2017 14:27:54	9.904446
138	14/03/2017 14:27:56	9.905927
139	14/03/2017 14:27:57	9.907646
140	14/03/2017 14:27:59	9.907334
141	14/03/2017 14:28:00	9.905884
142	14/03/2017 14:28:02	9.904176
143	14/03/2017 14:28:03	9.904783
144	14/03/2017 14:28:05	9.904120
145	14/03/2017 14:28:07	9.905862
146	14/03/2017 14:28:08	9.906922
147	14/03/2017 14:28:10	9.905017
148	14/03/2017 14:28:11	9.904109
149	14/03/2017 14:28:13	9.905211
150	14/03/2017 14:28:14	9.907931
151	14/03/2017 14:28:16	9.907953
152	14/03/2017 14:28:17	9.906831
153	14/03/2017 14:28:19	9.904422
154	14/03/2017 14:28:20	9.904386
155	14/03/2017 14:28:22	9.903280
156	14/03/2017 14:28:23	9.904713
157	14/03/2017 14:28:25	9.905591
158	14/03/2017 14:28:26	9.904265
159	14/03/2017 14:28:28	9.904082
160	14/03/2017 14:28:29	9.904681
161	14/03/2017 14:28:31	9.906458
162	14/03/2017 14:28:33	9.908114
163	14/03/2017 14:28:34	9.907684
164	14/03/2017 14:28:36	9.906035
165	14/03/2017 14:28:37	9.904423
166	14/03/2017 14:28:39	9.904980
167	14/03/2017 14:28:40	9.904005
168	14/03/2017 14:28:42	9.904789
169	14/03/2017 14:28:43	9.906295
170	14/03/2017 14:28:45	9.904553
171	14/03/2017 14:28:46	9.904435
172	14/03/2017 14:28:48	9.905512
173	14/03/2017 14:28:49	9.908149
174	14/03/2017 14:28:51	9.908239
175	14/03/2017 14:28:52	9.907077
176	14/03/2017 14:28:54	9.904635
177	14/03/2017 14:28:56	9.904423
178	14/03/2017 14:28:57	9.902613
179	14/03/2017 14:28:59	9.904285
180	14/03/2017 14:29:00	9.905900
181	14/03/2017 14:29:02	9.904852
182	14/03/2017 14:29:03	9.904386
183	14/03/2017 14:29:05	9.904990
184	14/03/2017 14:29:06	9.906414
185	14/03/2017 14:29:08	9.908041
186	14/03/2017 14:29:09	9.908033
187	14/03/2017 14:29:11	9.906728
188	14/03/2017 14:29:12	9.904803
189	14/03/2017 14:29:14	9.905429
190	14/03/2017 14:29:15	9.905788
191	14/03/2017 14:29:17	9.905036
192	14/03/2017 14:29:18	9.903311
193	14/03/2017 14:29:20	9.903423
194	14/03/2017 14:29:21	9.903727
195	14/03/2017 14:29:23	9.904875
196	14/03/2017 14:29:24	9.906987
197	14/03/2017 14:29:26	9.907030
198	14/03/2017 14:29:28	9.906418
199	14/03/2017 14:29:29	9.905754
200	14/03/2017 14:29:31	9.905042
201	14/03/2017 14:29:32	9.905846
202	14/03/2017 14:29:34	9.908056
203	14/03/2017 14:29:35	9.907637
204	14/03/2017 14:29:37	9.906676
205	14/03/2017 14:29:38	9.904436
206	14/03/2017 14:29:40	9.904381
207	14/03/2017 14:29:41	9.902747
208	14/03/2017 14:29:43	9.903996
209	14/03/2017 14:29:44	9.905281
210	14/03/2017 14:29:46	9.904558
211	14/03/2017 14:29:47	9.904221
212	14/03/2017 14:29:49	9.904827
213	14/03/2017 14:29:50	9.906143
214	14/03/2017 14:29:52	9.907504
215	14/03/2017 14:29:53	9.907963
216	14/03/2017 14:29:55	9.906796
217	14/03/2017 14:29:56	9.904927
218	14/03/2017 14:29:58	9.905585
219	14/03/2017 14:29:59	9.906354
220	14/03/2017 14:30:01	9.906282
221	14/03/2017 14:30:02	9.904323
222	14/03/2017 14:30:04	9.904158
223	14/03/2017 14:30:06	9.903786
224	14/03/2017 14:30:07	9.904843
225	14/03/2017 14:30:09	9.904658
226	14/03/2017 14:30:10	9.906238
227	14/03/2017 14:30:12	9.905428
228	14/03/2017 14:30:13	9.908776
229	14/03/2017 14:30:15	9.904678
230	14/03/2017 14:30:16	9.905669
231	14/03/2017 14:30:18	9.908242
232	14/03/2017 14:30:19	9.908209
233	14/03/2017 14:30:21	9.907279
234	14/03/2017 14:30:22	9.904831
235	14/03/2017 14:30:24	9.904701
236	14/03/2017 14:30:25	9.904171
237	14/03/2017 14:30:27	9.904862
238	14/03/2017 14:30:28	9.903865
239	14/03/2017 14:30:30	9.903807
240	14/03/2017 14:30:31	9.903711
241	14/03/2017 14:30:33	9.904192
242	14/03/2017 14:30:34	9.905193
243	14/03/2017 14:30:36	9.906296
244	14/03/2017 14:30:37	9.907219
245	14/03/2017 14:30:39	9.906463
246	14/03/2017 14:30:41	9.904753
247	14/03/2017 14:30:42	9.905377
248	14/03/2017 14:30:44	9.906663
249	14/03/2017 14:30:45	9.907288
250	14/03/2017 14:30:47	9.906027
251	14/03/2017 14:30:48	9.904877
252	14/03/2017 14:30:50	9.904067
253	14/03/2017 14:30:51	9.904798
254	14/03/2017 14:30:53	9.903556
255	14/03/2017 14:30:54	9.905371
256	14/03/2017 14:30:56	9.905871
257	14/03/2017 14:30:57	9.905444
258	14/03/2017 14:30:59	9.904372
259	14/03/2017 14:31:00	9.905426
260	14/03/2017 14:31:02	9.908032
261	14/03/2017 14:31:03	9.908111
262	14/03/2017 14:31:05	9.907259
263	14/03/2017 14:31:06	9.904844
264	14/03/2017 14:31:08	9.904764
265	14/03/2017 14:31:09	9.904842
266	14/03/2017 14:31:11	9.905619
267	14/03/2017 14:31:13	9.904405
268	14/03/2017 14:31:14	9.904142
269	14/03/2017 14:31:16	9.903463
270	14/03/2017 14:31:17	9.903879
271	14/03/2017 14:31:19	9.903179
272	14/03/2017 14:31:20	9.905565
273	14/03/2017 14:31:22	9.906474
274	14/03/2017 14:31:23	9.906100
275	14/03/2017 14:31:25	9.904607
276	14/03/2017 14:31:26	9.905125
277	14/03/2017 14:31:28	9.906568
278	14/03/2017 14:31:29	9.907916
279	14/03/2017 14:31:31	9.907030
280	14/03/2017 14:31:32	9.905689
281	14/03/2017 14:31:34	9.904200
282	14/03/2017 14:31:35	9.904943
283	14/03/2017 14:31:37	9.903907
284	14/03/2017 14:31:38	9.904400
285	14/03/2017 14:31:40	9.905722
286	14/03/2017 14:31:42	9.903930
287	14/03/2017 14:31:43	9.904178
288	14/03/2017 14:31:45	9.905215
289	14/03/2017 14:31:46	9.907847
290	14/03/2017 14:31:48	9.908009
291	14/03/2017 14:31:49	9.907165
292	14/03/2017 14:31:51	9.904680
293	14/03/2017 14:31:52	9.904756
294	14/03/2017 14:31:54	9.904756
295	14/03/2017 14:31:55	9.905802
296	14/03/2017 14:31:57	9.904416
297	14/03/2017 14:31:58	9.904183
298	14/03/2017 14:32:00	9.903566
299	14/03/2017 14:32:01	9.903701
300	14/03/2017 14:32:03	9.902769
301	14/03/2017 14:32:04	9.905436
302	14/03/2017 14:32:06	9.906399
303	14/03/2017 14:32:07	9.906036
304	14/03/2017 14:32:09	9.904557
305	14/03/2017 14:32:11	9.905147
306	14/03/2017 14:32:12	9.906529
307	14/03/2017 14:32:14	9.907816
308	14/03/2017 14:32:15	9.906838
309	14/03/2017 14:32:17	9.905433
310	14/03/2017 14:32:18	9.904200
311	14/03/2017 14:32:20	9.904865
312	14/03/2017 14:32:21	9.903438
313	14/03/2017 14:32:23	9.905205
314	14/03/2017 14:32:24	9.905350
315	14/03/2017 14:32:26	9.903604
316	14/03/2017 14:32:27	9.904036
317	14/03/2017 14:32:29	9.905130
318	14/03/2017 14:32:30	9.907827
319	14/03/2017 14:32:32	9.907920
320	14/03/2017 14:32:33	9.907064
321	14/03/2017 14:32:35	9.904720
322	14/03/2017 14:32:37	9.904783
323	14/03/2017 14:32:38	9.904955
324	14/03/2017 14:32:40	9.906038
325	14/03/2017 14:32:41	9.904428
326	14/03/2017 14:32:43	9.904339
327	14/03/2017 14:32:44	9.903432
328	14/03/2017 14:32:46	9.903764
329	14/03/2017 14:32:47	9.902883
330	14/03/2017 14:32:49	9.905347
331	14/03/2017 14:32:50	9.906339
332	14/03/2017 14:32:52	9.905878
333	14/03/2017 14:32:53	9.904513
334	14/03/2017 14:32:55	9.905036
335	14/03/2017 14:32:56	9.906478
336	14/03/2017 14:32:58	9.907997
337	14/03/2017 14:32:59	9.907479
338	14/03/2017 14:33:01	9.906062
339	14/03/2017 14:33:02	9.904383
340	14/03/2017 14:33:04	9.905037
341	14/03/2017 14:33:06	9.904573
342	14/03/2017 14:33:07	9.903648
343	14/03/2017 14:33:09	9.904386
344	14/03/2017 14:33:10	9.903402
345	14/03/2017 14:33:12	9.903714
346	14/03/2017 14:33:13	9.904922
347	14/03/2017 14:33:15	9.907567
348	14/03/2017 14:33:16	9.907430
349	14/03/2017 14:33:18	9.906838
350	14/03/2017 14:33:19	9.904911
351	14/03/2017 14:33:21	9.904813
352	14/03/2017 14:33:22	9.905474
353	14/03/2017 14:33:24	9.907268
354	14/03/2017 14:33:25	9.906292
355	14/03/2017 14:33:27	9.905543
356	14/03/2017 14:33:28	9.903958
357	14/03/2017 14:33:30	9.903908
358	14/03/2017 14:33:32	9.901230
359	14/03/2017 14:33:33	9.904304
360	14/03/2017 14:33:35	9.906457
361	14/03/2017 14:33:36	9.905377
362	14/03/2017 14:33:38	9.904395
363	14/03/2017 14:33:39	9.905013
364	14/03/2017 14:33:41	9.906589
365	14/03/2017 14:33:42	9.908059
366	14/03/2017 14:33:44	9.907716
367	14/03/2017 14:33:45	9.906235
368	14/03/2017 14:33:47	9.904651
369	14/03/2017 14:33:48	9.905144
370	14/03/2017 14:33:50	9.904965
371	14/03/2017 14:33:51	9.904225
372	14/03/2017 14:33:53	9.904594
373	14/03/2017 14:33:55	9.903163
374	14/03/2017 14:33:56	9.903718
375	14/03/2017 14:33:58	9.904939
376	14/03/2017 14:33:59	9.907621
377	14/03/2017 14:34:01	9.907386
378	14/03/2017 14:34:02	9.906914
379	14/03/2017 14:34:04	9.904787
380	14/03/2017 14:34:05	9.904855
381	14/03/2017 14:34:07	9.905566
382	14/03/2017 14:34:08	9.907645
383	14/03/2017 14:34:10	9.906682
384	14/03/2017 14:34:11	9.905578
385	14/03/2017 14:34:13	9.903912
386	14/03/2017 14:34:14	9.903909
387	14/03/2017 14:34:16	9.901318
388	14/03/2017 14:34:17	9.905453
389	14/03/2017 14:34:19	9.906310
390	14/03/2017 14:34:21	9.905534
391	14/03/2017 14:34:22	9.904374
392	14/03/2017 14:34:24	9.904995
393	14/03/2017 14:34:25	9.906443
394	14/03/2017 14:34:27	9.908073
395	14/03/2017 14:34:28	9.907774
396	14/03/2017 14:34:30	9.906436
397	14/03/2017 14:34:31	9.904633
398	14/03/2017 14:34:33	9.905185
399	14/03/2017 14:34:34	9.905277
400	14/03/2017 14:34:36	9.904442
401	14/03/2017 14:34:37	9.903738
402	14/03/2017 14:34:39	9.903071
403	14/03/2017 14:34:40	9.903649
404	14/03/2017 14:34:42	9.904814
405	14/03/2017 14:34:44	9.907053
406	14/03/2017 14:34:45	9.907211
407	14/03/2017 14:34:47	9.906364
408	14/03/2017 14:34:48	9.907177
409	14/03/2017 14:34:50	9.904803
410	14/03/2017 14:34:51	9.905600
411	14/03/2017 14:34:53	9.908057
412	14/03/2017 14:34:54	9.907889
413	14/03/2017 14:34:56	9.906684
414	14/03/2017 14:34:57	9.904417
415	14/03/2017 14:34:59	9.904368
416	14/03/2017 14:35:00	9.903219
417	14/03/2017 14:35:02	9.904492
418	14/03/2017 14:35:03	9.905071
419	14/03/2017 14:35:05	9.903610
420	14/03/2017 14:35:06	9.903693
421	14/03/2017 14:35:08	9.904396
422	14/03/2017 14:35:09	9.905776
423	14/03/2017 14:35:11	9.906926
424	14/03/2017 14:35:13	9.907553
425	14/03/2017 14:35:14	9.906625
426	14/03/2017 14:35:16	9.904718
427	14/03/2017 14:35:17	9.905298
428	14/03/2017 14:35:19	9.906579
429	14/03/2017 14:35:20	9.907172
430	14/03/2017 14:35:22	9.905708
431	14/03/2017 14:35:23	9.904500
432	14/03/2017 14:35:25	9.903863
433	14/03/2017 14:35:26	9.904676
434	14/03/2017 14:35:28	9.903111
435	14/03/2017 14:35:29	9.905013
436	14/03/2017 14:35:31	9.905283
437	14/03/2017 14:35:32	9.904578
438	14/03/2017 14:35:34	9.904059
439	14/03/2017 14:35:35	9.905129
440	14/03/2017 14:35:37	9.907829
441	14/03/2017 14:35:39	9.908044
442	14/03/2017 14:35:40	9.907152
443	14/03/2017 14:35:42	9.904694
444	14/03/2017 14:35:43	9.904749
445	14/03/2017 14:35:45	9.905003
446	14/03/2017 14:35:46	9.906223
447	14/03/2017 14:35:48	9.904564
448	14/03/2017 14:35:49	9.904045
449	14/03/2017 14:35:51	9.903385
450	14/03/2017 14:35:52	9.903689
451	14/03/2017 14:35:54	9.902684
452	14/03/2017 14:35:55	9.905429
453	14/03/2017 14:35:57	9.906535
454	14/03/2017 14:35:58	9.906197
455	14/03/2017 14:36:00	9.904454
456	14/03/2017 14:36:02	9.905024
457	14/03/2017 14:36:03	9.906534
458	14/03/2017 14:36:05	9.907988
459	14/03/2017 14:36:06	9.907657
460	14/03/2017 14:36:08	9.906183
461	14/03/2017 14:36:09	9.904472
462	14/03/2017 14:36:11	9.905007
463	14/03/2017 14:36:12	9.904851
464	14/03/2017 14:36:14	9.904069
465	14/03/2017 14:36:15	9.905365
466	14/03/2017 14:36:17	9.902957
467	14/03/2017 14:36:18	9.903409
468	14/03/2017 14:36:20	9.904539
469	14/03/2017 14:36:21	9.905715
470	14/03/2017 14:36:23	9.906556
471	14/03/2017 14:36:24	9.905742
472	14/03/2017 14:36:26	9.908981
473	14/03/2017 14:36:27	9.904477
474	14/03/2017 14:36:29	9.905458
475	14/03/2017 14:36:31	9.908019
476	14/03/2017 14:36:32	9.907956
477	14/03/2017 14:36:34	9.907026
478	14/03/2017 14:36:35	9.904650
479	14/03/2017 14:36:37	9.904636
480	14/03/2017 14:36:38	9.904671
481	14/03/2017 14:36:40	9.905630
482	14/03/2017 14:36:41	9.904618
483	14/03/2017 14:36:43	9.904547
484	14/03/2017 14:36:44	9.903560
485	14/03/2017 14:36:46	9.903628
486	14/03/2017 14:36:47	9.901437
487	14/03/2017 14:36:49	9.905279
488	14/03/2017 14:36:50	9.906066
489	14/03/2017 14:36:52	9.905343
490	14/03/2017 14:36:53	9.904200
491	14/03/2017 14:36:55	9.904773
492	14/03/2017 14:36:56	9.906061
493	14/03/2017 14:36:58	9.907690
494	14/03/2017 14:36:59	9.907709
495	14/03/2017 14:37:01	9.906542
496	14/03/2017 14:37:03	9.904699
497	14/03/2017 14:37:04	9.905149
498	14/03/2017 14:37:06	9.906223
499	14/03/2017 14:37:07	9.906749
500	14/03/2017 14:37:09	9.905156
501	14/03/2017 14:37:10	9.904587
502	14/03/2017 14:37:12	9.903865
503	14/03/2017 14:37:13	9.904724
504	14/03/2017 14:37:15	9.902967
505	14/03/2017 14:37:16	9.904936
506	14/03/2017 14:37:18	9.905536
507	14/03/2017 14:37:19	9.905483
508	14/03/2017 14:37:21	9.904158
509	14/03/2017 14:37:22	9.905150
510	14/03/2017 14:37:24	9.907770
511	14/03/2017 14:37:25	9.907860
512	14/03/2017 14:37:27	9.907030
513	14/03/2017 14:37:28	9.904687
514	14/03/2017 14:37:30	9.904759
515	14/03/2017 14:37:32	9.905226
516	14/03/2017 14:37:33	9.906690
517	14/03/2017 14:37:35	9.905756
518	14/03/2017 14:37:36	9.905116
519	14/03/2017 14:37:38	9.903732
520	14/03/2017 14:37:39	9.903790
521	14/03/2017 14:37:41	9.901232
522	14/03/2017 14:37:42	9.904312
523	14/03/2017 14:37:44	9.905625
524	14/03/2017 14:37:45	9.904481
525	14/03/2017 14:37:47	9.903854
526	14/03/2017 14:37:48	9.904366
527	14/03/2017 14:37:50	9.905698
528	14/03/2017 14:37:51	9.906877
529	14/03/2017 14:37:53	9.907422
530	14/03/2017 14:37:54	9.906456
531	14/03/2017 14:37:56	9.904656
532	14/03/2017 14:37:57	9.905209
533	14/03/2017 14:37:59	9.906448
534	14/03/2017 14:38:00	9.907640
535	14/03/2017 14:38:02	9.906789
536	14/03/2017 14:38:04	9.905627
537	14/03/2017 14:38:05	9.904176
538	14/03/2017 14:38:07	9.904943
539	14/03/2017 14:38:08	9.904469
540	14/03/2017 14:38:10	9.903805
541	14/03/2017 14:38:11	9.904452
542	14/03/2017 14:38:13	9.903305
543	14/03/2017 14:38:14	9.903447
544	14/03/2017 14:38:16	9.904587
545	14/03/2017 14:38:17	9.906506
546	14/03/2017 14:38:19	9.906878
547	14/03/2017 14:38:20	9.906084
548	14/03/2017 14:38:22	9.909000
549	14/03/2017 14:38:23	9.904557
550	14/03/2017 14:38:25	9.905408
551	14/03/2017 14:38:26	9.907911
552	14/03/2017 14:38:28	9.907909
553	14/03/2017 14:38:30	9.906839
554	14/03/2017 14:38:31	9.904441
555	14/03/2017 14:38:33	9.904412
556	14/03/2017 14:38:34	9.903942
557	14/03/2017 14:38:36	9.904765
558	14/03/2017 14:38:37	9.903909
559	14/03/2017 14:38:39	9.903831
560	14/03/2017 14:38:40	9.903412
561	14/03/2017 14:38:42	9.903693
562	14/03/2017 14:38:43	9.903188
563	14/03/2017 14:38:45	9.905216
564	14/03/2017 14:38:46	9.906211
565	14/03/2017 14:38:48	9.905784
566	14/03/2017 14:38:49	9.904337
567	14/03/2017 14:38:51	9.904901
568	14/03/2017 14:38:52	9.906244
569	14/03/2017 14:38:54	9.907846
570	14/03/2017 14:38:55	9.907735
571	14/03/2017 14:38:57	9.906428
572	14/03/2017 14:38:59	9.904584
573	14/03/2017 14:39:00	9.905167
574	14/03/2017 14:39:02	9.906012
575	14/03/2017 14:39:03	9.906074
576	14/03/2017 14:39:05	9.904609
577	14/03/2017 14:39:06	9.904172
578	14/03/2017 14:39:08	9.903828
579	14/03/2017 14:39:09	9.904617
580	14/03/2017 14:39:11	9.902983
581	14/03/2017 14:39:12	9.904950
582	14/03/2017 14:39:14	9.905306
583	14/03/2017 14:39:15	9.903562
584	14/03/2017 14:39:17	9.903880
585	14/03/2017 14:39:18	9.905008
586	14/03/2017 14:39:20	9.907723
587	14/03/2017 14:39:21	9.907586
588	14/03/2017 14:39:23	9.906860
589	14/03/2017 14:39:24	9.904843
590	14/03/2017 14:39:26	9.904758
591	14/03/2017 14:39:27	9.905506
592	14/03/2017 14:39:29	9.907855
593	14/03/2017 14:39:31	9.907597
594	14/03/2017 14:39:32	9.906586
595	14/03/2017 14:39:34	9.904401
596	14/03/2017 14:39:35	9.904435
597	14/03/2017 14:39:37	9.903747
598	14/03/2017 14:39:38	9.904500
599	14/03/2017 14:39:40	9.903835
600	14/03/2017 14:39:41	9.903647
601	14/03/2017 14:39:43	9.903355
602	14/03/2017 14:39:44	9.903777
603	14/03/2017 14:39:46	9.902945
604	14/03/2017 14:39:47	9.905363
605	14/03/2017 14:39:49	9.906745
606	14/03/2017 14:39:50	9.905698
607	14/03/2017 14:39:52	9.904313
608	14/03/2017 14:39:53	9.904863
609	14/03/2017 14:39:55	9.906243
610	14/03/2017 14:39:56	9.907871
611	14/03/2017 14:39:58	9.907731
612	14/03/2017 14:40:00	9.906456
613	14/03/2017 14:40:01	9.904636
614	14/03/2017 14:40:03	9.905274
615	14/03/2017 14:40:04	9.905921
616	14/03/2017 14:40:06	9.905560
617	14/03/2017 14:40:07	9.903967
618	14/03/2017 14:40:09	9.903799
619	14/03/2017 14:40:10	9.903479
620	14/03/2017 14:40:12	9.904515
621	14/03/2017 14:40:13	9.904115
622	14/03/2017 14:40:15	9.906453
623	14/03/2017 14:40:16	9.905438
624	14/03/2017 14:40:18	9.904073
625	14/03/2017 14:40:19	9.904276
626	14/03/2017 14:40:21	9.905259
627	14/03/2017 14:40:22	9.907880
628	14/03/2017 14:40:24	9.908114
629	14/03/2017 14:40:26	9.907146
630	14/03/2017 14:40:27	9.904724
631	14/03/2017 14:40:29	9.904766
632	14/03/2017 14:40:30	9.905111
633	14/03/2017 14:40:32	9.906307
634	14/03/2017 14:40:33	9.904973
635	14/03/2017 14:40:35	9.904661
636	14/03/2017 14:40:36	9.903589
637	14/03/2017 14:40:38	9.903687
638	14/03/2017 14:40:39	9.901213
639	14/03/2017 14:40:41	9.905216
640	14/03/2017 14:40:42	9.906536
641	14/03/2017 14:40:44	9.905042
642	14/03/2017 14:40:45	9.904212
643	14/03/2017 14:40:47	9.904680
644	14/03/2017 14:40:48	9.906020
645	14/03/2017 14:40:50	9.907642
646	14/03/2017 14:40:52	9.907736
647	14/03/2017 14:40:53	9.906515
648	14/03/2017 14:40:55	9.904739
649	14/03/2017 14:40:56	9.905312
650	14/03/2017 14:40:58	9.906393
651	14/03/2017 14:40:59	9.906383
652	14/03/2017 14:41:01	9.904701
653	14/03/2017 14:41:02	9.904120
654	14/03/2017 14:41:04	9.903583
655	14/03/2017 14:41:05	9.904570
656	14/03/2017 14:41:07	9.903423
657	14/03/2017 14:41:08	9.906014
658	14/03/2017 14:41:10	9.906334
659	14/03/2017 14:41:11	9.905141
660	14/03/2017 14:41:13	9.904221
661	14/03/2017 14:41:15	9.905156
662	14/03/2017 14:41:16	9.907796
663	14/03/2017 14:41:18	9.907749
664	14/03/2017 14:41:19	9.907005
665	14/03/2017 14:41:21	9.904723
666	14/03/2017 14:41:22	9.904793
667	14/03/2017 14:41:24	9.905450
668	14/03/2017 14:41:25	9.907351
669	14/03/2017 14:41:27	9.906557
670	14/03/2017 14:41:28	9.905766
671	14/03/2017 14:41:30	9.903966
672	14/03/2017 14:41:31	9.904048
673	14/03/2017 14:41:33	9.902154
674	14/03/2017 14:41:34	9.904095
675	14/03/2017 14:41:36	9.905641
676	14/03/2017 14:41:37	9.903914
677	14/03/2017 14:41:39	9.903737
678	14/03/2017 14:41:41	9.904436
679	14/03/2017 14:41:42	9.905734
680	14/03/2017 14:41:44	9.906721
681	14/03/2017 14:41:45	9.907534
682	14/03/2017 14:41:47	9.906526
683	14/03/2017 14:41:48	9.904740
684	14/03/2017 14:41:50	9.905284
685	14/03/2017 14:41:51	9.906614
686	14/03/2017 14:41:53	9.907534
687	14/03/2017 14:41:54	9.906488
688	14/03/2017 14:41:56	9.905473
689	14/03/2017 14:41:57	9.904265
690	14/03/2017 14:41:59	9.904901
691	14/03/2017 14:42:00	9.904315
692	14/03/2017 14:42:02	9.904249
693	14/03/2017 14:42:04	9.905317
694	14/03/2017 14:42:05	9.902926
695	14/03/2017 14:42:07	9.903655
696	14/03/2017 14:42:08	9.904736
697	14/03/2017 14:42:10	9.906883
698	14/03/2017 14:42:11	9.906683
