# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
0.0000000000000000e+00 +9.1013000000000002e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0000000000000000e+00
1.0000000000000001e-01 +9.1012994851096476e+00 +0.0000000000000000e+00 +9.9999999998232586e-02 -1.0297807120559303e-05 +0.0000000000000000e+00 +9.9999999994697764e-01
2.0000000000000001e-01 +9.1012979404385597e+00 +0.0000000000000000e+00 +1.9999999998586068e-01 -2.0595614697147507e-05 +0.0000000000000000e+00 +9.9999999978791043e-01
3.0000000000000004e-01 +9.1012953659866938e+00 +0.0000000000000000e+00 +2.9999999995227983e-01 -3.0893422707332350e-05 +0.0000000000000000e+00 +9.9999999952279828e-01
4.0000000000000002e-01 +9.1012917617540054e+00 +0.0000000000000000e+00 +3.9999999988688550e-01 -4.1191231138706556e-05 +0.0000000000000000e+00 +9.9999999915164128e-01
5.0000000000000000e-01 +9.1012871277404521e+00 +0.0000000000000000e+00 +4.9999999977907328e-01 -5.1489039988887860e-05 +0.0000000000000000e+00 +9.9999999867443945e-01
5.9999999999999998e-01 +9.1012814639459929e+00 +0.0000000000000000e+00 +5.9999999961823858e-01 -6.1786849265518825e-05 +0.0000000000000000e+00 +9.9999999809119267e-01
6.9999999999999996e-01 +9.1012747703705834e+00 +0.0000000000000000e+00 +6.9999999939377699e-01 -7.2084658986266525e-05 +0.0000000000000000e+00 +9.9999999740190104e-01
7.9999999999999993e-01 +9.1012670470141792e+00 +0.0000000000000000e+00 +7.9999999909508401e-01 -8.2382469178822053e-05 +0.0000000000000000e+00 +9.9999999660656447e-01
8.9999999999999991e-01 +9.1012582938767306e+00 +0.0000000000000000e+00 +8.9999999871155512e-01 -9.2680279880899801e-05 +0.0000000000000000e+00 +9.9999999570518294e-01
9.9999999999999989e-01 +9.1012485109581842e+00 +0.0000000000000000e+00 +9.9999999823258579e-01 -1.0297809114023668e-04 +0.0000000000000000e+00 +9.9999999469775647e-01
1.0999999999999999e+00 +9.1012376982584815e+00 +0.0000000000000000e+00 +1.0999999976475716e+00 -1.1327590301459103e-04 +0.0000000000000000e+00 +9.9999999358428504e-01
1.2000000000000000e+00 +9.1012258557775585e+00 +0.0000000000000000e+00 +1.1999999969459081e+00 -1.2357371557174149e-04 +0.0000000000000000e+00 +9.9999999236476855e-01
1.3000000000000000e+00 +9.1012129835153424e+00 +0.0000000000000000e+00 +1.2999999961169906e+00 -1.3387152888948560e-04 +0.0000000000000000e+00 +9.9999999103920700e-01
