fieldmap_name:     	BD-020
timestamp:         	2017-03-09_08-00-00
filename:          	2017-03-09_BD-020_Model09_Hall_I=991.63A.dat
nr_magnets:        	1

magnet_name:       	BD-020
gap[mm]:           	28
control_gap[mm]:   	--
magnet_length[mm]: 	1206
current_main[A]:   	991.63
NI_main[A.esp]:   	11899.56
center_pos_z[mm]: 	0
center_pos_x[mm]: 	0
rotation[deg]:    	0

X[mm]	Y[mm]	Z[mm]	Bx  By  Bz [T]
---------------------------------------------------------------------------------------------
-50.000	0.000	-741.500	2.0248486918e-04  -4.4856530691e-03  -2.8605359691e-06
-48.000	0.000	-741.500	1.7825081192e-04  -4.5883748256e-03  2.6190621536e-05
-46.000	0.000	-741.500	1.7657306950e-04  -4.6739143043e-03  4.8480512204e-06
-44.000	0.000	-741.500	1.7068232943e-04  -4.7358002575e-03  1.2203715141e-05
-42.000	0.000	-741.500	1.6564910215e-04  -4.8333710498e-03  5.1638246715e-06
-40.000	0.000	-741.500	1.3222474472e-04  -4.9015236996e-03  6.8541413806e-06
-38.000	0.000	-741.500	1.2523415128e-04  -4.9949476867e-03  5.7210719383e-06
-36.000	0.000	-741.500	1.0689083409e-04  -5.0418828268e-03  2.3162911386e-05
-34.000	0.000	-741.500	8.8286534749e-05  -5.1104259829e-03  1.4432704208e-05
-32.000	0.000	-741.500	8.6254602256e-05  -5.1753802001e-03  1.9689403424e-06
-30.000	0.000	-741.500	8.1295941309e-05  -5.2488883651e-03  1.0160475163e-05
-28.000	0.000	-741.500	5.3631832870e-05  -5.3195328171e-03  2.1249695771e-05
-26.000	0.000	-741.500	4.7647884886e-05  -5.3718978545e-03  1.8593483799e-05
-24.000	0.000	-741.500	2.6732029314e-05  -5.4336536390e-03  1.0680572612e-05
-22.000	0.000	-741.500	1.8678865671e-05  -5.4829132213e-03  -1.1144945334e-07
-20.000	0.000	-741.500	2.1531027795e-05  -5.5163851912e-03  -8.0986602762e-06
-18.000	0.000	-741.500	1.0868042601e-05  -5.5628740383e-03  8.9902559030e-06
-16.000	0.000	-741.500	-1.1259515834e-05  -5.5925339228e-03  -1.2352314412e-05
-14.000	0.000	-741.500	-1.5192889742e-05  -5.6532111660e-03  -8.8416566319e-06
-12.000	0.000	-741.500	-3.2548203056e-05  -5.6773109843e-03  -6.9470159250e-06
-10.000	0.000	-741.500	-3.3983604909e-05  -5.6793564936e-03  -1.1423568968e-05
-8.000	0.000	-741.500	-4.8412189768e-05  -5.7254176433e-03  -5.1452497627e-06
-6.000	0.000	-741.500	-4.5970142460e-05  -5.7496290349e-03  -2.1918392491e-05
-4.000	0.000	-741.500	-6.4388025976e-05  -5.7500195412e-03  -3.5292326892e-05
-2.000	0.000	-741.500	-7.2198849046e-05  -5.7700655320e-03  -2.6320645898e-05
0.000	0.000	-741.500	-7.6355921945e-05  -5.7948161942e-03  -9.6589526230e-06
2.000	0.000	-741.500	-9.1194621620e-05  -5.7826733074e-03  -3.4753654534e-05
4.000	0.000	-741.500	-8.7522229866e-05  -5.7806277981e-03  -4.0047503568e-05
6.000	0.000	-741.500	-8.9721936602e-05  -5.7779128494e-03  -4.1533496279e-05
8.000	0.000	-741.500	-1.0648071927e-04  -5.7669414815e-03  -4.6400122408e-05
10.000	0.000	-741.500	-1.1261379992e-04  -5.7617905173e-03  -4.5954324595e-05
12.000	0.000	-741.500	-1.1634211642e-04  -5.7468954906e-03  -4.8146163844e-05
14.000	0.000	-741.500	-1.0635022820e-04  -5.7381183963e-03  -6.9451584341e-05
16.000	0.000	-741.500	-1.1656581541e-04  -5.7024707484e-03  -6.2541718234e-05
18.000	0.000	-741.500	-1.2338863461e-04  -5.6655028172e-03  -6.5718027654e-05
20.000	0.000	-741.500	-1.3572936223e-04  -5.6300411246e-03  -7.4541109377e-05
22.000	0.000	-741.500	-1.4126591223e-04  -5.6035610773e-03  -7.9760658776e-05
24.000	0.000	-741.500	-1.3613947704e-04  -5.5535204823e-03  -7.0584653784e-05
26.000	0.000	-741.500	-1.3274670903e-04  -5.5293648773e-03  -8.2491170382e-05
28.000	0.000	-741.500	-1.3899163917e-04  -5.4862046317e-03  -7.6324300631e-05
30.000	0.000	-741.500	-1.5392354675e-04  -5.4335048746e-03  -8.0633679493e-05
32.000	0.000	-741.500	-1.5780099591e-04  -5.3906979442e-03  -1.0344366761e-04
34.000	0.000	-741.500	-1.4201157553e-04  -5.3462360109e-03  -1.0520828396e-04
36.000	0.000	-741.500	-1.5148149944e-04  -5.2770048198e-03  -1.0381516579e-04
38.000	0.000	-741.500	-1.6124968868e-04  -5.2307763103e-03  -9.0608405568e-05
40.000	0.000	-741.500	-1.7355313313e-04  -5.1801034669e-03  -1.1585170675e-04
42.000	0.000	-741.500	-1.7295660249e-04  -5.1071903592e-03  -1.0825456901e-04
44.000	0.000	-741.500	-1.8809356749e-04  -5.0354673659e-03  -1.0632277849e-04
46.000	0.000	-741.500	-2.0958731212e-04  -4.9762591702e-03  -1.1182095152e-04
48.000	0.000	-741.500	-1.8757160318e-04  -4.9159724333e-03  -1.2486053756e-04
50.000	0.000	-741.500	-1.8986451782e-04  -4.8392658356e-03  -1.2859409425e-04
-50.000	0.000	-739.500	2.1033297542e-04  -4.7667618297e-03  -4.1607795915e-06
-48.000	0.000	-739.500	1.8266886698e-04  -4.8715662866e-03  2.3608709200e-05
-46.000	0.000	-739.500	1.8259430065e-04  -4.9646927450e-03  3.0091352403e-06
-44.000	0.000	-739.500	1.7193131545e-04  -5.0317482581e-03  7.0770402873e-06
-42.000	0.000	-739.500	1.6725227824e-04  -5.1318294481e-03  4.0307552292e-06
-40.000	0.000	-739.500	1.3138587350e-04  -5.2066393008e-03  8.9902559030e-06
-38.000	0.000	-739.500	1.2614758882e-04  -5.3095656083e-03  4.7180268582e-06
-36.000	0.000	-739.500	1.1026496052e-04  -5.3604615981e-03  2.1138246317e-05
-34.000	0.000	-739.500	9.1697944348e-05  -5.4359594858e-03  1.4674178023e-05
-32.000	0.000	-739.500	8.7037548721e-05  -5.5055997787e-03  -4.8480512204e-06
-30.000	0.000	-739.500	8.0699410669e-05  -5.5842960991e-03  5.7024970294e-06
-28.000	0.000	-739.500	5.5887464353e-05  -5.6587898276e-03  1.7200365633e-05
-26.000	0.000	-739.500	4.7405544313e-05  -5.7175331348e-03  1.4934226748e-05
-24.000	0.000	-739.500	2.6154140256e-05  -5.7775781297e-03  6.6498173828e-06
-22.000	0.000	-739.500	1.8809356749e-05  -5.8334949150e-03  -2.2289890669e-06
-20.000	0.000	-739.500	1.6069044120e-05  -5.8686776745e-03  -9.9747260742e-06
-18.000	0.000	-739.500	8.5564863703e-06  -5.9197782152e-03  3.6778319603e-06
-16.000	0.000	-739.500	-1.2340727619e-05  -5.9499773703e-03  -1.2426614048e-05
-14.000	0.000	-739.500	-1.8455166681e-05  -6.0122910209e-03  -1.4748477659e-05
-12.000	0.000	-739.500	-3.4020888074e-05  -6.0402215202e-03  -1.4265530028e-05
-10.000	0.000	-739.500	-4.0172610301e-05  -6.0453538890e-03  -2.0896772502e-05
-8.000	0.000	-739.500	-5.1991373610e-05  -6.0923820067e-03  -1.4729902750e-05
