# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -1.0301003583608161e+00 +2.3037652472693151e+00 +2.0024491747826488e+01 +7.3759193403417456e+01 +3.8489778487819526e+03 +2.3887888718179523e+05 +7.9190454784028158e+06 
+1.0000000000000001e-01 -1.0301003596917278e+00 +2.3037653862791214e+00 +2.0024531345357563e+01 +7.3754974101014298e+01 +3.8480777802195644e+03 +2.3890051532562351e+05 +7.9235515898603462e+06 
+2.0000000000000001e-01 -1.0301003636564456e+00 +2.3037657600689827e+00 +2.0024641521682963e+01 +7.3743471097148614e+01 +3.8455840561739356e+03 +2.3895941863565770e+05 +7.9360122550674994e+06 
+3.0000000000000004e-01 -1.0301003702129257e+00 +2.3037663037799980e+00 +2.0024809349782821e+01 +7.3726416757781962e+01 +3.8418064520085532e+03 +2.3904662528734445e+05 +7.9548407079808358e+06 
+4.0000000000000002e-01 -1.0301003793191690e+00 +2.3037669525466518e+00 +2.0025021907914230e+01 +7.3705543631278957e+01 +3.8370546437625499e+03 +2.3915316242151987e+05 +7.9784506532353684e+06 
+5.0000000000000000e-01 -1.0301003909331352e+00 +2.3037676415109698e+00 +2.0025266270181493e+01 +7.3682584058565183e+01 +3.8316383811436453e+03 +2.3927005835233739e+05 +8.0052554582328238e+06 
+5.9999999999999998e-01 -1.0301004050128131e+00 +2.3037683058083802e+00 +2.0025529513008919e+01 +7.3659270559982119e+01 +3.8258673788421625e+03 +2.3938834039561145e+05 +8.0336686330225049e+06 
+6.9999999999999996e-01 -1.0301004215161762e+00 +2.3037688805801655e+00 +2.0025798712053604e+01 +7.3637335481436153e+01 +3.8200513562802048e+03 +2.3949903689459115e+05 +8.0621036929751625e+06 
+7.9999999999999993e-01 -1.0301004404011713e+00 +2.3037693009641993e+00 +2.0026060938984070e+01 +7.3618511268884262e+01 +3.8145001147182270e+03 +2.3959317561575281e+05 +8.0889737477068231e+06 
+8.9999999999999991e-01 -1.0301004616257796e+00 +2.3037695020980764e+00 +2.0026303270439165e+01 +7.3604530359139744e+01 +3.8095233539255742e+03 +2.3966178443562580e+05 +8.1126924119457621e+06 
+9.9999999999999989e-01 -1.0301004851479627e+00 +2.3037694191206826e+00 +2.0026512780739250e+01 +7.3597125142469849e+01 +3.8054308158762487e+03 +2.3969589154713825e+05 +8.1316731060299212e+06 
+1.0999999999999999e+00 -1.0301005109304817e+00 +2.3037690060086158e+00 +2.0026679556011111e+01 +7.3597499101390639e+01 +3.8024544545896924e+03 +2.3968933742663421e+05 +8.1447367529410645e+06 
+1.2000000000000000e+00 -1.0301005389527771e+00 +2.3037682908375712e+00 +2.0026805146460877e+01 +7.3604783208739235e+01 +3.8005286372141049e+03 +2.3964697228798867e+05 +8.1522648911091294e+06 
+1.3000000000000000e+00 -1.0301005691978893e+00 +2.3037673199080153e+00 +2.0026893830120596e+01 +7.3617600652645010e+01 +3.7995165790144442e+03 +2.3957634144282606e+05 +8.1550125442294944e+06 
+1.4000000000000001e+00 -1.0301006016488592e+00 +2.3037661395234696e+00 +2.0026949884996959e+01 +7.3634574534836688e+01 +3.7992814951893056e+03 +2.3948499069656665e+05 +8.1537347400973514e+06 
+1.5000000000000002e+00 -1.0301006362887071e+00 +2.3037647959848204e+00 +2.0026977586641838e+01 +7.3654328045745771e+01 +3.7996866454805981e+03 +2.3938046528382937e+05 +8.1491862997054588e+06 
+1.6000000000000003e+00 -1.0301006731004947e+00 +2.3037633355955185e+00 +2.0026981215873725e+01 +7.3675484313826075e+01 +3.8005951930295910e+03 +2.3927031076017045e+05 +8.1421224905325184e+06 
+1.7000000000000004e+00 -1.0301007120672567e+00 +2.3037618046531736e+00 +2.0026965049947854e+01 +7.3696666646797581e+01 +3.8018703677584313e+03 +2.3916207158506068e+05 +8.1332982655942691e+06 
+1.8000000000000005e+00 -1.0301007531720436e+00 +2.3037602494641995e+00 +2.0026933367959149e+01 +7.3716498113738865e+01 +3.8033753687353296e+03 +2.3906329354226054e+05 +8.1234687104920903e+06 
+1.9000000000000006e+00 -1.0301007963979054e+00 +2.3037587163245945e+00 +2.0026890449368718e+01 +7.3733602106784389e+01 +3.8049733861138679e+03 +2.3898152045721436e+05 +8.1133889559705313e+06 
