# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 +9.1762999999999995e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.1253941134515369e-02 -1.0311175702652216e+00 -5.8813197509667361e-02
-1.0000000000000001e-01 +9.1762994847970507e+00 +0.0000000000000000e+00 -9.9999999998230449e-02 +1.1254050194519997e-02 -1.0311224674749475e+00 -5.8813862934257534e-02
-2.0000000000000001e-01 +9.1762979391849413e+00 +0.0000000000000000e+00 -1.9999999998584350e-01 +1.1254156927275829e-02 -1.0311273742329754e+00 -5.8814534333413201e-02
-3.0000000000000004e-01 +9.1762953631587685e+00 +0.0000000000000000e+00 -2.9999999995222154e-01 +1.1254261010655959e-02 -1.0311322846724369e+00 -5.8815211835042548e-02
-4.0000000000000002e-01 +9.1762917567136260e+00 +0.0000000000000000e+00 -3.9999999988674689e-01 +1.1254362122542081e-02 -1.0311371929272899e+00 -5.8815895567061870e-02
-5.0000000000000000e-01 +9.1762871198446110e+00 +0.0000000000000000e+00 -4.9999999977880172e-01 +1.1254459940823974e-02 -1.0311420931320490e+00 -5.8816585657390702e-02
-5.9999999999999998e-01 +9.1762814525468261e+00 +0.0000000000000000e+00 -5.9999999961776795e-01 +1.1254554143398997e-02 -1.0311469794215176e+00 -5.8817282233947249e-02
-6.9999999999999996e-01 +9.1762747548153900e+00 +0.0000000000000000e+00 -6.9999999939302748e-01 +1.1254644408171527e-02 -1.0311518459305238e+00 -5.8817985424643601e-02
-7.9999999999999993e-01 +9.1762670266454407e+00 +0.0000000000000000e+00 -7.9999999909396202e-01 +1.1254730413052466e-02 -1.0311566867936515e+00 -5.8818695357381101e-02
-8.9999999999999991e-01 +9.1762582680321412e+00 +0.0000000000000000e+00 -8.9999999870995306e-01 +1.1254811835958721e-02 -1.0311614961449731e+00 -5.8819412160045520e-02
-9.9999999999999989e-01 +9.1762484789706882e+00 +0.0000000000000000e+00 -9.9999999823038199e-01 +1.1254888354812653e-02 -1.0311662681177820e+00 -5.8820135960502444e-02
-1.0999999999999999e+00 +9.1762376594563140e+00 +0.0000000000000000e+00 -1.0999999976446302e+00 +1.1254959647541578e-02 -1.0311709968443261e+00 -5.8820866886592500e-02
-1.2000000000000000e+00 +9.1762258094842934e+00 +0.0000000000000000e+00 -1.1999999969420785e+00 +1.1255025392077249e-02 -1.0311756764555422e+00 -5.8821605066126721e-02
-1.3000000000000000e+00 +9.1762129290499548e+00 +0.0000000000000000e+00 -1.2999999961121080e+00 +1.1255085266355297e-02 -1.0311803010807845e+00 -5.8822350626881778e-02
-1.4000000000000001e+00 +9.1761990181486759e+00 +0.0000000000000000e+00 -1.3999999951440998e+00 +1.1255138948314760e-02 -1.0311848648475619e+00 -5.8823103696595290e-02
-1.5000000000000002e+00 +9.1761840767758986e+00 +0.0000000000000000e+00 -1.4999999940274342e+00 +1.1255186115897511e-02 -1.0311893618812682e+00 -5.8823864402961085e-02
-1.6000000000000003e+00 +9.1761681049271324e+00 +0.0000000000000000e+00 -1.5999999927514921e+00 +1.1255226597749891e-02 -1.0311937879390132e+00 -5.8824632766011076e-02
-1.7000000000000004e+00 +9.1761511025979541e+00 +0.0000000000000000e+00 -1.6999999913056536e+00 +1.1255260825324173e-02 -1.0311981453124550e+00 -5.8825408375276431e-02
-1.8000000000000005e+00 +9.1761330697840116e+00 +0.0000000000000000e+00 -1.7999999896792993e+00 +1.1255289380762942e-02 -1.0312024379268208e+00 -5.8826190712635965e-02
-1.9000000000000006e+00 +9.1761140064810167e+00 +0.0000000000000000e+00 -1.8999999878618092e+00 +1.1255312846193313e-02 -1.0312066697070923e+00 -5.8826979259929364e-02
-2.0000000000000004e+00 +9.1760939126847436e+00 +0.0000000000000000e+00 -1.9999999858425634e+00 +1.1255331803724388e-02 -1.0312108445781074e+00 -5.8827773498955280e-02
-2.1000000000000005e+00 +9.1760727883910196e+00 +0.0000000000000000e+00 -2.0999999836109420e+00 +1.1255346835444739e-02 -1.0312149664646588e+00 -5.8828572911469729e-02
-2.2000000000000006e+00 +9.1760506335957288e+00 +0.0000000000000000e+00 -2.1999999811563247e+00 +1.1255358523419835e-02 -1.0312190392915961e+00 -5.8829376979184181e-02
-2.3000000000000007e+00 +9.1760274482948034e+00 +0.0000000000000000e+00 -2.2999999784680911e+00 +1.1255367449689470e-02 -1.0312230669839233e+00 -5.8830185183763831e-02
-2.4000000000000008e+00 +9.1760032324842218e+00 +0.0000000000000000e+00 -2.3999999755356214e+00 +1.1255374196265270e-02 -1.0312270534669012e+00 -5.8830997006825828e-02
-2.5000000000000009e+00 +9.1759779861600013e+00 +0.0000000000000000e+00 -2.4999999723482946e+00 +1.1255379345128094e-02 -1.0312310026661462e+00 -5.8831811929937500e-02
-2.6000000000000010e+00 +9.1759517093181966e+00 +0.0000000000000000e+00 -2.5999999688954900e+00 +1.1255383478225507e-02 -1.0312349185077310e+00 -5.8832629434614488e-02
-2.7000000000000011e+00 +9.1759244019548980e+00 +0.0000000000000000e+00 -2.6999999651665871e+00 +1.1255387177469241e-02 -1.0312388049182857e+00 -5.8833449002319176e-02
-2.8000000000000012e+00 +9.1758960640662242e+00 +0.0000000000000000e+00 -2.7999999611509647e+00 +1.1255391024732638e-02 -1.0312426658250959e+00 -5.8834270114458700e-02
-2.9000000000000012e+00 +9.1758666956483204e+00 +0.0000000000000000e+00 -2.8999999568380024e+00 +1.1255395601848092e-02 -1.0312465051562050e+00 -5.8835092252383342e-02
-3.0000000000000013e+00 +9.1758362966973532e+00 +0.0000000000000000e+00 -2.9999999522170788e+00 +1.1255401490604519e-02 -1.0312503268405129e+00 -5.8835914897384566e-02
-3.1000000000000014e+00 +9.1758048672095054e+00 +0.0000000000000000e+00 -3.0999999472775728e+00 +1.1255409272744816e-02 -1.0312541348078772e+00 -5.8836737530693531e-02
-3.2000000000000015e+00 +9.1757724071809736e+00 +0.0000000000000000e+00 -3.1999999420088630e+00 +1.1255419529963279e-02 -1.0312579329892126e+00 -5.8837559633479031e-02
-3.3000000000000016e+00 +9.1757389166079673e+00 +0.0000000000000000e+00 -3.2999999364003281e+00 +1.1255432843903119e-02 -1.0312617253165923e+00 -5.8838380686845944e-02
-3.4000000000000017e+00 +9.1757043954866990e+00 +0.0000000000000000e+00 -3.3999999304413464e+00 +1.1255449796153848e-02 -1.0312655157233472e+00 -5.8839200171833313e-02
-3.5000000000000018e+00 +9.1756688438133853e+00 +0.0000000000000000e+00 -3.4999999241212962e+00 +1.1255470968248790e-02 -1.0312693081441662e+00 -5.8840017569412657e-02
-3.6000000000000019e+00 +9.1756322615842389e+00 +0.0000000000000000e+00 -3.5999999174295558e+00 +1.1255496753934658e-02 -1.0312731053541477e+00 -5.8840832458811776e-02
-3.7000000000000020e+00 +9.1755946487954692e+00 +0.0000000000000000e+00 -3.6999999103555035e+00 +1.1255526796012926e-02 -1.0312769054851514e+00 -5.8841644812520966e-02
-3.8000000000000020e+00 +9.1755560054432834e+00 +0.0000000000000000e+00 -3.7999999028885174e+00 +1.1255560549575425e-02 -1.0312807055079676e+00 -5.8842454701370235e-02
-3.9000000000000021e+00 +9.1755163315238875e+00 +0.0000000000000000e+00 -3.8999998950179751e+00 +1.1255597469743472e-02 -1.0312845023932078e+00 -5.8843262196215176e-02
-4.0000000000000018e+00 +9.1754756270334923e+00 +0.0000000000000000e+00 -3.9999998867332547e+00 +1.1255637011671312e-02 -1.0312882931112843e+00 -5.8844067367941268e-02
-4.1000000000000014e+00 +9.1754338919683160e+00 +0.0000000000000000e+00 -4.0999998780237332e+00 +1.1255678630549555e-02 -1.0312920746323908e+00 -5.8844870287468508e-02
-4.2000000000000011e+00 +9.1753911263245822e+00 +0.0000000000000000e+00 -4.1999998688787885e+00 +1.1255721781608651e-02 -1.0312958439264801e+00 -5.8845671025755893e-02
-4.3000000000000007e+00 +9.1753473300985302e+00 +0.0000000000000000e+00 -4.2999998592877988e+00 +1.1255765920122266e-02 -1.0312995979632431e+00 -5.8846469653805765e-02
-4.4000000000000004e+00 +9.1753025032864119e+00 +0.0000000000000000e+00 -4.3999998492401406e+00 +1.1255810501410795e-02 -1.0313033337120876e+00 -5.8847266242668450e-02
-4.5000000000000000e+00 +9.1752566458845006e+00 +0.0000000000000000e+00 -4.4999998387251914e+00 +1.1255854980844738e-02 -1.0313070481421194e+00 -5.8848060863446634e-02
-4.5999999999999996e+00 +9.1752097578890890e+00 +0.0000000000000000e+00 -4.5999998277323275e+00 +1.1255898813848194e-02 -1.0313107382221196e+00 -5.8848853587299910e-02
-4.6999999999999993e+00 +9.1751618392964964e+00 +0.0000000000000000e+00 -4.6999998162509264e+00 +1.1255941455902247e-02 -1.0313144009205231e+00 -5.8849644485449180e-02
-4.7999999999999989e+00 +9.1751128901030654e+00 +0.0000000000000000e+00 -4.7999998042703655e+00 +1.1255982362548442e-02 -1.0313180332053995e+00 -5.8850433629181208e-02
-4.8999999999999986e+00 +9.1750629103051740e+00 +0.0000000000000000e+00 -4.8999997917800213e+00 +1.1256020989392209e-02 -1.0313216320444312e+00 -5.8851221089853044e-02
