# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
0.0000000000000000e+00 +9.0449999999999999e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0000000000000000e+00
-1.0000000000000001e-01 +9.0449994843724149e+00 +0.0000000000000000e+00 -9.9999999998227521e-02 +1.0312545566659007e-05 +0.0000000000000000e+00 +9.9999999994682576e-01
-2.0000000000000001e-01 +9.0449979374921181e+00 +0.0000000000000000e+00 -1.9999999998582021e-01 +2.0625054206666326e-05 +0.0000000000000000e+00 +9.9999999978730358e-01
-3.0000000000000004e-01 +9.0449953593628081e+00 +0.0000000000000000e+00 -2.9999999995214333e-01 +3.0937525836936296e-05 +0.0000000000000000e+00 +9.9999999952143481e-01
-4.0000000000000002e-01 +9.0449917499881831e+00 +0.0000000000000000e+00 -3.9999999988656232e-01 +4.1249960515888375e-05 +0.0000000000000000e+00 +9.9999999914922044e-01
-5.0000000000000000e-01 +9.0449871093719310e+00 +0.0000000000000000e+00 -4.9999999977844262e-01 +5.1562358443439235e-05 +0.0000000000000000e+00 +9.9999999867066169e-01
-5.9999999999999998e-01 +9.0449814375177091e+00 +0.0000000000000000e+00 -5.9999999961714989e-01 +6.1874719960993828e-05 +0.0000000000000000e+00 +9.9999999808575957e-01
-6.9999999999999996e-01 +9.0449747344291360e+00 +0.0000000000000000e+00 -6.9999999939204982e-01 +7.2187045551435459e-05 +0.0000000000000000e+00 +9.9999999739451528e-01
-7.9999999999999993e-01 +9.0449670001097751e+00 +0.0000000000000000e+00 -7.9999999909250818e-01 +8.2499335839114775e-05 +0.0000000000000000e+00 +9.9999999659692984e-01
-8.9999999999999991e-01 +9.0449582345631185e+00 +0.0000000000000000e+00 -8.9999999870789105e-01 +9.2811591589837843e-05 +0.0000000000000000e+00 +9.9999999569300424e-01
-9.9999999999999989e-01 +9.0449484377925771e+00 +0.0000000000000000e+00 -9.9999999822756436e-01 +1.0312381371085316e-04 +0.0000000000000000e+00 +9.9999999468273948e-01
-1.0999999999999999e+00 +9.0449376098014618e+00 +0.0000000000000000e+00 -1.0999999976408943e+00 +1.1343600325083759e-04 +0.0000000000000000e+00 +9.9999999356613656e-01
-1.2000000000000000e+00 +9.0449257505929737e+00 +0.0000000000000000e+00 -1.1999999969372470e+00 +1.2374816139988144e-04 +0.0000000000000000e+00 +9.9999999234319625e-01
-1.3000000000000000e+00 +9.0449128601701840e+00 +0.0000000000000000e+00 -1.2999999961059889e+00 +1.3406028948947230e-04 +0.0000000000000000e+00 +9.9999999101391934e-01
-1.4000000000000001e+00 +9.0448989385360274e+00 +0.0000000000000000e+00 -1.3999999951364863e+00 +1.4437238899247815e-04 +0.0000000000000000e+00 +9.9999998957830660e-01
-1.5000000000000002e+00 +9.0448839856932839e+00 +0.0000000000000000e+00 -1.4999999940181057e+00 +1.5468446152312916e-04 +0.0000000000000000e+00 +9.9999998803635859e-01
-1.6000000000000003e+00 +9.0448680016445628e+00 +0.0000000000000000e+00 -1.5999999927402135e+00 +1.6499650882853434e-04 +0.0000000000000000e+00 +9.9999998638807597e-01
-1.7000000000000004e+00 +9.0448509863922979e+00 +0.0000000000000000e+00 -1.6999999912921764e+00 +1.7530853269555644e-04 +0.0000000000000000e+00 +9.9999998463345907e-01
-1.8000000000000005e+00 +9.0448329399387468e+00 +0.0000000000000000e+00 -1.7999999896633609e+00 +1.8562053485769863e-04 +0.0000000000000000e+00 +9.9999998277250834e-01
-1.9000000000000006e+00 +9.0448138622859950e+00 +0.0000000000000000e+00 -1.8999999878431337e+00 +1.9593251698664252e-04 +0.0000000000000000e+00 +9.9999998080522423e-01
-2.0000000000000004e+00 +9.0447937534359646e+00 +0.0000000000000000e+00 -1.9999999858208615e+00 +2.0624448069225332e-04 +0.0000000000000000e+00 +9.9999997873160684e-01
-2.1000000000000005e+00 +9.0447726133904194e+00 +0.0000000000000000e+00 -2.0999999835859109e+00 +2.1655642752258726e-04 +0.0000000000000000e+00 +9.9999997655165651e-01
-2.2000000000000006e+00 +9.0447504421509723e+00 +0.0000000000000000e+00 -2.1999999811276485e+00 +2.2686835896390133e-04 +0.0000000000000000e+00 +9.9999997426537346e-01
-2.3000000000000007e+00 +9.0447272397190908e+00 +0.0000000000000000e+00 -2.2999999784354412e+00 +2.3718027644066528e-04 +0.0000000000000000e+00 +9.9999997187275780e-01
-2.4000000000000008e+00 +9.0447030060961033e+00 +0.0000000000000000e+00 -2.3999999754986558e+00 +2.4749218131557609e-04 +0.0000000000000000e+00 +9.9999996937380964e-01
-2.5000000000000009e+00 +9.0446777412832038e+00 +0.0000000000000000e+00 -2.4999999723066590e+00 +2.5780407488957440e-04 +0.0000000000000000e+00 +9.9999996676852898e-01
-2.6000000000000010e+00 +9.0446514452814597e+00 +0.0000000000000000e+00 -2.5999999688488176e+00 +2.6811595840186376e-04 +0.0000000000000000e+00 +9.9999996405691582e-01
-2.7000000000000011e+00 +9.0446241180918197e+00 +0.0000000000000000e+00 -2.6999999651144981e+00 +2.7842783302993175e-04 +0.0000000000000000e+00 +9.9999996123897017e-01
-2.8000000000000012e+00 +9.0445957597151132e+00 +0.0000000000000000e+00 -2.7999999610930675e+00 +2.8873969988957353e-04 +0.0000000000000000e+00 +9.9999995831469202e-01
-2.9000000000000012e+00 +9.0445663701520651e+00 +0.0000000000000000e+00 -2.8999999567738923e+00 +2.9905156003491790e-04 +0.0000000000000000e+00 +9.9999995528408125e-01
-3.0000000000000013e+00 +9.0445359494032971e+00 +0.0000000000000000e+00 -2.9999999521463394e+00 +3.0936341445845529e-04 +0.0000000000000000e+00 +9.9999995214713777e-01
-3.1000000000000014e+00 +9.0445044974693332e+00 +0.0000000000000000e+00 -3.0999999471997755e+00 +3.1967526409106846e-04 +0.0000000000000000e+00 +9.9999994890386146e-01
-3.2000000000000015e+00 +9.0444720143506085e+00 +0.0000000000000000e+00 -3.1999999419235672e+00 +3.2998710980206524e-04 +0.0000000000000000e+00 +9.9999994555425220e-01
-3.3000000000000016e+00 +9.0444385000474750e+00 +0.0000000000000000e+00 -3.2999999363070813e+00 +3.4029895239921369e-04 +0.0000000000000000e+00 +9.9999994209830978e-01
-3.4000000000000017e+00 +9.0444039545602060e+00 +0.0000000000000000e+00 -3.3999999303396846e+00 +3.5061079262877957e-04 +0.0000000000000000e+00 +9.9999993853603408e-01
-3.5000000000000018e+00 +9.0443683778890041e+00 +0.0000000000000000e+00 -3.4999999240107438e+00 +3.6092263117556598e-04 +0.0000000000000000e+00 +9.9999993486742500e-01
-3.6000000000000019e+00 +9.0443317700340060e+00 +0.0000000000000000e+00 -3.5999999173096251e+00 +3.7123446866188184e-04 +0.0000000000000000e+00 +9.9999993109248220e-01
-3.7000000000000020e+00 +9.0442941309952882e+00 +0.0000000000000000e+00 -3.6999999102256957e+00 +3.8154630563576921e-04 +0.0000000000000000e+00 +9.9999992721120556e-01
-3.8000000000000020e+00 +9.0442554607728791e+00 +0.0000000000000000e+00 -3.7999999027483220e+00 +3.9185814255920823e-04 +0.0000000000000000e+00 +9.9999992322359499e-01
-3.9000000000000021e+00 +9.0442157593667645e+00 +0.0000000000000000e+00 -3.8999998948668706e+00 +4.0216997980704612e-04 +0.0000000000000000e+00 +9.9999991912965025e-01
-4.0000000000000018e+00 +9.0441750267768963e+00 +0.0000000000000000e+00 -3.9999998865707078e+00 +4.1248181766699897e-04 +0.0000000000000000e+00 +9.9999991492937124e-01
-4.1000000000000014e+00 +9.0441332630032036e+00 +0.0000000000000000e+00 -4.0999998778491999e+00 +4.2279365633965214e-04 +0.0000000000000000e+00 +9.9999991062275795e-01
-4.2000000000000011e+00 +9.0440904680455976e+00 +0.0000000000000000e+00 -4.1999998686917142e+00 +4.3310549593846074e-04 +0.0000000000000000e+00 +9.9999990620981016e-01
-4.3000000000000007e+00 +9.0440466419039840e+00 +0.0000000000000000e+00 -4.2999998590876167e+00 +4.4341733648974859e-04 +0.0000000000000000e+00 +9.9999990169052788e-01
-4.4000000000000004e+00 +9.0440017845782705e+00 +0.0000000000000000e+00 -4.3999998490262744e+00 +4.5372917793270719e-04 +0.0000000000000000e+00 +9.9999989706491110e-01
-4.5000000000000000e+00 +9.0439558960683737e+00 +0.0000000000000000e+00 -4.4999998384970539e+00 +4.6404102011939340e-04 +0.0000000000000000e+00 +9.9999989233295983e-01
-4.5999999999999996e+00 +9.0439089763742295e+00 +0.0000000000000000e+00 -4.5999998274893219e+00 +4.7435286281472688e-04 +0.0000000000000000e+00 +9.9999988749467428e-01
-4.6999999999999993e+00 +9.0438610254958043e+00 +0.0000000000000000e+00 -4.6999998159924443e+00 +4.8466470569648643e-04 +0.0000000000000000e+00 +9.9999988255005445e-01
