# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
0.0000000000000000e+00 +9.1013000000000002e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0000000000000000e+00
1.0000000000000001e-01 +9.1012994856691378e+00 +0.0000000000000000e+00 +9.9999999998236430e-02 -1.0286617233750174e-05 +0.0000000000000000e+00 +9.9999999994709277e-01
2.0000000000000001e-01 +9.1012979426765526e+00 +0.0000000000000000e+00 +1.9999999998589141e-01 -2.0573234489899243e-05 +0.0000000000000000e+00 +9.9999999978837106e-01
3.0000000000000004e-01 +9.1012953710222391e+00 +0.0000000000000000e+00 +2.9999999995238347e-01 -3.0859851790897287e-05 +0.0000000000000000e+00 +9.9999999952383478e-01
4.0000000000000002e-01 +9.1012917707061920e+00 +0.0000000000000000e+00 +3.9999999988713120e-01 -4.1146469159250209e-05 +0.0000000000000000e+00 +9.9999999915348403e-01
5.0000000000000000e-01 +9.1012871417284043e+00 +0.0000000000000000e+00 +4.9999999977955312e-01 -5.1433086617519737e-05 +0.0000000000000000e+00 +9.9999999867731881e-01
5.9999999999999998e-01 +9.1012814840888652e+00 +0.0000000000000000e+00 +5.9999999961906780e-01 -6.1719704188323426e-05 +0.0000000000000000e+00 +9.9999999809533902e-01
6.9999999999999996e-01 +9.1012747977875623e+00 +0.0000000000000000e+00 +6.9999999939509383e-01 -7.2006321894334607e-05 +0.0000000000000000e+00 +9.9999999740754475e-01
7.9999999999999993e-01 +9.1012670828244815e+00 +0.0000000000000000e+00 +7.9999999909704966e-01 -8.2292939758282427e-05 +0.0000000000000000e+00 +9.9999999661393602e-01
8.9999999999999991e-01 +9.1012583391996049e+00 +0.0000000000000000e+00 +8.9999999871435388e-01 -9.2579557802951773e-05 +0.0000000000000000e+00 +9.9999999571451270e-01
9.9999999999999989e-01 +9.1012485669129148e+00 +0.0000000000000000e+00 +9.9999999823642505e-01 -1.0286617605118324e-04 +0.0000000000000000e+00 +9.9999999470927492e-01
1.0999999999999999e+00 +9.1012377659643882e+00 +0.0000000000000000e+00 +1.0999999976526817e+00 -1.1315279452586848e-04 +0.0000000000000000e+00 +9.9999999359822256e-01
1.2000000000000000e+00 +9.1012259363540018e+00 +0.0000000000000000e+00 +1.1999999969525423e+00 -1.2343941324989942e-04 +0.0000000000000000e+00 +9.9999999238135562e-01
1.3000000000000000e+00 +9.1012130780817291e+00 +0.0000000000000000e+00 +1.2999999961254256e+00 -1.3372603224611745e-04 +0.0000000000000000e+00 +9.9999999105867410e-01
