# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
-0.0000000000000000e+00 -1.0365961518296491e+00 +2.3541442951147018e+00 +2.1543069214247364e+01 +1.8574862686405197e+02 -8.7544637287724163e+02 -9.9212865994315024e+05 -2.9876829211203922e+07 
-1.0000000000000001e-01 -1.0365962253038932e+00 +2.3540793153286725e+00 +2.1565780222956302e+01 +1.8872098515101564e+02 -8.9746368109365687e+02 -1.0233619615198621e+06 -3.1993440590757545e+07 
-2.0000000000000001e-01 -1.0365961855159427e+00 +2.3540013816591339e+00 +2.1580096832113927e+01 +1.9149804564927680e+02 -7.7597746487189681e+02 -1.0488357905717234e+06 -3.5088084157356605e+07 
-2.9999999999999999e-01 -1.0365960474821931e+00 +2.3539124571012251e+00 +2.1587272667101324e+01 +1.9406652999787687e+02 -5.3808458839246964e+02 -1.0689290312749655e+06 -3.8952109935464576e+07 
-4.0000000000000002e-01 -1.0365958262190706e+00 +2.3538145046801997e+00 +2.1588561380149379e+01 +1.9641315991678559e+02 -2.1088292126591963e+02 -1.0840205710380753e+06 -4.3376860504988112e+07 
-5.0000000000000000e-01 -1.0365955367431126e+00 +2.3537094874761153e+00 +2.1585216661130797e+01 +1.9852465568825971e+02 +1.7852849666125633e+02 -1.0944892867803790e+06 -4.8153670454509757e+07 
-5.9999999999999998e-01 -1.0365951940707379e+00 +2.3535993686129717e+00 +2.1578492182929391e+01 +2.0038773600140073e+02 +6.0305113549905730e+02 -1.1007140422010068e+06 -5.3073878690116964e+07 
-6.9999999999999996e-01 -1.0365948132184004e+00 +2.3534861112872547e+00 +2.1569641625708350e+01 +2.0198911624333684e+02 +1.0355864095148099e+03 -1.1030736723763188e+06 -5.7928825016222261e+07 
-8.0000000000000004e-01 -1.0365944092024770e+00 +2.3533716787700310e+00 +2.1559918647057316e+01 +2.0331550787337477e+02 +1.4490366771062111e+03 -1.1019469773330421e+06 -6.2509857769759148e+07 
-9.0000000000000002e-01 -1.0365939970391795e+00 +2.3532580344056577e+00 +2.1550576861402995e+01 +2.0435361792103060e+02 +1.8163059268934892e+03 -1.0977127165543190e+06 -6.6608339070006706e+07 
-1.0000000000000000e+00 -1.0365935917446119e+00 +2.3531471416386918e+00 +2.1542869837721621e+01 +2.0509014731644464e+02 +2.1102999969548941e+03 -1.0907495939054962e+06 -7.0015647016771287e+07 
-1.1000000000000001e+00 -1.0365932058795846e+00 +2.3530404438608103e+00 +2.1537696269960676e+01 +2.0553450589373287e+02 +2.3129288430354536e+03 -1.0815654206306653e+06 -7.2590235331795678e+07 
-1.2000000000000000e+00 -1.0365928423682498e+00 +2.3529373460703442e+00 +2.1534579498050114e+01 +2.0578495642128343e+02 +2.4407368646608588e+03 -1.0711584646416241e+06 -7.4449424970849380e+07 
-1.3000000000000000e+00 -1.0365925017719217e+00 +2.3528367537324208e+00 +2.1532710041490322e+01 +2.0596149462775426e+02 +2.5185831294313639e+03 -1.0606431935188889e+06 -7.5772916925917998e+07 
-1.3999999999999999e+00 -1.0365921846517905e+00 +2.3527375723334334e+00 +2.1531278385171273e+01 +2.0618411487565371e+02 +2.5713275222122238e+03 -1.0511340648952702e+06 -7.6740416224226609e+07 
-1.5000000000000000e+00 -1.0365918915690451e+00 +2.3526387074015132e+00 +2.1529475002297385e+01 +2.0657280937980465e+02 +2.6238300254030664e+03 -1.0437455206267695e+06 -7.7531626323495805e+07 
-1.6000000000000001e+00 -1.0365916230848031e+00 +2.3525390644775408e+00 +2.1526490342233206e+01 +2.0724756944224654e+02 +2.7009509851544171e+03 -1.0395919975875167e+06 -7.8326250358567908e+07 
-1.7000000000000000e+00 -1.0365913797601061e+00 +2.3524375491210625e+00 +2.1521514827786952e+01 +2.0832838529072268e+02 +2.8275511081039685e+03 -1.0397879270974791e+06 -7.9303990512207642e+07 
-1.8000000000000000e+00 -1.0365911621560164e+00 +2.3523330668914268e+00 +2.1513738871796168e+01 +2.0993524694240335e+02 +3.0284909300934432e+03 -1.0454477428463616e+06 -8.0644543765811056e+07 
-1.8999999999999999e+00 -1.0365909708334784e+00 +2.3522245233598622e+00 +2.1502352853113003e+01 +2.1218814371613786e+02 +3.3286314076962221e+03 -1.0576858772304114e+06 -8.2527605376925021e+07 
-2.0000000000000000e+00 -1.0365908063534885e+00 +2.3521108240838151e+00 +2.1486547145979433e+01 +2.1520706534020320e+02 +3.7528330147171096e+03 -1.0776167714773496e+06 -8.5132862023622900e+07 
-2.1000000000000001e+00 -1.0365906686508852e+00 +2.3519915374046541e+00 +2.1465770437934715e+01 +2.1904457616273743e+02 +4.3180563332412412e+03 -1.1057225544233758e+06 -8.8588133927322045e+07 
-2.2000000000000002e+00 -1.0365905552767778e+00 +2.3518687567319359e+00 +2.1440513367987279e+01 +2.2348682011474949e+02 +5.0106055667970768e+03 -1.1399711733613885e+06 -9.2824310306835920e+07 
-2.2999999999999998e+00 -1.0365904632171570e+00 +2.3517451767235471e+00 +2.1411529569686419e+01 +2.2825402364278270e+02 +5.8093475265170327e+03 -1.1777046156637718e+06 -9.7725628168688759e+07 
