# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -1.0330561999545160e+00 +2.2951702137399450e+00 +2.7478906202737516e+01 -4.4683731531150130e+02 -6.7377066954437701e+04 +3.7321786223657737e+06 +1.8601619959552780e+08 
+1.0000000000000001e-01 -1.0330564728886098e+00 +2.2951621815354337e+00 +2.7517468877103482e+01 -4.4842013722287061e+02 -6.7912576532677660e+04 +3.7467587997487411e+06 +1.8802841209504253e+08 
+2.0000000000000001e-01 -1.0330566659325648e+00 +2.2951611944013335e+00 +2.7547440055977241e+01 -4.4991929599010223e+02 -6.8295037002522207e+04 +3.7601091564538646e+06 +1.8935224642706880e+08 
+3.0000000000000004e-01 -1.0330567754144679e+00 +2.2951673190562816e+00 +2.7568484920670826e+01 -4.5131280060916606e+02 -6.8517093948031572e+04 +3.7720597964749276e+06 +1.8994956064948332e+08 
+4.0000000000000002e-01 -1.0330567976624183e+00 +2.2951806223048234e+00 +2.7580268641546663e+01 -4.5257866300920307e+02 -6.8571392673724535e+04 +3.7824408428896395e+06 +1.8978221141856042e+08 
+5.0000000000000000e-01 -1.0330567290044821e+00 +2.2952011710348295e+00 +2.7582456372353420e+01 -4.5369489804053808e+02 -6.8450578099093545e+04 +3.7910824381595240e+06 +1.8881205350131682e+08 
+5.9999999999999998e-01 -1.0330565667720042e+00 +2.2952288916271866e+00 +2.7574825356156424e+01 -4.5464179632804485e+02 -6.8149813266882978e+04 +3.7978408787931749e+06 +1.8701403506318972e+08 
+6.9999999999999996e-01 -1.0330563123127821e+00 +2.2952631329879809e+00 +2.7557602594262598e+01 -4.5540813528555810e+02 -6.7674330842978976e+04 +3.8026732416040702e+06 +1.8441537223251361e+08 
+7.9999999999999993e-01 -1.0330559679797904e+00 +2.2953030959331433e+00 +2.7531127896980649e+01 -4.5598466559003759e+02 -6.7031880593662820e+04 +3.8055608775312724e+06 +1.8105632401265314e+08 
+8.9999999999999991e-01 -1.0330555361258824e+00 +2.2953479813594964e+00 +2.7495741049746478e+01 -4.5636214065233412e+02 -6.6230211763171959e+04 +3.8064851553113610e+06 +1.7697714690297368e+08 
