# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 +9.1172000000000004e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.1422655437441495e-02 -1.0331383810812564e+00 -5.9070298966727698e-02
-1.0000000000000001e-01 +9.1171994837880028e+00 +0.0000000000000000e+00 -9.9999999998223496e-02 +1.1422534179113994e-02 -1.0331393135764257e+00 -5.9070411337449752e-02
-2.0000000000000001e-01 +9.1171979351513990e+00 +0.0000000000000000e+00 -1.9999999998578799e-01 +1.1422410257863266e-02 -1.0331401998438257e+00 -5.9070526925965733e-02
-3.0000000000000004e-01 +9.1171953540893025e+00 +0.0000000000000000e+00 -2.9999999995203447e-01 +1.1422284424540742e-02 -1.0331410400433194e+00 -5.9070645973252983e-02
-4.0000000000000002e-01 +9.1171917406008749e+00 +0.0000000000000000e+00 -3.9999999988630386e-01 +1.1422157430016705e-02 -1.0331418343345644e+00 -5.9070768720318668e-02
-5.0000000000000000e-01 +9.1171870946853222e+00 +0.0000000000000000e+00 -4.9999999977793708e-01 +1.1422030025177150e-02 -1.0331425828770358e+00 -5.9070895408198473e-02
-5.9999999999999998e-01 +9.1171814163418965e+00 +0.0000000000000000e+00 -5.9999999961627504e-01 +1.1421902960920702e-02 -1.0331432858300520e+00 -5.9071026277955664e-02
-6.9999999999999996e-01 +9.1171747055698962e+00 +0.0000000000000000e+00 -6.9999999939065860e-01 +1.1421776988155472e-02 -1.0331439433527969e+00 -5.9071161570679868e-02
-7.9999999999999993e-01 +9.1171669623686640e+00 +0.0000000000000000e+00 -7.9999999909042863e-01 +1.1421652857795957e-02 -1.0331445556043435e+00 -5.9071301527485971e-02
-8.9999999999999991e-01 +9.1171581867375906e+00 +0.0000000000000000e+00 -8.9999999870492597e-01 +1.1421531320759909e-02 -1.0331451227436790e+00 -5.9071446389513040e-02
-9.9999999999999989e-01 +9.1171483786761094e+00 +0.0000000000000000e+00 -9.9999999822349150e-01 +1.1421413127965236e-02 -1.0331456449297260e+00 -5.9071596397923164e-02
-1.0999999999999999e+00 +9.1171375381836999e+00 +0.0000000000000000e+00 -1.0999999976354660e+00 +1.1421299030326883e-02 -1.0331461223213696e+00 -5.9071751793900375e-02
-1.2000000000000000e+00 +9.1171256652598860e+00 +0.0000000000000000e+00 -1.1999999969301902e+00 +1.1421189778753704e-02 -1.0331465550774777e+00 -5.9071912818649520e-02
-1.3000000000000000e+00 +9.1171127599042361e+00 +0.0000000000000000e+00 -1.2999999960970050e+00 +1.1421086124145335e-02 -1.0331469433569271e+00 -5.9072079713395079e-02
-1.4000000000000001e+00 +9.1170988221163629e+00 +0.0000000000000000e+00 -1.3999999951252513e+00 +1.1420988817389113e-02 -1.0331472873186263e+00 -5.9072252719380207e-02
-1.5000000000000002e+00 +9.1170838518959254e+00 +0.0000000000000000e+00 -1.4999999940042696e+00 +1.1420898609356911e-02 -1.0331475871215390e+00 -5.9072432077865417e-02
-1.6000000000000003e+00 +9.1170678492426251e+00 +0.0000000000000000e+00 -1.5999999927234010e+00 +1.1420816032049181e-02 -1.0331478431350587e+00 -5.9072618099655569e-02
-1.7000000000000004e+00 +9.1170508141562081e+00 +0.0000000000000000e+00 -1.6999999912719861e+00 +1.1420740742045729e-02 -1.0331480565700344e+00 -5.9072811373678084e-02
-1.8000000000000005e+00 +9.1170327466364629e+00 +0.0000000000000000e+00 -1.7999999896393657e+00 +1.1420672177086111e-02 -1.0331482288476634e+00 -5.9073012558389669e-02
-1.9000000000000006e+00 +9.1170136466832190e+00 +0.0000000000000000e+00 -1.8999999878148806e+00 +1.1420609774928132e-02 -1.0331483613891330e+00 -5.9073222312244378e-02
-2.0000000000000004e+00 +9.1169935142963450e+00 +0.0000000000000000e+00 -1.9999999857878714e+00 +1.1420552973350505e-02 -1.0331484556156250e+00 -5.9073441293690382e-02
-2.1000000000000005e+00 +9.1169723494757502e+00 +0.0000000000000000e+00 -2.0999999835476792e+00 +1.1420501210155460e-02 -1.0331485129483189e+00 -5.9073670161166943e-02
-2.2000000000000006e+00 +9.1169501522213796e+00 +0.0000000000000000e+00 -2.1999999810836446e+00 +1.1420453923171484e-02 -1.0331485348083982e+00 -5.9073909573101442e-02
-2.3000000000000007e+00 +9.1169269225332119e+00 +0.0000000000000000e+00 -2.2999999783851082e+00 +1.1420410550255887e-02 -1.0331485226170505e+00 -5.9074160187906094e-02
