# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 +9.1476323485342608e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.1146583237532757e-02 -1.0328000509628255e+00 -5.8849163637522385e-02
1.0000000000000001e-01 +9.1476318316365202e+00 +0.0000000000000000e+00 +9.9999999998218805e-02 +1.1146485765817504e-02 -1.0328016601054084e+00 -5.8849273194412334e-02
2.0000000000000001e-01 +9.1476302809427192e+00 +0.0000000000000000e+00 +1.9999999998574999e-01 +1.1146391210334021e-02 -1.0328033680928030e+00 -5.8849397119939126e-02
2.9999999999999999e-01 +9.1476276964536503e+00 +0.0000000000000000e+00 +2.9999999995190701e-01 +1.1146300411813586e-02 -1.0328051717871685e+00 -5.8849536088431485e-02
4.0000000000000002e-01 +9.1476240781675404e+00 +0.0000000000000000e+00 +3.9999999988600199e-01 +1.1146214210999950e-02 -1.0328070680497652e+00 -5.8849690774156166e-02
5.0000000000000000e-01 +9.1476194260861501e+00 +0.0000000000000000e+00 +4.9999999977734699e-01 +1.1146133448649200e-02 -1.0328090537408692e+00 -5.8849861851304940e-02
5.9999999999999998e-01 +9.1476137402094899e+00 +0.0000000000000000e+00 +5.9999999961525596e-01 +1.1146058743001692e-02 -1.0328111255335182e+00 -5.8850049854951486e-02
6.9999999999999996e-01 +9.1476070205357907e+00 +0.0000000000000000e+00 +6.9999999938904001e-01 +1.1145989822194729e-02 -1.0328132793550233e+00 -5.8850254763959886e-02
8.0000000000000004e-01 +9.1475992670650292e+00 +0.0000000000000000e+00 +7.9999999908801400e-01 +1.1145926191842452e-02 -1.0328155109458801e+00 -5.8850476418100164e-02
9.0000000000000002e-01 +9.1475904798007797e+00 +0.0000000000000000e+00 +8.9999999870148795e-01 +1.1145867357561153e-02 -1.0328178160461319e+00 -5.8850714657087660e-02
1.0000000000000000e+00 +9.1475806587394892e+00 +0.0000000000000000e+00 +9.9999999821877705e-01 +1.1145812824967101e-02 -1.0328201903955245e+00 -5.8850969320589190e-02
1.1000000000000001e+00 +9.1475698038829201e+00 +0.0000000000000000e+00 +1.0999999976291901e+00 +1.1145762099673568e-02 -1.0328226297336107e+00 -5.8851240248226758e-02
1.2000000000000000e+00 +9.1475579152292994e+00 +0.0000000000000000e+00 +1.1999999969220501e+00 +1.1145714687288559e-02 -1.0328251297999018e+00 -5.8851527279583503e-02
1.3000000000000000e+00 +9.1475449927804107e+00 +0.0000000000000000e+00 +1.2999999960866500e+00 +1.1145670093412071e-02 -1.0328276863339878e+00 -5.8851830254208072e-02
1.3999999999999999e+00 +9.1475310365362503e+00 +0.0000000000000000e+00 +1.3999999951123201e+00 +1.1145627823633679e-02 -1.0328302950756763e+00 -5.8852149011620176e-02
1.5000000000000000e+00 +9.1475160464950402e+00 +0.0000000000000000e+00 +1.4999999939883699e+00 +1.1145587383530010e-02 -1.0328329517651293e+00 -5.8852483391315644e-02
1.6000000000000001e+00 +9.1475000226585603e+00 +0.0000000000000000e+00 +1.5999999927041100e+00 +1.1145548278661993e-02 -1.0328356521429825e+00 -5.8852833232770928e-02
1.7000000000000000e+00 +9.1474829650268106e+00 +0.0000000000000000e+00 +1.6999999912488499e+00 +1.1145510014572530e-02 -1.0328383919504887e+00 -5.8853198375448765e-02
1.8000000000000000e+00 +9.1474648735980093e+00 +0.0000000000000000e+00 +1.7999999896119101e+00 +1.1145472096783907e-02 -1.0328411669296516e+00 -5.8853578658803071e-02
1.8999999999999999e+00 +9.1474457483739400e+00 +0.0000000000000000e+00 +1.8999999877825899e+00 +1.1145434030795091e-02 -1.0328439728233443e+00 -5.8853973922283587e-02
2.0000000000000000e+00 +9.1474255893528191e+00 +0.0000000000000000e+00 +1.9999999857502100e+00 +1.1145395322079402e-02 -1.0328468053754614e+00 -5.8854384005341577e-02
2.1000000000000001e+00 +9.1474043965364302e+00 +0.0000000000000000e+00 +2.0999999835040901e+00 +1.1145355476081739e-02 -1.0328496603310313e+00 -5.8854808747434199e-02
2.2000000000000002e+00 +9.1473821699247697e+00 +0.0000000000000000e+00 +2.1999999810335300e+00 +1.1145313998216206e-02 -1.0328525334363634e+00 -5.8855247988030032e-02
2.2999999999999998e+00 +9.1473589095160595e+00 +0.0000000000000000e+00 +2.2999999783278602e+00 +1.1145270393863569e-02 -1.0328554204391796e+00 -5.8855701566614266e-02
2.3999999999999999e+00 +9.1473346153120794e+00 +0.0000000000000000e+00 +2.3999999753763701e+00 +1.1145224168368509e-02 -1.0328583170887347e+00 -5.8856169322692983e-02
2.5000000000000000e+00 +9.1473092873128206e+00 +0.0000000000000000e+00 +2.4999999721683901e+00 +1.1145174827037273e-02 -1.0328612191359630e+00 -5.8856651095798955e-02
2.6000000000000001e+00 +9.1472829255165191e+00 +0.0000000000000000e+00 +2.5999999686932198e+00 +1.1145122000866464e-02 -1.0328641230566002e+00 -5.8857146692993065e-02
2.7000000000000002e+00 +9.1472555299249496e+00 +0.0000000000000000e+00 +2.6999999649401798e+00 +1.1145065823750884e-02 -1.0328670282198604e+00 -5.8857655791359528e-02
2.7999999999999998e+00 +9.1472271005398795e+00 +0.0000000000000000e+00 +2.7999999608985902e+00 +1.1145006555317279e-02 -1.0328699347187644e+00 -5.8858178035524136e-02
2.8999999999999999e+00 +9.1471976373559905e+00 +0.0000000000000000e+00 +2.8999999565577501e+00 +1.1144944455198855e-02 -1.0328728426470697e+00 -5.8858713070164603e-02
3.0000000000000000e+00 +9.1471671403768209e+00 +0.0000000000000000e+00 +2.9999999519069700e+00 +1.1144879783036766e-02 -1.0328757520992424e+00 -5.8859260540014086e-02
3.1000000000000001e+00 +9.1471356096023904e+00 +0.0000000000000000e+00 +3.0999999469355801e+00 +1.1144812798482567e-02 -1.0328786631704938e+00 -5.8859820089867960e-02
3.2000000000000002e+00 +9.1471030450308994e+00 +0.0000000000000000e+00 +3.1999999416328699e+00 +1.1144743761200187e-02 -1.0328815759567855e+00 -5.8860391364589107e-02
3.2999999999999998e+00 +9.1470694466641493e+00 +0.0000000000000000e+00 +3.2999999359881800e+00 +1.1144672930867778e-02 -1.0328844905548253e+00 -5.8860974009112700e-02
