# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -1.0244273993445741e+00 +2.3076727491254161e+00 +2.1852742351138229e+01 -3.0384672419810738e+02 -4.7067092796717137e+04 +1.9289009354555099e+06 +2.6602743253738666e+08 
+1.0000000000000001e-01 -1.0244281619233664e+00 +2.3074023991528674e+00 +2.1873345642619871e+01 -3.0105722145478279e+02 -4.7172815367030846e+04 +1.9425483390402533e+06 +2.6507108462800378e+08 
+2.0000000000000001e-01 -1.0244291170272923e+00 +2.3072291369988007e+00 +2.1887858492065480e+01 -3.0103442835967996e+02 -4.7102158956669038e+04 +1.9711764529482187e+06 +2.6326254379035503e+08 
+3.0000000000000004e-01 -1.0244303024518622e+00 +2.3071737414320594e+00 +2.1897000127613808e+01 -3.0414435066055631e+02 -4.6874615995928485e+04 +2.0151174293613867e+06 +2.6074048619602686e+08 
+4.0000000000000002e-01 -1.0244317559934304e+00 +2.3072569915302865e+00 +2.1901489825435490e+01 -3.1075300772587963e+02 -4.6509678852719699e+04 +2.0747035167044534e+06 +2.5764358459264347e+08 
+5.0000000000000000e-01 -1.0244335154492725e+00 +2.3074996667915588e+00 +2.1902046898381322e+01 -3.2122643651524311e+02 -4.6026839302707478e+04 +2.1502670849106745e+06 +2.5411050512923425e+08 
+5.9999999999999998e-01 -1.0244356001562220e+00 +2.3079116155392736e+00 +2.1899629485594073e+01 -3.3567571747603597e+02 -4.5453962753130611e+04 +2.2411722345758150e+06 +2.5031577049175245e+08 
+6.9999999999999996e-01 -1.0244379561139958e+00 +2.3084587838233439e+00 +2.1896290958671717e+01 -3.5318987715796879e+02 -4.4855455554132037e+04 +2.3429081733611203e+06 +2.4659059191262943e+08 
+7.9999999999999993e-01 -1.0244405111146295e+00 +2.3090960969355314e+00 +2.1894393534968774e+01 -3.7260185638093816e+02 -4.4305620555698726e+04 +2.4499949659475237e+06 +2.4330866133078790e+08 
+8.9999999999999991e-01 -1.0244431929494562e+00 +2.3097784800406944e+00 +2.1896299378156133e+01 -3.9274458747839475e+02 -4.3878760308828932e+04 +2.5569526068371963e+06 +2.4084367260957900e+08 
+9.9999999999999989e-01 -1.0244459294087311e+00 +2.3104608580617825e+00 +2.1904370576864363e+01 -4.1245098837924564e+02 -4.3649177146635273e+04 +2.6583009757842571e+06 +2.3956932366959193e+08 
+1.0999999999999999e+00 -1.0244486482812212e+00 +2.3110981555438914e+00 +2.1920969124430105e+01 -4.3055395608385135e+02 -4.3691173327898781e+04 +2.7485597897548126e+06 +2.3985931902877674e+08 
+1.2000000000000000e+00 -1.0244512773538970e+00 +2.3116452965131793e+00 +2.1948456906122416e+01 -4.4588636004442964e+02 -4.4079051273780839e+04 +2.8222485544938082e+06 +2.4208737264686060e+08 
+1.3000000000000000e+00 -1.0244537444113766e+00 +2.3120572043606300e+00 +2.1989195658599023e+01 -4.5728103621105731e+02 -4.4887113311183464e+04 +2.8738865197844571e+06 +2.4662720852139616e+08 
+1.4000000000000001e+00 -1.0244559772356414e+00 +2.3122888016991374e+00 +2.2045546963300744e+01 -4.6357078034328265e+02 -4.6189662055019908e+04 +2.8979926305693737e+06 +2.5385256430264840e+08 
+1.5000000000000002e+00 -1.0244579036056181e+00 +2.3122950102417268e+00 +2.2119872220881533e+01 -4.6358834196086190e+02 -4.8061000418001604e+04 +2.8890854816249311e+06 +2.6413719308864677e+08 
+1.6000000000000003e+00 -1.0244594726860341e+00 +2.3120461299933348e+00 +2.2213081871183768e+01 -4.5658417630201700e+02 -5.0533310453714519e+04 +2.8438319135714415e+06 +2.7763445305965966e+08 
