# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -1.0320146600226461e+00 +2.2799843828181645e+00 +2.0961621294278967e+01 +2.2273630301237094e+02 -3.9577012148531569e+04 -8.8512896673781297e+05 +2.6214979958106127e+08 
+1.0000000000000001e-01 -1.0320148670753841e+00 +2.2797214111361725e+00 +2.0979066769090274e+01 +2.3144221268779282e+02 -4.0652256756469324e+04 -9.2681646401581995e+05 +2.6877530503104842e+08 
+2.0000000000000001e-01 -1.0320150861996389e+00 +2.2794748345646565e+00 +2.0996614986039692e+01 +2.3981789457435286e+02 -4.1730525764210252e+04 -9.6703403130284604e+05 +2.7545239536013949e+08 
+3.0000000000000004e-01 -1.0320153200189897e+00 +2.2792451722513754e+00 +2.1014171241147320e+01 +2.4785227214295614e+02 -4.2809501495016928e+04 -1.0057172254485025e+06 +2.8217156615219676e+08 
+4.0000000000000002e-01 -1.0320155711571350e+00 +2.2790329433736920e+00 +2.1031640838329949e+01 +2.5553426763936352e+02 -4.3886866345611357e+04 -1.0428015956596147e+06 +2.8892331309434098e+08 
+5.0000000000000000e-01 -1.0320158422378569e+00 +2.2788386671506737e+00 +2.1048929084532819e+01 +2.6285280166484540e+02 -4.4960302692244630e+04 -1.0782226808162015e+06 +2.9569813152650821e+08 
+5.9999999999999998e-01 -1.0320161354807786e+00 +2.2786624893902125e+00 +2.1065914588724521e+01 +2.6980329016968489e+02 -4.6026919425198001e+04 -1.1119422404864449e+06 +3.0248300564506453e+08 
+6.9999999999999996e-01 -1.0320164514889860e+00 +2.2785030653791023e+00 +2.1082371526506673e+01 +2.7640695049632677e+02 -4.7081572885442663e+04 -1.1440252956257912e+06 +3.0925104363036174e+08 
+7.9999999999999993e-01 -1.0320167904618538e+00 +2.2783586785680821e+00 +2.1098048597001551e+01 +2.8269140386777070e+02 -4.8118567316092005e+04 -1.1745622659652487e+06 +3.1597192956203312e+08 
+8.9999999999999991e-01 -1.0320171525987625e+00 +2.2782276124438869e+00 +2.1112694499331113e+01 +2.8868426998950315e+02 -4.9132206947152124e+04 -1.2036435613944365e+06 +3.2261534738293236e+08 
+9.9999999999999989e-01 -1.0320175380991954e+00 +2.2781081505121037e+00 +2.1126057946263337e+01 +2.9441316758302793e+02 -5.0116796274881577e+04 -1.2313595851259439e+06 +3.2915098228827691e+08 
+1.0999999999999999e+00 -1.0320179471626509e+00 +2.2779985763137289e+00 +2.1137887655100148e+01 +2.9990571388347763e+02 -5.1066639904118703e+04 -1.2578007306870057e+06 +3.3554852001648498e+08 
+1.2000000000000000e+00 -1.0320183799886355e+00 +2.2778971734021121e+00 +2.1147932348502781e+01 +3.0518952530910747e+02 -5.1976042582410206e+04 -1.2830573857663013e+06 +3.4177764706258416e+08 
+1.3000000000000000e+00 -1.0320188367767111e+00 +2.2778022253622092e+00 +2.1155940761064421e+01 +3.1029221691127299e+02 -5.2839309333920435e+04 -1.3072199290248540e+06 +3.4780805134149498e+08 
+1.4000000000000001e+00 -1.0320193177263925e+00 +2.2777120157879915e+00 +2.1161661629940603e+01 +3.1524140300342998e+02 -5.3650745310312283e+04 -1.3303787336160187e+06 +3.5360942155534339e+08 
+1.5000000000000002e+00 -1.0320198230372002e+00 +2.2776248283006950e+00 +2.1164843701249701e+01 +3.2006469666092534e+02 -5.4404655918319011e+04 -1.3526241643555195e+06 +3.5915144782119071e+08 
+1.6000000000000003e+00 -1.0320203529086522e+00 +2.2775389465301377e+00 +2.1165235731915178e+01 +3.2478971023337164e+02 -5.5095346878496493e+04 -1.3740465805567831e+06 +3.6440382201354682e+08 
+1.7000000000000004e+00 -1.0320209075401987e+00 +2.2774526541194939e+00 +2.1162586482877934e+01 +3.2944405522952360e+02 -5.5717124110108372e+04 -1.3947363354126143e+06 +3.6933623725489092e+08 
+1.8000000000000005e+00 -1.0320214871312345e+00 +2.2773642347277909e+00 +2.1156644721220250e+01 +3.3405534222085890e+02 -5.6264293782853536e+04 -1.4147837753165106e+06 +3.7391838819448692e+08 
+1.9000000000000006e+00 -1.0320220918811147e+00 +2.2772719720202597e+00 +2.1147159225864979e+01 +3.3865118112955861e+02 -5.6731162454461199e+04 -1.4342792415357989e+06 +3.7811997174274188e+08 
+2.0000000000000004e+00 -1.0320227219891003e+00 +2.2771741496703002e+00 +2.1133878780383341e+01 +3.4325918117353643e+02 -5.7112036938786776e+04 -1.4533130698557554e+06 +3.8191068645813608e+08 
+2.1000000000000005e+00 -1.0320233776543641e+00 +2.2770690513553289e+00 +2.1116552176598884e+01 +3.4790695097482973e+02 -5.7401224397552913e+04 -1.4719755911480724e+06 +3.8526023304780090e+08 
+2.2000000000000006e+00 -1.0320240590759764e+00 +2.2769549607589887e+00 +2.1094928213861671e+01 +3.5262209850166562e+02 -5.7593032339961814e+04 -1.4903571310151382e+06 +3.8813831440123427e+08 
+2.3000000000000007e+00 -1.0320247664528912e+00 +2.2768301615639066e+00 +2.1068755699294666e+01 +3.5743223127242771e+02 -5.7681768646116943e+04 -1.5085480109142070e+06 +3.9051463575478631e+08 
+2.4000000000000008e+00 -1.0320254999839333e+00 +2.2766929374537175e+00 +2.1037783447395341e+01 +3.6236495630448280e+02 -5.7661741574845713e+04 -1.5266385478658860e+06 +3.9235890477270240e+08 
+2.5000000000000009e+00 -1.0320262598678080e+00 +2.2765415721122548e+00 +2.1001760284135287e+01 +3.6744788013740930e+02 -5.7527259861038154e+04 -1.5447190545912723e+06 +3.9364083205214202e+08 
+2.6000000000000010e+00 -1.0320270461235135e+00 +2.2763747234194769e+00 +2.0960580848668254e+01 +3.7270464223633451e+02 -5.7275594760741427e+04 -1.5628796031186101e+06 +3.9434410502304214e+08 
+2.7000000000000011e+00 -1.0320278579013789e+00 +2.2761924277869521e+00 +2.0914690583159462e+01 +3.7814545376196435e+02 -5.6915321416764353e+04 -1.5812212359119446e+06 +3.9450621224441737e+08 
+2.8000000000000012e+00 -1.0320286940973133e+00 +2.2759950373720477e+00 +2.0864664791779003e+01 +3.8377777911615300e+02 -5.6457710248812196e+04 -1.5998508206004866e+06 +3.9417759548879713e+08 
+2.9000000000000012e+00 -1.0320295536070796e+00 +2.2757829042227051e+00 +2.0811078754941533e+01 +3.8960908660347945e+02 -5.5914031162422558e+04 -1.6188752498071094e+06 +3.9340869390296394e+08 
+3.0000000000000013e+00 -1.0320304353262404e+00 +2.2755563802716456e+00 +2.0754507721830119e+01 +3.9564684866593836e+02 -5.5295553393274189e+04 -1.6384014426177670e+06 +3.9224994321986157e+08 
+3.1000000000000014e+00 -1.0320313381502186e+00 +2.2753158173250907e+00 +2.0695526915483722e+01 +4.0189854233634009e+02 -5.4613545581656486e+04 -1.6585363475966642e+06 +3.9075177605368966e+08 
+3.2000000000000015e+00 -1.0320322609742154e+00 +2.2750615670543235e+00 +2.0634711521260808e+01 +4.0837164954479294e+02 -5.3879275541101757e+04 -1.6793869447402621e+06 +3.8896462076761383e+08 
+3.3000000000000016e+00 -1.0320332026932348e+00 +2.2747939809870208e+00 +2.0572636689072194e+01 +4.1507365749149386e+02 -5.3104010286286000e+04 -1.7010602480017534e+06 +3.8693890156742090e+08 
+3.4000000000000017e+00 -1.0320341622020823e+00 +2.2745134104920899e+00 +2.0509877531191858e+01 +4.2201205917503324e+02 -5.2299015974764370e+04 -1.7236633086288318e+06 +3.8472503818003374e+08 
+3.5000000000000018e+00 -1.0320351383953226e+00 +2.2742202067752384e+00 +2.0447009115312706e+01 +4.2919435362776881e+02 -5.1475557756590955e+04 -1.7473032168282040e+06 +3.8237344508798540e+08 
+3.6000000000000019e+00 -1.0320361301673238e+00 +2.2739147208687296e+00 +2.0384606469490986e+01 +4.3662804630018161e+02 -5.0644899859493271e+04 -1.7720871042763093e+06 +3.7993453191263092e+08 
+3.7000000000000020e+00 -1.0320371364121741e+00 +2.2735973036159556e+00 +2.0323244569253067e+01 +4.4432064960891688e+02 -4.9818305322616769e+04 -1.7981221475793826e+06 +3.7745870209177655e+08 
+3.8000000000000020e+00 -1.0320381560237188e+00 +2.2732683056677763e+00 +2.0263498341140757e+01 +4.5227968314114383e+02 -4.9007036048050126e+04 -1.8255155697636434e+06 +3.7499635307923651e+08 
+3.9000000000000021e+00 -1.0320391878955621e+00 +2.2729280774708336e+00 +2.0205942661767970e+01 +4.6051267409317029e+02 -4.8222352772721126e+04 -1.8543746431108178e+06 +3.7259787618722773e+08 
+4.0000000000000018e+00 -1.0320402309210073e+00 +2.2725769692544699e+00 +2.0151152348513875e+01 +4.6902715774502849e+02 -4.7475514872083782e+04 -1.8848066921952947e+06 +3.7031365559932125e+08 
+4.1000000000000014e+00 -1.0320412839931050e+00 +2.2722153310259032e+00 +2.0099702164222098e+01 +4.7783067769827210e+02 -4.6777780433691420e+04 -1.9169190955473287e+06 +3.6819406867821383e+08 
+4.2000000000000011e+00 -1.0320423460045784e+00 +2.2718435125547853e+00 +2.0052166805727897e+01 +4.8693078642275862e+02 -4.6140406022155650e+04 -1.9508192891357841e+06 +3.6628948480401218e+08 
+4.3000000000000007e+00 -1.0320434158478944e+00 +2.2714618633701198e+00 +2.0009120913176471e+01 +4.9633504543683227e+02 -4.5574646849725301e+04 -1.9866147676677587e+06 +3.6465026616559047e+08 
