# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
0.0000000000000000e+00 +9.0449999999999999e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0000000000000000e+00
1.0000000000000001e-01 +9.0449994838366017e+00 +0.0000000000000000e+00 +9.9999999998223815e-02 -1.0323263575522200e-05 +0.0000000000000000e+00 +9.9999999994671507e-01
2.0000000000000001e-01 +9.0449979353481584e+00 +0.0000000000000000e+00 +1.9999999998579071e-01 -2.0646500916059871e-05 +0.0000000000000000e+00 +9.9999999978686094e-01
3.0000000000000004e-01 +9.0449953545372868e+00 +0.0000000000000000e+00 +2.9999999995204374e-01 -3.0969712214969083e-05 +0.0000000000000000e+00 +9.9999999952043839e-01
4.0000000000000002e-01 +9.0449917414065748e+00 +0.0000000000000000e+00 +3.9999999988632612e-01 -4.1292897754960673e-05 +0.0000000000000000e+00 +9.9999999914744819e-01
5.0000000000000000e-01 +9.0449870959585823e+00 +0.0000000000000000e+00 +4.9999999977798115e-01 -5.1616057908117343e-05 +0.0000000000000000e+00 +9.9999999866789113e-01
5.9999999999999998e-01 +9.0449814181958246e+00 +0.0000000000000000e+00 +5.9999999961635220e-01 -6.1939193135890626e-05 +0.0000000000000000e+00 +9.9999999808176798e-01
6.9999999999999996e-01 +9.0449747081207672e+00 +0.0000000000000000e+00 +6.9999999939078261e-01 -7.2262303988878564e-05 +0.0000000000000000e+00 +9.9999999738907952e-01
7.9999999999999993e-01 +9.0449669657358172e+00 +0.0000000000000000e+00 +7.9999999909061592e-01 -8.2585391106601095e-05 +0.0000000000000000e+00 +9.9999999658982641e-01
8.9999999999999991e-01 +9.0449581910433121e+00 +0.0000000000000000e+00 +8.9999999870519576e-01 -9.2908455217493690e-05 +0.0000000000000000e+00 +9.9999999568400932e-01
9.9999999999999989e-01 +9.0449483840455134e+00 +0.0000000000000000e+00 +9.9999999822386565e-01 -1.0323149713892229e-04 +0.0000000000000000e+00 +9.9999999467162881e-01
1.0999999999999999e+00 +9.0449375447445934e+00 +0.0000000000000000e+00 +1.0999999976359693e+00 -1.1355451777719755e-04 +0.0000000000000000e+00 +9.9999999355268554e-01
1.2000000000000000e+00 +9.0449256731426342e+00 +0.0000000000000000e+00 +1.1999999969308506e+00 -1.2387751812758838e-04 +0.0000000000000000e+00 +9.9999999232718007e-01
1.3000000000000000e+00 +9.0449127692416091e+00 +0.0000000000000000e+00 +1.2999999960978532e+00 -1.3420049927433483e-04 +0.0000000000000000e+00 +9.9999999099511283e-01
1.4000000000000001e+00 +9.0448988330433799e+00 +0.0000000000000000e+00 +1.3999999951263211e+00 -1.4452346239066018e-04 +0.0000000000000000e+00 +9.9999998955648428e-01
1.5000000000000002e+00 +9.0448838645496892e+00 +0.0000000000000000e+00 +1.4999999940055981e+00 -1.5484640873878247e-04 +0.0000000000000000e+00 +9.9999998801129475e-01
1.6000000000000003e+00 +9.0448678637621462e+00 +0.0000000000000000e+00 +1.5999999927250281e+00 -1.6516933966992527e-04 +0.0000000000000000e+00 +9.9999998635954446e-01
