# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -7.5651824829429193e-01 +1.7048254889650518e+00 +1.6202261823598558e+01 -4.0930542967329114e-01 -2.6785138975076112e+04 +4.2464922190644103e+05 +1.7181407315595338e+08 
+1.0000000000000001e-01 -7.5651786676660038e-01 +1.7048678281586469e+00 +1.6213864829402979e+01 -1.4675209926067285e+00 -2.7308252648696442e+04 +4.2986526363197470e+05 +1.7580746394728103e+08 
+2.0000000000000001e-01 -7.5651752435485342e-01 +1.7049150405878433e+00 +1.6224938380792938e+01 -2.4506119485968814e+00 -2.7829596794800567e+04 +4.3313202111788117e+05 +1.7970119416270044e+08 
+2.9999999999999999e-01 -7.5651721659055560e-01 +1.7049643647068742e+00 +1.6234804510062613e+01 -3.3169304028215580e+00 -2.8324941920661342e+04 +4.3447095198498125e+05 +1.8334223542311484e+08 
+4.0000000000000002e-01 -7.5651693900518657e-01 +1.7050130389621689e+00 +1.6242785239140009e+01 -4.0248279747500204e+00 -2.8770058191146749e+04 +4.3390351048829552e+05 +1.8657755684248137e+08 
+5.0000000000000000e-01 -7.5651668713017439e-01 +1.7050583018052059e+00 +1.6248202583201998e+01 -4.5326566508513997e+00 -2.9140715629621882e+04 +4.3145115491891501e+05 +1.8925412680613649e+08 
+5.9999999999999998e-01 -7.5651645649688126e-01 +1.7050973916972862e+00 +1.6250378552920054e+01 -4.7987692829289132e+00 -2.9412684270911352e+04 +4.2713535194220516e+05 +1.9121891437357396e+08 
+6.9999999999999996e-01 -7.5651624263662576e-01 +1.7051275471176215e+00 +1.6248635162516475e+01 -4.7815202348365995e+00 -2.9561734453104418e+04 +4.2097758222044131e+05 +1.9231889155091748e+08 
+8.0000000000000004e-01 -7.5651604108065562e-01 +1.7051460065696333e+00 +1.6242294433642705e+01 -4.4392659546233171e+00 -2.9563637028385041e+04 +4.1299934543836414e+05 +1.9240103514550143e+08 
+9.0000000000000002e-01 -7.5651584736013011e-01 +1.7051500085899969e+00 +1.6230678397438421e+01 -3.7303656363299971e+00 -2.9394163499665898e+04 +4.0322216595597763e+05 +1.9131232801238191e+08 
+1.0000000000000000e+00 -7.5651565700617485e-01 +1.7051367917531266e+00 +1.6213109107377221e+01 -2.6131817523520988e+00 -2.9029086462562605e+04 +3.9166759753453993e+05 +1.8889976242861971e+08 
+1.1000000000000001e+00 -7.5651546733784769e-01 +1.7051048712387158e+00 +1.6189303928312555e+01 -1.0745657749447104e+00 -2.8456732568334188e+04 +3.7846508251602092e+05 +1.8509103670101404e+08 
+1.2000000000000000e+00 -7.5651528286617109e-01 +1.7050578020146281e+00 +1.6160553820496837e+01 +7.8756826531560487e-01 -2.7715529784217993e+04 +3.6416468607032270e+05 +1.8013701173626503e+08 
+1.3000000000000000e+00 -7.5651510991007831e-01 +1.7050003823198465e+00 +1.6128541276590806e+01 +2.8482724187320745e+00 -2.6856405051459715e+04 +3.4941876114944241e+05 +1.7436943442527547e+08 
+1.3999999999999999e+00 -7.5651495478872099e-01 +1.7049374102981723e+00 +1.6094948813279121e+01 +4.9826041131701233e+00 -2.5930285756459660e+04 +3.3487961150675348e+05 +1.6812005401841018e+08 
+1.5000000000000000e+00 -7.5651482382149715e-01 +1.7048736839806826e+00 +1.6061458971436970e+01 +7.0656272410567436e+00 -2.4988099657414092e+04 +3.2119948187925125e+05 +1.6172062133838072e+08 
+1.6000000000000001e+00 -7.5651472332807668e-01 +1.7048140012605171e+00 +1.6029754315949312e+01 +8.9724136575513409e+00 -2.4080774784504800e+04 +3.0903054435337085e+05 +1.5550288773732343e+08 
+1.7000000000000000e+00 -7.5651465962845266e-01 +1.7047631598786437e+00 +1.6001517438666831e+01 +1.0578044170922244e+01 -2.3259239445050618e+04 +2.9902488917261327e+05 +1.4979860485124555e+08 
+1.8000000000000000e+00 -7.5651463904301919e-01 +1.7047259574001001e+00 +1.5978430966164682e+01 +1.1757609927950563e+01 -2.2574422343152859e+04 +2.9183451224805677e+05 +1.4493952506968752e+08 
+1.8999999999999999e+00 -7.5651466789256172e-01 +1.7047071911962606e+00 +1.5962177554829044e+01 +1.2386213585505025e+01 -2.2077252368910271e+04 +2.8811130436001712e+05 +1.4125739980933586e+08 
+2.0000000000000000e+00 -7.5651475249832179e-01 +1.7047116584234900e+00 +1.5954439893588651e+01 +1.2338970554962776e+01 -2.1818658572670807e+04 +2.8850704057614785e+05 +1.3908397902148807e+08 
+2.1000000000000001e+00 -7.5651489732859367e-01 +1.7047426576442506e+00 +1.5956386432548975e+01 +1.1535475291199743e+01 -2.1833615367056460e+04 +2.9342160989898210e+05 +1.3864848637334016e+08 
+2.2000000000000002e+00 -7.5651509923989202e-01 +1.7047976731189827e+00 +1.5967124639525675e+01 +1.0066172309082086e+01 -2.2093177477361078e+04 +3.0227527625858958e+05 +1.3976778763851416e+08 
+2.2999999999999998e+00 -7.5651535313525708e-01 +1.7048727805357973e+00 +1.5985245306190196e+01 +8.0624317860418007e+00 -2.2552378783131298e+04 +3.1425078616172104e+05 +1.4215501641294968e+08 
+2.3999999999999999e+00 -7.5651565391736497e-01 +1.7049640557936183e+00 +1.6009339168008893e+01 +5.6556098094078369e+00 -2.3166251861263943e+04 +3.2853102390680800e+05 +1.4552329795089683e+08 
+2.5000000000000000e+00 -7.5651599648856793e-01 +1.7050675750326119e+00 +1.6037996912657828e+01 +2.9770464320625640e+00 -2.3889828268075195e+04 +3.4429903054587153e+05 +1.4958575122776750e+08 
+2.6000000000000001e+00 -7.5651637575074682e-01 +1.7051794146644461e+00 +1.6069809154920968e+01 +1.5806375249349783e-01 -2.4678137888782680e+04 +3.6073802232959773e+05 +1.5405548457504523e+08 
+2.7000000000000002e+00 -7.5651678660531130e-01 +1.7052956514034661e+00 +1.6103366441865063e+01 -2.6700360528521903e+00 -2.5486209137514859e+04 +3.7703140962592431e+05 +1.5864559722710273e+08 
+2.7999999999999998e+00 -7.5651722395315302e-01 +1.7054123622964885e+00 +1.6137259244179987e+01 -5.3759726436865742e+00 -2.6269068745839395e+04 +3.9236281535089470e+05 +1.6306917791789317e+08 
+2.8999999999999999e+00 -7.5651768269456809e-01 +1.7055256247543411e+00 +1.6170077943369463e+01 -7.8284895133441639e+00 -2.6981741472463029e+04 +4.0591609413360787e+05 +1.6703930308196932e+08 
+3.0000000000000000e+00 -7.5651815772923736e-01 +1.7056315165816591e+00 +1.6200412835618764e+01 -9.8963558298992602e+00 -2.7579250260787539e+04 +4.1687534726068092e+05 +1.7026903779736158e+08 
+3.1000000000000001e+00 -7.5651864346440301e-01 +1.7057267222072607e+00 +1.6226931853261068e+01 -1.1477395487764356e+01 -2.8022869692255477e+04 +4.2460476539848413e+05 +1.7251291484679076e+08 
+3.2000000000000002e+00 -7.5651913269571280e-01 +1.7058101942969386e+00 +1.6248664682853292e+01 -1.2576402889125934e+01 -2.8299971579424840e+04 +4.2916270873156091e+05 +1.7369991458232862e+08 
+3.2999999999999998e+00 -7.5651961790898403e-01 +1.7058814123538408e+00 +1.6264745394585866e+01 -1.3222579697271616e+01 -2.8404769222855892e+04 +4.3077392345239234e+05 +1.7380500345159960e+08 
+3.3999999999999999e+00 -7.5652009158995770e-01 +1.7059398558782144e+00 +1.6274308077236864e+01 -1.3445117462006328e+01 -2.8331476498702083e+04 +4.2966303161483660e+05 +1.7280315193088299e+08 
+3.5000000000000000e+00 -7.5652054622426124e-01 +1.7059850043820388e+00 +1.6276486833932051e+01 -1.3273197364506041e+01 -2.8074307738543779e+04 +4.2605452417201968e+05 +1.7066933382702464e+08 
+3.6000000000000001e+00 -7.5652097429742926e-01 +1.7060163373687351e+00 +1.6270415789505378e+01 -1.2735988410996066e+01 -2.7627477925441159e+04 +4.2017274199493526e+05 +1.6737852761239019e+08 
+3.7000000000000002e+00 -7.5652136829487948e-01 +1.7060333343388236e+00 +1.6255229086865441e+01 -1.1862646835058380e+01 -2.6985202596181822e+04 +4.1224186744597222e+05 +1.6290571576769435e+08 
+3.7999999999999998e+00 -7.5652172070198609e-01 +1.7060354747733419e+00 +1.6230060902925722e+01 -1.0682314463659605e+01 -2.6141698278383399e+04 +4.0248590689340601e+05 +1.5722588779191425e+08 
+3.8999999999999999e+00 -7.5652202400394319e-01 +1.7060222381391479e+00 +1.6194045428146289e+01 -9.2241180548510897e+00 -2.5091181928918024e+04 +3.9112868161152455e+05 +1.5031403635914734e+08 
+4.0000000000000000e+00 -7.5652227068590794e-01 +1.7059931038787643e+00 +1.6146316891110668e+01 -7.5171678883287285e+00 -2.3827871571533848e+04 +3.7839381911278790e+05 +1.4214516228739804e+08 
+4.0999999999999996e+00 -7.5652245784283978e-01 +1.7059482242107711e+00 +1.6086643656667533e+01 -5.6005091420775548e+00 -2.2355641071908267e+04 +3.6459662607690849e+05 +1.3275003843992986e+08 
+4.2000000000000002e+00 -7.5652260079660616e-01 +1.7058904325167115e+00 +1.6017253760039662e+01 -3.5631704463463034e+00 -2.0715158380124023e+04 +3.5044243515672471e+05 +1.2236877670673339e+08 
+4.2999999999999998e+00 -7.5652271936736870e-01 +1.7058232328965932e+00 +1.5940969869814419e+01 -1.5093221757188904e+00 -1.8955769143773410e+04 +3.3674108942061564e+05 +1.1129007866147456e+08 
+4.4000000000000004e+00 -7.5652283337603543e-01 +1.7057501291021941e+00 +1.5860614759104021e+01 +4.5686478913423395e-01 -1.7126821550998317e+04 +3.2430249228476494e+05 +9.9802661988490969e+07 
+4.5000000000000000e+00 -7.5652296264433450e-01 +1.7056746245051806e+00 +1.5779011322209517e+01 +2.2312194937200718e+00 -1.5277666829375852e+04 +3.1393661217511143e+05 +8.8195263585596874e+07 
+4.5999999999999996e+00 -7.5652312699489099e-01 +1.7056002220711357e+00 +1.5698982582244669e+01 +3.7095710031719182e+00 -1.3457659441218850e+04 +3.0645348570064636e+05 +7.6756640833643138e+07 
+4.7000000000000002e+00 -7.5652334625123774e-01 +1.7055304243411895e+00 +1.5623351693798917e+01 +4.7877481754389137e+00 -1.1716157124636895e+04 +3.0266322363877110e+05 +6.5775571718960397e+07 
