nMed	DataHora	Tensao
99	15/03/2017 15:10:30	9.906369
100	15/03/2017 15:10:32	9.905473
101	15/03/2017 15:10:33	9.910554
102	15/03/2017 15:10:35	9.903917
103	15/03/2017 15:10:36	9.904939
104	15/03/2017 15:10:38	9.907452
105	15/03/2017 15:10:39	9.907498
106	15/03/2017 15:10:41	9.906472
107	15/03/2017 15:10:42	9.904069
108	15/03/2017 15:10:44	9.904079
109	15/03/2017 15:10:46	9.903492
110	15/03/2017 15:10:47	9.904163
111	15/03/2017 15:10:49	9.904971
112	15/03/2017 15:10:50	9.903580
113	15/03/2017 15:10:52	9.903301
114	15/03/2017 15:10:53	9.903850
115	15/03/2017 15:10:55	9.905302
116	15/03/2017 15:10:56	9.906409
117	15/03/2017 15:10:58	9.907078
118	15/03/2017 15:10:59	9.906075
119	15/03/2017 15:11:01	9.904361
120	15/03/2017 15:11:02	9.904905
121	15/03/2017 15:11:04	9.905854
122	15/03/2017 15:11:05	9.905459
123	15/03/2017 15:11:07	9.903697
124	15/03/2017 15:11:08	9.903400
125	15/03/2017 15:11:10	9.903032
126	15/03/2017 15:11:11	9.904249
127	15/03/2017 15:11:13	9.904671
128	15/03/2017 15:11:14	9.906263
129	15/03/2017 15:11:16	9.905451
130	15/03/2017 15:11:17	9.907900
131	15/03/2017 15:11:19	9.904488
132	15/03/2017 15:11:20	9.905254
133	15/03/2017 15:11:22	9.907630
134	15/03/2017 15:11:24	9.907248
135	15/03/2017 15:11:25	9.906179
136	15/03/2017 15:11:27	9.904064
137	15/03/2017 15:11:28	9.903912
138	15/03/2017 15:11:30	9.902255
139	15/03/2017 15:11:31	9.904981
140	15/03/2017 15:11:33	9.905886
141	15/03/2017 15:11:34	9.904330
142	15/03/2017 15:11:36	9.904068
143	15/03/2017 15:11:37	9.904690
144	15/03/2017 15:11:39	9.906388
145	15/03/2017 15:11:40	9.907954
146	15/03/2017 15:11:42	9.907196
147	15/03/2017 15:11:43	9.905617
148	15/03/2017 15:11:45	9.904172
149	15/03/2017 15:11:46	9.904788
150	15/03/2017 15:11:48	9.903984
151	15/03/2017 15:11:50	9.904924
152	15/03/2017 15:11:51	9.905746
153	15/03/2017 15:11:53	9.903935
154	15/03/2017 15:11:54	9.904247
155	15/03/2017 15:11:56	9.905435
156	15/03/2017 15:11:57	9.908018
157	15/03/2017 15:11:59	9.908112
158	15/03/2017 15:12:00	9.906904
159	15/03/2017 15:12:02	9.904673
160	15/03/2017 15:12:03	9.904741
161	15/03/2017 15:12:05	9.904203
162	15/03/2017 15:12:06	9.904462
163	15/03/2017 15:12:08	9.903994
164	15/03/2017 15:12:09	9.903643
165	15/03/2017 15:12:11	9.903814
166	15/03/2017 15:12:12	9.904692
167	15/03/2017 15:12:14	9.906089
168	15/03/2017 15:12:16	9.907444
169	15/03/2017 15:12:17	9.907943
170	15/03/2017 15:12:19	9.906769
171	15/03/2017 15:12:20	9.904818
172	15/03/2017 15:12:22	9.905418
173	15/03/2017 15:12:23	9.905974
174	15/03/2017 15:12:25	9.904990
175	15/03/2017 15:12:26	9.903638
176	15/03/2017 15:12:28	9.903129
177	15/03/2017 15:12:29	9.903799
178	15/03/2017 15:12:31	9.905018
179	15/03/2017 15:12:32	9.907866
180	15/03/2017 15:12:34	9.907851
181	15/03/2017 15:12:35	9.907337
182	15/03/2017 15:12:37	9.904926
183	15/03/2017 15:12:38	9.905532
184	15/03/2017 15:12:40	9.906251
185	15/03/2017 15:12:41	9.908516
186	15/03/2017 15:12:43	9.907731
187	15/03/2017 15:12:45	9.906991
188	15/03/2017 15:12:46	9.904959
189	15/03/2017 15:12:48	9.904352
190	15/03/2017 15:12:49	9.902429
191	15/03/2017 15:12:51	9.904220
192	15/03/2017 15:12:52	9.904672
193	15/03/2017 15:12:54	9.904294
194	15/03/2017 15:12:55	9.904684
195	15/03/2017 15:12:57	9.905487
196	15/03/2017 15:12:58	9.906403
197	15/03/2017 15:13:00	9.907897
198	15/03/2017 15:13:01	9.908034
199	15/03/2017 15:13:03	9.906957
200	15/03/2017 15:13:04	9.905048
201	15/03/2017 15:13:06	9.905581
202	15/03/2017 15:13:07	9.906701
203	15/03/2017 15:13:09	9.906612
204	15/03/2017 15:13:10	9.904855
205	15/03/2017 15:13:12	9.904364
206	15/03/2017 15:13:13	9.904046
207	15/03/2017 15:13:15	9.904903
208	15/03/2017 15:13:16	9.904384
209	15/03/2017 15:13:18	9.906230
210	15/03/2017 15:13:19	9.905302
211	15/03/2017 15:13:21	9.904966
212	15/03/2017 15:13:22	9.904695
213	15/03/2017 15:13:24	9.905693
214	15/03/2017 15:13:26	9.908286
215	15/03/2017 15:13:27	9.908387
216	15/03/2017 15:13:29	9.907401
217	15/03/2017 15:13:30	9.904955
218	15/03/2017 15:13:32	9.905019
219	15/03/2017 15:13:33	9.905458
220	15/03/2017 15:13:35	9.906679
221	15/03/2017 15:13:36	9.905578
222	15/03/2017 15:13:38	9.905522
223	15/03/2017 15:13:39	9.904097
224	15/03/2017 15:13:41	9.904160
225	15/03/2017 15:13:42	9.901891
226	15/03/2017 15:13:44	9.904488
227	15/03/2017 15:13:45	9.905444
228	15/03/2017 15:13:47	9.905336
229	15/03/2017 15:13:48	9.904446
230	15/03/2017 15:13:50	9.905117
231	15/03/2017 15:13:51	9.906505
232	15/03/2017 15:13:53	9.908175
233	15/03/2017 15:13:54	9.908052
234	15/03/2017 15:13:56	9.906633
235	15/03/2017 15:13:57	9.904975
236	15/03/2017 15:13:59	9.905309
237	15/03/2017 15:14:00	9.906054
238	15/03/2017 15:14:02	9.905374
239	15/03/2017 15:14:03	9.903764
240	15/03/2017 15:14:05	9.903714
241	15/03/2017 15:14:06	9.903606
242	15/03/2017 15:14:08	9.904784
243	15/03/2017 15:14:10	9.905110
244	15/03/2017 15:14:11	9.906457
245	15/03/2017 15:14:13	9.905850
246	15/03/2017 15:14:14	9.905572
247	15/03/2017 15:14:16	9.904675
248	15/03/2017 15:14:17	9.905612
249	15/03/2017 15:14:19	9.908248
250	15/03/2017 15:14:20	9.908247
251	15/03/2017 15:14:22	9.907149
252	15/03/2017 15:14:23	9.904719
253	15/03/2017 15:14:25	9.904668
254	15/03/2017 15:14:26	9.904016
255	15/03/2017 15:14:28	9.904515
256	15/03/2017 15:14:29	9.903830
257	15/03/2017 15:14:31	9.903462
258	15/03/2017 15:14:32	9.903703
259	15/03/2017 15:14:34	9.904211
260	15/03/2017 15:14:35	9.904951
261	15/03/2017 15:14:37	9.906372
262	15/03/2017 15:14:38	9.907314
263	15/03/2017 15:14:40	9.906537
264	15/03/2017 15:14:42	9.904971
265	15/03/2017 15:14:43	9.905234
266	15/03/2017 15:14:45	9.906749
267	15/03/2017 15:14:46	9.907756
268	15/03/2017 15:14:48	9.906674
269	15/03/2017 15:14:49	9.905294
270	15/03/2017 15:14:51	9.904158
271	15/03/2017 15:14:52	9.904891
272	15/03/2017 15:14:54	9.903779
273	15/03/2017 15:14:55	9.904120
274	15/03/2017 15:14:57	9.905605
275	15/03/2017 15:14:58	9.903569
276	15/03/2017 15:15:00	9.904147
277	15/03/2017 15:15:01	9.905147
278	15/03/2017 15:15:03	9.907917
279	15/03/2017 15:15:04	9.907718
280	15/03/2017 15:15:06	9.907065
281	15/03/2017 15:15:07	9.904707
282	15/03/2017 15:15:09	9.904867
283	15/03/2017 15:15:10	9.905425
284	15/03/2017 15:15:12	9.906810
285	15/03/2017 15:15:13	9.905742
286	15/03/2017 15:15:15	9.905074
287	15/03/2017 15:15:17	9.903761
288	15/03/2017 15:15:18	9.903835
289	15/03/2017 15:15:20	9.901298
290	15/03/2017 15:15:21	9.905051
291	15/03/2017 15:15:23	9.905587
292	15/03/2017 15:15:24	9.905171
293	15/03/2017 15:15:26	9.904278
294	15/03/2017 15:15:27	9.904813
295	15/03/2017 15:15:29	9.906204
296	15/03/2017 15:15:30	9.907818
297	15/03/2017 15:15:32	9.907906
298	15/03/2017 15:15:33	9.906579
299	15/03/2017 15:15:35	9.904724
300	15/03/2017 15:15:36	9.905348
301	15/03/2017 15:15:38	9.906148
302	15/03/2017 15:15:39	9.905909
303	15/03/2017 15:15:41	9.903916
304	15/03/2017 15:15:42	9.903678
305	15/03/2017 15:15:44	9.903253
306	15/03/2017 15:15:45	9.904357
307	15/03/2017 15:15:47	9.904824
308	15/03/2017 15:15:49	9.906343
309	15/03/2017 15:15:50	9.905294
310	15/03/2017 15:15:52	9.908792
311	15/03/2017 15:15:53	9.904366
312	15/03/2017 15:15:55	9.905377
313	15/03/2017 15:15:56	9.907861
314	15/03/2017 15:15:58	9.907943
315	15/03/2017 15:15:59	9.906916
316	15/03/2017 15:16:01	9.904299
317	15/03/2017 15:16:02	9.904647
318	15/03/2017 15:16:04	9.903536
319	15/03/2017 15:16:05	9.904779
320	15/03/2017 15:16:07	9.904354
321	15/03/2017 15:16:08	9.903794
322	15/03/2017 15:16:10	9.903448
323	15/03/2017 15:16:11	9.904011
324	15/03/2017 15:16:13	9.905434
325	15/03/2017 15:16:15	9.906287
326	15/03/2017 15:16:16	9.907050
327	15/03/2017 15:16:18	9.906237
328	15/03/2017 15:16:19	9.904489
329	15/03/2017 15:16:21	9.905072
330	15/03/2017 15:16:22	9.906418
331	15/03/2017 15:16:24	9.907065
332	15/03/2017 15:16:25	9.905784
333	15/03/2017 15:16:27	9.904690
334	15/03/2017 15:16:28	9.903880
335	15/03/2017 15:16:30	9.904798
336	15/03/2017 15:16:31	9.903300
337	15/03/2017 15:16:33	9.905483
338	15/03/2017 15:16:34	9.905904
339	15/03/2017 15:16:36	9.904017
340	15/03/2017 15:16:37	9.904060
341	15/03/2017 15:16:39	9.905189
342	15/03/2017 15:16:40	9.907925
343	15/03/2017 15:16:42	9.907917
344	15/03/2017 15:16:44	9.907166
345	15/03/2017 15:16:45	9.904603
346	15/03/2017 15:16:47	9.904667
347	15/03/2017 15:16:48	9.905171
348	15/03/2017 15:16:50	9.906115
349	15/03/2017 15:16:51	9.904839
350	15/03/2017 15:16:53	9.904552
351	15/03/2017 15:16:54	9.903479
352	15/03/2017 15:16:56	9.903473
353	15/03/2017 15:16:57	9.902126
354	15/03/2017 15:16:59	9.904921
355	15/03/2017 15:17:00	9.906244
356	15/03/2017 15:17:02	9.905757
357	15/03/2017 15:17:03	9.904266
358	15/03/2017 15:17:05	9.904900
359	15/03/2017 15:17:06	9.906276
360	15/03/2017 15:17:08	9.908023
361	15/03/2017 15:17:10	9.907646
362	15/03/2017 15:17:11	9.906033
363	15/03/2017 15:17:13	9.904398
364	15/03/2017 15:17:14	9.904959
365	15/03/2017 15:17:16	9.904895
366	15/03/2017 15:17:17	9.903883
367	15/03/2017 15:17:19	9.904060
368	15/03/2017 15:17:20	9.902947
369	15/03/2017 15:17:22	9.903407
370	15/03/2017 15:17:23	9.904565
371	15/03/2017 15:17:25	9.907201
372	15/03/2017 15:17:26	9.906972
373	15/03/2017 15:17:28	9.906511
374	15/03/2017 15:17:29	9.905296
375	15/03/2017 15:17:31	9.904692
376	15/03/2017 15:17:32	9.905409
377	15/03/2017 15:17:34	9.907569
378	15/03/2017 15:17:36	9.907110
379	15/03/2017 15:17:37	9.906491
380	15/03/2017 15:17:39	9.904190
381	15/03/2017 15:17:40	9.904408
382	15/03/2017 15:17:42	9.902899
383	15/03/2017 15:17:43	9.903933
384	15/03/2017 15:17:45	9.904472
385	15/03/2017 15:17:46	9.903975
386	15/03/2017 15:17:48	9.903731
387	15/03/2017 15:17:49	9.904367
388	15/03/2017 15:17:51	9.905606
389	15/03/2017 15:17:52	9.906968
390	15/03/2017 15:17:54	9.907357
391	15/03/2017 15:17:55	9.906427
392	15/03/2017 15:17:57	9.904621
393	15/03/2017 15:17:58	9.905156
394	15/03/2017 15:18:00	9.906354
395	15/03/2017 15:18:02	9.906568
396	15/03/2017 15:18:03	9.905248
397	15/03/2017 15:18:05	9.904388
398	15/03/2017 15:18:06	9.903624
399	15/03/2017 15:18:08	9.904540
400	15/03/2017 15:18:09	9.903369
401	15/03/2017 15:18:11	9.905116
402	15/03/2017 15:18:12	9.905529
403	15/03/2017 15:18:14	9.904178
404	15/03/2017 15:18:15	9.904075
405	15/03/2017 15:18:17	9.905087
406	15/03/2017 15:18:18	9.907927
407	15/03/2017 15:18:20	9.908004
408	15/03/2017 15:18:21	9.907227
409	15/03/2017 15:18:23	9.904731
410	15/03/2017 15:18:24	9.904853
411	15/03/2017 15:18:26	9.904959
412	15/03/2017 15:18:28	9.906074
413	15/03/2017 15:18:29	9.904667
414	15/03/2017 15:18:31	9.904547
415	15/03/2017 15:18:32	9.903409
416	15/03/2017 15:18:34	9.903678
417	15/03/2017 15:18:35	9.902040
418	15/03/2017 15:18:37	9.905263
419	15/03/2017 15:18:38	9.906036
420	15/03/2017 15:18:40	9.905478
421	15/03/2017 15:18:41	9.904470
422	15/03/2017 15:18:43	9.904937
423	15/03/2017 15:18:44	9.906398
424	15/03/2017 15:18:46	9.908017
425	15/03/2017 15:18:47	9.907865
426	15/03/2017 15:18:49	9.906493
427	15/03/2017 15:18:50	9.904759
428	15/03/2017 15:18:52	9.905112
429	15/03/2017 15:18:54	9.905644
430	15/03/2017 15:18:55	9.904943
431	15/03/2017 15:18:57	9.903260
432	15/03/2017 15:18:58	9.903459
433	15/03/2017 15:19:00	9.903559
434	15/03/2017 15:19:01	9.904667
435	15/03/2017 15:19:03	9.905057
436	15/03/2017 15:19:04	9.906282
437	15/03/2017 15:19:06	9.905612
438	15/03/2017 15:19:07	9.904761
439	15/03/2017 15:19:09	9.904593
440	15/03/2017 15:19:10	9.905473
441	15/03/2017 15:19:12	9.907844
442	15/03/2017 15:19:13	9.908056
443	15/03/2017 15:19:15	9.907038
444	15/03/2017 15:19:16	9.904685
445	15/03/2017 15:19:18	9.904681
446	15/03/2017 15:19:20	9.903835
447	15/03/2017 15:19:21	9.903967
448	15/03/2017 15:19:23	9.903736
449	15/03/2017 15:19:24	9.903643
450	15/03/2017 15:19:26	9.903684
451	15/03/2017 15:19:27	9.904132
452	15/03/2017 15:19:29	9.904736
453	15/03/2017 15:19:30	9.905774
454	15/03/2017 15:19:32	9.906460
455	15/03/2017 15:19:33	9.905915
456	15/03/2017 15:19:35	9.904485
457	15/03/2017 15:19:36	9.905048
458	15/03/2017 15:19:38	9.906522
459	15/03/2017 15:19:39	9.908274
460	15/03/2017 15:19:41	9.907514
461	15/03/2017 15:19:42	9.906198
462	15/03/2017 15:19:44	9.904582
463	15/03/2017 15:19:45	9.905122
464	15/03/2017 15:19:47	9.905264
465	15/03/2017 15:19:49	9.905048
466	15/03/2017 15:19:50	9.903564
467	15/03/2017 15:19:52	9.903570
468	15/03/2017 15:19:53	9.903526
469	15/03/2017 15:19:55	9.904477
470	15/03/2017 15:19:56	9.904059
471	15/03/2017 15:19:58	9.905551
472	15/03/2017 15:19:59	9.905010
473	15/03/2017 15:20:01	9.903751
474	15/03/2017 15:20:02	9.903953
475	15/03/2017 15:20:04	9.904900
476	15/03/2017 15:20:05	9.907655
477	15/03/2017 15:20:07	9.907505
478	15/03/2017 15:20:08	9.906877
479	15/03/2017 15:20:10	9.904637
480	15/03/2017 15:20:11	9.904748
481	15/03/2017 15:20:13	9.905498
482	15/03/2017 15:20:14	9.907640
483	15/03/2017 15:20:16	9.907207
484	15/03/2017 15:20:17	9.906239
485	15/03/2017 15:20:19	9.904347
486	15/03/2017 15:20:20	9.904322
487	15/03/2017 15:20:22	9.903579
488	15/03/2017 15:20:24	9.904093
489	15/03/2017 15:20:25	9.903706
490	15/03/2017 15:20:27	9.903673
491	15/03/2017 15:20:28	9.903291
492	15/03/2017 15:20:30	9.903629
493	15/03/2017 15:20:31	9.902792
494	15/03/2017 15:20:33	9.904896
495	15/03/2017 15:20:34	9.905630
496	15/03/2017 15:20:36	9.905584
497	15/03/2017 15:20:37	9.904221
498	15/03/2017 15:20:39	9.904792
499	15/03/2017 15:20:40	9.906188
500	15/03/2017 15:20:42	9.907794
501	15/03/2017 15:20:43	9.907642
502	15/03/2017 15:20:45	9.906382
503	15/03/2017 15:20:46	9.904658
504	15/03/2017 15:20:48	9.905145
505	15/03/2017 15:20:49	9.906236
506	15/03/2017 15:20:51	9.906325
507	15/03/2017 15:20:52	9.905431
508	15/03/2017 15:20:54	9.904572
509	15/03/2017 15:20:55	9.903869
510	15/03/2017 15:20:57	9.904790
511	15/03/2017 15:20:59	9.903845
512	15/03/2017 15:21:00	9.903800
513	15/03/2017 15:21:02	9.904782
514	15/03/2017 15:21:03	9.902720
515	15/03/2017 15:21:05	9.903541
516	15/03/2017 15:21:06	9.904598
517	15/03/2017 15:21:08	9.907325
518	15/03/2017 15:21:09	9.906775
519	15/03/2017 15:21:11	9.906392
520	15/03/2017 15:21:12	9.904660
521	15/03/2017 15:21:14	9.904598
522	15/03/2017 15:21:15	9.905485
523	15/03/2017 15:21:17	9.907796
524	15/03/2017 15:21:18	9.907739
525	15/03/2017 15:21:20	9.906695
526	15/03/2017 15:21:21	9.904393
527	15/03/2017 15:21:23	9.904451
528	15/03/2017 15:21:24	9.904230
529	15/03/2017 15:21:26	9.905019
530	15/03/2017 15:21:27	9.903955
531	15/03/2017 15:21:29	9.904027
532	15/03/2017 15:21:31	9.903458
533	15/03/2017 15:21:32	9.903542
534	15/03/2017 15:21:34	9.901329
535	15/03/2017 15:21:35	9.904729
536	15/03/2017 15:21:37	9.905556
537	15/03/2017 15:21:38	9.905179
538	15/03/2017 15:21:40	9.904205
539	15/03/2017 15:21:41	9.904702
540	15/03/2017 15:21:43	9.906120
541	15/03/2017 15:21:44	9.907731
542	15/03/2017 15:21:46	9.907723
543	15/03/2017 15:21:47	9.906462
544	15/03/2017 15:21:49	9.904552
545	15/03/2017 15:21:50	9.905138
546	15/03/2017 15:21:52	9.906373
547	15/03/2017 15:21:53	9.906810
548	15/03/2017 15:21:55	9.905304
549	15/03/2017 15:21:56	9.904521
550	15/03/2017 15:21:58	9.903898
551	15/03/2017 15:22:00	9.904676
552	15/03/2017 15:22:01	9.903749
553	15/03/2017 15:22:03	9.903669
554	15/03/2017 15:22:04	9.903951
555	15/03/2017 15:22:06	9.902663
556	15/03/2017 15:22:07	9.903423
557	15/03/2017 15:22:09	9.904636
558	15/03/2017 15:22:10	9.906066
559	15/03/2017 15:22:12	9.906235
560	15/03/2017 15:22:13	9.905598
561	15/03/2017 15:22:15	9.904763
562	15/03/2017 15:22:16	9.904343
563	15/03/2017 15:22:18	9.905340
564	15/03/2017 15:22:19	9.907861
565	15/03/2017 15:22:21	9.907919
566	15/03/2017 15:22:22	9.906937
567	15/03/2017 15:22:24	9.904616
568	15/03/2017 15:22:25	9.904680
569	15/03/2017 15:22:27	9.905097
570	15/03/2017 15:22:28	9.906442
571	15/03/2017 15:22:30	9.905713
572	15/03/2017 15:22:31	9.905210
573	15/03/2017 15:22:33	9.903727
574	15/03/2017 15:22:35	9.903791
575	15/03/2017 15:22:36	9.901300
576	15/03/2017 15:22:38	9.903565
577	15/03/2017 15:22:39	9.905379
578	15/03/2017 15:22:41	9.904055
579	15/03/2017 15:22:42	9.903792
580	15/03/2017 15:22:44	9.904276
581	15/03/2017 15:22:45	9.905568
582	15/03/2017 15:22:47	9.906423
583	15/03/2017 15:22:48	9.907239
584	15/03/2017 15:22:50	9.906265
585	15/03/2017 15:22:51	9.904636
586	15/03/2017 15:22:53	9.905132
587	15/03/2017 15:22:54	9.906483
588	15/03/2017 15:22:56	9.907593
589	15/03/2017 15:22:57	9.906487
590	15/03/2017 15:22:59	9.905301
591	15/03/2017 15:23:01	9.904133
592	15/03/2017 15:23:02	9.904890
593	15/03/2017 15:23:04	9.904594
594	15/03/2017 15:23:05	9.903760
595	15/03/2017 15:23:07	9.904480
596	15/03/2017 15:23:08	9.902562
597	15/03/2017 15:23:10	9.903378
598	15/03/2017 15:23:11	9.904515
599	15/03/2017 15:23:13	9.905686
600	15/03/2017 15:23:14	9.906033
601	15/03/2017 15:23:16	9.905226
602	15/03/2017 15:23:17	9.904570
603	15/03/2017 15:23:19	9.904422
604	15/03/2017 15:23:20	9.905394
605	15/03/2017 15:23:22	9.907906
606	15/03/2017 15:23:23	9.907971
607	15/03/2017 15:23:25	9.906995
608	15/03/2017 15:23:26	9.904528
609	15/03/2017 15:23:28	9.904614
610	15/03/2017 15:23:30	9.904779
611	15/03/2017 15:23:31	9.905932
612	15/03/2017 15:23:33	9.904537
613	15/03/2017 15:23:34	9.904329
614	15/03/2017 15:23:36	9.903493
615	15/03/2017 15:23:37	9.903497
616	15/03/2017 15:23:39	9.901614
617	15/03/2017 15:23:40	9.904799
618	15/03/2017 15:23:42	9.905496
619	15/03/2017 15:23:43	9.904645
620	15/03/2017 15:23:45	9.904043
621	15/03/2017 15:23:46	9.904626
622	15/03/2017 15:23:48	9.905982
623	15/03/2017 15:23:49	9.907215
624	15/03/2017 15:23:51	9.907486
625	15/03/2017 15:23:53	9.906429
626	15/03/2017 15:23:54	9.904638
627	15/03/2017 15:23:56	9.905201
628	15/03/2017 15:23:57	9.906369
629	15/03/2017 15:23:59	9.906351
630	15/03/2017 15:24:00	9.905193
631	15/03/2017 15:24:02	9.904433
632	15/03/2017 15:24:03	9.903882
633	15/03/2017 15:24:05	9.904647
634	15/03/2017 15:24:06	9.903787
635	15/03/2017 15:24:08	9.904073
636	15/03/2017 15:24:09	9.904515
637	15/03/2017 15:24:11	9.902727
638	15/03/2017 15:24:12	9.903643
639	15/03/2017 15:24:14	9.904666
640	15/03/2017 15:24:15	9.906847
641	15/03/2017 15:24:17	9.906574
642	15/03/2017 15:24:18	9.905756
643	15/03/2017 15:24:20	9.904917
644	15/03/2017 15:24:22	9.904470
645	15/03/2017 15:24:23	9.905443
646	15/03/2017 15:24:25	9.907965
647	15/03/2017 15:24:26	9.908008
648	15/03/2017 15:24:28	9.907016
649	15/03/2017 15:24:29	9.904632
650	15/03/2017 15:24:31	9.904729
651	15/03/2017 15:24:32	9.904821
652	15/03/2017 15:24:34	9.905862
653	15/03/2017 15:24:35	9.904422
654	15/03/2017 15:24:37	9.904100
655	15/03/2017 15:24:38	9.903404
656	15/03/2017 15:24:40	9.903601
657	15/03/2017 15:24:41	9.901359
658	15/03/2017 15:24:43	9.904580
659	15/03/2017 15:24:44	9.905909
660	15/03/2017 15:24:46	9.904660
661	15/03/2017 15:24:47	9.904083
662	15/03/2017 15:24:49	9.904591
663	15/03/2017 15:24:51	9.905808
664	15/03/2017 15:24:52	9.907011
665	15/03/2017 15:24:54	9.907450
666	15/03/2017 15:24:55	9.906285
667	15/03/2017 15:24:57	9.904707
668	15/03/2017 15:24:58	9.905183
669	15/03/2017 15:25:00	9.906427
670	15/03/2017 15:25:01	9.907461
671	15/03/2017 15:25:03	9.905984
672	15/03/2017 15:25:04	9.905061
673	15/03/2017 15:25:06	9.904090
674	15/03/2017 15:25:07	9.904847
675	15/03/2017 15:25:09	9.904226
676	15/03/2017 15:25:10	9.903625
677	15/03/2017 15:25:12	9.904105
678	15/03/2017 15:25:13	9.902747
679	15/03/2017 15:25:15	9.903505
680	15/03/2017 15:25:17	9.904632
681	15/03/2017 15:25:18	9.907283
682	15/03/2017 15:25:20	9.906941
683	15/03/2017 15:25:21	9.906398
684	15/03/2017 15:25:23	9.904978
685	15/03/2017 15:25:24	9.904640
686	15/03/2017 15:25:26	9.905492
687	15/03/2017 15:25:27	9.907900
688	15/03/2017 15:25:29	9.907801
689	15/03/2017 15:25:30	9.906785
690	15/03/2017 15:25:32	9.904472
691	15/03/2017 15:25:33	9.904515
692	15/03/2017 15:25:35	9.904313
693	15/03/2017 15:25:36	9.905001
694	15/03/2017 15:25:38	9.903813
695	15/03/2017 15:25:40	9.904098
696	15/03/2017 15:25:41	9.903370
697	15/03/2017 15:25:43	9.903647
698	15/03/2017 15:25:44	9.902035
