X[mm]	Y[mm]	Z[mm]	Bx, By, Bz [T]
-38.000	0.000	-419.500	1.2448644615e-02, -1.0773677914e+00, -5.3854163311e-02
-36.000	0.000	-419.500	1.2499962204e-02, -1.0835848850e+00, -5.6153881305e-02
-34.000	0.000	-419.500	1.2533658973e-02, -1.0872388421e+00, -5.7902018199e-02
-32.000	0.000	-419.500	1.2550749326e-02, -1.0886269402e+00, -5.9136032139e-02
-30.000	0.000	-419.500	1.2549468759e-02, -1.0891137218e+00, -5.9999139349e-02
-28.000	0.000	-419.500	1.2552022447e-02, -1.0887209336e+00, -6.0543376549e-02
-26.000	0.000	-419.500	1.2549612078e-02, -1.0877273991e+00, -6.0861102487e-02
-24.000	0.000	-419.500	1.2536270361e-02, -1.0862698250e+00, -6.1051529229e-02
-22.000	0.000	-419.500	1.2513050785e-02, -1.0843959017e+00, -6.1152548113e-02
-20.000	0.000	-419.500	1.2502547534e-02, -1.0822492296e+00, -6.1143078981e-02
-18.000	0.000	-419.500	1.2482183175e-02, -1.0798540977e+00, -6.1118263006e-02
-16.000	0.000	-419.500	1.2460888171e-02, -1.0774558440e+00, -6.1063901118e-02
-14.000	0.000	-419.500	1.2440438193e-02, -1.0747016991e+00, -6.0960023907e-02
-12.000	0.000	-419.500	1.2402488379e-02, -1.0719575862e+00, -6.0880692390e-02
-10.000	0.000	-419.500	1.2383899689e-02, -1.0687482118e+00, -6.0736443170e-02
-8.000	0.000	-419.500	1.2346774426e-02, -1.0655278507e+00, -6.0612631725e-02
-6.000	0.000	-419.500	1.2318994693e-02, -1.0622395607e+00, -6.0460214800e-02
-4.000	0.000	-419.500	1.2282813103e-02, -1.0589160432e+00, -6.0323409447e-02
-2.000	0.000	-419.500	1.2254182762e-02, -1.0549905611e+00, -6.0135909528e-02
0.000	0.000	-419.500	1.2216865786e-02, -1.0511959508e+00, -5.9960059510e-02
2.000	0.000	-419.500	1.2178964365e-02, -1.0472490173e+00, -5.9770784244e-02
4.000	0.000	-419.500	1.2137854083e-02, -1.0431770582e+00, -5.9573287587e-02
6.000	0.000	-419.500	1.2090893771e-02, -1.0388798103e+00, -5.9376553644e-02
8.000	0.000	-419.500	1.2056415260e-02, -1.0345369817e+00, -5.9168710363e-02
10.000	0.000	-419.500	1.2012490709e-02, -1.0298869978e+00, -5.8944487243e-02
12.000	0.000	-419.500	1.1977129948e-02, -1.0251756237e+00, -5.8709836045e-02
14.000	0.000	-419.500	1.1932537195e-02, -1.0202387863e+00, -5.8483113741e-02
16.000	0.000	-419.500	1.1894788400e-02, -1.0151947812e+00, -5.8234965096e-02
18.000	0.000	-419.500	1.1873940106e-02, -1.0099951119e+00, -5.7980150108e-02
20.000	0.000	-419.500	1.1859995331e-02, -1.0043503083e+00, -5.7710819487e-02
22.000	0.000	-419.500	1.1864529430e-02, -9.9862516841e-01, -5.7437466104e-02
24.000	0.000	-419.500	1.1894056913e-02, -9.9250224846e-01, -5.7154336283e-02
26.000	0.000	-419.500	1.1966418232e-02, -9.8637730055e-01, -5.6869157130e-02
28.000	0.000	-419.500	1.2090002213e-02, -9.7960045052e-01, -5.6552654867e-02
30.000	0.000	-419.500	1.2283094158e-02, -9.7216991370e-01, -5.6242159902e-02
32.000	0.000	-419.500	1.2508654422e-02, -9.6400707526e-01, -5.5893655120e-02
34.000	0.000	-419.500	1.2778209965e-02, -9.5472872969e-01, -5.5558246064e-02
36.000	0.000	-419.500	1.3071212161e-02, -9.4403983183e-01, -5.5182203972e-02
38.000	0.000	-419.500	1.3361671837e-02, -9.3134964320e-01, -5.4796692749e-02
40.000	0.000	-419.500	1.3496717634e-02, -9.1623155969e-01, -5.4356453090e-02
42.000	0.000	-419.500	1.3499295519e-02, -8.9751663050e-01, -5.3877801893e-02
44.000	0.000	-419.500	1.3198083179e-02, -8.7480493250e-01, -5.3350340699e-02
46.000	0.000	-419.500	1.2758577092e-02, -8.4713314061e-01, -5.2720288912e-02
48.000	0.000	-419.500	1.2142654346e-02, -8.1443467775e-01, -5.1968789723e-02
50.000	0.000	-419.500	1.1367388541e-02, -7.7655854112e-01, -5.1063111222e-02
-50.000	0.000	-417.500	1.0190099281e-02, -9.0515315332e-01, -3.3804262253e-02
-48.000	0.000	-417.500	1.0977400178e-02, -9.5580302773e-01, -3.7094033064e-02
-46.000	0.000	-417.500	1.1564031825e-02, -9.9739641523e-01, -4.0600305441e-02
-44.000	0.000	-417.500	1.1948825331e-02, -1.0290705045e+00, -4.4199056896e-02
-42.000	0.000	-417.500	1.2194818822e-02, -1.0518152942e+00, -4.7750275716e-02
-40.000	0.000	-417.500	1.2351068419e-02, -1.0673196456e+00, -5.1020589914e-02
-38.000	0.000	-417.500	1.2451594757e-02, -1.0774595898e+00, -5.3849150132e-02
-36.000	0.000	-417.500	1.2501974257e-02, -1.0836120878e+00, -5.6152628010e-02
-34.000	0.000	-417.500	1.2535185230e-02, -1.0872821943e+00, -5.7899785595e-02
-32.000	0.000	-417.500	1.2551512454e-02, -1.0887422253e+00, -5.9133614410e-02
-30.000	0.000	-417.500	1.2550786551e-02, -1.0892388942e+00, -5.9994864818e-02
-28.000	0.000	-417.500	1.2552910282e-02, -1.0887499063e+00, -6.0540627446e-02
-26.000	0.000	-417.500	1.2549803791e-02, -1.0878238328e+00, -6.0860500832e-02
-24.000	0.000	-417.500	1.2536288974e-02, -1.0863124232e+00, -6.1051362617e-02
-22.000	0.000	-417.500	1.2512849766e-02, -1.0844415362e+00, -6.1150654287e-02
-20.000	0.000	-417.500	1.2502702021e-02, -1.0823609379e+00, -6.1142186680e-02
-18.000	0.000	-417.500	1.2482910939e-02, -1.0798895683e+00, -6.1116602437e-02
-16.000	0.000	-417.500	1.2461401887e-02, -1.0774782555e+00, -6.1061333437e-02
-14.000	0.000	-417.500	1.2441374421e-02, -1.0747597911e+00, -6.0957039696e-02
-12.000	0.000	-417.500	1.2403936462e-02, -1.0719807777e+00, -6.0879202136e-02
-10.000	0.000	-417.500	1.2384986682e-02, -1.0688421421e+00, -6.0735689713e-02
-8.000	0.000	-417.500	1.2348317435e-02, -1.0656668121e+00, -6.0610723089e-02
-6.000	0.000	-417.500	1.2319897418e-02, -1.0622923599e+00, -6.0459542797e-02
-4.000	0.000	-417.500	1.2284078780e-02, -1.0589443139e+00, -6.0322915164e-02
-2.000	0.000	-417.500	1.2255645735e-02, -1.0550660319e+00, -6.0135804007e-02
0.000	0.000	-417.500	1.2218466494e-02, -1.0513266592e+00, -5.9959813294e-02
2.000	0.000	-417.500	1.2180337996e-02, -1.0472795666e+00, -5.9770899021e-02
4.000	0.000	-417.500	1.2139845662e-02, -1.0432402405e+00, -5.9571699216e-02
6.000	0.000	-417.500	1.2092650827e-02, -1.0388108747e+00, -5.9375446598e-02
8.000	0.000	-417.500	1.2058462677e-02, -1.0345950570e+00, -5.9165454019e-02
10.000	0.000	-417.500	1.2015623258e-02, -1.0299439904e+00, -5.8944031837e-02
12.000	0.000	-417.500	1.1978466353e-02, -1.0252449958e+00, -5.8713151630e-02
14.000	0.000	-417.500	1.1934249580e-02, -1.0202860143e+00, -5.8483165576e-02
16.000	0.000	-417.500	1.1896979136e-02, -1.0152532502e+00, -5.8236209134e-02
18.000	0.000	-417.500	1.1876761819e-02, -1.0100124832e+00, -5.7980870243e-02
20.000	0.000	-417.500	1.1864676472e-02, -1.0043743708e+00, -5.7710899090e-02
22.000	0.000	-417.500	1.1869178929e-02, -9.9872374708e-01, -5.7437268021e-02
24.000	0.000	-417.500	1.1898257842e-02, -9.9266571612e-01, -5.7152807152e-02
26.000	0.000	-417.500	1.1972078410e-02, -9.8647230615e-01, -5.6870090159e-02
28.000	0.000	-417.500	1.2101882819e-02, -9.7965820824e-01, -5.6555705723e-02
30.000	0.000	-417.500	1.2288923714e-02, -9.7207780146e-01, -5.6242287638e-02
32.000	0.000	-417.500	1.2516501615e-02, -9.6405822912e-01, -5.5895067622e-02
34.000	0.000	-417.500	1.2791445588e-02, -9.5473037137e-01, -5.5558118328e-02
36.000	0.000	-417.500	1.3082968060e-02, -9.4412959484e-01, -5.5175987483e-02
38.000	0.000	-417.500	1.3370944777e-02, -9.3136198736e-01, -5.4794060275e-02
40.000	0.000	-417.500	1.3508890462e-02, -9.1633226474e-01, -5.4355884757e-02
42.000	0.000	-417.500	1.3520019107e-02, -8.9752806839e-01, -5.3876544896e-02
44.000	0.000	-417.500	1.3211879050e-02, -8.7488528557e-01, -5.3347954441e-02
46.000	0.000	-417.500	1.2775172342e-02, -8.4721159387e-01, -5.2718961568e-02
48.000	0.000	-417.500	1.2160829830e-02, -8.1452293465e-01, -5.1969450619e-02
50.000	0.000	-417.500	1.1384437945e-02, -7.7667167204e-01, -5.1061676505e-02
-50.000	0.000	-415.500	1.0198264754e-02, -9.0518970294e-01, -3.3805387812e-02
-48.000	0.000	-415.500	1.0985822509e-02, -9.5578448457e-01, -3.7094147842e-02
-46.000	0.000	-415.500	1.1569226681e-02, -9.9743642091e-01, -4.0598385697e-02
-44.000	0.000	-415.500	1.1953165857e-02, -1.0291149505e+00, -4.4200210224e-02
-42.000	0.000	-415.500	1.2199354782e-02, -1.0518083208e+00, -4.7748974289e-02
-40.000	0.000	-415.500	1.2353882688e-02, -1.0673933595e+00, -5.1019490273e-02
-38.000	0.000	-415.500	1.2453925091e-02, -1.0775599253e+00, -5.3850281245e-02
-36.000	0.000	-415.500	1.2503405588e-02, -1.0836301054e+00, -5.6151657957e-02
-34.000	0.000	-415.500	1.2536391345e-02, -1.0873229558e+00, -5.7900166952e-02
-32.000	0.000	-415.500	1.2551994528e-02, -1.0888436324e+00, -5.9131552120e-02
-30.000	0.000	-415.500	1.2552245802e-02, -1.0893195574e+00, -5.9992398956e-02
-28.000	0.000	-415.500	1.2553423997e-02, -1.0887567219e+00, -6.0538911340e-02
-26.000	0.000	-415.500	1.2549107669e-02, -1.0879051813e+00, -6.0862126227e-02
-24.000	0.000	-415.500	1.2535689639e-02, -1.0863423058e+00, -6.1054089505e-02
-22.000	0.000	-415.500	1.2512486815e-02, -1.0844884578e+00, -6.1151446621e-02
-20.000	0.000	-415.500	1.2501313499e-02, -1.0824491986e+00, -6.1147318338e-02
-18.000	0.000	-415.500	1.2483132432e-02, -1.0798714913e+00, -6.1116563561e-02
-16.000	0.000	-415.500	1.2461435390e-02, -1.0774517751e+00, -6.1061455619e-02
-14.000	0.000	-415.500	1.2441389312e-02, -1.0748243086e+00, -6.0958100461e-02
-12.000	0.000	-415.500	1.2404883858e-02, -1.0719927485e+00, -6.0879142896e-02
-10.000	0.000	-415.500	1.2384994127e-02, -1.0689236317e+00, -6.0735456455e-02
-8.000	0.000	-415.500	1.2348589183e-02, -1.0657304643e+00, -6.0610673105e-02
-6.000	0.000	-415.500	1.2319888112e-02, -1.0623355022e+00, -6.0462538116e-02
-4.000	0.000	-415.500	1.2285448688e-02, -1.0589443659e+00, -6.0325431010e-02
-2.000	0.000	-415.500	1.2255716463e-02, -1.0551503108e+00, -6.0139176980e-02
0.000	0.000	-415.500	1.2219371080e-02, -1.0514007260e+00, -5.9960709298e-02
2.000	0.000	-415.500	1.2181318895e-02, -1.0473486508e+00, -5.9772494797e-02
4.000	0.000	-415.500	1.2141077835e-02, -1.0432981208e+00, -5.9573008048e-02
6.000	0.000	-415.500	1.2093706178e-02, -1.0388098347e+00, -5.9377258969e-02
8.000	0.000	-415.500	1.2059648318e-02, -1.0346382514e+00, -5.9165696532e-02
10.000	0.000	-415.500	1.2016807038e-02, -1.0299907764e+00, -5.8945903448e-02
12.000	0.000	-415.500	1.1978726933e-02, -1.0253228492e+00, -5.8716630124e-02
14.000	0.000	-415.500	1.1934292390e-02, -1.0203323044e+00, -5.8485350048e-02
16.000	0.000	-415.500	1.1898155471e-02, -1.0153044579e+00, -5.8239961613e-02
18.000	0.000	-415.500	1.1878154063e-02, -1.0100232284e+00, -5.7983323146e-02
20.000	0.000	-415.500	1.1868402772e-02, -1.0044180981e+00, -5.7713268687e-02
22.000	0.000	-415.500	1.1870645625e-02, -9.9881266511e-01, -5.7439271071e-02
24.000	0.000	-415.500	1.1902764022e-02, -9.9276539048e-01, -5.7154167820e-02
26.000	0.000	-415.500	1.1976774442e-02, -9.8651566948e-01, -5.6873181743e-02
28.000	0.000	-415.500	1.2100970787e-02, -9.7970846512e-01, -5.6558782497e-02
30.000	0.000	-415.500	1.2299356237e-02, -9.7205959257e-01, -5.6245029336e-02
32.000	0.000	-415.500	1.2524497711e-02, -9.6410396582e-01, -5.5899704998e-02
34.000	0.000	-415.500	1.2799285336e-02, -9.5473011138e-01, -5.5559634500e-02
36.000	0.000	-415.500	1.3091781262e-02, -9.4420949850e-01, -5.5177942400e-02
38.000	0.000	-415.500	1.3381059020e-02, -9.3145581556e-01, -5.4794376838e-02
40.000	0.000	-415.500	1.3516942397e-02, -9.1641409793e-01, -5.4359924179e-02
42.000	0.000	-415.500	1.3525813298e-02, -8.9753853873e-01, -5.3876537491e-02
44.000	0.000	-415.500	1.3218373086e-02, -8.7496509637e-01, -5.3347275033e-02
46.000	0.000	-415.500	1.2781923236e-02, -8.4735230832e-01, -5.2718996741e-02
48.000	0.000	-415.500	1.2162676228e-02, -8.1459270039e-01, -5.1969820868e-02
50.000	0.000	-415.500	1.1386291789e-02, -7.7673970139e-01, -5.1060595377e-02
-50.000	0.000	-413.500	1.0204738316e-02, -9.0522024298e-01, -3.3810373222e-02
-48.000	0.000	-413.500	1.0991385901e-02, -9.5573034820e-01, -3.7095893568e-02
-46.000	0.000	-413.500	1.1573494616e-02, -9.9748950802e-01, -4.0596989857e-02
-44.000	0.000	-413.500	1.1957082008e-02, -1.0291532328e+00, -4.4203020418e-02
-42.000	0.000	-413.500	1.2202796305e-02, -1.0517264486e+00, -4.7751388316e-02
-40.000	0.000	-413.500	1.2357108301e-02, -1.0674779171e+00, -5.1020715799e-02
-38.000	0.000	-413.500	1.2456207030e-02, -1.0776439702e+00, -5.3856492181e-02
-36.000	0.000	-413.500	1.2504788525e-02, -1.0836516905e+00, -5.6154516283e-02
-34.000	0.000	-413.500	1.2538189350e-02, -1.0873530575e+00, -5.7904850608e-02
-32.000	0.000	-413.500	1.2552729737e-02, -1.0889300452e+00, -5.9132846142e-02
-30.000	0.000	-413.500	1.2553224839e-02, -1.0893713482e+00, -5.9994294634e-02
-28.000	0.000	-413.500	1.2554589164e-02, -1.0887438726e+00, -6.0541460508e-02
-26.000	0.000	-413.500	1.2548690740e-02, -1.0879673961e+00, -6.0867293059e-02
-24.000	0.000	-413.500	1.2535268988e-02, -1.0863839346e+00, -6.1059248932e-02
-22.000	0.000	-413.500	1.2511852116e-02, -1.0845129195e+00, -6.1155236125e-02
-20.000	0.000	-413.500	1.2501931447e-02, -1.0825210703e+00, -6.1156452395e-02
-18.000	0.000	-413.500	1.2483193854e-02, -1.0799249480e+00, -6.1119947641e-02
-16.000	0.000	-413.500	1.2462373480e-02, -1.0774606019e+00, -6.1065059999e-02
-14.000	0.000	-413.500	1.2442143134e-02, -1.0748911290e+00, -6.0969791090e-02
-12.000	0.000	-413.500	1.2406542266e-02, -1.0719642420e+00, -6.0882651010e-02
-10.000	0.000	-413.500	1.2385234233e-02, -1.0689943910e+00, -6.0739706920e-02
-8.000	0.000	-413.500	1.2349300195e-02, -1.0657712165e+00, -6.0613461084e-02
-6.000	0.000	-413.500	1.2320535840e-02, -1.0623827376e+00, -6.0467888222e-02
-4.000	0.000	-413.500	1.2286909800e-02, -1.0588582966e+00, -6.0330484916e-02
-2.000	0.000	-413.500	1.2256678750e-02, -1.0552365212e+00, -6.0145832216e-02
0.000	0.000	-413.500	1.2221156056e-02, -1.0514507637e+00, -5.9964546934e-02
2.000	0.000	-413.500	1.2183291861e-02, -1.0474231243e+00, -5.9779403653e-02
4.000	0.000	-413.500	1.2142784637e-02, -1.0433543334e+00, -5.9578754321e-02
6.000	0.000	-413.500	1.2095976950e-02, -1.0388990907e+00, -5.9382949705e-02
8.000	0.000	-413.500	1.2062216897e-02, -1.0347014411e+00, -5.9170241345e-02
10.000	0.000	-413.500	1.2019563606e-02, -1.0299570161e+00, -5.8951433125e-02
12.000	0.000	-413.500	1.1980642199e-02, -1.0254000972e+00, -5.8723524171e-02
14.000	0.000	-413.500	1.1936901916e-02, -1.0203714948e+00, -5.8490439128e-02
16.000	0.000	-413.500	1.1899521657e-02, -1.0153423799e+00, -5.8244880379e-02
18.000	0.000	-413.500	1.1880858516e-02, -1.0100531760e+00, -5.7990850320e-02
20.000	0.000	-413.500	1.1871462730e-02, -1.0044473233e+00, -5.7718274461e-02
22.000	0.000	-413.500	1.1875324904e-02, -9.9889248520e-01, -5.7442971715e-02
24.000	0.000	-413.500	1.1905853761e-02, -9.9281927800e-01, -5.7156189382e-02
26.000	0.000	-413.500	1.1981552370e-02, -9.8655428419e-01, -5.6873446471e-02
28.000	0.000	-413.500	1.2113424670e-02, -9.7974376306e-01, -5.6565558063e-02
30.000	0.000	-413.500	1.2304400329e-02, -9.7211619703e-01, -5.6249550083e-02
32.000	0.000	-413.500	1.2533394670e-02, -9.6414982881e-01, -5.5907134055e-02
34.000	0.000	-413.500	1.2810488433e-02, -9.5473041966e-01, -5.5563138912e-02
36.000	0.000	-413.500	1.3100274322e-02, -9.4428567681e-01, -5.5185880550e-02
38.000	0.000	-413.500	1.3394195995e-02, -9.3159196897e-01, -5.4797040784e-02
40.000	0.000	-413.500	1.3533934101e-02, -9.1647256692e-01, -5.4368356613e-02
42.000	0.000	-413.500	1.3544001811e-02, -8.9761313664e-01, -5.3879990068e-02
44.000	0.000	-413.500	1.3233458830e-02, -8.7504126168e-01, -5.3352186393e-02
46.000	0.000	-413.500	1.2796660919e-02, -8.4744361830e-01, -5.2722843634e-02
48.000	0.000	-413.500	1.2179208194e-02, -8.1465952634e-01, -5.1970831650e-02
50.000	0.000	-413.500	1.1400930824e-02, -7.7679511545e-01, -5.1062392938e-02
-50.000	0.000	-411.500	1.0211569245e-02, -9.0524149936e-01, -3.3814458925e-02
-48.000	0.000	-411.500	1.1000052061e-02, -9.5570968980e-01, -3.7097506005e-02
-46.000	0.000	-411.500	1.1579184576e-02, -9.9753212665e-01, -4.0600335061e-02
-44.000	0.000	-411.500	1.1961692420e-02, -1.0291884008e+00, -4.4206732169e-02
-42.000	0.000	-411.500	1.2206958146e-02, -1.0516422476e+00, -4.7752541643e-02
-40.000	0.000	-411.500	1.2360817849e-02, -1.0675421691e+00, -5.1023024305e-02
-38.000	0.000	-411.500	1.2459116225e-02, -1.0777108519e+00, -5.3865839130e-02
-36.000	0.000	-411.500	1.2507729361e-02, -1.0836951169e+00, -5.6159348040e-02
-34.000	0.000	-411.500	1.2540041332e-02, -1.0873679626e+00, -5.7911189280e-02
-32.000	0.000	-411.500	1.2554334167e-02, -1.0890186735e+00, -5.9137298393e-02
-30.000	0.000	-411.500	1.2553202504e-02, -1.0894276184e+00, -5.9999291151e-02
-28.000	0.000	-411.500	1.2555960934e-02, -1.0887655914e+00, -6.0546632894e-02
-26.000	0.000	-411.500	1.2549092779e-02, -1.0880164570e+00, -6.0875220102e-02
-24.000	0.000	-411.500	1.2535194536e-02, -1.0864268188e+00, -6.1064534244e-02
-22.000	0.000	-411.500	1.2512399334e-02, -1.0845341833e+00, -6.1160913901e-02
-20.000	0.000	-411.500	1.2501877470e-02, -1.0825828375e+00, -6.1162507826e-02
-18.000	0.000	-411.500	1.2483484215e-02, -1.0800916990e+00, -6.1123128085e-02
-16.000	0.000	-411.500	1.2463320876e-02, -1.0775051612e+00, -6.1070521179e-02
-14.000	0.000	-411.500	1.2441765292e-02, -1.0749414267e+00, -6.0982375872e-02
-12.000	0.000	-411.500	1.2407046675e-02, -1.0718681389e+00, -6.0887717875e-02
-10.000	0.000	-411.500	1.2385072301e-02, -1.0690701459e+00, -6.0748039386e-02
-8.000	0.000	-411.500	1.2348618963e-02, -1.0658247047e+00, -6.0617992938e-02
-6.000	0.000	-411.500	1.2320872734e-02, -1.0624450267e+00, -6.0475183989e-02
-4.000	0.000	-411.500	1.2287581725e-02, -1.0587758376e+00, -6.0335946097e-02
-2.000	0.000	-411.500	1.2256790427e-02, -1.0553085972e+00, -6.0149234809e-02
0.000	0.000	-411.500	1.2221277040e-02, -1.0515102615e+00, -5.9970432051e-02
2.000	0.000	-411.500	1.2183317919e-02, -1.0475021068e+00, -5.9787141869e-02
4.000	0.000	-411.500	1.2143395139e-02, -1.0434175696e+00, -5.9590365347e-02
6.000	0.000	-411.500	1.2097646526e-02, -1.0390062771e+00, -5.9391767197e-02
8.000	0.000	-411.500	1.2063156847e-02, -1.0347598729e+00, -5.9182796507e-02
10.000	0.000	-411.500	1.2020734357e-02, -1.0298896832e+00, -5.8957462639e-02
12.000	0.000	-411.500	1.1981576566e-02, -1.0254542930e+00, -5.8731464172e-02
14.000	0.000	-411.500	1.1938979115e-02, -1.0204262310e+00, -5.8495652242e-02
16.000	0.000	-411.500	1.1900930652e-02, -1.0153590882e+00, -5.8251220902e-02
18.000	0.000	-411.500	1.1883095784e-02, -1.0100916440e+00, -5.8004236692e-02
20.000	0.000	-411.500	1.1874271415e-02, -1.0044245701e+00, -5.7724265099e-02
22.000	0.000	-411.500	1.1877606844e-02, -9.9896490845e-01, -5.7448501392e-02
24.000	0.000	-411.500	1.1911458101e-02, -9.9285826042e-01, -5.7161030395e-02
26.000	0.000	-411.500	1.1988368409e-02, -9.8659120338e-01, -5.6874723832e-02
28.000	0.000	-411.500	1.2112568477e-02, -9.7978498514e-01, -5.6572172571e-02
30.000	0.000	-411.500	1.2315700212e-02, -9.7215547102e-01, -5.6256718114e-02
32.000	0.000	-411.500	1.2539402910e-02, -9.6418315635e-01, -5.5914111407e-02
34.000	0.000	-411.500	1.2818045264e-02, -9.5477679891e-01, -5.5566965441e-02
36.000	0.000	-411.500	1.3109880433e-02, -9.4434298140e-01, -5.5196123504e-02
38.000	0.000	-411.500	1.3404490782e-02, -9.3164932927e-01, -5.4800465592e-02
40.000	0.000	-411.500	1.3541771987e-02, -9.1651726921e-01, -5.4376400284e-02
42.000	0.000	-411.500	1.3552463229e-02, -8.9772155981e-01, -5.3884118350e-02
44.000	0.000	-411.500	1.3242048678e-02, -8.7511159941e-01, -5.3359391449e-02
46.000	0.000	-411.500	1.2806280059e-02, -8.4748607350e-01, -5.2728164120e-02
48.000	0.000	-411.500	1.2186336929e-02, -8.1471707978e-01, -5.1975243173e-02
50.000	0.000	-411.500	1.1403972170e-02, -7.7681419531e-01, -5.1067759705e-02
-50.000	0.000	-409.500	1.0218802213e-02, -9.0524811436e-01, -3.3818344694e-02
-48.000	0.000	-409.500	1.1006458616e-02, -9.5577753530e-01, -3.7098451992e-02
-46.000	0.000	-409.500	1.1584587896e-02, -9.9756565476e-01, -4.0606588576e-02
-44.000	0.000	-409.500	1.1966550383e-02, -1.0292137911e+00, -4.4211882340e-02
-42.000	0.000	-409.500	1.2212028297e-02, -1.0517257819e+00, -4.7755342581e-02
-40.000	0.000	-409.500	1.2364747029e-02, -1.0676021832e+00, -5.1030710685e-02
-38.000	0.000	-409.500	1.2461491229e-02, -1.0777710331e+00, -5.3876563408e-02
-36.000	0.000	-409.500	1.2511014536e-02, -1.0837578740e+00, -5.6165227602e-02
-34.000	0.000	-409.500	1.2542334440e-02, -1.0873636207e+00, -5.7919077447e-02
-32.000	0.000	-409.500	1.2555469554e-02, -1.0890953291e+00, -5.9147565412e-02
-30.000	0.000	-409.500	1.2554254132e-02, -1.0894788763e+00, -6.0010067264e-02
-28.000	0.000	-409.500	1.2558244735e-02, -1.0888051049e+00, -6.0553010442e-02
-26.000	0.000	-409.500	1.2549645581e-02, -1.0880520799e+00, -6.0885116872e-02
-24.000	0.000	-409.500	1.2536355981e-02, -1.0864624492e+00, -6.1071246868e-02
-22.000	0.000	-409.500	1.2514175004e-02, -1.0845504701e+00, -6.1166549099e-02
-20.000	0.000	-409.500	1.2503020301e-02, -1.0826096317e+00, -6.1172021388e-02
-18.000	0.000	-409.500	1.2484850401e-02, -1.0802070603e+00, -6.1130142462e-02
-16.000	0.000	-409.500	1.2464832242e-02, -1.0775533678e+00, -6.1077735492e-02
-14.000	0.000	-409.500	1.2441648031e-02, -1.0749944804e+00, -6.0991245200e-02
-12.000	0.000	-409.500	1.2408733002e-02, -1.0718710118e+00, -6.0894182432e-02
-10.000	0.000	-409.500	1.2385249124e-02, -1.0691195838e+00, -6.0757464088e-02
-8.000	0.000	-409.500	1.2347727406e-02, -1.0658722354e+00, -6.0628583926e-02
-6.000	0.000	-409.500	1.2321192875e-02, -1.0624961230e+00, -6.0483018469e-02
-4.000	0.000	-409.500	1.2289362978e-02, -1.0588393839e+00, -6.0342614291e-02
-2.000	0.000	-409.500	1.2257711765e-02, -1.0553750127e+00, -6.0156834181e-02
0.000	0.000	-409.500	1.2221115108e-02, -1.0515645391e+00, -5.9980060390e-02
2.000	0.000	-409.500	1.2185316943e-02, -1.0475718410e+00, -5.9791220167e-02
4.000	0.000	-409.500	1.2144433738e-02, -1.0434727830e+00, -5.9602404010e-02
6.000	0.000	-409.500	1.2100295140e-02, -1.0390908996e+00, -5.9398359490e-02
8.000	0.000	-409.500	1.2065390394e-02, -1.0348062559e+00, -5.9197423215e-02
10.000	0.000	-409.500	1.2023812928e-02, -1.0299240173e+00, -5.8964064188e-02
12.000	0.000	-409.500	1.1983099100e-02, -1.0254935280e+00, -5.8740805568e-02
14.000	0.000	-409.500	1.1942039073e-02, -1.0204676685e+00, -5.8501876136e-02
16.000	0.000	-409.500	1.1903709556e-02, -1.0153838174e+00, -5.8258892472e-02
18.000	0.000	-409.500	1.1884677880e-02, -1.0101566482e+00, -5.8012376628e-02
20.000	0.000	-409.500	1.1877969796e-02, -1.0044242693e+00, -5.7729909553e-02
22.000	0.000	-409.500	1.1882401524e-02, -9.9903350236e-01, -5.7457518819e-02
24.000	0.000	-409.500	1.1916433325e-02, -9.9291003456e-01, -5.7169668316e-02
26.000	0.000	-409.500	1.1993553959e-02, -9.8663510897e-01, -5.6883807905e-02
28.000	0.000	-409.500	1.2124313208e-02, -9.7981411192e-01, -5.6581288115e-02
30.000	0.000	-409.500	1.2319906725e-02, -9.7217429460e-01, -5.6259613466e-02
32.000	0.000	-409.500	1.2549617662e-02, -9.6421460823e-01, -5.5921808895e-02
34.000	0.000	-409.500	1.2829763938e-02, -9.5490207157e-01, -5.5572865367e-02
36.000	0.000	-409.500	1.3122580005e-02, -9.4438780255e-01, -5.5206011018e-02
38.000	0.000	-409.500	1.3418943688e-02, -9.3166908512e-01, -5.4803823755e-02
40.000	0.000	-409.500	1.3559484010e-02, -9.1655979684e-01, -5.4384334731e-02
42.000	0.000	-409.500	1.3570361381e-02, -8.9778047079e-01, -5.3888413245e-02
44.000	0.000	-409.500	1.3259555958e-02, -8.7516857343e-01, -5.3366713134e-02
46.000	0.000	-409.500	1.2821792038e-02, -8.4753419101e-01, -5.2730437452e-02
48.000	0.000	-409.500	1.2201551103e-02, -8.1476721038e-01, -5.1984056963e-02
50.000	0.000	-409.500	1.1420197023e-02, -7.7685055550e-01, -5.1078724645e-02
-50.000	0.000	-407.500	1.0225755987e-02, -9.0525360581e-01, -3.3821356674e-02
-48.000	0.000	-407.500	1.1013604103e-02, -9.5589482427e-01, -3.7099666411e-02
-46.000	0.000	-407.500	1.1592003270e-02, -9.9758101485e-01, -4.0610407700e-02
-44.000	0.000	-407.500	1.1970822041e-02, -1.0292270898e+00, -4.4216677072e-02
-42.000	0.000	-407.500	1.2217340414e-02, -1.0518434943e+00, -4.7758441570e-02
-40.000	0.000	-407.500	1.2368102933e-02, -1.0676510101e+00, -5.1038210089e-02
-38.000	0.000	-407.500	1.2463447443e-02, -1.0778262448e+00, -5.3885408670e-02
