# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 +9.1013000000000002e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +2.7993382066826976e-03 -5.1541299651991536e-02 -3.4253865050739467e-04
-1.0000000000000001e-01 +9.1012994827691553e+00 +0.0000000000000000e+00 -9.9999999998216474e-02 +2.7992862513831675e-03 -5.1541379768975298e-02 -3.4254022907139923e-04
-2.0000000000000001e-01 +9.1012979310755551e+00 +0.0000000000000000e+00 -1.9999999998573184e-01 +2.7992327868356622e-03 -5.1541458434155883e-02 -3.4254194488434056e-04
-3.0000000000000004e-01 +9.1012953449176219e+00 +0.0000000000000000e+00 -2.9999999995184490e-01 +2.7991779676957555e-03 -5.1541535802603865e-02 -3.4254378028171224e-04
-4.0000000000000002e-01 +9.1012917242938016e+00 +0.0000000000000000e+00 -3.9999999988585444e-01 +2.7991219486169249e-03 -5.1541612029391656e-02 -3.4254571760088462e-04
-5.0000000000000000e-01 +9.1012870692025629e+00 +0.0000000000000000e+00 -4.9999999977705917e-01 +2.7990648842506610e-03 -5.1541687269591935e-02 -3.4254773917997202e-04
-5.9999999999999998e-01 +9.1012813796423977e+00 +0.0000000000000000e+00 -5.9999999961475781e-01 +2.7990069292465648e-03 -5.1541761678276066e-02 -3.4254982735669974e-04
-6.9999999999999996e-01 +9.1012746556118138e+00 +0.0000000000000000e+00 -6.9999999938824897e-01 +2.7989482382524632e-03 -5.1541835410512708e-02 -3.4255196446727153e-04
-7.9999999999999993e-01 +9.1012668971093298e+00 +0.0000000000000000e+00 -7.9999999908683128e-01 +2.7988889659145057e-03 -5.1541908621366213e-02 -3.4255413284523656e-04
-8.9999999999999991e-01 +9.1012581041334784e+00 +0.0000000000000000e+00 -8.9999999869980329e-01 +2.7988292668772730e-03 -5.1541981465895059e-02 -3.4255631482035619e-04
-9.9999999999999989e-01 +9.1012482766827976e+00 +0.0000000000000000e+00 -9.9999999821646346e-01 +2.7987692957838835e-03 -5.1542054099150435e-02 -3.4255849271747226e-04
-1.0999999999999999e+00 +9.1012374147558290e+00 +0.0000000000000000e+00 -1.0999999976261103e+00 +2.7987092072760981e-03 -5.1542126676174652e-02 -3.4256064885537281e-04
-1.2000000000000000e+00 +9.1012255183511197e+00 +0.0000000000000000e+00 -1.1999999969180422e+00 +2.7986491559944260e-03 -5.1542199351999649e-02 -3.4256276554565999e-04
-1.3000000000000000e+00 +9.1012125874672094e+00 +0.0000000000000000e+00 -1.2999999960815574e+00 +2.7985892965782253e-03 -5.1542272281645408e-02 -3.4256482509161727e-04
-1.4000000000000001e+00 +9.1011986221026380e+00 +0.0000000000000000e+00 -1.3999999951059545e+00 +2.7985297836658142e-03 -5.1542345620118543e-02 -3.4256680978707581e-04
-1.5000000000000002e+00 +9.1011836222559328e+00 +0.0000000000000000e+00 -1.4999999939805315e+00 +2.7984707718945708e-03 -5.1542419522410649e-02 -3.4256870191528226e-04
-1.6000000000000003e+00 +9.1011675879256124e+00 +0.0000000000000000e+00 -1.5999999926945869e+00 +2.7984124159010459e-03 -5.1542494143496889e-02 -3.4257048374776531e-04
-1.7000000000000004e+00 +9.1011505191101811e+00 +0.0000000000000000e+00 -1.6999999912374186e+00 +2.7983548703210568e-03 -5.1542569638334430e-02 -3.4257213754320244e-04
-1.8000000000000005e+00 +9.1011324158081255e+00 +0.0000000000000000e+00 -1.7999999895983250e+00 +2.7982982897898044e-03 -5.1542646161860876e-02 -3.4257364554628785e-04
-1.9000000000000006e+00 +9.1011132780179107e+00 +0.0000000000000000e+00 -1.8999999877666041e+00 +2.7982428289419683e-03 -5.1542723868992821e-02 -3.4257498998659845e-04
-2.0000000000000004e+00 +9.1010931057379789e+00 +0.0000000000000000e+00 -1.9999999857315538e+00 +2.7981886424118169e-03 -5.1542802914624250e-02 -3.4257615307746090e-04
-2.1000000000000005e+00 +9.1010718989667456e+00 +0.0000000000000000e+00 -2.0999999834824723e+00 +2.7981358364303254e-03 -5.1542883391149701e-02 -3.4257711726445514e-04
-2.2000000000000006e+00 +9.1010496577025979e+00 +0.0000000000000000e+00 -2.1999999810086575e+00 +2.7980843236156214e-03 -5.1542965141044228e-02 -3.4257786598063296e-04
-2.3000000000000007e+00 +9.1010263819438979e+00 +0.0000000000000000e+00 -2.2999999782994069e+00 +2.7980339681809006e-03 -5.1543047944303810e-02 -3.4257838291067020e-04
-2.4000000000000008e+00 +9.1010020716889866e+00 +0.0000000000000000e+00 -2.3999999753440187e+00 +2.7979846343372072e-03 -5.1543131580924023e-02 -3.4257865174442542e-04
-2.5000000000000009e+00 +9.1009767269361888e+00 +0.0000000000000000e+00 -2.4999999721317900e+00 +2.7979361862933111e-03 -5.1543215830901143e-02 -3.4257865617840324e-04
-2.6000000000000010e+00 +9.1009503476838169e+00 +0.0000000000000000e+00 -2.5999999686520194e+00 +2.7978884882556058e-03 -5.1543300474233757e-02 -3.4257837991721809e-04
-2.7000000000000011e+00 +9.1009229339301747e+00 +0.0000000000000000e+00 -2.6999999648940038e+00 +2.7978414044279912e-03 -5.1543385290923754e-02 -3.4257780667505699e-04
-2.8000000000000012e+00 +9.1008944856735621e+00 +0.0000000000000000e+00 -2.7999999608470412e+00 +2.7977947990117636e-03 -5.1543470060977828e-02 -3.4257692017714486e-04
-2.9000000000000012e+00 +9.1008650029122826e+00 +0.0000000000000000e+00 -2.8999999565004293e+00 +2.7977485362055115e-03 -5.1543554564408713e-02 -3.4257570416120669e-04
-3.0000000000000013e+00 +9.1008344856446435e+00 +0.0000000000000000e+00 -2.9999999518434652e+00 +2.7977024802049925e-03 -5.1543638581236437e-02 -3.4257414237893200e-04
-3.1000000000000014e+00 +9.1008029338689624e+00 +0.0000000000000000e+00 -3.0999999468654464e+00 +2.7976564952030322e-03 -5.1543721891489702e-02 -3.4257221859743846e-04
-3.2000000000000015e+00 +9.1007703475835697e+00 +0.0000000000000000e+00 -3.1999999415556704e+00 +2.7976104453894088e-03 -5.1543804275207106e-02 -3.4256991660073605e-04
-3.3000000000000016e+00 +9.1007367267868169e+00 +0.0000000000000000e+00 -3.2999999359034344e+00 +2.7975641949507446e-03 -5.1543885512438506e-02 -3.4256722019119053e-04
-3.4000000000000017e+00 +9.1007020714770768e+00 +0.0000000000000000e+00 -3.3999999298980357e+00 +2.7975176080703942e-03 -5.1543965383246258e-02 -3.4256411319098752e-04
