# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -1.0320628092037494e+00 +2.2696603618591578e+00 +1.8903685152538024e+01 +3.6182147629779644e+02 +2.6707835105828664e+04 -5.8041211230507493e+05 -1.5878651167354995e+08 
-1.0000000000000001e-01 -1.0320599557633021e+00 +2.2699387420646642e+00 +1.8816900193111628e+01 +3.5736100628486662e+02 +2.8271283160113628e+04 -5.5840751930636342e+05 -1.6619646884974304e+08 
-2.0000000000000001e-01 -1.0320571688119919e+00 +2.2702302749868446e+00 +1.8734992439295439e+01 +3.5251488261497451e+02 +2.9748313981076524e+04 -5.3446798273980175e+05 -1.7320465008407426e+08 
-3.0000000000000004e-01 -1.0320544479767177e+00 +2.2705336650407810e+00 +1.8657723697487103e+01 +3.4732362152020062e+02 +3.1142388529946351e+04 -5.0881719048278185e+05 -1.7982429744093958e+08 
-4.0000000000000002e-01 -1.0320517928843536e+00 +2.2708476166034917e+00 +1.8584855767641947e+01 +3.4182774055151384e+02 +3.2456967964101728e+04 -4.8167883956264908e+05 -1.8606865419599688e+08 
-5.0000000000000000e-01 -1.0320492031618504e+00 +2.2711708340234962e+00 +1.8516150455940565e+01 +3.3606775827560449e+02 +3.3695513387796105e+04 -4.5327663429936441e+05 -1.9195096360518071e+08 
-5.9999999999999998e-01 -1.0320466784361864e+00 +2.2715020216178421e+00 +1.8451369569716451e+01 +3.3008419434542714e+02 +3.4861485934026117e+04 -4.2383428662148525e+05 -1.9748446923829964e+08 
-6.9999999999999996e-01 -1.0320442183343053e+00 +2.2718398836913094e+00 +1.8390274910152016e+01 +3.2391756892727011e+02 +3.5958346889385743e+04 -3.9357551266545826e+05 -2.0268241551149428e+08 
-7.9999999999999993e-01 -1.0320418224831962e+00 +2.2721831245321780e+00 +1.8332628281723402e+01 +3.1760840280812351e+02 +3.6989557507175232e+04 -3.6272403331112751e+05 -2.0755804675853866e+08 
-8.9999999999999991e-01 -1.0320394905097783e+00 +2.2725304484250182e+00 +1.8278191479192955e+01 +3.1119721699050592e+02 +3.7958579241729843e+04 -3.3150357170331082e+05 -2.1212460829199067e+08 
-9.9999999999999989e-01 -1.0320372220409619e+00 +2.2728805596552766e+00 +1.8226726294992410e+01 +3.0472453257530202e+02 +3.8868873595258730e+04 -3.0013785257011396e+05 -2.1639534561795822e+08 
